record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,decision_scope,decision_json
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548776216973,1783598548.776217,/apollo/planning,apollo.planning.ADCTrajectory,1783598548.7756248,324,324,planning,1783598548618522493,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63561835427146,
      ""y"": -133.8233600438404
    },
    ""stop_heading"": 0.0372208831942007,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548860652231,1783598548.8606522,/apollo/planning,apollo.planning.ADCTrajectory,1783598548.8600204,325,325,planning,1783598548719012553,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6359503559964,
      ""y"": -133.8419686758361
    },
    ""stop_heading"": 0.02877943327450952,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548976161071,1783598548.976161,/apollo/planning,apollo.planning.ADCTrajectory,1783598548.975127,326,326,planning,1783598548818830534,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63601653130115,
      ""y"": -133.8501551547092
    },
    ""stop_heading"": 0.023683986794759727,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549062816293,1783598549.0628161,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.0621588,327,327,planning,1783598548918426061,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63631689369936,
      ""y"": -133.85851167094032
    },
    ""stop_heading"": 0.015516687472961272,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549164793408,1783598549.1647933,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.1641006,328,328,planning,1783598549018494804,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63624122248206,
      ""y"": -133.8592110478945
    },
    ""stop_heading"": 0.01569409413539581,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549261483446,1783598549.2614834,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.2606876,329,329,planning,1783598549118790575,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6361357674714,
      ""y"": -133.86029871861712
    },
    ""stop_heading"": 0.012541906649529701,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549367967499,1783598549.3679676,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.3671334,330,330,planning,1783598549218588593,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6360869523471,
      ""y"": -133.86078395304966
    },
    ""stop_heading"": 0.013968044012773132,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549461770268,1783598549.4617703,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.4610908,331,331,planning,1783598549318680366,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63628405561,
      ""y"": -133.86225029541146
    },
    ""stop_heading"": 0.012315877968073615,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549574241021,1783598549.574241,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.5725875,332,332,planning,1783598549419331429,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63615016622947,
      ""y"": -133.86066416218986
    },
    ""stop_heading"": 0.014603887744003972,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549679302335,1783598549.6793025,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.6784027,333,333,planning,1783598549518469396,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63607609688125,
      ""y"": -133.85941471572855
    },
    ""stop_heading"": 0.014401038350658885,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549761954274,1783598549.7619543,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.7611918,334,334,planning,1783598549618348732,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6362568769915,
      ""y"": -133.86041919762465
    },
    ""stop_heading"": 0.012976377694466534,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549869080895,1783598549.8690808,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.8682084,335,335,planning,1783598549718361103,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6362114052249,
      ""y"": -133.86031585450806
    },
    ""stop_heading"": 0.015108735862769168,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549970312624,1783598549.9703126,/apollo/planning,apollo.planning.ADCTrajectory,1783598549.9680202,336,336,planning,1783598549818429018,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63653103578594,
      ""y"": -133.86370089100092
    },
    ""stop_heading"": 0.014529135998507737,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550058321015,1783598550.058321,/apollo/planning,apollo.planning.ADCTrajectory,1783598550.0576227,337,337,planning,1783598549918928720,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6364361674893,
      ""y"": -133.8611374671069
    },
    ""stop_heading"": 0.013384193659477362,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550169630345,1783598550.1696305,/apollo/planning,apollo.planning.ADCTrajectory,1783598550.1683385,338,338,planning,1783598550018479554,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367198752007,
      ""y"": -133.85945039952932
    },
    ""stop_heading"": 0.016145207287844156,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550259450408,1783598550.2594504,/apollo/planning,apollo.planning.ADCTrajectory,1783598550.2587168,339,339,planning,1783598550118613460,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63672134281535,
      ""y"": -133.85865037420265
    },
    ""stop_heading"": 0.016619141210163814,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550358469117,1783598550.358469,/apollo/planning,apollo.planning.ADCTrajectory,1783598550.3577495,340,340,planning,1783598550218499447,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6366941970826,
      ""y"": -133.86073258334477
    },
    ""stop_heading"": 0.018362897109157506,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550560715932,1783598550.560716,/apollo/planning,apollo.planning.ADCTrajectory,1783598550.5595071,341,341,planning,1783598550318424975,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63670787968044,
      ""y"": -133.858392411025
    },
    ""stop_heading"": 0.01770270597487305,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550747939707,1783598550.7479396,/apollo/planning,apollo.planning.ADCTrajectory,1783598550.7469547,342,342,planning,1783598550418474003,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63669401811416,
      ""y"": -133.85608371034323
    },
    ""stop_heading"": 0.020007329869558412,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550824506000,1783598550.824506,/apollo/planning,apollo.planning.ADCTrajectory,1783598550.8229475,343,343,planning,1783598550518500547,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367153084927,
      ""y"": -133.8562005926147
    },
    ""stop_heading"": 0.020106266886758095,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550913279873,1783598550.91328,/apollo/planning,apollo.planning.ADCTrajectory,1783598550.9125414,344,344,planning,1783598550618614117,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63672898898943,
      ""y"": -133.85633188970814
    },
    ""stop_heading"": 0.018684642493864666,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550979010667,1783598550.9790106,/apollo/planning,apollo.planning.ADCTrajectory,1783598550.9783156,345,345,planning,1783598550718243406,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367294478847,
      ""y"": -133.85714990429037
    },
    ""stop_heading"": 0.01751949952727163,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551067415640,1783598551.0674155,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.0666234,346,346,planning,1783598550818441993,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63674455013864,
      ""y"": -133.85536476764565
    },
    ""stop_heading"": 0.016777768552428685,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551139062926,1783598551.1390631,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.1382885,347,347,planning,1783598550918540113,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367409871523,
      ""y"": -133.8552715505118
    },
    ""stop_heading"": 0.019571928008982744,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551220031899,1783598551.220032,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.2190151,348,348,planning,1783598551018440218,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.63674096674015,
      ""y"": -133.85527155091134
    },
    ""stop_heading"": 0.019571928008982744,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551296795154,1783598551.2967951,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.296152,349,349,planning,1783598551118451502,0,0,main,"{
  ""stop"": {
    ""reason_code"": ""STOP_REASON_SIGNAL"",
    ""reason"": ""stop by TL_signal_4_387"",
    ""stop_point"": {
      ""x"": 323.6367259663111,
      ""y"": -133.85687784684583
    },
    ""stop_heading"": 0.01858285134230136,
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551375043741,1783598551.3750439,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.3736346,350,350,planning,1783598551218419422,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551460205184,1783598551.460205,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.459578,351,351,planning,1783598551319034699,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551596137198,1783598551.5961373,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.594844,352,352,planning,1783598551418485620,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551684246294,1783598551.6842463,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.68239,353,353,planning,1783598551518416627,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551786271602,1783598551.7862716,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.7853086,354,354,planning,1783598551618332259,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551875705035,1783598551.875705,/apollo/planning,apollo.planning.ADCTrajectory,1783598551.8750103,355,355,planning,1783598551718461431,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552065235137,1783598552.0652351,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.064517,356,356,planning,1783598551818501166,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552147251666,1783598552.1472516,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.1464007,357,357,planning,1783598551918501018,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552333598073,1783598552.333598,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.3327851,358,358,planning,1783598552018429079,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552431253013,1783598552.431253,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.4304473,359,359,planning,1783598552118441126,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552488847886,1783598552.488848,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.4880948,360,360,planning,1783598552218349152,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552577459992,1783598552.57746,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.5767283,361,361,planning,1783598552318495272,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552651534256,1783598552.6515343,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.6507113,362,362,planning,1783598552418327251,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552735590512,1783598552.7355905,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.7348444,363,363,planning,1783598552518381113,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552812163490,1783598552.8121636,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.8115003,364,364,planning,1783598552618351475,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552911633448,1783598552.9116335,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.9109058,365,365,planning,1783598552718504137,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598552988353182,1783598552.9883533,/apollo/planning,apollo.planning.ADCTrajectory,1783598552.987705,366,366,planning,1783598552818346486,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553067854548,1783598553.0678546,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.0671742,367,367,planning,1783598552919085872,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553168121484,1783598553.1681216,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.167493,368,368,planning,1783598553018886760,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553266729022,1783598553.2667289,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.2661083,369,369,planning,1783598553118590999,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553370893585,1783598553.3708935,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.370242,370,370,planning,1783598553218738621,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553467916734,1783598553.4679167,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.4671416,371,371,planning,1783598553319014642,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553568976137,1783598553.5689762,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.5674808,372,372,planning,1783598553418409436,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553688928810,1783598553.6889288,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.6882749,373,373,planning,1783598553518595281,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553771835247,1783598553.771835,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.7710547,374,374,planning,1783598553618437346,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553910600710,1783598553.9106007,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.909909,375,375,planning,1783598553718519912,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598553983675367,1783598553.9836755,/apollo/planning,apollo.planning.ADCTrajectory,1783598553.982923,376,376,planning,1783598553818436498,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554066839506,1783598554.0668395,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.0660331,377,377,planning,1783598553918800792,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554165529574,1783598554.1655295,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.1648057,378,378,planning,1783598554018420863,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554259162116,1783598554.2591622,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.2583148,379,379,planning,1783598554118546400,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554360379954,1783598554.36038,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.359408,380,380,planning,1783598554218522068,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554466005031,1783598554.466005,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.46524,381,381,planning,1783598554318471652,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554561015430,1783598554.5610156,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.5602229,382,382,planning,1783598554418516931,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554662116625,1783598554.6621165,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.6611059,383,383,planning,1783598554518357041,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554761262704,1783598554.7612627,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.7599862,384,384,planning,1783598554618275300,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554869500321,1783598554.8695004,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.868425,385,385,planning,1783598554718280661,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598554966299081,1783598554.966299,/apollo/planning,apollo.planning.ADCTrajectory,1783598554.9656398,386,386,planning,1783598554818338080,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555067095822,1783598555.0670958,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.0663025,387,387,planning,1783598554918434768,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555167734767,1783598555.1677349,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.1669006,388,388,planning,1783598555018772001,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555264075212,1783598555.2640753,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.2632508,389,389,planning,1783598555118606054,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555366071564,1783598555.3660715,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.3653388,390,390,planning,1783598555218432092,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555458400236,1783598555.4584002,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.4576561,391,391,planning,1783598555318533908,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555562403931,1783598555.562404,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.5616646,392,392,planning,1783598555418705148,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555678809899,1783598555.67881,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.6780243,393,393,planning,1783598555518528611,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555775726101,1783598555.775726,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.774904,394,394,planning,1783598555618529916,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598555881948728,1783598555.8819487,/apollo/planning,apollo.planning.ADCTrajectory,1783598555.8811488,395,395,planning,1783598555718448347,0,0,main,"{
  ""cruise"": {
    ""change_lane_type"": ""FORWARD""
  }
}"
