record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,routing_header_timestamp_sec,routing_header_sequence_num,routing_header_module_name,routing_header_lidar_timestamp,routing_header_camera_timestamp,routing_header_radar_timestamp
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598566254662902,1783598566.254663,/apollo/planning,apollo.planning.ADCTrajectory,1783598566.2539265,499,499,planning,1783598566118378728,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598566353978000,1783598566.3539782,/apollo/planning,apollo.planning.ADCTrajectory,1783598566.353281,500,500,planning,1783598566218378161,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598566452940612,1783598566.4529405,/apollo/planning,apollo.planning.ADCTrajectory,1783598566.4521434,501,501,planning,1783598566318400735,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598566559106300,1783598566.5591063,/apollo/planning,apollo.planning.ADCTrajectory,1783598566.5583057,502,502,planning,1783598566418692544,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598566656593372,1783598566.6565933,/apollo/planning,apollo.planning.ADCTrajectory,1783598566.6559913,503,503,planning,1783598566518436395,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598566760685911,1783598566.760686,/apollo/planning,apollo.planning.ADCTrajectory,1783598566.7600894,504,504,planning,1783598566618378656,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598566869517268,1783598566.8695173,/apollo/planning,apollo.planning.ADCTrajectory,1783598566.8685932,505,505,planning,1783598566718308566,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598566965277148,1783598566.9652772,/apollo/planning,apollo.planning.ADCTrajectory,1783598566.9644237,506,506,planning,1783598566818315143,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598567067479325,1783598567.0674794,/apollo/planning,apollo.planning.ADCTrajectory,1783598567.0668147,507,507,planning,1783598566918211980,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598567164981149,1783598567.1649814,/apollo/planning,apollo.planning.ADCTrajectory,1783598567.1642725,508,508,planning,1783598567018262281,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598567265203843,1783598567.265204,/apollo/planning,apollo.planning.ADCTrajectory,1783598567.2644699,509,509,planning,1783598567118289434,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598567378040247,1783598567.3780403,/apollo/planning,apollo.planning.ADCTrajectory,1783598567.3773446,510,510,planning,1783598567218344603,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598567467517192,1783598567.4675171,/apollo/planning,apollo.planning.ADCTrajectory,1783598567.4668047,511,511,planning,1783598567318392051,0,0,1783598537.4674547,0,dreamview,0,0,0
