record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,trajectory_point_size,total_path_length,total_path_time,is_replan,replan_reason,trajectory_type,gear,lane_id_count,target_lane_id_count,max_abs_kappa,min_kappa,max_kappa,max_v,min_v,lane_ids_json,target_lane_ids_json,first_traj_relative_time,first_traj_s,first_traj_x,first_traj_y,first_traj_z,first_traj_theta,first_traj_kappa,first_traj_dkappa,first_traj_ddkappa,first_traj_v,first_traj_a,first_traj_da,first_traj_steer,last_traj_relative_time,last_traj_s,last_traj_x,last_traj_y,last_traj_z,last_traj_theta,last_traj_kappa,last_traj_dkappa,last_traj_ddkappa,last_traj_v,last_traj_a,last_traj_da,last_traj_steer
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540778755826,1783598540.778756,/apollo/planning,apollo.planning.ADCTrajectory,1783598540.7780674,244,244,planning,1783598540618515479,0,0,139,34.942850520230195,7.1195642948150555,0,,NORMAL,GEAR_DRIVE,3,3,0.0005100999718702637,-0.0005100999718702637,0.00023520134562065835,6.059627679384954,1.962351800355245,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.4636971950531006,-1.279001840558161,108.66458672553962,-132.99932330368856,0.0,0.0005359182998465606,0.00023424634105308244,1.4337279189744345e-06,0.0,1.962351800355245,1.1592400099249074,0.0,0.0,7.096302270889274,34.942850520230195,144.88604108556032,-133.1001366685071,0.0,-0.01005660998957092,-0.0003071986225886781,3.124197041185712e-05,0.0,6.059627679384954,0.008552115568995572,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540964300369,1783598540.9643004,/apollo/planning,apollo.planning.ADCTrajectory,1783598540.9635441,245,245,planning,1783598540718513376,0,0,140,35.122893284851,7.112272500991813,0,,NORMAL,GEAR_DRIVE,3,3,0.0005132850694261413,-0.0005132850694261413,0.00023288463541410056,6.018550375009981,2.14778070715135,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.48917412757873535,-1.436707729700437,108.99293039806872,-132.99913642943542,0.0,0.0006147940696310528,0.00023288463541410056,-6.302420537155206e-07,0.0,2.14778070715135,1.138306581570108,0.0,0.0,7.090825557708732,35.122893284851,145.55207152668925,-133.10610613574497,0.0,-0.010244524441123115,-0.00028629804046160676,3.24029063791225e-05,0.0,6.018550375009981,0.008610965106812836,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541144794082,1783598541.1447942,/apollo/planning,apollo.planning.ADCTrajectory,1783598541.1437542,246,246,planning,1783598540818402802,0,0,144,36.87476654587092,7.118406295776359,0,,NORMAL,GEAR_DRIVE,3,3,0.0005172650252764161,-0.0005172650252764161,0.00022909300856355954,6.286900759003745,2.2634381850729914,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.5693843364715576,-1.737072734637211,109.2134620038923,-132.998976942923,0.0,0.0006681328152682298,0.00022909300856355954,-1.2735978112143525e-06,0.0,2.2634381850729914,1.1748425225803223,0.0,0.0,7.090615510940544,36.87476654587092,147.8247110132144,-133.128512265887,0.0,-0.01077857661732251,-0.0002099512238650373,3.5147611460256615e-05,0.0,6.286900759003745,0.008161963910737119,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541314640193,1783598541.31464,/apollo/planning,apollo.planning.ADCTrajectory,1783598541.313759,247,247,planning,1783598540918726059,0,0,143,37.60409401034713,7.104080915451042,0,,NORMAL,GEAR_DRIVE,3,3,0.0005109838187694899,-0.0005109838187694899,0.000217017970622853,6.364360432982082,2.468972430028939,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.5593893527984619,-1.8034077750981177,109.63869846257023,-132.99861016522624,0.0,0.0007687347228668706,0.000217017970622853,-8.863825052440162e-13,0.0,2.468972430028939,1.0851364366968015,0.0,0.0,7.080610752105705,37.60409401034713,149.04554490886187,-133.14441053192908,0.0,-0.010970493825000815,-0.00016402598002240819,3.556743276533061e-05,0.0,6.364360432982082,0.008027395332249289,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541396213750,1783598541.3962138,/apollo/planning,apollo.planning.ADCTrajectory,1783598541.3954558,248,248,planning,1783598541018617000,0,0,143,37.958438516445625,7.102288722991935,0,,NORMAL,GEAR_DRIVE,3,3,0.0005095319840454831,-0.0005095319840454831,0.00021007747533550232,6.401934461729539,2.5549509073428913,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.5610861778259277,-1.8576287599334715,109.84052901456229,-132.99845433231692,0.0,0.0008098286866742299,0.00021007747533550232,-6.945305670889433e-06,0.0,2.5549509073428913,1.068487432039068,0.0,0.0,7.078913927078239,37.958438516445625,149.6559117406534,-133.15163229652748,0.0,-0.011058965145100963,-0.00014174205983300542,3.572423201525672e-05,0.0,6.401934461729539,0.007962113566091056,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541475106793,1783598541.4751067,/apollo/planning,apollo.planning.ADCTrajectory,1783598541.4741302,249,249,planning,1783598541118702503,0,0,142,38.306784110710254,7.10407876968383,0,,NORMAL,GEAR_DRIVE,3,3,0.0005141013973744334,-0.0005141013973744334,0.00019993470460265983,6.438839129555542,2.6627127532839796,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.5397605895996094,-1.8581507551078458,110.10267188571298,-132.99822496944194,0.0,0.0008627079316441133,0.00019993470460265983,-6.603882880298226e-06,0.0,2.6627127532839796,1.0917405059098826,0.0,0.0,7.080239534378044,38.306784110710254,150.26688569282805,-133.15682014383157,0.0,-0.011165420741086951,-0.00012114405843063127,3.589106376020079e-05,0.0,6.438839129555542,0.00789800844033352,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541558293842,1783598541.5582938,/apollo/planning,apollo.planning.ADCTrajectory,1783598541.5573366,250,250,planning,1783598541218447132,0,0,140,38.64970652087918,7.104348182678215,0,,NORMAL,GEAR_DRIVE,3,3,0.0005112601192280738,-0.0005112601192280738,0.00018637088635533463,6.47519536903674,2.7943178679977505,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.5029668807983398,-1.8003251871539556,110.42960888043021,-132.99791764491076,0.0,0.000928270751352489,0.00018637088635533463,-3.260337778564195e-12,0.0,2.7943178679977505,1.095243882314001,0.0,0.0,7.077033042907707,38.64970652087918,150.87892938039306,-133.1643638528264,0.0,-0.011230806137546345,-9.867704390085007e-05,3.571717733696856e-05,0.0,6.47519536903674,0.007834809914862018,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541658330612,1783598541.6583307,/apollo/planning,apollo.planning.ADCTrajectory,1783598541.6564958,251,251,planning,1783598541319126382,0,0,144,38.022430237440844,7.103594541549675,0,,NORMAL,GEAR_DRIVE,3,3,0.0005071346153113956,-0.0005071346153113956,0.00018637088635533463,6.32579629877056,2.7943178679977505,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.6021261215209961,-2.0758655710329474,110.42960888043021,-132.99791764491076,0.0,0.000928270751352489,0.00018637088635533463,-3.260337778564195e-12,0.0,2.7943178679977505,1.095243882314001,0.0,0.0,7.057873725891105,38.022430237440844,150.5272166832155,-133.16124604954354,0.0,-0.011203755922837733,-0.00011096765284506064,3.567663505392353e-05,0.0,6.32579629877056,0.00806903705722488,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541713769978,1783598541.71377,/apollo/planning,apollo.planning.ADCTrajectory,1783598541.7127213,252,252,planning,1783598541418604901,0,0,144,18.910238497841476,7.102980613708488,0,,NORMAL,GEAR_DRIVE,3,3,0.0008889844745384263,-0.0008889844745384263,0.00017532321834421282,3.6517344638315636,2.1815804030066177,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.5783517360687256,-2.129775177823387,110.65744221520681,-132.99767746961967,0.0,0.0009685969979571496,0.00017532321834421282,-1.1054445879642601e-05,0.0,2.8791475111712614,1.039445880466067,0.0,0.0,7.081648111343376,18.910238497841476,131.6970939229287,-133.08656965285886,0.0,-0.012407182597754751,-0.0008889844745384263,-9.0047022706636e-07,0.0,2.182019948027689,0.007776965191147947,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541816641664,1783598541.8166416,/apollo/planning,apollo.planning.ADCTrajectory,1783598541.81485,253,253,planning,1783598541518377217,0,0,143,40.606138928285084,7.102924823760978,0,,NORMAL,GEAR_DRIVE,3,3,0.0005050579478847278,-0.0005050579478847278,0.0001611126054135544,6.786977048878424,2.981591098111893,"[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]","[""road_22_lane_0_-1"", ""road_313_lane_0_-1"", ""road_4_lane_0_-1""]",-0.5804803371429443,-2.123763227662284,110.95049925254553,-132.99736858112124,0.0,0.0010204686381212191,0.0001611126054135544,-5.900508919923893e-12,0.0,2.981591098111893,1.0094235432021632,0.0,0.0,7.059519290924064,40.606138928285084,153.6794751527446,-133.19783080374702,0.0,-0.011338621660027304,-5.829037886934389e-07,3.402327834271564e-05,0.0,6.786977048878424,0.007332813701910818,0.0,0.0
