run_id,group_name,event,unified_timestamp_s,relative_to_t1_ms,original_timestamp,original_clock_domain,carla_frame,ego_speed_mps,longitudinal_clearance_m,target_id,source_file,source_line,detection_method,confidence,remarks
202607181955,delay_100ms,t_spawn,,,,unavailable,,,,13,,,not archived,UNAVAILABLE,
202607181955,delay_100ms,t_sensor_first_visible,1784375746.638499,0.0,1784375746.638499,Apollo_epoch/wall_epoch,,16.588696214411325,,13,D:\data\100ms\202607181955\log\perception.log.INFO.20260718-195404.189962,18622,first Fusion target source observation,HIGH,
202607181955,delay_100ms,t_perception_first,1784375746.880373,241.87397956848145,1784375746.880373,Apollo_epoch/wall_epoch,,16.65653084095094,34.90001606656061,13,D:\data\100ms\202607181955\log\perception.log.INFO.20260718-195404.189962,18622,first Fusion target output,HIGH,
202607181955,delay_100ms,t_sensor_origin,1784375746.638499,0.0,1784375746.638499,Apollo_epoch/wall_epoch,,16.588696214411325,,13,D:\data\100ms\202607181955\log\perception.log.INFO.20260718-195404.189962,18622,first source frame in 3-frame stable sequence,HIGH,
202607181955,delay_100ms,t_perception_stable,1784375746.880373,241.87397956848145,1784375746.880373,Apollo_epoch/wall_epoch,,16.65653084095094,34.90001606656061,13,D:\data\100ms\202607181955\log\perception.log.INFO.20260718-195404.189962,18622,output time of stable sequence first frame,HIGH,
202607181955,delay_100ms,t_prediction_first,1784375746.8845117,246.01268768310547,1784375746.8845117,Apollo_epoch/wall_epoch,,16.65653084095094,34.83107629185248,13,D:\data\100ms\202607181955\log\prediction.log.INFO.20260718-195357.189934,621,target prediction output,HIGH,
202607181955,delay_100ms,t_prediction_static,1784375746.8845117,246.01268768310547,1784375746.8845117,Apollo_epoch/wall_epoch,,16.65653084095094,34.83107629185248,13,D:\data\100ms\202607181955\log\prediction.log.INFO.20260718-195357.189934,621,pred_has_is_static=1 and pred_is_static=1,HIGH,
202607181955,delay_100ms,t_planning_stop,1784375746.902175,263.6759281158447,1784375746.902175,Apollo_epoch/wall_epoch,,16.65653084095094,34.536822079332985,13,D:\data\100ms\202607181955\log\planning.log.INFO.20260718-195357.189938,306905,first STOP decision for target,HIGH,
202607181955,delay_100ms,t_planning_decel,1784375746.907928,269.42896842956543,1784375746.907928,Apollo_epoch/wall_epoch,,16.65653084095094,34.44097023687511,13,D:\data\100ms\202607181955\log\planning.log.INFO.20260718-195357.189938,306928,first target stop trajectory output,HIGH,
202607181955,delay_100ms,t_control_brake_command,1784375746.920231,281.73208236694336,1784375746.920231,Apollo_epoch/wall_epoch,,16.65653084095094,34.23596865372147,13,D:\data\100ms\202607181955\trace\message_context\control.189940.csv,,first /apollo/control output inheriting target trace; payload unavailable,MEDIUM,
202607181955,delay_100ms,t_brake_effective,1784375747.104991,466.4919376373291,1784375747.104991,Apollo_epoch/wall_epoch,,16.510247212669324,31.16469483490433,13,D:\data\100ms\202607181955\log\localization.log.INFO.20260718-195356.189930,,two consecutive deceleration intervals,HIGH,
202607181955,delay_100ms,t_stop,1784375751.386313,4747.813940048218,1784375751.386313,Apollo_epoch/wall_epoch,,0.00017963136591933634,3.4885294168302323,13,D:\data\100ms\202607181955\log\localization.log.INFO.20260718-195356.189930,,speed <0.1 m/s for 0.5 s,HIGH,
202607181955,delay_100ms,t_collision,,,,unavailable,,,,13,,,first CollisionSensor event,UNAVAILABLE,
202607181955,delay_100ms,t_end,1784375755.0,8361.500978469849,1784375755.0,Apollo_epoch/wall_epoch,,0.6098052830157975,2.571785940964787,13,D:\data\100ms\202607181955\collect_time.txt,,collection end_log,HIGH,
