run_id,metric_name,n,mean_ms,std_ms,min_ms,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,mad_ms,iqr_ms,research_threshold_median_plus_6mad_ms,research_outlier_count,research_outlier_rate,p99_tail_count,selected_max_trace_id,selected_max_ms,aggregation_scope,experimental_replication_note,threshold_provenance
202607271131,lidar_detection_processing,352,96.39739836363637,27.996811269056963,84.584064,92.236032,99.89327680000001,103.0188336,221.20341984,507.314848,3.231568000000003,6.944488000000007,111.62544000000001,8,0.022727272727272728,4,72131690813719851,507.314848,all paired instances in run 1131,"frames are temporal samples, not independent runs",RESEARCH_ONLY_NOT_A_CONTRACT
202607271131,planning_runonce,353,29.100790753541077,25.943092174803358,1.602272,27.603552,40.22478720000001,43.54569599999999,56.665052160000045,473.55728,4.354175999999999,9.487424,53.728607999999994,5,0.014164305949008499,4,17293896665878496499,473.55728,all paired instances in run 1131,"frames are temporal samples, not independent runs",RESEARCH_ONLY_NOT_A_CONTRACT
202607271131,ground_detection_processing,361,14.580934027700831,25.024808200496775,8.0984,12.15824,20.08192,21.637984,24.930585599999993,481.353664,2.847200000000001,6.03168,29.241440000000004,1,0.002770083102493075,4,72131690813719852,481.353664,all paired instances in run 1131,"frames are temporal samples, not independent runs",RESEARCH_ONLY_NOT_A_CONTRACT
