run_id,metric_name,event_window,n,mean_ms,std_ms,min_ms,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,mad_ms,iqr_ms,research_threshold_median_plus_6mad_ms,aggregation_scope,experimental_replication_note
202607271131,fusion_to_prediction_output,POST_COLLISION,37,4.887916972972973,2.2622271390753954,2.368608,4.031104,8.2959488,9.561651199999998,11.12482304,11.796704,0.8704960000000002,2.203872,9.254080000000002,within-run event window,"instances are temporal samples, not independent runs"
202607271131,fusion_to_prediction_output,POST_T_PHYS_PRE_COLLISION,18,5.030176,2.4540734389272054,2.784544,3.981488,8.7944768,9.484884799999996,11.162820159999995,11.582304,0.8058560000000003,1.7367760000000003,8.816624000000003,within-run event window,"instances are temporal samples, not independent runs"
202607271131,fusion_to_prediction_output,PRE_T_SAMPLE,291,5.082747931271478,2.738160405907092,2.614176,3.901056,9.403968,10.417504000000001,13.276780800000003,20.339488,0.9961600000000002,2.968688,9.878016,within-run event window,"instances are temporal samples, not independent runs"
202607271131,fusion_to_prediction_output,T_SAMPLE_TO_T_PHYS,7,5.191405714285715,3.0846071317221644,3.56464,4.09568,7.557484800000003,9.852470399999994,11.688458879999995,12.147456,0.36588799999999955,0.5816480000000004,6.291007999999997,within-run event window,"instances are temporal samples, not independent runs"
202607271131,planning_output_to_first_control_output,POST_COLLISION,38,7.748886736842105,3.4948271354581752,1.374272,7.534560000000001,11.923248000000003,13.205700799999999,13.89540576,14.022816,2.584288000000001,5.973680000000001,23.040288000000004,within-run event window,"instances are temporal samples, not independent runs"
202607271131,planning_output_to_first_control_output,POST_T_PHYS_PRE_COLLISION,17,6.7553298823529415,2.985957990423213,2.445888,5.892896,10.668479999999999,11.370809599999998,11.94863232,12.093088,2.2802240000000005,4.107743999999999,19.574240000000003,within-run event window,"instances are temporal samples, not independent runs"
202607271131,planning_output_to_first_control_output,PRE_T_SAMPLE,290,8.331075089655172,3.141323754419685,2.641888,8.621887999999998,12.4106912,13.0880544,14.673442880000009,20.932352,2.462592,4.8822160000000006,23.397439999999996,within-run event window,"instances are temporal samples, not independent runs"
202607271131,planning_output_to_first_control_output,T_SAMPLE_TO_T_PHYS,8,5.01518,2.0094874162412664,2.97712,4.530144,7.957788800000001,8.0223344,8.073970880000001,8.08688,1.18144,2.5340240000000005,11.618784,within-run event window,"instances are temporal samples, not independent runs"
202607271131,prediction_to_planning_output,CROSSES_COLLISION,1,38.165376,0.0,38.165376,38.165376,38.165376,38.165376,38.165376,38.165376,0.0,0.0,38.165376,within-run event window,"instances are temporal samples, not independent runs"
202607271131,prediction_to_planning_output,CROSSES_T_SAMPLE,1,46.291328,0.0,46.291328,46.291328,46.291328,46.291328,46.291328,46.291328,0.0,0.0,46.291328,within-run event window,"instances are temporal samples, not independent runs"
202607271131,prediction_to_planning_output,POST_COLLISION,37,14.217255783783784,16.90875367857631,2.126208,3.466304,42.091532799999996,44.73192959999997,49.693286400000005,49.767648,1.2355200000000002,24.873568000000002,10.879424,within-run event window,"instances are temporal samples, not independent runs"
202607271131,prediction_to_planning_output,POST_T_PHYS_PRE_COLLISION,17,44.66600658823529,112.38785283424853,10.455808,16.405024,30.7164864,125.15091839999968,409.0643596799999,480.04272,3.7252160000000014,7.017952000000001,38.75632000000001,within-run event window,"instances are temporal samples, not independent runs"
202607271131,prediction_to_planning_output,PRE_T_SAMPLE,290,31.538626427586205,7.403291880360968,21.896576,29.732624,41.68508160000001,45.415259199999994,56.28701344000004,60.015584,4.413967999999999,9.52661599999999,56.216432,within-run event window,"instances are temporal samples, not independent runs"
202607271131,prediction_to_planning_output,T_SAMPLE_TO_T_PHYS,7,21.735460571428572,10.302399656169023,12.539584,19.03696,35.082879999999996,36.249088,37.18205439999999,37.415296,6.25056,15.756592,56.54032,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_first_control_output,CROSSES_COLLISION,3,336.8581136067708,20.882254341831914,313.47107887268066,343.46699714660645,351.6024112701416,352.6193380355835,353.432879447937,353.6362648010254,10.169267654418945,20.082592964172363,404.4826030731201,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_first_control_output,CROSSES_T_PHYS,4,329.1943669319153,9.729448167230148,324.2928981781006,324.3480920791626,337.96963691711426,340.8790111541748,343.2065105438232,343.78838539123535,0.04982948303222656,4.9405694007873535,324.64706897735596,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_first_control_output,CROSSES_T_SAMPLE,3,336.12624804178876,12.07654397805627,322.2024440765381,342.4258232116699,343.48554611206055,343.6180114746094,343.72398376464844,343.7504768371582,1.3246536254882812,10.774016380310059,350.3737449645996,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_first_control_output,POST_COLLISION,35,271.9726426260812,24.80753934121712,241.91951751708984,270.3680992126465,303.5768508911133,322.8844165802002,325.41423320770264,326.1897563934326,17.64535903930664,37.010788917541504,376.2402534484863,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_first_control_output,POST_T_PHYS_PRE_COLLISION,13,426.2532087472769,182.65111291826162,323.453426361084,333.17017555236816,729.72731590271,752.4733066558837,777.2465610504149,783.4398746490479,9.618043899536133,19.7298526763916,390.87843894958496,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_first_control_output,PRE_T_SAMPLE,289,259.2716852273908,29.099986401616157,231.93120956420898,254.14538383483887,273.4431266784668,283.3636283874512,433.9138698577881,472.7306365966797,9.926319122314453,19.840002059936523,313.7032985687256,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_first_control_output,T_SAMPLE_TO_T_PHYS,5,319.8923110961914,9.032286799640806,313.6014938354492,313.9045238494873,330.0220012664795,331.93750381469727,333.4699058532715,333.85300636291504,0.30303001403808594,10.448455810546875,315.7227039337158,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_fusion_output,CROSSES_COLLISION,2,278.491668,15.938520602345518,267.221432,278.491668,287.5078568,288.6348804,289.53649928000004,289.761904,11.270236000000011,11.270236000000068,346.1130840000001,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_fusion_output,CROSSES_T_PHYS,4,299.402352,3.331120373620862,295.784172,299.25312399999996,302.5646296,302.9418088,303.24355216,303.318988,2.510143999999997,4.210708000000011,314.31398799999994,within-run event window,"instances are temporal samples, not independent runs"
202607271131,source_to_fusion_output,CROSSES_T_SAMPLE,2,293.10752,2.4854973064334507,291.350008,293.10752,294.51352959999997,294.6892808,294.82988176,294.865032,1.7575119999999913,1.7575119999999629,303.65259199999997,within-run event window,"instances are temporal samples, not independent runs"
