run_id,fusion_trace_id,parent_trace_id,metric_name,source_wall_s,start_wall_s,end_wall_s,start_relative_t_sample_s,end_relative_t_sample_s,duration_ms,control_output_count_for_trace,event_window,is_first_causal_instance,is_target_11_instance,availability,missing_reason,lineage_grade,clock_basis
202607271131,17293896665878496191,72131690813719535,source_to_fusion_output,1785123092.1450667,1785123092.1450667,1785123092.35015,-29.80055832862854,-29.5954749584198,205.083484,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496191,72131690813719535,fusion_to_prediction_output,1785123092.1450667,1785123092.3501508,1785123092.35394,-29.595474243164062,-29.5916850566864,3.789248,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496191,72131690813719535,prediction_to_planning_output,1785123092.1450667,1785123092.35394,1785123092.3941495,-29.5916850566864,-29.551475524902344,40.209088,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496191,72131690813719535,planning_output_to_first_control_output,1785123092.1450667,1785123092.3941495,1785123092.3982656,-29.551475524902344,-29.547359466552734,4.115872,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496191,72131690813719535,source_to_first_control_output,1785123092.1450667,1785123092.1450667,1785123092.3982656,-29.80055832862854,-29.547359466552734,253.19886207580566,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496192,72131690813719536,source_to_fusion_output,1785123092.244926,1785123092.244926,1785123092.4501107,-29.70069909095764,-29.495514392852783,205.18472,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496192,72131690813719536,fusion_to_prediction_output,1785123092.244926,1785123092.450111,1785123092.4603467,-29.495514154434204,-29.485278367996216,10.23568,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496192,72131690813719536,prediction_to_planning_output,1785123092.244926,1785123092.4603467,1785123092.50436,-29.485278367996216,-29.441265106201172,44.012544,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496192,72131690813719536,planning_output_to_first_control_output,1785123092.244926,1785123092.50436,1785123092.5092874,-29.441265106201172,-29.43633770942688,4.927296,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496192,72131690813719536,source_to_first_control_output,1785123092.244926,1785123092.244926,1785123092.5092874,-29.70069909095764,-29.43633770942688,264.3613815307617,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496193,72131690813719537,source_to_fusion_output,1785123092.3454854,1785123092.3454854,1785123092.5488307,-29.600139617919922,-29.396794319152832,203.34519999999998,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496193,72131690813719537,fusion_to_prediction_output,1785123092.3454854,1785123092.548831,1785123092.5523803,-29.396794080734253,-29.393244743347168,3.549344,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496193,72131690813719537,prediction_to_planning_output,1785123092.3454854,1785123092.5523803,1785123092.59403,-29.393244743347168,-29.351595163345337,41.64912,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496193,72131690813719537,planning_output_to_first_control_output,1785123092.3454854,1785123092.59403,1785123092.5993063,-29.351595163345337,-29.34631872177124,5.276352,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496193,72131690813719537,source_to_first_control_output,1785123092.3454854,1785123092.3454854,1785123092.5993063,-29.600139617919922,-29.34631872177124,253.82089614868164,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496194,72131690813719538,source_to_fusion_output,1785123092.444944,1785123092.444944,1785123092.6500726,-29.500681161880493,-29.295552492141724,205.128772,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496194,72131690813719538,fusion_to_prediction_output,1785123092.444944,1785123092.6500733,1785123092.65335,-29.295551776885986,-29.292274951934814,3.276736,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496194,72131690813719538,prediction_to_planning_output,1785123092.444944,1785123092.65335,1785123092.6941392,-29.292274951934814,-29.25148582458496,40.788544,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496194,72131690813719538,planning_output_to_first_control_output,1785123092.444944,1785123092.6941392,1785123092.7076292,-29.25148582458496,-29.237995862960815,13.489824,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496194,72131690813719538,source_to_first_control_output,1785123092.444944,1785123092.444944,1785123092.7076292,-29.500681161880493,-29.237995862960815,262.68529891967773,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496195,72131690813719539,source_to_fusion_output,1785123092.54495,1785123092.54495,1785123092.753915,-29.400675058364868,-29.191709995269775,208.96501999999998,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496195,72131690813719539,fusion_to_prediction_output,1785123092.54495,1785123092.7539153,1785123092.7571077,-29.191709756851196,-29.188517332077026,3.192256,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496195,72131690813719539,prediction_to_planning_output,1785123092.54495,1785123092.7571077,1785123092.7940013,-29.188517332077026,-29.151623725891113,36.893056,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496195,72131690813719539,planning_output_to_first_control_output,1785123092.54495,1785123092.7940013,1785123092.7993214,-29.151623725891113,-29.14630365371704,5.320224,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496195,72131690813719539,source_to_first_control_output,1785123092.54495,1785123092.54495,1785123092.7993214,-29.400675058364868,-29.14630365371704,254.37140464782715,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496196,72131690813719540,source_to_fusion_output,1785123092.6449823,1785123092.6449823,1785123092.8417137,-29.300642728805542,-29.10391139984131,196.731376,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496196,72131690813719540,fusion_to_prediction_output,1785123092.6449823,1785123092.841714,1785123092.8482704,-29.10391116142273,-29.097354650497437,6.556288,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496196,72131690813719540,prediction_to_planning_output,1785123092.6449823,1785123092.8482704,1785123092.877189,-29.097354650497437,-29.06843614578247,28.918048,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496196,72131690813719540,planning_output_to_first_control_output,1785123092.6449823,1785123092.877189,1785123092.8893209,-29.06843614578247,-29.056304216384888,12.132,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496196,72131690813719540,source_to_first_control_output,1785123092.6449823,1785123092.6449823,1785123092.8893209,-29.300642728805542,-29.056304216384888,244.3385124206543,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496197,72131690813719541,source_to_fusion_output,1785123092.7451048,1785123092.7451048,1785123092.9388413,-29.200520277023315,-29.006783723831177,193.736652,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496197,72131690813719541,fusion_to_prediction_output,1785123092.7451048,1785123092.9388418,1785123092.9416828,-29.00678324699402,-29.003942251205444,2.840896,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496197,72131690813719541,prediction_to_planning_output,1785123092.7451048,1785123092.9416828,1785123092.9794395,-29.003942251205444,-28.966185569763184,37.756256,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496197,72131690813719541,planning_output_to_first_control_output,1785123092.7451048,1785123092.9794395,1785123092.9893675,-28.966185569763184,-28.956257581710815,9.927968,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496197,72131690813719541,source_to_first_control_output,1785123092.7451048,1785123092.7451048,1785123092.9893675,-29.200520277023315,-28.956257581710815,244.2626953125,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496198,72131690813719542,source_to_fusion_output,1785123092.8447099,1785123092.8447099,1785123093.0352147,-29.10091519355774,-28.910410404205322,190.504704,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496198,72131690813719542,fusion_to_prediction_output,1785123092.8447099,1785123093.0352151,1785123093.0402625,-28.910409927368164,-28.905362606048584,5.0472,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496198,72131690813719542,prediction_to_planning_output,1785123092.8447099,1785123093.0402625,1785123093.079336,-28.905362606048584,-28.866289138793945,39.072992,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496198,72131690813719542,planning_output_to_first_control_output,1785123092.8447099,1785123093.079336,1785123093.0893612,-28.866289138793945,-28.856263875961304,10.025152,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496198,72131690813719542,source_to_first_control_output,1785123092.8447099,1785123092.8447099,1785123093.0893612,-29.10091519355774,-28.856263875961304,244.65131759643555,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496199,72131690813719543,source_to_fusion_output,1785123092.9457119,1785123092.9457119,1785123093.1399157,-28.999913215637207,-28.80570936203003,194.203828,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496199,72131690813719543,fusion_to_prediction_output,1785123092.9457119,1785123093.1399164,1785123093.1428537,-28.805708646774292,-28.80277132987976,2.937248,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496199,72131690813719543,prediction_to_planning_output,1785123092.9457119,1785123093.1428537,1785123093.192757,-28.80277132987976,-28.752868175506592,49.90272,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496199,72131690813719543,planning_output_to_first_control_output,1785123092.9457119,1785123093.192757,1785123093.1998324,-28.752868175506592,-28.745792627334595,7.075296,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496199,72131690813719543,source_to_first_control_output,1785123092.9457119,1785123092.9457119,1785123093.1998324,-28.999913215637207,-28.745792627334595,254.1205883026123,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496200,72131690813719544,source_to_fusion_output,1785123093.0448604,1785123093.0448604,1785123093.2395132,-28.90076470375061,-28.706111907958984,194.65285599999999,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496200,72131690813719544,fusion_to_prediction_output,1785123093.0448604,1785123093.2395136,1785123093.2442725,-28.706111431121826,-28.70135259628296,4.758592,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496200,72131690813719544,prediction_to_planning_output,1785123093.0448604,1785123093.2442725,1785123093.2864304,-28.70135259628296,-28.659194707870483,42.157344,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496200,72131690813719544,planning_output_to_first_control_output,1785123093.0448604,1785123093.2864304,1785123093.2994037,-28.659194707870483,-28.64622139930725,12.97312,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496200,72131690813719544,source_to_first_control_output,1785123093.0448604,1785123093.0448604,1785123093.2994037,-28.90076470375061,-28.64622139930725,254.54330444335938,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496201,72131690813719545,source_to_fusion_output,1785123093.1447935,1785123093.1447935,1785123093.3449633,-28.80083155632019,-28.600661754608154,200.169836,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496201,72131690813719545,fusion_to_prediction_output,1785123093.1447935,1785123093.3449636,1785123093.3490205,-28.600661516189575,-28.596604585647583,4.056736,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496201,72131690813719545,prediction_to_planning_output,1785123093.1447935,1785123093.3490205,1785123093.3863013,-28.596604585647583,-28.55932378768921,37.280288,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496201,72131690813719545,planning_output_to_first_control_output,1785123093.1447935,1785123093.3863013,1785123093.397595,-28.55932378768921,-28.548030138015747,11.2936,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496201,72131690813719545,source_to_first_control_output,1785123093.1447935,1785123093.1447935,1785123093.397595,-28.80083155632019,-28.548030138015747,252.80141830444336,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496202,72131690813719546,source_to_fusion_output,1785123093.2447636,1785123093.2447636,1785123093.4547281,-28.70086145401001,-28.490896940231323,209.964424,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496202,72131690813719546,fusion_to_prediction_output,1785123093.2447636,1785123093.4547288,1785123093.46419,-28.490896224975586,-28.4814350605011,9.461024,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496202,72131690813719546,prediction_to_planning_output,1785123093.2447636,1785123093.46419,1785123093.4951627,-28.4814350605011,-28.450462341308594,30.972416,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496202,72131690813719546,planning_output_to_first_control_output,1785123093.2447636,1785123093.4951627,1785123093.4991398,-28.450462341308594,-28.4464852809906,3.976992,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496202,72131690813719546,source_to_first_control_output,1785123093.2447636,1785123093.2447636,1785123093.4991398,-28.70086145401001,-28.4464852809906,254.37617301940918,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496203,72131690813719547,source_to_fusion_output,1785123093.3450108,1785123093.3450108,1785123093.547618,-28.600614309310913,-28.39800715446472,202.60704,13,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496203,72131690813719547,fusion_to_prediction_output,1785123093.3450108,1785123093.5476186,1785123093.5505996,-28.398006439208984,-28.395025491714478,2.980992,13,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496203,72131690813719547,prediction_to_planning_output,1785123093.3450108,1785123093.5505996,1785123093.5816922,-28.395025491714478,-28.363932847976685,31.092352,13,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496203,72131690813719547,planning_output_to_first_control_output,1785123093.3450108,1785123093.5816922,1785123093.5901222,-28.363932847976685,-28.35550284385681,8.429856,13,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496203,72131690813719547,source_to_first_control_output,1785123093.3450108,1785123093.3450108,1785123093.5901222,-28.600614309310913,-28.35550284385681,245.11146545410156,13,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496204,72131690813719548,source_to_fusion_output,1785123093.4450994,1785123093.4450994,1785123093.6440563,-28.50052571296692,-28.301568746566772,198.95692,7,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496204,72131690813719548,fusion_to_prediction_output,1785123093.4450994,1785123093.6440568,1785123093.6475127,-28.301568269729614,-28.298112392425537,3.455872,7,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496204,72131690813719548,prediction_to_planning_output,1785123093.4450994,1785123093.6475127,1785123093.707529,-28.298112392425537,-28.238095998764038,60.015584,7,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496204,72131690813719548,planning_output_to_first_control_output,1785123093.4450994,1785123093.707529,1785123093.7197046,-28.238095998764038,-28.22592043876648,12.17552,7,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496204,72131690813719548,source_to_first_control_output,1785123093.4450994,1785123093.4450994,1785123093.7197046,-28.50052571296692,-28.22592043876648,274.60527420043945,7,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496205,72131690813719549,source_to_fusion_output,1785123093.5455024,1785123093.5455024,1785123093.7451868,-28.40012264251709,-28.200438261032104,199.68435599999998,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496205,72131690813719549,fusion_to_prediction_output,1785123093.5455024,1785123093.7451873,1785123093.7488399,-28.200437784194946,-28.19678521156311,3.652512,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496205,72131690813719549,prediction_to_planning_output,1785123093.5455024,1785123093.7488399,1785123093.7852242,-28.19678521156311,-28.160400867462158,36.383808,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496205,72131690813719549,planning_output_to_first_control_output,1785123093.5455024,1785123093.7852242,1785123093.7891889,-28.160400867462158,-28.15643620491028,3.964704,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496205,72131690813719549,source_to_first_control_output,1785123093.5455024,1785123093.5455024,1785123093.7891889,-28.40012264251709,-28.15643620491028,243.68643760681152,11,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496206,72131690813719550,source_to_fusion_output,1785123093.6450734,1785123093.6450734,1785123093.8403099,-28.300551652908325,-28.10531520843506,195.236424,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496206,72131690813719550,fusion_to_prediction_output,1785123093.6450734,1785123093.8403103,1785123093.8437622,-28.1053147315979,-28.101862907409668,3.451712,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496206,72131690813719550,prediction_to_planning_output,1785123093.6450734,1785123093.8437622,1785123093.8903475,-28.101862907409668,-28.055277585983276,46.584768,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496206,72131690813719550,planning_output_to_first_control_output,1785123093.6450734,1785123093.8903475,1785123093.8973389,-28.055277585983276,-28.048286199569702,6.991296,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496206,72131690813719550,source_to_first_control_output,1785123093.6450734,1785123093.6450734,1785123093.8973389,-28.300551652908325,-28.048286199569702,252.26545333862305,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496207,72131690813719551,source_to_fusion_output,1785123093.7451813,1785123093.7451813,1785123093.9469247,-28.200443744659424,-27.998700380325317,201.743392,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496207,72131690813719551,fusion_to_prediction_output,1785123093.7451813,1785123093.9469254,1785123093.94988,-27.99869966506958,-27.995745182037354,2.954528,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496207,72131690813719551,prediction_to_planning_output,1785123093.7451813,1785123093.94988,1785123093.982762,-27.995745182037354,-27.962862968444824,32.881632,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496207,72131690813719551,planning_output_to_first_control_output,1785123093.7451813,1785123093.982762,1785123093.9874613,-27.962862968444824,-27.958163738250732,4.699296,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496207,72131690813719551,source_to_first_control_output,1785123093.7451813,1785123093.7451813,1785123093.9874613,-28.200443744659424,-27.958163738250732,242.2800064086914,9,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496208,72131690813719552,source_to_fusion_output,1785123093.8455536,1785123093.8455536,1785123094.0373917,-28.1000714302063,-27.908233404159546,191.837976,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496208,72131690813719552,fusion_to_prediction_output,1785123093.8455536,1785123094.0373921,1785123094.0401313,-27.908232927322388,-27.90549373626709,2.739072,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496208,72131690813719552,prediction_to_planning_output,1785123093.8455536,1785123094.0401313,1785123094.0714855,-27.90549373626709,-27.874139547348022,31.353824,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496208,72131690813719552,planning_output_to_first_control_output,1785123093.8455536,1785123094.0714855,1785123094.0774848,-27.874139547348022,-27.86814022064209,5.999296,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496208,72131690813719552,source_to_first_control_output,1785123093.8455536,1785123093.8455536,1785123094.0774848,-28.1000714302063,-27.86814022064209,231.93120956420898,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496209,72131690813719553,source_to_fusion_output,1785123093.944944,1785123093.944944,1785123094.1372764,-28.000681161880493,-27.808348655700684,192.33261199999998,12,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496209,72131690813719553,fusion_to_prediction_output,1785123093.944944,1785123094.137277,1785123094.1402047,-27.808348178863525,-27.805420398712158,2.927712,12,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496209,72131690813719553,prediction_to_planning_output,1785123093.944944,1785123094.1402047,1785123094.1716962,-27.805420398712158,-27.77392888069153,31.491104,12,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496209,72131690813719553,planning_output_to_first_control_output,1785123093.944944,1785123094.1716962,1785123094.177642,-27.77392888069153,-27.767982959747314,5.945952,12,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496209,72131690813719553,source_to_first_control_output,1785123093.944944,1785123093.944944,1785123094.177642,-28.000681161880493,-27.767982959747314,232.6982021331787,12,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
202607271131,17293896665878496210,72131690813719554,source_to_fusion_output,1785123094.0451121,1785123094.0451121,1785123094.2401526,-27.90051293373108,-27.705472469329834,195.0404,10,PRE_T_SAMPLE,False,False,AVAILABLE,,A,trace mono_ns with affine source-wall anchor
