record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,measurement_time,x,y,z,heading,qx,qy,qz,qw
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397986336697,1783598397.9863367,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.9860904,900,localization,0,0,0,1783598397.9831069,112.80833435058594,-133.0226287841797,0.03345487639307976,-0.005299949966854456,-0.00021969193224824794,-0.00021026671141892631,-0.7089780774556094,0.7052304539728221
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398086200663,1783598398.0862005,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.0857825,901,localization,0,0,0,1783598398.0831192,113.15852355957031,-133.02488708496094,0.03346296399831772,-0.005559216426154201,-0.00021447367467301967,-0.0002042706244487981,-0.7090694944056389,0.705138542683554
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398186178710,1783598398.186179,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.1860032,902,localization,0,0,0,1783598398.1831174,113.52076721191406,-133.0272674560547,0.03346727415919304,-0.005820946060750565,-0.0002115179658728462,-0.00020090189211971688,-0.709161767056127,0.705045745355868
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398286465785,1783598398.286466,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.2862637,903,localization,0,0,0,1783598398.283151,113.89500427246094,-133.0298309326172,0.033470746129751205,-0.0060815940162606275,-0.0002090499424983961,-0.00019839524338816647,-0.7092536461391222,0.7049533192884546
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398386723356,1783598398.3867233,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.3861895,904,localization,0,0,0,1783598398.3829467,114.28108215332031,-133.03257751464844,0.03347398713231087,-0.006344859672871461,-0.00020702290552303748,-0.00019595211976791864,-0.7093464355955728,0.70485995279356
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398486190581,1783598398.4861906,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.4859776,905,localization,0,0,0,1783598398.4830651,114.67884826660156,-133.0354766845703,0.0334773063659668,-0.006604785144764147,-0.00020472266469984197,-0.0001936148168207903,-0.7094380358076386,0.7047677588761655
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398586281686,1783598398.5862818,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.5860834,906,localization,0,0,0,1783598398.5830543,115.08818817138672,-133.03855895996094,0.03347974643111229,-0.006862662292729915,-0.000202971384298504,-0.0001918243256786887,-0.7095289021702909,0.7046762795717386
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398686152275,1783598398.6861522,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.6859,907,localization,0,0,0,1783598398.68305,115.50936889648438,-133.0418243408203,0.03347887098789215,-0.007114436630681453,-0.00020362997908270427,-0.00019242872308852796,-0.7096176060680025,0.7045869532317041
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398786506232,1783598398.7865062,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.7862241,908,localization,0,0,0,1783598398.7832487,115.9425277709961,-133.04527282714844,0.03347676992416382,-0.007361264383032307,-0.00020500738272096456,-0.00019374731956999926,-0.7097045560809648,0.7044993708385197
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398886424630,1783598398.8864245,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.886119,909,localization,0,0,0,1783598398.8831167,116.38751983642578,-133.0489044189453,0.0334773063659668,-0.007600331151599082,-0.00020450448349579523,-0.00019357594366164988,-0.7097887623563569,0.7044145324586235
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398986579896,1783598398.98658,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.9860263,910,localization,0,0,0,1783598398.9831088,116.84391021728516,-133.05271911621094,0.03348173201084137,-0.007834875721766998,-0.00020166833188340217,-0.000190340258013005,-0.7098713665951599,0.7043312899401747
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399087709638,1783598399.0877097,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.087121,911,localization,0,0,0,1783598399.0831034,117.3117446899414,-133.0567169189453,0.03348306566476822,-0.008059019406822188,-0.0002005288260739145,-0.00018954125612269626,-0.7099502981712345,0.7042517291344605
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399186399764,1783598399.1863997,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.1859958,912,localization,0,0,0,1783598399.1831176,117.79154968261719,-133.06089782714844,0.0334794782102108,-0.008271877032816732,-0.000202816072176414,-0.0001921433900649436,-0.7100252461818978,0.7041761652675372
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399286647383,1783598399.2866473,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.2861958,913,localization,0,0,0,1783598399.2831886,118.2832260131836,-133.0652618408203,0.03347829729318619,-0.008473725652684116,-0.00020357909322328197,-0.00019323531969547015,-0.7100963108464868,0.7041045025689536
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399386461972,1783598399.386462,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.38606,914,localization,0,0,0,1783598399.3830469,118.7865219116211,-133.06980895996094,0.0337686724960804,-0.00866778674531421,-0.0002016566776210464,-0.00019204116623530945,-0.7101646277020738,0.7040355985428219
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399486546869,1783598399.486547,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.48628,915,localization,0,0,0,1783598399.4830263,119.2902603149414,-133.07470703125,0.033840008080005646,-0.008092267193397618,-0.00010547839448897805,-0.00010474885083784946,-0.7099620259641484,0.7042399446146664
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399586446579,1783598399.5864465,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.5860884,916,localization,0,0,0,1783598399.583175,119.7937240600586,-133.07937622070312,0.033915117383003235,-0.008063515677667166,-5.9008452938522986e-05,-5.553359736201403e-05,-0.709951907290863,0.7042501563848516
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399686211823,1783598399.6862118,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.6859243,917,localization,0,0,0,1783598399.683051,120.29883575439453,-133.08392333984375,0.033879220485687256,-0.008344187801168967,-3.8544633334537994e-05,-3.409861506665943e-05,-0.7100507333993766,0.7041505189592655
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399786577300,1783598399.7865775,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.7860856,918,localization,0,0,0,1783598399.7830591,120.80606079101562,-133.0885467529297,0.033872392028570175,-0.00863123804977306,-3.1982677331678415e-05,-2.6832643929973572e-05,-0.7101517897025482,0.7040486019014491
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399886799350,1783598399.8867993,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.8864472,919,localization,0,0,0,1783598399.8831196,121.32353210449219,-133.09336853027344,0.033853016793727875,-0.008879389383224634,-7.27290210423846e-05,-6.68365466780717e-05,-0.7102391365321886,0.7039604812639532
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399987180795,1783598399.9871807,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.986882,920,localization,0,0,0,1783598399.9837987,121.83179473876953,-133.09814453125,0.03387117385864258,-0.009085744855330091,-2.5553416088804925e-05,-2.0448222830997725e-05,-0.7103117690647597,0.7038871995263051
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400086327311,1783598400.0863273,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.0859537,921,localization,0,0,0,1783598400.0830746,122.3603515625,-133.1031951904297,0.03378599137067795,-0.009256510093212711,-0.00010933083503763088,-0.0001038247073900629,-0.7103718582543818,0.7038265413206689
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400186188045,1783598400.186188,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.1858969,922,localization,0,0,0,1783598400.1830864,122.87931060791016,-133.108154296875,0.03391328826546669,-0.009394881439728664,-1.7142538189577474e-05,-1.3608398352205503e-05,-0.7104205594744023,0.7037773996065958
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400286269389,1783598400.2862694,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.2858453,923,localization,0,0,0,1783598400.2830527,123.394287109375,-133.11312866210938,0.03395135700702667,-0.00950117033007114,1.3636426022669012e-05,1.613143474069267e-05,-0.7104579604065591,0.7037396436529472
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400386346190,1783598400.3863463,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.3860228,924,localization,0,0,0,1783598400.383069,123.91093444824219,-133.11813354492188,0.03391454741358757,-0.009579886729179421,-9.787831646255332e-06,-7.820328044918683e-06,-0.7104856578450736,0.7037116809031196
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400486661298,1783598400.4866614,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.48621,925,localization,0,0,0,1783598400.4830966,124.43470764160156,-133.1232147216797,0.033836688846349716,-0.009633835630272536,-6.364477500736581e-05,-6.228491297279491e-05,-0.7105046370394059,0.7036925129738373
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400586484399,1783598400.5864844,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.5859997,926,localization,0,0,0,1783598400.5831125,124.96990966796875,-133.12841796875,0.033747997134923935,-0.009663051078740548,-0.00012570869759994624,-0.00012464132858433443,-0.710514908039786,0.7036821257606852
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400686475278,1783598400.6864753,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.6861165,927,localization,0,0,0,1783598400.683143,125.5196762084961,-133.1337432861328,0.033665791153907776,-0.009692208201483865,-0.00018391047094075245,-0.00018268113550325442,-0.7105251539566265,0.7036717547262031
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400785970919,1783598400.785971,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.785716,928,localization,0,0,0,1783598400.7829437,126.08838653564453,-133.1392059326172,0.03356222063302994,-0.009662568429558593,-0.0002559264743183533,-0.0002575200694021368,-0.7105147032522953,0.7036822611430221
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400886443661,1783598400.8864439,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.8860276,929,localization,0,0,0,1783598400.8831072,126.68724060058594,-133.1451873779297,0.03344602510333061,-0.009198607496135658,-0.0003384517290185277,-0.0003397886101846288,-0.7103514090486993,0.7038470328534853
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400986645231,1783598400.9866452,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.9863677,930,localization,0,0,0,1783598400.98331,127.29817962646484,-133.1509552001953,0.0335037037730217,-0.00913991799845082,-0.0002963855080172888,-0.00029967644099919595,-0.7103307733213733,0.7038678958599555
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401087520122,1783598401.08752,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.087233,931,localization,0,0,0,1783598401.0839515,127.922607421875,-133.15675354003906,0.0335431843996048,-0.009160145328572789,-0.0002683044194722444,-0.0002717021964700064,-0.710337903132126,0.7038607231295897
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401186543245,1783598401.1865435,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.1862442,932,localization,0,0,0,1783598401.1832616,128.5607452392578,-133.16262817382812,0.033565349876880646,-0.009167007292219864,-0.0002523687774712341,-0.00025611327103418227,-0.7103403239019792,0.703858291813646
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401286520492,1783598401.2865205,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.2861075,933,localization,0,0,0,1783598401.283072,129.21209716796875,-133.16856384277344,0.033582933247089386,-0.00913948999590053,-0.00023943198008625713,-0.00024401834825384574,-0.710330644173299,0.7038680693679169
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401386485611,1783598401.3864856,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.386058,934,localization,0,0,0,1783598401.3829193,129.8756866455078,-133.17454528808594,0.03360387682914734,-0.009075979476913965,-0.00022409793360455275,-0.00022968501961078726,-0.7103082973026252,0.7038906305726433
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401487554969,1783598401.487555,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.4871178,935,localization,0,0,0,1783598401.4838781,130.54994201660156,-133.18055725097656,0.03363172337412834,-0.008983043364368282,-0.00020371434270761188,-0.0002103703262802445,-0.7102755942416256,0.7039236424993114
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401586651404,1783598401.5866513,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.5862658,936,localization,0,0,0,1783598401.5830956,131.2333526611328,-133.1865692138672,0.03366319462656975,-0.008868041843724583,-0.00018094793784852599,-0.00018854864971453578,-0.710235123084406,0.7039644889087299
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401686758925,1783598401.686759,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.6863914,937,localization,0,0,0,1783598401.6832025,131.92478942871094,-133.19252014160156,0.033691730350255966,-0.008728649042161862,-0.00015977756675586606,-0.00016909593129524602,-0.7101860626432822,0.70401399297523
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401786451369,1783598401.7864513,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.7861395,938,localization,0,0,0,1783598401.7830484,132.62384033203125,-133.1984405517578,0.03371221572160721,-0.00856880580531083,-0.0001446450204185539,-0.00015515111197049255,-0.7101297976779278,0.704070753160402
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401886489161,1783598401.8864892,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.8861978,939,localization,0,0,0,1783598401.8832052,133.32989501953125,-133.2042694091797,0.03373044729232788,-0.008393810220776121,-0.00013118030110276937,-0.00014274084482616224,-0.7100681929355234,0.7041328878827208
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401986645130,1783598401.9866452,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598401.9861615,940,localization,0,0,0,1783598401.9830537,134.0422821044922,-133.21002197265625,0.03374696522951126,-0.008204541194011039,-0.00011882819375802809,-0.00013157847939996168,-0.7100015566550041,0.704200083864263
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402087336659,1783598402.0873368,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.0869186,941,localization,0,0,0,1783598402.0831132,134.760498046875,-133.2156524658203,0.033761654049158096,-0.007994743185247621,-0.0001076007390826152,-0.00012215959523039781,-0.7099276846491273,0.7042745601452914
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402186684458,1783598402.1866844,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.186154,942,localization,0,0,0,1783598402.1831415,135.48414611816406,-133.22117614746094,0.033773861825466156,-0.007767976657184317,-9.82868565532552e-05,-0.00011402739856283992,-0.709847828486089,0.7043550509019085
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402286272996,1783598402.286273,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.2860532,943,localization,0,0,0,1783598402.2832139,136.21287536621094,-133.22654724121094,0.03378450497984886,-0.007529988539334731,-9.029090216266852e-05,-0.00010693612121675746,-0.709764010454553,0.7044395147034898
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402386756522,1783598402.3867567,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.3863916,944,localization,0,0,0,1783598402.383154,136.94642639160156,-133.23178100585938,0.033792171627283096,-0.007284389592056684,-8.439182280624462e-05,-0.0001017086654847061,-0.7096775010259213,0.7045266688145815
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402486628360,1783598402.4866283,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.4862754,945,localization,0,0,0,1783598402.4831047,137.68495178222656,-133.23684692382812,0.03379499539732933,-0.007031932734277824,-8.21859366677937e-05,-0.00010020580598534938,-0.7095885643351092,0.7046162448944154
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402586554054,1783598402.586554,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.586072,946,localization,0,0,0,1783598402.5831227,138.42861938476562,-133.24176025390625,0.03379525989294052,-0.006761320073290555,-8.10569343374075e-05,-0.00010091703880149493,-0.7094932189295362,0.7047122501691948
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402689102344,1783598402.6891024,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.685979,947,localization,0,0,0,1783598402.6830533,139.1774444580078,-133.24647521972656,0.033795032650232315,-0.006467277787256975,-8.03292606752617e-05,-0.00010206925028089975,-0.7093896037423639,0.7048165528925453
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402786998507,1783598402.7869985,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.7865813,948,localization,0,0,0,1783598402.783266,139.927490234375,-133.25094604492188,0.033840540796518326,-0.006154847355090087,-4.727929961610103e-05,-7.055116902637959e-05,-0.7092794949881382,0.7049273656034158
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402886762664,1783598402.8867629,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.886324,949,localization,0,0,0,1783598402.8834267,140.72036743164062,-133.2554168701172,0.033296871930360794,-0.005810696266735249,-0.00043271645652649655,-0.0004577542990379068,-0.7091580532844503,0.7050492597537271
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402987219278,1783598402.987219,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598402.986857,950,localization,0,0,0,1783598402.9831445,141.57684326171875,-133.2599639892578,0.03302942216396332,-0.005460988169355918,-0.0006230529352493133,-0.0006468166788742485,-0.7090346199700469,0.7051731001088701
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403086088318,1783598403.0860882,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598403.0858345,951,localization,0,0,0,1783598403.083085,142.4460906982422,-133.26437377929688,0.03329187259078026,-0.005149819493464491,-0.00043748566884507746,-0.00045903612436721364,-0.7089250362134174,0.7052835535597941
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403187152460,1783598403.1871524,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598403.1866739,952,localization,0,0,0,1783598403.183383,143.3007049560547,-133.2685089111328,0.03373575210571289,-0.004885994788467407,-0.00012265391425958475,-0.0001430060115936583,-0.7088321187904282,0.705377198296323
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403286616548,1783598403.2866166,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598403.2862082,953,localization,0,0,0,1783598403.2830815,144.12794494628906,-133.2723388671875,0.03409929201006889,-0.004665248534297728,0.00013459705870240876,0.00011545835351501501,-0.7087542576158322,0.7054554350661925
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403386260063,1783598403.38626,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598403.3857815,954,localization,0,0,0,1783598403.382904,144.93421936035156,-133.27589416503906,0.03423257917165756,-0.004465162390913768,0.00022907062965637985,0.00021048055346913638,-0.7086836538983189,0.7055263155417458
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403486440769,1783598403.4864407,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598403.4861014,955,localization,0,0,0,1783598403.4831169,145.72927856445312,-133.27923583984375,0.03420720994472504,-0.004267496354727118,0.00021079846712152418,0.0001925932240684171,-0.7086139268065973,0.7055963585560732
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403587020264,1783598403.5870204,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598403.5863945,956,localization,0,0,0,1783598403.5832622,146.52064514160156,-133.2823944091797,0.03411271795630455,-0.004068774710994205,0.00014337981209455863,0.0001258190618718845,-0.7085438315192315,0.7056667786057667
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403686341438,1783598403.6863413,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598403.685915,957,localization,0,0,0,1783598403.682969,147.31396484375,-133.285400390625,0.03400041535496712,-0.0038763658132747736,6.288719160283156e-05,4.666336731204291e-05,-0.7084759516719116,0.7057349500841732
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403786478336,1783598403.7864783,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598403.785961,958,localization,0,0,0,1783598403.7831206,148.1132049560547,-133.28831481933594,0.03389696031808853,-0.003719707166313313,-1.2669612906154882e-05,-2.4948275103934136e-05,-0.708420672435147,0.7057904434629294
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403886509536,1783598403.8865097,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598403.8862257,959,localization,0,0,0,1783598403.8830974,148.92088317871094,-133.29119873046875,0.03381463885307312,-0.003620914395632724,-7.36297281898104e-05,-8.106290855939271e-05,-0.7083858043610256,0.7058254318082133
