record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,measurement_time,status_json,pose_status_json
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396793206971,1783598396.793207,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598396.7860847,888,localization,0,0,0,1783598396.7831302,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396886702403,1783598396.8867023,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598396.8863,889,localization,0,0,0,1783598396.8831332,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396987059240,1783598396.987059,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397086280861,1783598397.086281,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.086002,891,localization,0,0,0,1783598397.0830302,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397186464607,1783598397.1864645,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.186181,892,localization,0,0,0,1783598397.183239,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397286461598,1783598397.2864616,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.286237,893,localization,0,0,0,1783598397.2832465,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397386638624,1783598397.3866386,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.3862987,894,localization,0,0,0,1783598397.3831363,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397486583071,1783598397.486583,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.4862733,895,localization,0,0,0,1783598397.483131,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397586847106,1783598397.5868473,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.586191,896,localization,0,0,0,1783598397.5832176,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397686145688,1783598397.6861458,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.685858,897,localization,0,0,0,1783598397.6828961,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397786674687,1783598397.7866747,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.7863505,898,localization,0,0,0,1783598397.7829494,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397886373434,1783598397.8863733,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.8860781,899,localization,0,0,0,1783598397.8831058,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397986336697,1783598397.9863367,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.9860904,900,localization,0,0,0,1783598397.9831069,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398086200663,1783598398.0862005,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.0857825,901,localization,0,0,0,1783598398.0831192,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398186178710,1783598398.186179,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.1860032,902,localization,0,0,0,1783598398.1831174,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398286465785,1783598398.286466,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.2862637,903,localization,0,0,0,1783598398.283151,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398386723356,1783598398.3867233,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.3861895,904,localization,0,0,0,1783598398.3829467,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398486190581,1783598398.4861906,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.4859776,905,localization,0,0,0,1783598398.4830651,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398586281686,1783598398.5862818,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.5860834,906,localization,0,0,0,1783598398.5830543,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398686152275,1783598398.6861522,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.6859,907,localization,0,0,0,1783598398.68305,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398786506232,1783598398.7865062,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.7862241,908,localization,0,0,0,1783598398.7832487,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398886424630,1783598398.8864245,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.886119,909,localization,0,0,0,1783598398.8831167,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398986579896,1783598398.98658,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.9860263,910,localization,0,0,0,1783598398.9831088,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399087709638,1783598399.0877097,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.087121,911,localization,0,0,0,1783598399.0831034,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399186399764,1783598399.1863997,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.1859958,912,localization,0,0,0,1783598399.1831176,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399286647383,1783598399.2866473,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.2861958,913,localization,0,0,0,1783598399.2831886,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399386461972,1783598399.386462,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.38606,914,localization,0,0,0,1783598399.3830469,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399486546869,1783598399.486547,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.48628,915,localization,0,0,0,1783598399.4830263,,
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399586446579,1783598399.5864465,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.5860884,916,localization,0,0,0,1783598399.583175,,
