record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,tf_index,parent_frame_id,child_frame_id,tf_timestamp_sec,tx,ty,tz,qx,qy,qz,qw
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396793616161,1783598396.793616,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598396.7831302,109.6302719116211,-133.00633239746094,0.03353635594248772,-0.00015943571156731452,-0.00015488990069103455,-0.7080125488898901,0.706199816768465
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396886711779,1783598396.8867118,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598396.8831332,109.82656860351562,-133.00711059570312,0.03353406861424446,-0.00016132697249113422,-0.00015636941851078338,-0.7080809949500999,0.7061311876080035
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396987249866,1783598396.9872499,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598396.9839292,110.03292083740234,-133.0079803466797,0.033527620136737823,-0.000166047005509561,-0.0001606677355573025,-0.7081515640824451,0.7060604144843821
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397086269660,1783598397.0862696,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.0830302,110.25007629394531,-133.00889587402344,0.03351575881242752,-0.0001743794601857365,-0.00016894058575595366,-0.7082236424292857,0.7059881113411739
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397186541632,1783598397.1865416,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.183239,110.47905731201172,-133.0099334716797,0.03349862992763519,-0.00018699731447753738,-0.00018110382297567093,-0.7082980797928036,0.7059134241500419
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397286567680,1783598397.2865677,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.2832465,110.7208251953125,-133.0110626220703,0.033478718250989914,-0.0002013494524104547,-0.00019498872077918828,-0.7083746535194765,0.7058365757659194
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397386635104,1783598397.386635,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.3831363,110.97642517089844,-133.01231384277344,0.033457089215517044,-0.00021722194799198022,-0.00020962758227730956,-0.708455650849469,0.7057552689497665
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397486598847,1783598397.486599,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.483131,111.24642944335938,-133.013671875,0.03343866392970085,-0.0002303806621800093,-0.00022268328064507163,-0.7085381378219224,0.7056724485118782
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397586866626,1783598397.5868666,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.5832176,111.53105926513672,-133.0151824951172,0.033426303416490555,-0.00023954946090778203,-0.00023138294587176237,-0.7086224868787597,0.7055877409420814
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397686166520,1783598397.6861665,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.6828961,111.83045959472656,-133.01683044433594,0.033418331295251846,-0.0002453415899038916,-0.00023671568315653565,-0.7087086741488805,0.7055011686449043
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397786741760,1783598397.7867417,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.7829494,112.14408874511719,-133.01861572265625,0.0334206186234951,-0.00024391159223262503,-0.00023485625118867265,-0.7087974698404885,0.7054119591397627
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397886453435,1783598397.8864534,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.8831058,112.47029113769531,-133.0205535888672,0.03343809023499489,-0.00023181059882593862,-0.00022200335057331633,-0.7088882228290667,0.7053207671071411
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397986351513,1783598397.9863517,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598397.9831069,112.80833435058594,-133.0226287841797,0.03345487639307976,-0.00021969193224824794,-0.00021026671141892631,-0.7089780774556094,0.7052304539728221
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398086187575,1783598398.0861876,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.0831192,113.15852355957031,-133.02488708496094,0.03346296399831772,-0.00021447367467301967,-0.0002042706244487981,-0.7090694944056389,0.705138542683554
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398186397881,1783598398.186398,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.1831174,113.52076721191406,-133.0272674560547,0.03346727415919304,-0.0002115179658728462,-0.00020090189211971688,-0.709161767056127,0.705045745355868
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398286632732,1783598398.2866328,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.283151,113.89500427246094,-133.0298309326172,0.033470746129751205,-0.0002090499424983961,-0.00019839524338816647,-0.7092536461391222,0.7049533192884546
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398386753853,1783598398.3867538,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.3829467,114.28108215332031,-133.03257751464844,0.03347398713231087,-0.00020702290552303748,-0.00019595211976791864,-0.7093464355955728,0.70485995279356
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398486311830,1783598398.486312,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.4830651,114.67884826660156,-133.0354766845703,0.0334773063659668,-0.00020472266469984197,-0.0001936148168207903,-0.7094380358076386,0.7047677588761655
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398586414871,1783598398.5864148,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.5830543,115.08818817138672,-133.03855895996094,0.03347974643111229,-0.000202971384298504,-0.0001918243256786887,-0.7095289021702909,0.7046762795717386
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398686138579,1783598398.6861386,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.68305,115.50936889648438,-133.0418243408203,0.03347887098789215,-0.00020362997908270427,-0.00019242872308852796,-0.7096176060680025,0.7045869532317041
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398786476983,1783598398.786477,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.7832487,115.9425277709961,-133.04527282714844,0.03347676992416382,-0.00020500738272096456,-0.00019374731956999926,-0.7097045560809648,0.7044993708385197
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398886437238,1783598398.8864372,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.8831167,116.38751983642578,-133.0489044189453,0.0334773063659668,-0.00020450448349579523,-0.00019357594366164988,-0.7097887623563569,0.7044145324586235
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398986569048,1783598398.986569,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598398.9831088,116.84391021728516,-133.05271911621094,0.03348173201084137,-0.00020166833188340217,-0.000190340258013005,-0.7098713665951599,0.7043312899401747
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399087675814,1783598399.0876758,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598399.0831034,117.3117446899414,-133.0567169189453,0.03348306566476822,-0.0002005288260739145,-0.00018954125612269626,-0.7099502981712345,0.7042517291344605
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399186381364,1783598399.1863813,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598399.1831176,117.79154968261719,-133.06089782714844,0.0334794782102108,-0.000202816072176414,-0.0001921433900649436,-0.7100252461818978,0.7041761652675372
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399286659543,1783598399.2866595,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598399.2831886,118.2832260131836,-133.0652618408203,0.03347829729318619,-0.00020357909322328197,-0.00019323531969547015,-0.7100963108464868,0.7041045025689536
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399386477716,1783598399.3864777,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598399.3830469,118.7865219116211,-133.06980895996094,0.0337686724960804,-0.0002016566776210464,-0.00019204116623530945,-0.7101646277020738,0.7040355985428219
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399486786808,1783598399.4867868,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598399.4830263,119.2902603149414,-133.07470703125,0.033840008080005646,-0.00010547839448897805,-0.00010474885083784946,-0.7099620259641484,0.7042399446146664
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399586638038,1783598399.586638,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598399.583175,119.7937240600586,-133.07937622070312,0.033915117383003235,-5.9008452938522986e-05,-5.553359736201403e-05,-0.709951907290863,0.7042501563848516
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399686336049,1783598399.686336,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598399.683051,120.29883575439453,-133.08392333984375,0.033879220485687256,-3.8544633334537994e-05,-3.409861506665943e-05,-0.7100507333993766,0.7041505189592655
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399786435314,1783598399.7864354,/tf,apollo.transform.TransformStampeds,0.0,0,,0,0,0,0,world,localization,1783598399.7830591,120.80606079101562,-133.0885467529297,0.033872392028570175,-3.1982677331678415e-05,-2.6832643929973572e-05,-0.7101517897025482,0.7040486019014491
