record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,measurement_time,vx,vy,vz,speed,ax,ay,az,angular_x,angular_y,angular_z
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396793206971,1783598396.793207,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598396.7860847,888,localization,0,0,0,1783598396.7831302,1.9018195867538452,-0.008317815139889717,1.1444091541079615e-07,1.9018377761021787,-0.011249999047388414,-0.9387499623855509,9.807128579482647,0.00042317999364401774,-1.310949308159083e-05,-0.0018884883013863788
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396886702403,1783598396.8867023,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598396.8863,889,localization,0,0,0,1783598396.8831332,1.9993847608566284,-0.009067648090422153,-1.907348590179936e-08,1.9994053226366109,-0.007499999555594115,-0.9537499528372141,9.810098089765955,0.00034489608891255443,-1.0838044299837453e-05,-0.0019480756563773586
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396987059240,1783598396.987059,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,2.102992296218872,-0.00987874623388052,1.2111663636460435e-06,2.1030154986553344,-0.009999999609191602,-1.0037499208891458,9.81115291449373,0.0002341943303268098,-1.0130311837311159e-05,-0.0020108020767953664
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397086280861,1783598397.086281,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.086002,891,localization,0,0,0,1783598397.0830302,2.2159078121185303,-0.010732656344771385,1.468658410885837e-06,2.2159338035515193,-0.007500000236628168,-1.0787500919873727,9.81162211474082,8.307140997528254e-05,-8.453319994681836e-06,-0.002052535635892199
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397186464607,1783598397.1864645,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.186181,892,localization,0,0,0,1783598397.183239,2.338945150375366,-0.01174270361661911,3.52859501617786e-07,2.338974627385427,-0.012499999074030693,-1.179999954953984,9.811758625793543,-1.3258657189015468e-05,-4.6180287240824156e-06,-0.002129456119160554
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397286461598,1783598397.2864616,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.286237,893,localization,0,0,0,1783598397.2832465,2.4719674587249756,-0.0128265880048275,-6.580352760465757e-07,2.4720007359132183,-0.008750000112216457,-1.2774999428027949,9.8107228426291,-9.178044228896186e-05,-3.5687204740762797e-06,-0.0021894445978412323
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397386638624,1783598397.3866386,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.3862987,894,localization,0,0,0,1783598397.3831363,2.6140666007995605,-0.014182595536112785,4.76837158203125e-07,2.6141050742906526,-0.016249999472723528,-1.3824999205900004,9.810469761306198,-0.00011068285520339696,7.5636831321477e-07,-0.0023350529687661743
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397486583071,1783598397.486583,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.4862733,895,localization,0,0,0,1783598397.483131,2.760242223739624,-0.015409956686198711,1.1539458455445128e-06,2.76028523897105,-0.01124999907652628,-1.441250000417625,9.809121636135652,-3.11682788213771e-05,-3.381262857328481e-06,-0.00235268802827434
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397586847106,1783598397.5868473,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.586191,896,localization,0,0,0,1783598397.5832176,2.9075851440429688,-0.01680002547800541,8.678435960973729e-07,2.907633678907332,-0.014999998845806013,-1.4662498888226214,9.80820408023607,5.650118696719443e-05,-7.427170601971127e-07,-0.0024156694595528134
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397686145688,1783598397.6861458,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.685858,897,localization,0,0,0,1783598397.6828961,3.0555806159973145,-0.018258392810821533,5.722045557376987e-07,3.055635166338889,-0.016249998055347402,-1.476249899059797,9.808575509363578,0.0001125215519174888,-7.089982235724676e-07,-0.002466212499189483
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397786674687,1783598397.7866747,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.7863505,898,localization,0,0,0,1783598397.7829494,3.191253662109375,-0.01979839988052845,1.4400482086784905e-06,3.1913150757276223,-0.014999999595585475,-1.4287498347335255,9.806934266328653,0.0004383782387488869,-1.0361457955360587e-06,-0.002543690767048387
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397886373434,1783598397.8863733,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.8860781,899,localization,0,0,0,1783598397.8831058,3.3117964267730713,-0.021300511434674263,-7.343292054429185e-07,3.311864925412086,-0.016249998943818095,-1.2637499632786227,9.805410188018556,0.0006017180448397478,-3.1929368185970637e-06,-0.0025920040255465026
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397986336697,1783598397.9863367,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598397.9860904,900,localization,0,0,0,1783598397.9831069,3.4313621520996094,-0.022691993042826653,-2.6416778382554185e-06,3.4314371836618105,-0.013749999570268961,-1.1837499249326005,9.810214823472712,0.00042379399172415516,-3.6187455734290537e-06,-0.00254790106985286
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398086200663,1783598398.0862005,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.0857825,901,localization,0,0,0,1783598398.0831192,3.5532710552215576,-0.024368157610297203,1.09672544112982e-06,3.553354612050681,-0.018749998629728922,-1.2100000001072595,9.812714986271603,0.0002708111606327346,3.272095909548956e-06,-0.002618624827054018
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398186178710,1783598398.186179,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.1860032,902,localization,0,0,0,1783598398.1831174,3.6740596294403076,-0.026013396680355072,-3.1185149964585435e-06,3.6741517194448607,-0.01374999981649049,-1.2049999563763707,9.811015977351886,0.00021594568917010387,7.778697748294919e-07,-0.0026313202388023546
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398286465785,1783598398.286466,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.2862637,903,localization,0,0,0,1783598398.283151,3.793490409851074,-0.02765769511461258,-8.106231348392612e-07,3.7935912322931924,-0.016249999388961104,-1.1987499805148516,9.81029245844895,0.00018712597662256898,1.280161690001591e-06,-0.002614721551497049
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398386723356,1783598398.3867233,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.3861895,904,localization,0,0,0,1783598398.3829467,3.911741256713867,-0.029462741687893867,8.964538551481382e-07,3.911852209967288,-0.019999999797112165,-1.1825000799307295,9.810117346075614,0.00016115601288265536,5.080421301327902e-06,-0.0026544903812310717
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398486190581,1783598398.4861906,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.4859776,905,localization,0,0,0,1783598398.4830651,4.027966022491455,-0.031144510954618454,-1.2111663636460435e-06,4.028086426444907,-0.013749999495789087,-1.1699999506064125,9.80996125877859,0.00016156214138707565,6.818965800228487e-07,-0.002600559409387593
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398586281686,1783598398.5862818,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.5860834,906,localization,0,0,0,1783598398.5830543,4.145102024078369,-0.032957497984170914,1.077651972991589e-06,4.14523304371336,-0.01999999943463318,-1.1587499401301926,9.810214321068925,8.209877079637692e-05,6.731695511449701e-06,-0.0025911815723058387
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398686152275,1783598398.6861522,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.6859,907,localization,0,0,0,1783598398.68305,4.264586925506592,-0.034710612148046494,-4.76837158203125e-07,4.264728182639274,-0.01374999956003835,-1.1812499494548039,9.811015671868814,1.8482845289370265e-05,4.185576930842772e-06,-0.002516005928652418
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398786506232,1783598398.7865062,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.7862241,908,localization,0,0,0,1783598398.7832487,4.384710788726807,-0.03656299412250519,6.67572024326546e-08,4.384863230856404,-0.019999998774772435,-1.1962499605958075,9.810292529713982,2.733111547248367e-06,5.972047691926992e-06,-0.0024750801655096352
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398886424630,1783598398.8864245,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.886119,909,localization,0,0,0,1783598398.8831167,4.5014424324035645,-0.03833429515361786,-3.7193296975601697e-07,4.501605656921582,-0.016249998932919202,-1.1849999626162966,9.809336070334723,8.002803873732333e-05,4.743285538284639e-06,-0.0023870074984438353
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398986579896,1783598398.98658,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598398.9860263,910,localization,0,0,0,1783598398.9831088,4.6144118309021,-0.040205493569374084,6.580352760465757e-07,4.61458698334779,-0.017500001250359463,-1.1424999866457897,9.808848367870363,0.00011235244215250921,5.715384587589751e-06,-0.002359165796994473
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399087709638,1783598399.0877097,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.087121,911,localization,0,0,0,1783598399.0831034,4.731979846954346,-0.041958801448345184,4.1007993445418833e-07,4.732165869134473,-0.01499999722980597,-1.1412499824589413,9.810840519951148,-4.97410906392347e-05,3.5943475521969976e-06,-0.002229144139774751
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399186399764,1783598399.1863997,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.1859958,912,localization,0,0,0,1783598399.1831176,4.851729393005371,-0.04374824836850166,-9.536742595628311e-08,4.8519266288957414,-0.016249998017854282,-1.1975000088468362,9.811464482636207,-5.667850615162846e-05,5.64765572743711e-06,-0.0021129124162465015
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399286647383,1783598399.2866473,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.2861958,913,localization,0,0,0,1783598399.2831886,4.969461441040039,-0.04551736265420914,1.0013579867518274e-06,4.969669892889038,-0.017500000687977826,-1.187499980106794,9.809355375349655,-8.033818809481236e-07,3.5286355298419605e-06,-0.002000634977393231
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399386461972,1783598399.386462,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.38606,914,localization,0,0,0,1783598399.3830469,5.081676006317139,-0.047117333859205246,0.0018577002920210361,5.081894777283339,-0.016249998830809437,-1.161249956151788,9.83777404201662,0.00020551873567719778,2.0139512877185085e-06,-0.0027192597649609166
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399486546869,1783598399.486547,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.48628,915,localization,0,0,0,1783598399.4830263,5.021797180175781,-0.044907279312610626,-0.006069431081414223,5.022001634861376,0.1149999985527701,-0.09749999109226887,9.73709066061354,0.002064869141518311,-0.00024508780983886145,0.007830013199431524
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399586446579,1783598399.5864465,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.5860884,916,localization,0,0,0,1783598399.583175,4.989264965057373,-0.046121884137392044,0.0003629493585322052,4.989478154223903,-0.07999999704723934,0.05249999879089129,9.835196195781243,0.0038908707887375968,-6.761863582343132e-05,-0.0020605004656037307
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399686211823,1783598399.6862118,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.6859243,917,localization,0,0,0,1783598399.683051,5.065494060516357,-0.04757620766758919,0.0011381530202925205,5.065717606426046,-0.052499998738370704,-0.14874999759718954,9.814121669639936,-0.0007142894980532016,7.643913390273342e-05,-0.003055127380418631
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399786577300,1783598399.7865775,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.7860856,918,localization,0,0,0,1783598399.7830591,5.104323863983154,-0.04855859652161598,0.0010921764187514782,5.104554950098334,-0.008749999682012986,-0.20374999470503224,9.820820684212622,-0.002227619292033718,9.189438798962914e-05,-0.0027973153026174583
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399886799350,1783598399.8867993,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.8864472,919,localization,0,0,0,1783598399.8831196,5.145504474639893,-0.04943210631608963,4.4784545025322586e-05,5.145741912851796,-0.0112499996253036,-0.9987500734503535,9.835527394909189,0.0013058519135236385,3.047901261446576e-05,-0.0023945669376213533
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399987180795,1783598399.9871807,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598399.986882,920,localization,0,0,0,1783598399.9837987,5.216601848602295,-0.050503138452768326,0.000843429530505091,5.216846377382397,0.01124999966110136,0.8737499710841852,9.76443420405071,-0.00650296282513675,0.0001094327266816327,-0.0019562830396197563
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400086327311,1783598400.0863273,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598400.0859537,921,localization,0,0,0,1783598400.0830746,5.268404483795166,-0.05128169432282448,7.853507850086316e-05,5.268654061827688,-0.01749999885445947,-1.956249965571103,9.873399649435639,0.0007013827181395025,1.6118545669904322e-05,-0.0016401729886747374
