control_seq,control_record_time_sec,control_header_timestamp_sec,planning_header_sequence_num,planning_header_timestamp_sec,planning_publish_record_time_sec,matched_planning_seq_from_record,planning_age_ms,planning_trajectory_point_size,planning_trajectory_type,reuse_count,reuse_index_in_run
12688,1783596785.5467525,1783596785.546569,232,1783596785.376567,1783596785.377484,232,169.26836967468262,142,NORMAL,17,17
12689,1783596785.5576344,1783596785.5573514,233,1783596785.549181,1783596785.5499651,233,7.669210433959961,142,NORMAL,17,1
12690,1783596785.567196,1783596785.566768,233,1783596785.549181,1783596785.5499651,233,17.230749130249023,142,NORMAL,17,2
12691,1783596785.576912,1783596785.5766232,233,1783596785.549181,1783596785.5499651,233,26.9467830657959,142,NORMAL,17,3
12692,1783596785.5867743,1783596785.5865517,233,1783596785.549181,1783596785.5499651,233,36.80920600891113,142,NORMAL,17,4
12693,1783596785.597136,1783596785.5967562,233,1783596785.549181,1783596785.5499651,233,47.17087745666504,142,NORMAL,17,5
12694,1783596785.6076796,1783596785.6073802,233,1783596785.549181,1783596785.5499651,233,57.71446228027344,142,NORMAL,17,6
12695,1783596785.6168807,1783596785.616558,233,1783596785.549181,1783596785.5499651,233,66.91551208496094,142,NORMAL,17,7
12696,1783596785.6268866,1783596785.6265907,233,1783596785.549181,1783596785.5499651,233,76.92146301269531,142,NORMAL,17,8
12697,1783596785.636765,1783596785.636486,233,1783596785.549181,1783596785.5499651,233,86.79986000061035,142,NORMAL,17,9
12698,1783596785.646614,1783596785.6464722,233,1783596785.549181,1783596785.5499651,233,96.6489315032959,142,NORMAL,17,10
12699,1783596785.6569347,1783596785.656686,233,1783596785.549181,1783596785.5499651,233,106.96959495544434,142,NORMAL,17,11
12700,1783596785.666884,1783596785.6666973,233,1783596785.549181,1783596785.5499651,233,116.91880226135254,142,NORMAL,17,12
12701,1783596785.676817,1783596785.676589,233,1783596785.549181,1783596785.5499651,233,126.85179710388184,142,NORMAL,17,13
12702,1783596785.6867335,1783596785.6865697,233,1783596785.549181,1783596785.5499651,233,136.76834106445312,142,NORMAL,17,14
12703,1783596785.69665,1783596785.6964645,233,1783596785.549181,1783596785.5499651,233,146.6848850250244,142,NORMAL,17,15
12704,1783596785.7068944,1783596785.7065537,233,1783596785.549181,1783596785.5499651,233,156.92925453186035,142,NORMAL,17,16
12705,1783596785.7168753,1783596785.716575,233,1783596785.549181,1783596785.5499651,233,166.91017150878906,142,NORMAL,17,17
12706,1783596785.7269602,1783596785.7266529,234,1783596785.7235591,1783596785.724887,234,2.0732879638671875,142,NORMAL,18,1
12707,1783596785.7367227,1783596785.7364752,234,1783596785.7235591,1783596785.724887,234,11.835813522338867,142,NORMAL,18,2
12708,1783596785.7466502,1783596785.7464745,234,1783596785.7235591,1783596785.724887,234,21.763324737548828,142,NORMAL,18,3
12709,1783596785.7566988,1783596785.7565107,234,1783596785.7235591,1783596785.724887,234,31.811952590942383,142,NORMAL,18,4
12710,1783596785.766748,1783596785.7665517,234,1783596785.7235591,1783596785.724887,234,41.86105728149414,142,NORMAL,18,5
12711,1783596785.7771986,1783596785.7769654,234,1783596785.7235591,1783596785.724887,234,52.31165885925293,142,NORMAL,18,6
12712,1783596785.7867687,1783596785.7864957,234,1783596785.7235591,1783596785.724887,234,61.88178062438965,142,NORMAL,18,7
12713,1783596785.7966526,1783596785.7964718,234,1783596785.7235591,1783596785.724887,234,71.76566123962402,142,NORMAL,18,8
12714,1783596785.807168,1783596785.8066192,234,1783596785.7235591,1783596785.724887,234,82.28111267089844,142,NORMAL,18,9
12715,1783596785.8167267,1783596785.8164818,234,1783596785.7235591,1783596785.724887,234,91.83979034423828,142,NORMAL,18,10
12716,1783596785.827191,1783596785.8268447,234,1783596785.7235591,1783596785.724887,234,102.30422019958496,142,NORMAL,18,11
12717,1783596785.836913,1783596785.836631,234,1783596785.7235591,1783596785.724887,234,112.02621459960938,142,NORMAL,18,12
12718,1783596785.8470259,1783596785.846793,234,1783596785.7235591,1783596785.724887,234,122.13897705078125,142,NORMAL,18,13
12719,1783596785.85677,1783596785.8565488,234,1783596785.7235591,1783596785.724887,234,131.8831443786621,142,NORMAL,18,14
12720,1783596785.8668714,1783596785.866658,234,1783596785.7235591,1783596785.724887,234,141.9844627380371,142,NORMAL,18,15
12721,1783596785.8771608,1783596785.8768036,234,1783596785.7235591,1783596785.724887,234,152.27389335632324,142,NORMAL,18,16
12722,1783596785.8871448,1783596785.8867996,234,1783596785.7235591,1783596785.724887,234,162.25790977478027,142,NORMAL,18,17
12723,1783596785.8979573,1783596785.8976204,234,1783596785.7235591,1783596785.724887,234,173.07043075561523,142,NORMAL,18,18
12724,1783596785.909195,1783596785.9088812,235,1783596785.8979516,1783596785.899103,235,10.092020034790039,140,NORMAL,17,1
12725,1783596785.9167063,1783596785.9165041,235,1783596785.8979516,1783596785.899103,235,17.603397369384766,140,NORMAL,17,2
12726,1783596785.9269586,1783596785.9267087,235,1783596785.8979516,1783596785.899103,235,27.855634689331055,140,NORMAL,17,3
12727,1783596785.9368925,1783596785.9366817,235,1783596785.8979516,1783596785.899103,235,37.78958320617676,140,NORMAL,17,4
12728,1783596785.9467416,1783596785.9464717,235,1783596785.8979516,1783596785.899103,235,47.638654708862305,140,NORMAL,17,5
12729,1783596785.9566135,1783596785.956417,235,1783596785.8979516,1783596785.899103,235,57.5106143951416,140,NORMAL,17,6
12730,1783596785.966744,1783596785.966492,235,1783596785.8979516,1783596785.899103,235,67.64101982116699,140,NORMAL,17,7
12731,1783596785.9771168,1783596785.9768858,235,1783596785.8979516,1783596785.899103,235,78.01389694213867,140,NORMAL,17,8
12732,1783596785.9870613,1783596785.9867885,235,1783596785.8979516,1783596785.899103,235,87.95833587646484,140,NORMAL,17,9
12733,1783596785.9969769,1783596785.9965835,235,1783596785.8979516,1783596785.899103,235,97.87392616271973,140,NORMAL,17,10
12734,1783596786.0067906,1783596786.006574,235,1783596785.8979516,1783596785.899103,235,107.68771171569824,140,NORMAL,17,11
12735,1783596786.0171664,1783596786.0169055,235,1783596785.8979516,1783596785.899103,235,118.06344985961914,140,NORMAL,17,12
12736,1783596786.02458,1783596786.0244184,235,1783596785.8979516,1783596785.899103,235,125.47707557678223,140,NORMAL,17,13
12737,1783596786.0366955,1783596786.0364256,235,1783596785.8979516,1783596785.899103,235,137.59255409240723,140,NORMAL,17,14
12738,1783596786.0475852,1783596786.0470347,235,1783596785.8979516,1783596785.899103,235,148.4823226928711,140,NORMAL,17,15
12739,1783596786.0556493,1783596786.0552742,235,1783596785.8979516,1783596785.899103,235,156.54635429382324,140,NORMAL,17,16
12740,1783596786.0657108,1783596786.0652037,235,1783596785.8979516,1783596785.899103,235,166.60785675048828,140,NORMAL,17,17
12741,1783596786.0758092,1783596786.0753455,236,1783596786.0707207,1783596786.0719068,236,3.902435302734375,145,NORMAL,18,1
12742,1783596786.0876355,1783596786.0872157,236,1783596786.0707207,1783596786.0719068,236,15.72871208190918,145,NORMAL,18,2
12743,1783596786.094671,1783596786.0944583,236,1783596786.0707207,1783596786.0719068,236,22.764205932617188,145,NORMAL,18,3
12744,1783596786.1070309,1783596786.1068327,236,1783596786.0707207,1783596786.0719068,236,35.12406349182129,145,NORMAL,18,4
12745,1783596786.1169732,1783596786.1166475,236,1783596786.0707207,1783596786.0719068,236,45.06635665893555,145,NORMAL,18,5
12746,1783596786.1270108,1783596786.126748,236,1783596786.0707207,1783596786.0719068,236,55.10401725769043,145,NORMAL,18,6
12747,1783596786.1376119,1783596786.1372948,236,1783596786.0707207,1783596786.0719068,236,65.7050609588623,145,NORMAL,18,7
12748,1783596786.1468244,1783596786.146609,236,1783596786.0707207,1783596786.0719068,236,74.91755485534668,145,NORMAL,18,8
12749,1783596786.156847,1783596786.156569,236,1783596786.0707207,1783596786.0719068,236,84.94019508361816,145,NORMAL,18,9
12750,1783596786.1671236,1783596786.1667817,236,1783596786.0707207,1783596786.0719068,236,95.21675109863281,145,NORMAL,18,10
12751,1783596786.176959,1783596786.1766222,236,1783596786.0707207,1783596786.0719068,236,105.05223274230957,145,NORMAL,18,11
12752,1783596786.1874611,1783596786.1871357,236,1783596786.0707207,1783596786.0719068,236,115.5543327331543,145,NORMAL,18,12
12753,1783596786.195121,1783596786.1947227,236,1783596786.0707207,1783596786.0719068,236,123.2142448425293,145,NORMAL,18,13
12754,1783596786.2067554,1783596786.2065675,236,1783596786.0707207,1783596786.0719068,236,134.84859466552734,145,NORMAL,18,14
12755,1783596786.2168126,1783596786.2165384,236,1783596786.0707207,1783596786.0719068,236,144.90580558776855,145,NORMAL,18,15
12756,1783596786.226961,1783596786.2266421,236,1783596786.0707207,1783596786.0719068,236,155.05409240722656,145,NORMAL,18,16
12757,1783596786.2372932,1783596786.236974,236,1783596786.0707207,1783596786.0719068,236,165.38643836975098,145,NORMAL,18,17
12758,1783596786.245302,1783596786.2449193,236,1783596786.0707207,1783596786.0719068,236,173.39515686035156,145,NORMAL,18,18
12759,1783596786.2556708,1783596786.2552469,237,1783596786.2409575,1783596786.2463892,237,9.281635284423828,144,NORMAL,16,1
12760,1783596786.264868,1783596786.2645252,237,1783596786.2409575,1783596786.2463892,237,18.478870391845703,144,NORMAL,16,2
12761,1783596786.2768009,1783596786.276555,237,1783596786.2409575,1783596786.2463892,237,30.411720275878906,144,NORMAL,16,3
12762,1783596786.2867355,1783596786.2865,237,1783596786.2409575,1783596786.2463892,237,40.346384048461914,144,NORMAL,16,4
12763,1783596786.2966447,1783596786.2964911,237,1783596786.2409575,1783596786.2463892,237,50.255537033081055,144,NORMAL,16,5
12764,1783596786.3068073,1783596786.3065846,237,1783596786.2409575,1783596786.2463892,237,60.418128967285156,144,NORMAL,16,6
12765,1783596786.3168812,1783596786.316664,237,1783596786.2409575,1783596786.2463892,237,70.49202919006348,144,NORMAL,16,7
12766,1783596786.3268223,1783596786.3265438,237,1783596786.2409575,1783596786.2463892,237,80.43313026428223,144,NORMAL,16,8
12767,1783596786.3367608,1783596786.3365066,237,1783596786.2409575,1783596786.2463892,237,90.37160873413086,144,NORMAL,16,9
12768,1783596786.3467317,1783596786.346535,237,1783596786.2409575,1783596786.2463892,237,100.3425121307373,144,NORMAL,16,10
12769,1783596786.3568656,1783596786.3565063,237,1783596786.2409575,1783596786.2463892,237,110.47649383544922,144,NORMAL,16,11
12770,1783596786.3667104,1783596786.3665009,237,1783596786.2409575,1783596786.2463892,237,120.32127380371094,144,NORMAL,16,12
12771,1783596786.3769486,1783596786.3767607,237,1783596786.2409575,1783596786.2463892,237,130.55944442749023,144,NORMAL,16,13
12772,1783596786.3875988,1783596786.38734,237,1783596786.2409575,1783596786.2463892,237,141.20960235595703,144,NORMAL,16,14
12773,1783596786.3972194,1783596786.3969321,237,1783596786.2409575,1783596786.2463892,237,150.83026885986328,144,NORMAL,16,15
12774,1783596786.4050915,1783596786.4047823,237,1783596786.2409575,1783596786.2463892,237,158.70237350463867,144,NORMAL,16,16
12775,1783596786.4174602,1783596786.417119,238,1783596786.412731,1783596786.4138403,238,3.6199092864990234,142,NORMAL,18,1
12776,1783596786.4254022,1783596786.4250934,238,1783596786.412731,1783596786.4138403,238,11.561870574951172,142,NORMAL,18,2
12777,1783596786.43535,1783596786.4350512,238,1783596786.412731,1783596786.4138403,238,21.509647369384766,142,NORMAL,18,3
12778,1783596786.445369,1783596786.4450126,238,1783596786.412731,1783596786.4138403,238,31.528711318969727,142,NORMAL,18,4
12779,1783596786.455314,1783596786.4549992,238,1783596786.412731,1783596786.4138403,238,41.4736270904541,142,NORMAL,18,5
12780,1783596786.4656186,1783596786.4652805,238,1783596786.412731,1783596786.4138403,238,51.778316497802734,142,NORMAL,18,6
12781,1783596786.4777298,1783596786.477369,238,1783596786.412731,1783596786.4138403,238,63.889503479003906,142,NORMAL,18,7
12782,1783596786.4871287,1783596786.4867074,238,1783596786.412731,1783596786.4138403,238,73.2884407043457,142,NORMAL,18,8
12783,1783596786.496923,1783596786.49672,238,1783596786.412731,1783596786.4138403,238,83.08267593383789,142,NORMAL,18,9
12784,1783596786.5074568,1783596786.507104,238,1783596786.412731,1783596786.4138403,238,93.61648559570312,142,NORMAL,18,10
12785,1783596786.5147746,1783596786.5144906,238,1783596786.412731,1783596786.4138403,238,100.93426704406738,142,NORMAL,18,11
12786,1783596786.5268133,1783596786.5265634,238,1783596786.412731,1783596786.4138403,238,112.97297477722168,142,NORMAL,18,12
12787,1783596786.5366502,1783596786.5364032,238,1783596786.412731,1783596786.4138403,238,122.80988693237305,142,NORMAL,18,13
12788,1783596786.546671,1783596786.5464346,238,1783596786.412731,1783596786.4138403,238,132.83061981201172,142,NORMAL,18,14
12789,1783596786.5566654,1783596786.5564551,238,1783596786.412731,1783596786.4138403,238,142.82512664794922,142,NORMAL,18,15
12790,1783596786.5672417,1783596786.5669322,238,1783596786.412731,1783596786.4138403,238,153.40137481689453,142,NORMAL,18,16
12791,1783596786.5769188,1783596786.5766895,238,1783596786.412731,1783596786.4138403,238,163.07854652404785,142,NORMAL,18,17
12792,1783596786.5867546,1783596786.5864675,238,1783596786.412731,1783596786.4138403,238,172.9142665863037,142,NORMAL,18,18
12793,1783596786.597174,1783596786.596846,239,1783596786.5901983,1783596786.591042,239,6.131887435913086,146,NORMAL,9,1
12794,1783596786.6068578,1783596786.606622,239,1783596786.5901983,1783596786.591042,239,15.81573486328125,146,NORMAL,9,2
12795,1783596786.616849,1783596786.6166317,239,1783596786.5901983,1783596786.591042,239,25.806903839111328,146,NORMAL,9,3
12796,1783596786.6266572,1783596786.626493,239,1783596786.5901983,1783596786.591042,239,35.61520576477051,146,NORMAL,9,4
12797,1783596786.6368694,1783596786.6365879,239,1783596786.5901983,1783596786.591042,239,45.827388763427734,146,NORMAL,9,5
12798,1783596786.6471565,1783596786.6468294,239,1783596786.5901983,1783596786.591042,239,56.11443519592285,146,NORMAL,9,6
12799,1783596786.6572459,1783596786.6568441,239,1783596786.5901983,1783596786.591042,239,66.20383262634277,146,NORMAL,9,7
12800,1783596786.666954,1783596786.6667008,239,1783596786.5901983,1783596786.591042,239,75.9119987487793,146,NORMAL,9,8
12801,1783596786.6769712,1783596786.6767576,239,1783596786.5901983,1783596786.591042,239,85.92915534973145,146,NORMAL,9,9
12802,1783596786.6870606,1783596786.686751,240,1783596786.6775115,1783596786.678395,240,8.66556167602539,145,NORMAL,8,1
12803,1783596786.697134,1783596786.6967933,240,1783596786.6775115,1783596786.678395,240,18.738985061645508,145,NORMAL,8,2
12804,1783596786.7069647,1783596786.7067277,240,1783596786.6775115,1783596786.678395,240,28.569698333740234,145,NORMAL,8,3
12805,1783596786.716648,1783596786.7164106,240,1783596786.6775115,1783596786.678395,240,38.253068923950195,145,NORMAL,8,4
12806,1783596786.727318,1783596786.7270133,240,1783596786.6775115,1783596786.678395,240,48.92301559448242,145,NORMAL,8,5
12807,1783596786.735261,1783596786.734801,240,1783596786.6775115,1783596786.678395,240,56.86593055725098,145,NORMAL,8,6
12808,1783596786.7468863,1783596786.7466471,240,1783596786.6775115,1783596786.678395,240,68.49122047424316,145,NORMAL,8,7
12809,1783596786.7570848,1783596786.7566752,240,1783596786.6775115,1783596786.678395,240,78.6898136138916,145,NORMAL,8,8
12810,1783596786.7671382,1783596786.766903,241,1783596786.7568452,1783596786.758984,241,8.154153823852539,144,NORMAL,18,1
12811,1783596786.7770116,1783596786.7767265,241,1783596786.7568452,1783596786.758984,241,18.027544021606445,144,NORMAL,18,2
12812,1783596786.787072,1783596786.7866685,241,1783596786.7568452,1783596786.758984,241,28.087854385375977,144,NORMAL,18,3
12813,1783596786.7971225,1783596786.796811,241,1783596786.7568452,1783596786.758984,241,38.138389587402344,144,NORMAL,18,4
12814,1783596786.8072743,1783596786.806919,241,1783596786.7568452,1783596786.758984,241,48.290252685546875,144,NORMAL,18,5
12815,1783596786.8154263,1783596786.815103,241,1783596786.7568452,1783596786.758984,241,56.4422607421875,144,NORMAL,18,6
12816,1783596786.8254397,1783596786.8250644,241,1783596786.7568452,1783596786.758984,241,66.45560264587402,144,NORMAL,18,7
12817,1783596786.8357801,1783596786.835445,241,1783596786.7568452,1783596786.758984,241,76.79605484008789,144,NORMAL,18,8
12818,1783596786.8471076,1783596786.846864,241,1783596786.7568452,1783596786.758984,241,88.12355995178223,144,NORMAL,18,9
12819,1783596786.857643,1783596786.857276,241,1783596786.7568452,1783596786.758984,241,98.65880012512207,144,NORMAL,18,10
12820,1783596786.8651283,1783596786.8648481,241,1783596786.7568452,1783596786.758984,241,106.14418983459473,144,NORMAL,18,11
12821,1783596786.8774571,1783596786.8771346,241,1783596786.7568452,1783596786.758984,241,118.47305297851562,144,NORMAL,18,12
12822,1783596786.8867836,1783596786.886422,241,1783596786.7568452,1783596786.758984,241,127.79951095581055,144,NORMAL,18,13
12823,1783596786.8969426,1783596786.896602,241,1783596786.7568452,1783596786.758984,241,137.95852661132812,144,NORMAL,18,14
12824,1783596786.907652,1783596786.9072468,241,1783596786.7568452,1783596786.758984,241,148.6678123474121,144,NORMAL,18,15
12825,1783596786.9167862,1783596786.9165192,241,1783596786.7568452,1783596786.758984,241,157.80210494995117,144,NORMAL,18,16
12826,1783596786.9267433,1783596786.9265044,241,1783596786.7568452,1783596786.758984,241,167.75918006896973,144,NORMAL,18,17
12827,1783596786.9365299,1783596786.9363258,241,1783596786.7568452,1783596786.758984,241,177.54578590393066,144,NORMAL,18,18
12828,1783596786.9473712,1783596786.9471037,242,1783596786.942895,1783596786.9436922,242,3.679037094116211,143,NORMAL,8,1
12829,1783596786.9549062,1783596786.9546208,242,1783596786.942895,1783596786.9436922,242,11.214017868041992,143,NORMAL,8,2
12830,1783596786.96687,1783596786.9666836,242,1783596786.942895,1783596786.9436922,242,23.1778621673584,143,NORMAL,8,3
12831,1783596786.977407,1783596786.9771152,242,1783596786.942895,1783596786.9436922,242,33.71477127075195,143,NORMAL,8,4
12832,1783596786.9855294,1783596786.985203,242,1783596786.942895,1783596786.9436922,242,41.837215423583984,143,NORMAL,8,5
12833,1783596786.9970982,1783596786.996734,242,1783596786.942895,1783596786.9436922,242,53.4060001373291,143,NORMAL,8,6
12834,1783596787.007107,1783596787.0067933,242,1783596786.942895,1783596786.9436922,242,63.414812088012695,143,NORMAL,8,7
12835,1783596787.0169702,1783596787.016688,242,1783596786.942895,1783596786.9436922,242,73.27795028686523,143,NORMAL,8,8
12836,1783596787.0271432,1783596787.0269215,243,1783596787.0159638,1783596787.0167892,243,10.354042053222656,141,NORMAL,7,1
12837,1783596787.0371108,1783596787.0368364,243,1783596787.0159638,1783596787.0167892,243,20.32160758972168,141,NORMAL,7,2
12838,1783596787.0468814,1783596787.0466533,243,1783596787.0159638,1783596787.0167892,243,30.092239379882812,141,NORMAL,7,3
12839,1783596787.0573766,1783596787.0568643,243,1783596787.0159638,1783596787.0167892,243,40.587425231933594,141,NORMAL,7,4
12840,1783596787.06581,1783596787.0655985,243,1783596787.0159638,1783596787.0167892,243,49.02076721191406,141,NORMAL,7,5
12841,1783596787.0769463,1783596787.0766668,243,1783596787.0159638,1783596787.0167892,243,60.157060623168945,141,NORMAL,7,6
12842,1783596787.0868602,1783596787.086643,243,1783596787.0159638,1783596787.0167892,243,70.07098197937012,141,NORMAL,7,7
12843,1783596787.097108,1783596787.0968351,244,1783596787.0886521,1783596787.089573,244,7.534980773925781,145,NORMAL,8,1
12844,1783596787.1067834,1783596787.1065345,244,1783596787.0886521,1783596787.089573,244,17.21048355102539,145,NORMAL,8,2
12845,1783596787.116796,1783596787.1165938,244,1783596787.0886521,1783596787.089573,244,27.22311019897461,145,NORMAL,8,3
12846,1783596787.1267786,1783596787.1265402,244,1783596787.0886521,1783596787.089573,244,37.20569610595703,145,NORMAL,8,4
12847,1783596787.1371303,1783596787.136797,244,1783596787.0886521,1783596787.089573,244,47.55735397338867,145,NORMAL,8,5
12848,1783596787.1470716,1783596787.1468103,244,1783596787.0886521,1783596787.089573,244,57.49869346618652,145,NORMAL,8,6
12849,1783596787.157224,1783596787.1568708,244,1783596787.0886521,1783596787.089573,244,67.65103340148926,145,NORMAL,8,7
12850,1783596787.1669908,1783596787.1652777,244,1783596787.0886521,1783596787.089573,244,77.41785049438477,145,NORMAL,8,8
12851,1783596787.177634,1783596787.1773407,245,1783596787.1633692,1783596787.1640685,245,13.565540313720703,145,NORMAL,8,1
12852,1783596787.186899,1783596787.1865904,245,1783596787.1633692,1783596787.1640685,245,22.830486297607422,145,NORMAL,8,2
12853,1783596787.1978846,1783596787.1975305,245,1783596787.1633692,1783596787.1640685,245,33.81609916687012,145,NORMAL,8,3
12854,1783596787.206813,1783596787.206506,245,1783596787.1633692,1783596787.1640685,245,42.74463653564453,145,NORMAL,8,4
12855,1783596787.21681,1783596787.216537,245,1783596787.1633692,1783596787.1640685,245,52.74152755737305,145,NORMAL,8,5
12856,1783596787.2267575,1783596787.2265763,245,1783596787.1633692,1783596787.1640685,245,62.68906593322754,145,NORMAL,8,6
12857,1783596787.2371192,1783596787.236828,245,1783596787.1633692,1783596787.1640685,245,73.05073738098145,145,NORMAL,8,7
12858,1783596787.2470226,1783596787.2466908,245,1783596787.1633692,1783596787.1640685,245,82.95416831970215,145,NORMAL,8,8
12859,1783596787.2569504,1783596787.2567494,246,1783596787.2541757,1783596787.2549403,246,2.0101070404052734,144,NORMAL,7,1
12860,1783596787.266977,1783596787.266787,246,1783596787.2541757,1783596787.2549403,246,12.036800384521484,144,NORMAL,7,2
12861,1783596787.2768831,1783596787.2766657,246,1783596787.2541757,1783596787.2549403,246,21.942853927612305,144,NORMAL,7,3
12862,1783596787.2865999,1783596787.2864316,246,1783596787.2541757,1783596787.2549403,246,31.659603118896484,144,NORMAL,7,4
12863,1783596787.297002,1783596787.29661,246,1783596787.2541757,1783596787.2549403,246,42.061805725097656,144,NORMAL,7,5
12864,1783596787.3070638,1783596787.3068113,246,1783596787.2541757,1783596787.2549403,246,52.1235466003418,144,NORMAL,7,6
12865,1783596787.3175132,1783596787.3172357,246,1783596787.2541757,1783596787.2549403,246,62.57295608520508,144,NORMAL,7,7
12866,1783596787.3273215,1783596787.3270466,247,1783596787.3207626,1783596787.3214417,247,5.879878997802734,142,NORMAL,9,1
12867,1783596787.3351762,1783596787.334876,247,1783596787.3207626,1783596787.3214417,247,13.734579086303711,142,NORMAL,9,2
12868,1783596787.3466978,1783596787.3464758,247,1783596787.3207626,1783596787.3214417,247,25.25615692138672,142,NORMAL,9,3
12869,1783596787.3567245,1783596787.3563657,247,1783596787.3207626,1783596787.3214417,247,35.28285026550293,142,NORMAL,9,4
12870,1783596787.366642,1783596787.366423,247,1783596787.3207626,1783596787.3214417,247,45.200347900390625,142,NORMAL,9,5
12871,1783596787.3774912,1783596787.3771412,247,1783596787.3207626,1783596787.3214417,247,56.04958534240723,142,NORMAL,9,6
12872,1783596787.3863704,1783596787.385188,247,1783596787.3207626,1783596787.3214417,247,64.92877006530762,142,NORMAL,9,7
12873,1783596787.3948226,1783596787.394574,247,1783596787.3207626,1783596787.3214417,247,73.38094711303711,142,NORMAL,9,8
12874,1783596787.407395,1783596787.4070373,247,1783596787.3207626,1783596787.3214417,247,85.9532356262207,142,NORMAL,9,9
12875,1783596787.4157531,1783596787.415373,248,1783596787.4075482,1783596787.4087145,248,7.038593292236328,140,NORMAL,7,1
12876,1783596787.4273283,1783596787.4270048,248,1783596787.4075482,1783596787.4087145,248,18.613815307617188,140,NORMAL,7,2
12877,1783596787.4346812,1783596787.4344926,248,1783596787.4075482,1783596787.4087145,248,25.966644287109375,140,NORMAL,7,3
12878,1783596787.4469326,1783596787.4466858,248,1783596787.4075482,1783596787.4087145,248,38.218021392822266,140,NORMAL,7,4
12879,1783596787.4568594,1783596787.4565582,248,1783596787.4075482,1783596787.4087145,248,48.14481735229492,140,NORMAL,7,5
12880,1783596787.466986,1783596787.4665797,248,1783596787.4075482,1783596787.4087145,248,58.27140808105469,140,NORMAL,7,6
