run_id,schema_version,fusion_trace_id,parent_trace_id,sensor,sensor_kind,frame_time_ns,sensor_ts_ns,object_count,is_main_sensor
202607092006,e2e_trace_v3,17293956301499400674,216306514510479838,radar_front,radar,1783598797788574852,1783598797788574852,0,0
202607092006,e2e_trace_v3,17293956301499400674,72191326434623977,velodyne64,lidar,1783598797788574852,1783598797788574852,0,1
202607092006,e2e_trace_v3,17293956301499400675,216306514510479839,radar_front,radar,1783598797888903690,1783598797888903690,0,0
202607092006,e2e_trace_v3,17293956301499400675,72191326434623978,velodyne64,lidar,1783598797888903690,1783598797888903690,0,1
202607092006,e2e_trace_v3,17293956301499400676,216306514510479841,radar_front,radar,1783598798001813933,1783598798001813933,0,0
202607092006,e2e_trace_v3,17293956301499400676,72191326434623979,velodyne64,lidar,1783598798001813933,1783598798001813933,0,1
202607092006,e2e_trace_v3,17293956301499400677,216306514510479841,radar_front,radar,1783598798087915057,1783598798087915057,0,0
202607092006,e2e_trace_v3,17293956301499400677,72191326434623980,velodyne64,lidar,1783598798087915057,1783598798087915057,0,1
202607092006,e2e_trace_v3,17293956301499400678,216306514510479842,radar_front,radar,1783598798187865987,1783598798187865987,0,0
202607092006,e2e_trace_v3,17293956301499400678,72191326434623981,velodyne64,lidar,1783598798187865987,1783598798187865987,0,1
202607092006,e2e_trace_v3,17293956301499400679,216306514510479843,radar_front,radar,1783598798287886277,1783598798287886277,1,0
202607092006,e2e_trace_v3,17293956301499400679,72191326434623982,velodyne64,lidar,1783598798287886277,1783598798287886277,1,1
202607092006,e2e_trace_v3,17293956301499400680,216306514510479844,radar_front,radar,1783598798388110397,1783598798388110397,0,0
202607092006,e2e_trace_v3,17293956301499400680,72191326434623983,velodyne64,lidar,1783598798388110397,1783598798388110397,0,1
202607092006,e2e_trace_v3,17293956301499400681,216306514510479845,radar_front,radar,1783598798487880473,1783598798487880473,1,0
202607092006,e2e_trace_v3,17293956301499400681,72191326434623984,velodyne64,lidar,1783598798487880473,1783598798487880473,1,1
202607092006,e2e_trace_v3,17293956301499400682,216306514510479846,radar_front,radar,1783598798587763084,1783598798587763084,0,0
202607092006,e2e_trace_v3,17293956301499400682,72191326434623985,velodyne64,lidar,1783598798587763084,1783598798587763084,0,1
202607092006,e2e_trace_v3,17293956301499400683,216306514510479847,radar_front,radar,1783598798688237025,1783598798688237025,0,0
202607092006,e2e_trace_v3,17293956301499400683,72191326434623986,velodyne64,lidar,1783598798688237025,1783598798688237025,0,1
202607092006,e2e_trace_v3,17293956301499400684,216306514510479848,radar_front,radar,1783598798787714371,1783598798787714371,1,0
202607092006,e2e_trace_v3,17293956301499400684,72191326434623987,velodyne64,lidar,1783598798787714371,1783598798787714371,1,1
202607092006,e2e_trace_v3,17293956301499400685,216306514510479849,radar_front,radar,1783598798887764681,1783598798887764681,0,0
202607092006,e2e_trace_v3,17293956301499400685,72191326434623988,velodyne64,lidar,1783598798887764681,1783598798887764681,0,1
202607092006,e2e_trace_v3,17293956301499400686,216306514510479850,radar_front,radar,1783598798987984888,1783598798987984888,0,0
202607092006,e2e_trace_v3,17293956301499400686,72191326434623989,velodyne64,lidar,1783598798987984888,1783598798987984888,0,1
202607092006,e2e_trace_v3,17293956301499400687,216306514510479851,radar_front,radar,1783598799087765438,1783598799087765438,0,0
202607092006,e2e_trace_v3,17293956301499400687,72191326434623990,velodyne64,lidar,1783598799087765438,1783598799087765438,0,1
202607092006,e2e_trace_v3,17293956301499400688,216306514510479852,radar_front,radar,1783598799187869361,1783598799187869361,1,0
202607092006,e2e_trace_v3,17293956301499400688,72191326434623991,velodyne64,lidar,1783598799187869361,1783598799187869361,1,1
202607092006,e2e_trace_v3,17293956301499400689,216306514510479854,radar_front,radar,1783598799287896298,1783598799287896298,0,0
202607092006,e2e_trace_v3,17293956301499400689,72191326434623992,velodyne64,lidar,1783598799287896298,1783598799287896298,0,1
202607092006,e2e_trace_v3,17293956301499400690,216306514510479856,radar_front,radar,1783598799387626541,1783598799387626541,0,0
202607092006,e2e_trace_v3,17293956301499400690,72191326434623993,velodyne64,lidar,1783598799387626541,1783598799387626541,0,1
202607092006,e2e_trace_v3,17293956301499400691,216306514510479858,radar_front,radar,1783598799487847670,1783598799487847670,1,0
202607092006,e2e_trace_v3,17293956301499400691,72191326434623994,velodyne64,lidar,1783598799487847670,1783598799487847670,1,1
202607092006,e2e_trace_v3,17293956301499400692,216306514510479859,radar_front,radar,1783598799587780034,1783598799587780034,2,0
202607092006,e2e_trace_v3,17293956301499400692,72191326434623995,velodyne64,lidar,1783598799587780034,1783598799587780034,2,1
202607092006,e2e_trace_v3,17293956301499400693,216306514510479861,radar_front,radar,1783598799687705566,1783598799687705566,1,0
202607092006,e2e_trace_v3,17293956301499400693,72191326434623996,velodyne64,lidar,1783598799687705566,1783598799687705566,1,1
202607092006,e2e_trace_v3,17293956301499400694,216306514510479863,radar_front,radar,1783598799788129642,1783598799788129642,1,0
202607092006,e2e_trace_v3,17293956301499400694,72191326434623997,velodyne64,lidar,1783598799788129642,1783598799788129642,1,1
202607092006,e2e_trace_v3,17293956301499400695,216306514510479864,radar_front,radar,1783598799887789072,1783598799887789072,1,0
202607092006,e2e_trace_v3,17293956301499400695,72191326434623998,velodyne64,lidar,1783598799887789072,1783598799887789072,1,1
202607092006,e2e_trace_v3,17293956301499400696,216306514510479865,radar_front,radar,1783598799987757332,1783598799987757332,0,0
202607092006,e2e_trace_v3,17293956301499400696,72191326434623999,velodyne64,lidar,1783598799987757332,1783598799987757332,0,1
202607092006,e2e_trace_v3,17293956301499400697,216306514510479865,radar_front,radar,1783598800087744679,1783598800087744679,0,0
202607092006,e2e_trace_v3,17293956301499400697,72191326434624000,velodyne64,lidar,1783598800087744679,1783598800087744679,0,1
202607092006,e2e_trace_v3,17293956301499400698,216306514510479866,radar_front,radar,1783598800187742710,1783598800187742710,2,0
202607092006,e2e_trace_v3,17293956301499400698,72191326434624001,velodyne64,lidar,1783598800187742710,1783598800187742710,2,1
202607092006,e2e_trace_v3,17293956301499400699,216306514510479867,radar_front,radar,1783598800287963462,1783598800287963462,0,0
202607092006,e2e_trace_v3,17293956301499400699,72191326434624002,velodyne64,lidar,1783598800287963462,1783598800287963462,0,1
202607092006,e2e_trace_v3,17293956301499400700,216306514510479869,radar_front,radar,1783598800387679902,1783598800387679902,0,0
202607092006,e2e_trace_v3,17293956301499400700,72191326434624003,velodyne64,lidar,1783598800387679902,1783598800387679902,0,1
202607092006,e2e_trace_v3,17293956301499400701,216306514510479870,radar_front,radar,1783598800487758012,1783598800487758012,1,0
202607092006,e2e_trace_v3,17293956301499400701,72191326434624004,velodyne64,lidar,1783598800487758012,1783598800487758012,1,1
202607092006,e2e_trace_v3,17293956301499400702,216306514510479870,radar_front,radar,1783598800587663926,1783598800587663926,0,0
202607092006,e2e_trace_v3,17293956301499400702,72191326434624005,velodyne64,lidar,1783598800587663926,1783598800587663926,0,1
202607092006,e2e_trace_v3,17293956301499400703,216306514510479871,radar_front,radar,1783598800687603029,1783598800687603029,0,0
202607092006,e2e_trace_v3,17293956301499400703,72191326434624006,velodyne64,lidar,1783598800687603029,1783598800687603029,0,1
202607092006,e2e_trace_v3,17293956301499400704,216306514510479872,radar_front,radar,1783598800787750933,1783598800787750933,1,0
202607092006,e2e_trace_v3,17293956301499400704,72191326434624007,velodyne64,lidar,1783598800787750933,1783598800787750933,1,1
202607092006,e2e_trace_v3,17293956301499400705,216306514510479873,radar_front,radar,1783598800887714299,1783598800887714299,1,0
202607092006,e2e_trace_v3,17293956301499400705,72191326434624008,velodyne64,lidar,1783598800887714299,1783598800887714299,1,1
202607092006,e2e_trace_v3,17293956301499400706,216306514510479874,radar_front,radar,1783598800988443406,1783598800988443406,1,0
202607092006,e2e_trace_v3,17293956301499400706,72191326434624009,velodyne64,lidar,1783598800988443406,1783598800988443406,1,1
