record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,radar_object_index,obstacle_id,longitude_dist,lateral_dist,longitude_vel,lateral_vel,rcs,raw_json
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,0,0,-70.23601483625387,-132.95029294511042,0.0022286354423346226,-1.5641307450785964,0.0,"{
  ""longitude_dist"": -70.23601483625387,
  ""lateral_dist"": -132.95029294511042,
  ""longitude_vel"": 0.0022286354423346226,
  ""lateral_vel"": -1.5641307450785964
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,1,0,-68.7544743462546,-132.93679274206232,0.0026482868981067124,-1.5635055524833483,0.0,"{
  ""longitude_dist"": -68.7544743462546,
  ""lateral_dist"": -132.93679274206232,
  ""longitude_vel"": 0.0026482868981067124,
  ""lateral_vel"": -1.5635055524833483
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,2,0,-51.296197888724144,-133.18400409309734,-0.004541334842045496,-1.5475496177565007,0.0,"{
  ""longitude_dist"": -51.296197888724144,
  ""lateral_dist"": -133.18400409309734,
  ""longitude_vel"": -0.004541334842045496,
  ""lateral_vel"": -1.5475496177565007
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,3,0,-75.61643811589553,-132.9603954823083,0.002124305982226303,-1.5663946767452557,0.0,"{
  ""longitude_dist"": -75.61643811589553,
  ""lateral_dist"": -132.9603954823083,
  ""longitude_vel"": 0.002124305982226303,
  ""lateral_vel"": -1.5663946767452557
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,4,0,-27.587776290400114,-133.0704865132803,-0.001164024176775947,-1.5685711356289134,0.0,"{
  ""longitude_dist"": -27.587776290400114,
  ""lateral_dist"": -133.0704865132803,
  ""longitude_vel"": -0.001164024176775947,
  ""lateral_vel"": -1.5685711356289134
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,5,0,-68.96621370454358,-132.89636979297683,0.004130628570606943,-1.5518342118962998,0.0,"{
  ""longitude_dist"": -68.96621370454358,
  ""lateral_dist"": -132.89636979297683,
  ""longitude_vel"": 0.004130628570606943,
  ""lateral_vel"": -1.5518342118962998
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,6,0,-72.0952081930007,-132.9411361238627,0.0027009422888958834,-1.5634666001218909,0.0,"{
  ""longitude_dist"": -72.0952081930007,
  ""lateral_dist"": -132.9411361238627,
  ""longitude_vel"": 0.0027009422888958834,
  ""lateral_vel"": -1.5634666001218909
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,7,0,-37.17003790725647,-133.04543778444477,-0.0007837862600963187,-1.5692915151216629,0.0,"{
  ""longitude_dist"": -37.17003790725647,
  ""lateral_dist"": -133.04543778444477,
  ""longitude_vel"": -0.0007837862600963187,
  ""lateral_vel"": -1.5692915151216629
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,8,0,-68.82948226134522,-132.93943431956592,0.002556646258489076,-1.564344939539705,0.0,"{
  ""longitude_dist"": -68.82948226134522,
  ""lateral_dist"": -132.93943431956592,
  ""longitude_vel"": 0.002556646258489076,
  ""lateral_vel"": -1.564344939539705
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396511563795,1783598396.5115638,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783598396.4830308,0,,0,0,1783598396483030737,9,0,-67.55275648238668,-133.18784004495583,-0.006283148273302752,-1.5257150498196008,0.0,"{
  ""longitude_dist"": -67.55275648238668,
  ""lateral_dist"": -133.18784004495583,
  ""longitude_vel"": -0.006283148273302752,
  ""lateral_vel"": -1.5257150498196008
}"
