run_id,field,recomputed_value,core_raw_value,absolute_difference,status
202607271131,D1_clear_data_observed_m,38.258205668761775,38.258205668761775,0.0,EXACT_MATCH
202607271131,D_delay_wall_integral_data_observed_m,13.432027958524642,13.432027958524642,0.0,EXACT_MATCH
202607271131,D2_clear_wall_budget_data_observed_m,24.826177710237133,24.826177710237133,0.0,EXACT_MATCH
202607271131,outcome_endpoint_speed_data_observed_mps,7.988017222183252,7.988017222183252,0.0,COLLISION_CSV_MATCH
202607271202,actual_e2e_latency_data_observed_ms,699.1548538208008,699.1548538208008,0.0,EXACT_MATCH
202607271202,v1_data_observed_mps,16.405255054323614,16.405255054323614,0.0,EXACT_MATCH
202607271202,v2_data_observed_mps,16.95918190379224,16.95918190379224,0.0,EXACT_MATCH
202607271202,D1_clear_data_observed_m,39.616495851179884,39.616495851179884,0.0,EXACT_MATCH
202607271202,D_delay_wall_integral_data_observed_m,11.749044628602803,11.749044628602803,0.0,EXACT_MATCH
202607271202,D2_clear_wall_budget_data_observed_m,27.86745122257708,27.86745122257708,0.0,EXACT_MATCH
202607271202,outcome_endpoint_speed_data_observed_mps,0.0015528697046771622,0.0015528697046771622,0.0,LOCALIZATION_NEAR_STOP_MATCH
202607271211,actual_e2e_latency_data_observed_ms,700.1669406890869,700.1669406890869,0.0,EXACT_MATCH
202607271211,v1_data_observed_mps,16.840252260670148,16.840252260670148,0.0,EXACT_MATCH
202607271211,v2_data_observed_mps,17.06354072506548,17.06354072506548,0.0,EXACT_MATCH
202607271211,D1_clear_data_observed_m,40.20186447880783,40.20186447880783,0.0,EXACT_MATCH
202607271211,D_delay_wall_integral_data_observed_m,11.999340611264754,11.999340611264754,0.0,EXACT_MATCH
202607271211,D2_clear_wall_budget_data_observed_m,28.20252386754307,28.20252386754307,0.0,EXACT_MATCH
202607271211,outcome_endpoint_speed_data_observed_mps,0.002407532481796759,0.002407532481796759,0.0,LOCALIZATION_NEAR_STOP_MATCH
202607271643,actual_e2e_latency_data_observed_ms,893.8701152801514,893.8701152801514,0.0,EXACT_MATCH
202607271643,v1_data_observed_mps,16.06976442378477,16.06976442378477,0.0,EXACT_MATCH
202607271643,v2_data_observed_mps,17.964115264485592,17.964115264485592,0.0,EXACT_MATCH
202607271643,D1_clear_data_observed_m,36.6510692137721,36.6510692137721,0.0,EXACT_MATCH
202607271643,D_delay_wall_integral_data_observed_m,15.450549919780315,15.450549919780315,0.0,EXACT_MATCH
202607271643,D2_clear_wall_budget_data_observed_m,21.200519293991782,21.200519293991782,0.0,EXACT_MATCH
202607271643,outcome_endpoint_speed_data_observed_mps,11.727517297502267,11.727517297502267,0.0,COLLISION_CSV_MATCH
