run_id,display_name,reference_baseline_latency_model_input_ms,actual_latency_data_observed_ms,recovered_latency_model_input_ms,v2_restored_from_earlier_observed_state_mps,D_delay_actual_data_observed_m,D_delay_restored_from_observed_pre_t2_trace_m,response_distance_recovered_model_m,D2_geometry_restored_model_m,actual_braking_distance_t2_to_contact_data_observed_m,contact_boundary_correction_data_observed_m,available_to_observed_contact_restored_model_m,equivalent_deceleration_from_collision_data_mps2,required_stopping_distance_restored_model_m,margin_to_observed_contact_restored_model_m,collision_model_predicted,impact_speed_model_predicted_mps,model_definition
202607271131,碰撞_1131,300.3580570220947,799.6358871459961,499.27783012390137,16.430599634614495,13.432027958524642,4.867181771171615,8.564846187353027,33.39102389759016,27.148355416248187,2.322177706011054,35.71320160360121,4.466860321993511,30.218608249710368,5.494593353890846,False,0.0,"Actual pre-t2 speed integral plus the collision run's energy-equivalent deceleration calibrated from actual t2, actual impact speed, and wall-clock speed integral to contact."
202607271643,碰撞_1643,300.3580570220947,893.8701152801514,593.5120582580566,16.86224773892386,15.450549919780315,4.931760435595735,10.51878948418458,31.719308778176362,23.377873003437525,2.177353709445743,33.89666248762211,3.9604709813694536,35.896664834358305,-2.0000023467361956,True,3.980188753544114,"Actual pre-t2 speed integral plus the collision run's energy-equivalent deceleration calibrated from actual t2, actual impact speed, and wall-clock speed integral to contact."
