run_id,group_name,event,unified_timestamp_s,relative_to_t1_ms,original_timestamp,original_clock_domain,carla_frame,ego_speed_mps,longitudinal_clearance_m,target_id,source_file,source_line,detection_method,confidence,remarks
202607181844,delay_100ms,t_spawn,,,,unavailable,,,,14,,,not archived,UNAVAILABLE,
202607181844,delay_100ms,t_sensor_first_visible,1784371518.867334,0.0,1784371518.867334,Apollo_epoch/wall_epoch,,15.548264630397634,,14,D:\data\100ms\202607181844\log\perception.log.INFO.20260718-184341.6113,15581,first Fusion target source observation,HIGH,
202607181844,delay_100ms,t_perception_first,1784371519.107397,240.06319046020508,1784371519.107397,Apollo_epoch/wall_epoch,,15.603297396819551,36.40472103989558,14,D:\data\100ms\202607181844\log\perception.log.INFO.20260718-184341.6113,15581,first Fusion target output,HIGH,
202607181844,delay_100ms,t_sensor_origin,1784371518.867334,0.0,1784371518.867334,Apollo_epoch/wall_epoch,,15.548264630397634,,14,D:\data\100ms\202607181844\log\perception.log.INFO.20260718-184341.6113,15581,first source frame in 3-frame stable sequence,HIGH,
202607181844,delay_100ms,t_perception_stable,1784371519.107397,240.06319046020508,1784371519.107397,Apollo_epoch/wall_epoch,,15.603297396819551,36.40472103989558,14,D:\data\100ms\202607181844\log\perception.log.INFO.20260718-184341.6113,15581,output time of stable sequence first frame,HIGH,
202607181844,delay_100ms,t_prediction_first,1784371519.1125658,245.23186683654785,1784371519.1125658,Apollo_epoch/wall_epoch,,15.603297396819551,36.32403691176234,14,D:\data\100ms\202607181844\log\prediction.log.INFO.20260718-184337.6085,523,target prediction output,HIGH,
202607181844,delay_100ms,t_prediction_static,1784371519.1125658,245.23186683654785,1784371519.1125658,Apollo_epoch/wall_epoch,,15.603297396819551,36.32403691176234,14,D:\data\100ms\202607181844\log\prediction.log.INFO.20260718-184337.6085,523,pred_has_is_static=1 and pred_is_static=1,HIGH,
202607181844,delay_100ms,t_planning_stop,1784371519.122186,254.8520565032959,1784371519.122186,Apollo_epoch/wall_epoch,,15.603297396819551,36.173847919024176,14,D:\data\100ms\202607181844\log\planning.log.INFO.20260718-184337.6089,258090,first STOP decision for target,HIGH,
202607181844,delay_100ms,t_planning_decel,1784371519.125821,258.4872245788574,1784371519.125821,Apollo_epoch/wall_epoch,,15.603297396819551,36.11709085477976,14,D:\data\100ms\202607181844\log\planning.log.INFO.20260718-184337.6089,258113,first target stop trajectory output,HIGH,
202607181844,delay_100ms,t_control_brake_command,1784371519.132988,265.6540870666504,1784371519.132988,Apollo_epoch/wall_epoch,,15.62731679578288,36.005183694924824,14,D:\data\100ms\202607181844\trace\message_context\control.6091.csv,,first /apollo/control output inheriting target trace; payload unavailable,MEDIUM,
202607181844,delay_100ms,t_brake_effective,1784371519.307311,439.97716903686523,1784371519.307311,Apollo_epoch/wall_epoch,,15.464887491870547,33.29107812466563,14,D:\data\100ms\202607181844\log\localization.log.INFO.20260718-184336.6078,,two consecutive deceleration intervals,HIGH,
202607181844,delay_100ms,t_stop,,,,unavailable,,,,14,D:\data\100ms\202607181844\log\localization.log.INFO.20260718-184336.6078,,speed <0.1 m/s for 0.5 s,UNAVAILABLE,
202607181844,delay_100ms,t_collision,,,,unavailable,,,,14,,,first CollisionSensor event,UNAVAILABLE,
202607181844,delay_100ms,t_end,1784371528.0,9132.666110992432,1784371528.0,Apollo_epoch/wall_epoch,,5.025392581497205,-0.7138051155515015,14,D:\data\100ms\202607181844\collect_time.txt,,collection end_log,HIGH,
