case,target_id,t1,t1_speed_mps,d1_center_m,d1_clear_m,t1_fusion_ms,t1_control_ms,raw_t1_physical_ms,t1_physical_ms,response_attribution_valid,fusion_control_ms,control_physical_ms,response_travel_m,t2_speed_mps,brake_distance_m,aeq_mps2,total_stop_distance_m,final_clear_m,safety_deadline_ms,collision_deadline_ms,safe_injectable_ms,collision_injectable_ms,scb_log_present,requested_delay_ms,actual_delay_ms,actual_sim_delay_ms,actual_frame_delay,scb_trigger_lead_s,collision_ground_truth_present,collision_observed
202607182007,40,1784376582.412301,16.697465277356272,44.52425494509185,39.216854945091846,292.65499114990234,330.412336,650.256872177124,650.256872177124,True,37.75734485009764,319.84453617712404,8.537424614307865,17.14702503165707,27.729515951910933,5.027230680334053,36.266736598221144,2.95714595498156,388.5223826144743,687.9690301712498,-261.73448956264974,37.71215799412573,False,,,,,,False,False
202607182012,14,1784376808.314435,15.634231248477413,45.93094176475433,40.62354176475433,260.68997383117676,286.663904,112.2140884399414,112.2140884399414,False,25.973930168823244,-174.4498155600586,1.5521975940913464,15.41759136415716,21.782668828412532,5.61063450618234,23.334849619256552,17.28972743104949,885.2928370040408,1205.1038926635213,773.0787485640994,1092.8898042235799,True,300.0,309.970021,300.00000447034836,3,37.29004955291748,False,False
202607182017,19,1784377066.961132,16.4874383911507,45.516352446223024,40.20895244622302,242.10095405578613,269.260696,105.94296455383301,641.8490409851074,True,27.159741944213863,372.5883449851074,9.72752893591116,15.99516723914454,23.511882118128966,5.780813788879744,33.238370887043835,6.982331173007101,709.4534669722995,1012.7146456575009,67.60442598719203,370.8656046723935,False,,,,,,False,False
202607182021,34,1784377326.788893,16.53761193501559,45.63007117258343,40.322671172583426,238.00301551818848,284.257976,663.7599468231201,663.7599468231201,True,46.25496048181151,379.50197082312013,9.928501863401818,16.413705532482712,25.216445929459887,5.4229015714235524,35.14428869544823,5.194585692378106,611.1054777942468,913.4465908671292,-52.654469028873336,249.68664404400909,False,,,,,,False,False
202607182026,19,1784377589.368748,14.768547172157003,45.797410610489635,40.490010610489634,273.0519771575928,301.189936,682.265043258667,682.265043258667,True,28.137958842407215,381.075107258667,9.564023836358732,16.377975395071985,25.659068943130013,4.25015393309163,35.223040548726715,5.281307867099911,665.6674859592011,1004.2248228261916,-16.597557299465848,321.9597795675246,False,,,,,,False,False
202607182029,21,1784377800.016195,15.249347291250235,46.275713497807686,40.968313497807685,236.73200607299805,266.11136799999997,656.4550399780273,656.4550399780273,True,29.379361927001924,390.3436719780274,9.638669991478436,16.2816546929833,24.926814653491547,4.664506798035428,34.56537205609464,6.405788517408918,724.0637014445546,1051.9465874792177,67.60866146652722,395.4915475011903,False,,,,,,False,False
