frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms
925,17293852238736786918,container,1645396,968514162715648,968514163469056,0.753408
925,17293852238736786918,semantic_map_prepare,1645396,968514169927072,968514170667936,0.740864
925,17293852238736786918,semantic_base_copy,1645396,968514170674848,968514172035488,1.36064
925,17293852238736786918,cyber_taskmanager_queue_enqueue,1645396,968514172046496,968514172061504,0.015008
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172063968,968514172090080,0.026112
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172091328,968514172101696,0.010368
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172102592,968514172115776,0.013184
925,17293852238736786918,semantic_base_async_lock_wait,1645392,968514172125408,968514172126592,0.001184
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172116768,968514172129472,0.012704
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172130496,968514172141856,0.01136
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172142816,968514172217344,0.074528
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172218976,968514172230272,0.011296
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172231520,968514172243584,0.012064
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172244768,968514172259552,0.014784
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172260608,968514172273952,0.013344
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172275072,968514172287552,0.01248
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172288768,968514172328096,0.039328
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172329344,968514172340800,0.011456
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172341792,968514172376096,0.034304
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172377344,968514172390976,0.013632
925,17293852238736786918,semantic_draw_roads,1645392,968514172603072,968514174505056,1.901984
925,17293852238736786918,semantic_draw_junctions,1645392,968514174510176,968514174775936,0.26576
925,17293852238736786918,semantic_draw_crosswalks,1645392,968514174802784,968514174810048,0.007264
925,17293852238736786918,cyber_taskmanager_notify_task,1645396,968514172392192,968514178892736,6.500544
925,17293852238736786918,cyber_taskmanager_notify_tasks,1645396,968514172062944,968514178896224,6.83328
925,17293852238736786918,semantic_base_async_submit,1645396,968514172040352,968514178898880,6.858528
925,17293852238736786918,semantic_base_async_future_replace,1645396,968514178899840,968514178901056,0.001216
925,17293852238736786918,semantic_base_async_schedule,1645396,968514172039424,968514178901792,6.862368
925,17293852238736786918,semantic_base_image,1645396,968514170673536,968514178902816,8.22928
925,17293852238736786918,semantic_adc_draw,1645396,968514178903936,968514178905312,0.001376
925,17293852238736786918,semantic_obstacle_history_draw,1645396,968514178906048,968514179428640,0.522592
925,17293852238736786918,semantic_history_cache_copy,1645396,968514179430784,968514179723648,0.292864
925,17293852238736786918,semantic_map_run,1645396,968514170670976,968514179726848,9.055872
925,17293852238736786918,semantic_draw_lanes,1645392,968514174810912,968514184685056,9.874144
925,17293852238736786918,semantic_base_async_draw,1645392,968514172122976,968514184690976,12.568
925,17293852238736786918,cruise_mlp_inference,1646949,968514180926784,968514189574336,8.647552
925,17293852238736786918,cruise_mlp_inference,1646955,968514180879648,968514190514976,9.635328
925,17293852238736786918,cruise_mlp_inference,1646957,968514180894048,968514191520640,10.626592
