control_seq,control_record_time_sec,control_header_timestamp_sec,planning_header_sequence_num,planning_header_timestamp_sec,planning_publish_record_time_sec,matched_planning_seq_from_record,planning_age_ms,planning_trajectory_point_size,planning_trajectory_type,reuse_count,reuse_index_in_run
7527,1783598549.723688,1783598549.7234395,333,1783598549.6784027,1783598549.6793025,333,44.385433197021484,136,NORMAL,8,5
7528,1783598549.7334907,1783598549.7332537,333,1783598549.6784027,1783598549.6793025,333,54.18825149536133,136,NORMAL,8,6
7529,1783598549.7441916,1783598549.7439578,333,1783598549.6784027,1783598549.6793025,333,64.88919258117676,136,NORMAL,8,7
7530,1783598549.7560363,1783598549.7557173,333,1783598549.6784027,1783598549.6793025,333,76.73382759094238,136,NORMAL,8,8
7531,1783598549.7641256,1783598549.7638485,334,1783598549.7611918,1783598549.7619543,334,2.1712779998779297,136,NORMAL,11,1
7532,1783598549.7743375,1783598549.7740457,334,1783598549.7611918,1783598549.7619543,334,12.383222579956055,136,NORMAL,11,2
7533,1783598549.7837622,1783598549.7835224,334,1783598549.7611918,1783598549.7619543,334,21.80790901184082,136,NORMAL,11,3
7534,1783598549.7944758,1783598549.7941875,334,1783598549.7611918,1783598549.7619543,334,32.52148628234863,136,NORMAL,11,4
7535,1783598549.8064008,1783598549.8060808,334,1783598549.7611918,1783598549.7619543,334,44.446468353271484,136,NORMAL,11,5
7536,1783598549.814089,1783598549.8138077,334,1783598549.7611918,1783598549.7619543,334,52.13475227355957,136,NORMAL,11,6
7537,1783598549.8242042,1783598549.8238816,334,1783598549.7611918,1783598549.7619543,334,62.24989891052246,136,NORMAL,11,7
7538,1783598549.8344455,1783598549.8341382,334,1783598549.7611918,1783598549.7619543,334,72.49116897583008,136,NORMAL,11,8
7539,1783598549.844736,1783598549.84416,334,1783598549.7611918,1783598549.7619543,334,82.78179168701172,136,NORMAL,11,9
7540,1783598549.8538957,1783598549.8536458,334,1783598549.7611918,1783598549.7619543,334,91.94135665893555,136,NORMAL,11,10
7541,1783598549.8645134,1783598549.8641548,334,1783598549.7611918,1783598549.7619543,334,102.55908966064453,136,NORMAL,11,11
7542,1783598549.874856,1783598549.8745563,335,1783598549.8682084,1783598549.8690808,335,5.775213241577148,136,NORMAL,10,1
7543,1783598549.8858964,1783598549.8856246,335,1783598549.8682084,1783598549.8690808,335,16.815662384033203,136,NORMAL,10,2
7544,1783598549.8937173,1783598549.8934739,335,1783598549.8682084,1783598549.8690808,335,24.636507034301758,136,NORMAL,10,3
7545,1783598549.9045572,1783598549.9041631,335,1783598549.8682084,1783598549.8690808,335,35.4764461517334,136,NORMAL,10,4
7546,1783598549.9143643,1783598549.914031,335,1783598549.8682084,1783598549.8690808,335,45.28355598449707,136,NORMAL,10,5
7547,1783598549.9244418,1783598549.9240654,335,1783598549.8682084,1783598549.8690808,335,55.361032485961914,136,NORMAL,10,6
7548,1783598549.9344308,1783598549.934059,335,1783598549.8682084,1783598549.8690808,335,65.35005569458008,136,NORMAL,10,7
7549,1783598549.9456897,1783598549.9454167,335,1783598549.8682084,1783598549.8690808,335,76.60889625549316,136,NORMAL,10,8
7550,1783598549.9546263,1783598549.9542925,335,1783598549.8682084,1783598549.8690808,335,85.54553985595703,136,NORMAL,10,9
7551,1783598549.9659176,1783598549.9654744,335,1783598549.8682084,1783598549.8690808,335,96.83680534362793,136,NORMAL,10,10
7552,1783598549.9742732,1783598549.9739966,336,1783598549.9680202,1783598549.9703126,336,3.9606094360351562,136,NORMAL,9,1
7553,1783598549.983718,1783598549.9834218,336,1783598549.9680202,1783598549.9703126,336,13.405323028564453,136,NORMAL,9,2
7554,1783598549.9941657,1783598549.993783,336,1783598549.9680202,1783598549.9703126,336,23.853063583374023,136,NORMAL,9,3
7555,1783598550.0034876,1783598550.0032682,336,1783598549.9680202,1783598549.9703126,336,33.174991607666016,136,NORMAL,9,4
7556,1783598550.014553,1783598550.0142374,336,1783598549.9680202,1783598549.9703126,336,44.240474700927734,136,NORMAL,9,5
7557,1783598550.0258846,1783598550.0255845,336,1783598549.9680202,1783598549.9703126,336,55.5720329284668,136,NORMAL,9,6
7558,1783598550.0341492,1783598550.0335236,336,1783598549.9680202,1783598549.9703126,336,63.83657455444336,136,NORMAL,9,7
7559,1783598550.0436263,1783598550.043412,336,1783598549.9680202,1783598549.9703126,336,73.31371307373047,136,NORMAL,9,8
7560,1783598550.0534997,1783598550.05327,336,1783598549.9680202,1783598549.9703126,336,83.18710327148438,136,NORMAL,9,9
7561,1783598550.0637455,1783598550.0634944,337,1783598550.0576227,1783598550.058321,337,5.42449951171875,136,NORMAL,11,1
7562,1783598550.073925,1783598550.0735703,337,1783598550.0576227,1783598550.058321,337,15.604019165039062,136,NORMAL,11,2
7563,1783598550.0836403,1783598550.0833867,337,1783598550.0576227,1783598550.058321,337,25.319337844848633,136,NORMAL,11,3
7564,1783598550.0938249,1783598550.093505,337,1783598550.0576227,1783598550.058321,337,35.50386428833008,136,NORMAL,11,4
7565,1783598550.1036065,1783598550.1034043,337,1783598550.0576227,1783598550.058321,337,45.28546333312988,136,NORMAL,11,5
7566,1783598550.113636,1783598550.113367,337,1783598550.0576227,1783598550.058321,337,55.31501770019531,136,NORMAL,11,6
7567,1783598550.123729,1783598550.1233807,337,1783598550.0576227,1783598550.058321,337,65.40799140930176,136,NORMAL,11,7
7568,1783598550.1337776,1783598550.1334887,337,1783598550.0576227,1783598550.058321,337,75.45661926269531,136,NORMAL,11,8
7569,1783598550.143941,1783598550.1436386,337,1783598550.0576227,1783598550.058321,337,85.61992645263672,136,NORMAL,11,9
7570,1783598550.1538095,1783598550.153477,337,1783598550.0576227,1783598550.058321,337,95.4885482788086,136,NORMAL,11,10
7571,1783598550.1636841,1783598550.1633806,337,1783598550.0576227,1783598550.058321,337,105.36313056945801,136,NORMAL,11,11
7572,1783598550.1739671,1783598550.1736176,338,1783598550.1683385,1783598550.1696305,338,4.33659553527832,136,NORMAL,9,1
7573,1783598550.1837873,1783598550.1835558,338,1783598550.1683385,1783598550.1696305,338,14.156818389892578,136,NORMAL,9,2
7574,1783598550.1934645,1783598550.1932237,338,1783598550.1683385,1783598550.1696305,338,23.8339900970459,136,NORMAL,9,3
