role,actor_id,actor_type,role_name,carla_frame,carla_timestamp_sec,wall_time_unix_ns,wall_time_iso,location_x,location_y,location_z,rotation_yaw,velocity_x,velocity_y,velocity_z
ego,147,vehicle.lincoln.mkz_2017,hero,808,81.24104950018227,1784257674159364491,2026-07-17T11:07:54.159364491+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,809,81.34104950167239,1784257674268977632,2026-07-17T11:07:54.268977632+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,810,81.4410495031625,1784257674378013767,2026-07-17T11:07:54.378013767+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,811,81.54104950465262,1784257674489414282,2026-07-17T11:07:54.489414282+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,812,81.64104950614274,1784257674596745682,2026-07-17T11:07:54.596745682+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,813,81.74104950763285,1784257674711580282,2026-07-17T11:07:54.711580282+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,814,81.84104950912297,1784257674820956349,2026-07-17T11:07:54.820956349+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,815,81.94104951061308,1784257674952914503,2026-07-17T11:07:54.952914503+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,816,82.0410495121032,1784257675060882267,2026-07-17T11:07:55.060882267+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,817,82.14104951359332,1784257675170974570,2026-07-17T11:07:55.170974570+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,818,82.24104951508343,1784257675281453246,2026-07-17T11:07:55.281453246+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,819,82.34104951657355,1784257675392433607,2026-07-17T11:07:55.392433607+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,820,82.44104951806366,1784257675502431639,2026-07-17T11:07:55.502431639+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,821,82.54104951955378,1784257675617215309,2026-07-17T11:07:55.617215309+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,822,82.6410495210439,1784257675732938619,2026-07-17T11:07:55.732938619+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,823,82.74104952253401,1784257675843595073,2026-07-17T11:07:55.843595073+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,824,82.84104952402413,1784257675945976733,2026-07-17T11:07:55.945976733+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,825,82.94104952551425,1784257676067061199,2026-07-17T11:07:56.067061199+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,826,83.04104952700436,1784257676173014020,2026-07-17T11:07:56.173014020+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,827,83.14104952849448,1784257676276540856,2026-07-17T11:07:56.276540856+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,828,83.2410495299846,1784257676386884347,2026-07-17T11:07:56.386884347+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,829,83.34104953147471,1784257676493918424,2026-07-17T11:07:56.493918424+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,830,83.44104953296483,1784257676602309483,2026-07-17T11:07:56.602309483+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,831,83.54104953445494,1784257676708214734,2026-07-17T11:07:56.708214734+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,832,83.64104953594506,1784257676816446200,2026-07-17T11:07:56.816446200+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,833,83.74104953743517,1784257676932698382,2026-07-17T11:07:56.932698382+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,834,83.84104953892529,1784257677047773310,2026-07-17T11:07:57.047773310+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,835,83.9410495404154,1784257677155048215,2026-07-17T11:07:57.155048215+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,836,84.04104954190552,1784257677264140552,2026-07-17T11:07:57.264140552+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,837,84.14104954339564,1784257677375428817,2026-07-17T11:07:57.375428817+08:00,-6.399999618530273,-160.0,0.0332673080265522,89.99998474121094,2.0213741436236887e-07,4.808982545512208e-09,0.0007305335602723062
ego,147,vehicle.lincoln.mkz_2017,hero,838,84.24104954488575,1784257677485625740,2026-07-17T11:07:57.485625740+08:00,-6.399999618530273,-160.0,0.033418942242860794,89.99998474121094,-9.920942289909362e-08,-1.1716401182582104e-08,0.0017108726315200329
ego,147,vehicle.lincoln.mkz_2017,hero,839,84.34104954637587,1784257677594982161,2026-07-17T11:07:57.594982161+08:00,-6.399999618530273,-160.0,0.03356706723570824,89.99998474121094,8.746490465227907e-08,-8.663330497427069e-09,0.0012343405978754163
ego,147,vehicle.lincoln.mkz_2017,hero,840,84.44104954786599,1784257677700712220,2026-07-17T11:07:57.700712220+08:00,-6.399999618530273,-160.0,0.03366014361381531,89.99998474121094,2.491237793833534e-08,1.8438663929032373e-08,0.0007070731953717768
ego,147,vehicle.lincoln.mkz_2017,hero,841,84.5410495493561,1784257677808219527,2026-07-17T11:07:57.808219527+08:00,-6.399999618530273,-160.0,0.03368699923157692,89.99998474121094,-1.017069006792326e-08,6.322650736301227e-10,0.0003121185291092843
ego,147,vehicle.lincoln.mkz_2017,hero,842,84.64104955084622,1784257677916442789,2026-07-17T11:07:57.916442789+08:00,-6.399999618530273,-160.0,0.033716294914484024,89.99998474121094,-2.3849574759537973e-08,-1.3941839904774156e-09,0.00025531768915243447
ego,147,vehicle.lincoln.mkz_2017,hero,843,84.74104955233634,1784257678028446177,2026-07-17T11:07:58.028446177+08:00,-6.399999618530273,-160.0,0.033736057579517365,89.99998474121094,-2.5618318133524554e-08,-1.3818064470427771e-09,0.00015272140444722027
ego,147,vehicle.lincoln.mkz_2017,hero,844,84.84104955382645,1784257678147256397,2026-07-17T11:07:58.147256397+08:00,-6.399999618530273,-160.0,0.03374704346060753,89.99998474121094,-8.376930793474457e-08,-4.0046507776558826e-10,7.947921403683722e-05
ego,147,vehicle.lincoln.mkz_2017,hero,845,84.94104955531657,1784257678262252134,2026-07-17T11:07:58.262252134+08:00,-6.399999618530273,-160.0,0.03375047445297241,89.99998474121094,-9.022256719504185e-09,-1.3168290902143553e-09,2.826690615620464e-05
ego,147,vehicle.lincoln.mkz_2017,hero,846,85.04104955680668,1784257678377635932,2026-07-17T11:07:58.377635932+08:00,-6.399999618530273,-160.0,0.033753298223018646,89.99998474121094,1.1837713742579581e-07,-2.1096955293842257e-09,2.562522786320187e-05
