event_type,collision_seq,wall_time_unix_ns,wall_time_iso,carla_frame,carla_timestamp_sec,map_name,ego_actor_id,ego_type_id,ego_role_name,other_actor_id,other_type_id,other_role_name,other_semantic_tags,normal_impulse_x,normal_impulse_y,normal_impulse_z,normal_impulse_norm,ego_location_x,ego_location_y,ego_location_z,ego_rotation_roll,ego_rotation_pitch,ego_rotation_yaw,ego_velocity_x,ego_velocity_y,ego_velocity_z,ego_speed_mps,other_location_x,other_location_y,other_location_z,other_rotation_roll,other_rotation_pitch,other_rotation_yaw,other_velocity_x,other_velocity_y,other_velocity_z,other_speed_mps,collision_history_status,collision_history_path,collision_history_row_count,collision_history_buffer_bytes
CARLA_COLLISION,1,1784257691033764644,2026-07-17T11:08:11.033765+08:00,963,96.74104973115027,Carla/Maps/Town04,147,vehicle.lincoln.mkz_2017,hero,155,vehicle.lincoln.mkz_2020,autopilot,[14],-1788.50927734375,26156.732421875,3318.93896484375,26427.046226868973,-5.6407670974731445,-22.377826690673828,0.034946080297231674,-0.00015258566418197006,-0.11764317005872726,89.78426361083984,0.04713072255253792,12.521909713745117,3.852844201901462e-06,12.521998410166306,-5.63006591796875,-17.447223663330078,-0.004985313396900892,0.0,0.0,89.77513122558594,0.0,0.0,0.0,0.0,WRITTEN,/apollo/data/log/carla_collision_actor_history_20260717110811.csv,184,43400
