event_type,collision_seq,wall_time_unix_ns,wall_time_iso,carla_frame,carla_timestamp_sec,map_name,ego_actor_id,ego_type_id,ego_role_name,other_actor_id,other_type_id,other_role_name,other_semantic_tags,normal_impulse_x,normal_impulse_y,normal_impulse_z,normal_impulse_norm,ego_location_x,ego_location_y,ego_location_z,ego_rotation_roll,ego_rotation_pitch,ego_rotation_yaw,ego_velocity_x,ego_velocity_y,ego_velocity_z,ego_speed_mps,other_location_x,other_location_y,other_location_z
CARLA_COLLISION,1,1783598829387694045,2026-07-09T20:07:09.387696+08:00,1150,116.06551093328744,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],359.2395324707031,17.34634780883789,46.282196044921875,362.623743214389,307.4748840332031,133.28857421875,0.033727433532476425,-0.00048828116268850863,0.003476566169410944,-1.3645628690719604,1.3309409618377686,-0.029897606000304222,2.9087066195643274e-06,1.3312767220794686,312.1280517578125,133.50889587402344,0.0012027740012854338
CARLA_COLLISION,2,1783598829488021896,2026-07-09T20:07:09.488023+08:00,1151,116.16551093477756,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],135.0055389404297,6.491402626037598,17.4012508392334,136.27706110501182,307.5025634765625,133.28794860839844,0.03301286697387695,-0.0018310546875,0.06384177505970001,-1.365692138671875,0.0037495922297239304,0.01116606779396534,-0.0005232029943726957,0.011790430579158533,312.12896728515625,133.50881958007812,-0.004545516800135374
CARLA_COLLISION,3,1783598829587561644,2026-07-09T20:07:09.587564+08:00,1152,116.26551093626767,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],130.67454528808594,6.32047176361084,17.03127670288086,131.93123032736682,307.5032653808594,133.28793334960938,0.032538775354623795,-0.0010986329289153218,0.1296711415052414,-1.364501953125,0.0015945982886478305,0.0052798157557845116,0.0018229162087664008,0.005808805524492297,312.12841796875,133.50888061523438,-0.005799217149615288
CARLA_COLLISION,4,1783598829687481033,2026-07-09T20:07:09.687483+08:00,1153,116.36551093775779,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],71.4195556640625,3.4544241428375244,9.308363914489746,72.10639095236508,307.50323486328125,133.2880401611328,0.03260316699743271,0.000510307727381587,0.1415351778268814,-1.35980224609375,0.03517599403858185,-0.0018674284219741821,0.0016097682528197765,0.035262291464698226,312.1286315917969,133.50894165039062,-0.004183540120720863
CARLA_COLLISION,5,1783598829787756463,2026-07-09T20:07:09.787758+08:00,1154,116.4655109392479,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],62.24238586425781,3.010542631149292,8.112271308898926,62.84096522809236,307.50311279296875,133.28797912597656,0.032901667058467865,-0.0019836428109556437,0.11515015363693237,-1.362640380859375,0.00598034355789423,0.00899757444858551,0.00014808033301960677,0.010804757415755019,312.1292419433594,133.5089111328125,-0.0016748427879065275
CARLA_COLLISION,6,1783598829887646404,2026-07-09T20:07:09.887648+08:00,1155,116.56551094073802,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],50.03550338745117,2.420119285583496,6.521304130554199,50.516690154396244,307.5027770996094,133.28790283203125,0.03314413130283356,0.00040294043719768524,0.0866955891251564,-1.3553465604782104,0.01577070727944374,-0.0057199010625481606,-3.6409954191185534e-05,0.01677598885145086,312.1297607421875,133.50888061523438,0.0005205917404964566
CARLA_COLLISION,7,1783598829987459754,2026-07-09T20:07:09.987461+08:00,1156,116.66551094222814,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],34.7360954284668,1.680116891860962,4.527278423309326,35.070149248442476,307.50274658203125,133.28839111328125,0.03327707201242447,0.0012906371848657727,0.07018019258975983,-1.3873292207717896,0.0036688470281660557,0.0034891453105956316,7.722198643023148e-05,0.005063648561040015,312.1300964355469,133.50885009765625,0.0018333053449168801
CARLA_COLLISION,8,1783598830087745048,2026-07-09T20:07:10.087747+08:00,1157,116.76551094371825,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],118.91292572021484,5.751585483551025,15.498343467712402,120.05650040359794,307.5027770996094,133.28860473632812,0.03331582993268967,0.004282699897885323,0.06442917138338089,-1.3941650390625,-0.0010635614162310958,-0.004816123284399509,-0.00013066305837128311,0.004933890879564884,312.1302185058594,133.5088653564453,0.002280006418004632
CARLA_COLLISION,9,1783598830187896765,2026-07-09T20:07:10.187899+08:00,1158,116.86551094520837,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],56.531253814697266,2.7343058586120605,7.367918491363525,57.07490963011278,307.5023498535156,133.2887725830078,0.03328783065080643,0.002394377952441573,0.0679398849606514,-1.4170225858688354,-0.03191675245761871,5.4764044762123376e-05,-3.3340453228447586e-05,0.03191681685455695,312.1300964355469,133.50885009765625,0.0021657180041074753
CARLA_COLLISION,10,1783598830287523918,2026-07-09T20:07:10.287526+08:00,1159,116.96551094669849,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],47.43585968017578,2.294379472732544,6.182483196258545,47.89204588691364,307.5028076171875,133.28892517089844,0.03334520384669304,0.0032012236770242453,0.05954558774828911,-1.4187315702438354,0.0034230099990963936,1.836974115576595e-05,-1.744255428093311e-06,0.0034230597341751165,312.13006591796875,133.50885009765625,0.0017720031319186091
CARLA_COLLISION,11,1783598830387450173,2026-07-09T20:07:10.387452+08:00,1160,117.0655109481886,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],67.88565063476562,3.2834959030151367,8.847777366638184,68.53850065313777,307.50262451171875,133.28878784179688,0.03337930515408516,0.00433029280975461,0.052729059010744095,-1.40179443359375,-0.006141507066786289,-0.004213783424347639,-0.000287284841760993,0.00745363081853391,312.1300048828125,133.50885009765625,0.0014059448149055243
CARLA_COLLISION,12,1783598830487570792,2026-07-09T20:07:10.487573+08:00,1161,117.16551094967872,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],4.451446533203125,0.21530774235725403,0.5801727771759033,4.49425567956042,307.5023498535156,133.28863525390625,0.03340372070670128,1.7248588846996427e-05,0.0469643771648407,-1.40362548828125,-0.03264504298567772,-0.0018301111413165927,-0.00018932341481558979,0.032696849721062037,312.1299743652344,133.5087890625,0.0011872481554746628
CARLA_COLLISION,13,1783598830587448147,2026-07-09T20:07:10.587450+08:00,1162,117.26551095116884,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],16.637327194213867,0.8047148585319519,2.1684014797210693,16.797326785775375,307.5026550292969,133.28866577148438,0.03338678181171417,-0.0014648435171693563,0.04613109678030014,-1.4103697538375854,-0.006101453676819801,0.0009848253102973104,-0.00022999763314146549,0.006184700216941056,312.1300048828125,133.50877380371094,0.0011272048577666283
CARLA_COLLISION,14,1783598830687401476,2026-07-09T20:07:10.687403+08:00,1163,117.36551095265895,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],66.48469543457031,3.2157344818115234,8.665185928344727,67.12407260035604,307.50238037109375,133.2885284423828,0.033366527408361435,-0.0013427735539153218,0.048036716878414154,-1.40740966796875,-0.03526723384857178,-0.0032471304293721914,2.9668806746485643e-05,0.035416415961998404,312.1299743652344,133.50877380371094,0.0011604690225794911
CARLA_COLLISION,15,1783598830787413527,2026-07-09T20:07:10.787415+08:00,1164,117.46551095414907,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],50.46939468383789,2.441105842590332,6.577854633331299,50.95475413604672,307.50262451171875,133.2889404296875,0.03335714340209961,0.0006483265315182507,0.048139169812202454,-1.428863763809204,-0.005739180371165276,0.0019551776349544525,-0.00014446258137468249,0.006064798459504843,312.1299743652344,133.5087890625,0.0012339401291683316
CARLA_COLLISION,16,1783598830887401987,2026-07-09T20:07:10.887404+08:00,1165,117.56551095563918,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],0.33878856897354126,0.01638653874397278,0.04415551573038101,0.3420466674133276,307.5027770996094,133.28890991210938,0.03333638980984688,5.249620880931616e-05,0.05072098225355148,-1.4314879179000854,0.010877115651965141,0.00045331771252676845,-9.140014299191535e-05,0.010886941528310625,312.1299743652344,133.5087890625,0.0012995910365134478
CARLA_COLLISION,17,1783598830987421105,2026-07-09T20:07:10.987423+08:00,1166,117.6655109571293,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],7.145793437957764,0.3456279933452606,0.931336522102356,7.214513863396883,307.50286865234375,133.28887939453125,0.03340154513716698,-0.002899169921875,0.042524755001068115,-1.4384764432907104,0.00766863813623786,0.007118378300219774,-0.0002040205436060205,0.010465225505062695,312.1300354003906,133.50877380371094,0.0013265990419313312
CARLA_COLLISION,18,1783598831088273324,2026-07-09T20:07:11.088275+08:00,1167,117.76551095861942,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],7.182378768920898,0.33778005838394165,0.9297578930854797,7.25017999003075,307.5028076171875,133.28892517089844,0.03344911336898804,-0.0035705561749637127,0.03596777468919754,-1.4440306425094604,0.008500516414642334,0.006883946713060141,-0.00036211652331985533,0.010944342375872409,312.1300964355469,133.5087432861328,0.0013315200340002775
CARLA_COLLISION,19,1783598831187843592,2026-07-09T20:07:11.187845+08:00,1168,117.86551096010953,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],104.30982971191406,4.905586242675781,13.502891540527344,105.2945080755311,307.5029296875,133.28887939453125,0.033352337777614594,-0.0035705561749637127,0.04591253027319908,-1.4495240449905396,0.008421644568443298,0.005234702490270138,-6.319906242424622e-05,0.009916158607057584,312.13006591796875,133.5087432861328,0.0013801574241369963
CARLA_COLLISION,20,1783598831287362429,2026-07-09T20:07:11.287364+08:00,1169,117.96551096159965,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],7.912299156188965,0.37210744619369507,1.0242458581924438,7.986990764146768,307.5029296875,133.28880310058594,0.03334016725420952,-0.002532958984375,0.04699169844388962,-1.4447022676467896,0.01358720287680626,-0.003215646604076028,-0.00019457729649730027,0.013963893634015914,312.13006591796875,133.5087432861328,0.0013925933744758368
CARLA_COLLISION,21,1783598831387514488,2026-07-09T20:07:11.387516+08:00,1170,118.06551096308976,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],53.89154815673828,2.5344650745391846,6.976253032684326,54.400281086775074,307.5028991699219,133.2887420654297,0.03339868411421776,-0.0018310546875,0.0415753610432148,-1.442138671875,0.010524175129830837,-0.0019296862883493304,-7.877293683122844e-06,0.010699626787255204,312.1300964355469,133.50877380371094,0.0013578796060755849
CARLA_COLLISION,22,1783598831487463868,2026-07-09T20:07:11.487465+08:00,1171,118.16551096457988,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],39.15793228149414,1.8415582180023193,5.06898832321167,39.527580748804105,307.5028991699219,133.288818359375,0.03342302143573761,-0.0016784665640443563,0.0365278497338295,-1.450286865234375,0.01769215241074562,0.00634990306571126,-0.0002561811706982553,0.01879891365641115,312.1301574707031,133.50877380371094,0.0013478851178660989
CARLA_COLLISION,23,1783598831587519539,2026-07-09T20:07:11.587521+08:00,1172,118.26551096607,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],70.737548828125,3.3267157077789307,9.156965255737305,71.4053069757881,307.5028381347656,133.28863525390625,0.033399563282728195,-0.002349853515625,0.037258680909872055,-1.43896484375,0.02659286931157112,0.00040108137181960046,-0.00012600897753145546,0.026596192260388334,312.1301574707031,133.5087432861328,0.001373023958876729
CARLA_COLLISION,24,1783598831687622778,2026-07-09T20:07:11.687624+08:00,1173,118.36551096756011,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],45.98500442504883,2.162628412246704,5.952752113342285,46.41910007038178,307.50262451171875,133.2886199951172,0.03329942747950554,-0.0026245119515806437,0.047947924584150314,-1.4511719942092896,-0.038239169865846634,-0.0014267086517065763,0.00012733459880109876,0.03826598781824375,312.13006591796875,133.5087432861328,0.001430091797374189
CARLA_COLLISION,25,1783598831787536418,2026-07-09T20:07:11.787538+08:00,1174,118.46551096905023,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],48.61350631713867,2.2862441539764404,6.293010711669922,49.072414782597214,307.5028381347656,133.2885284423828,0.03331625089049339,-0.001312255859375,0.048016227781772614,-1.440582275390625,-0.006087428890168667,-0.0008266118238680065,0.0001748752547428012,0.0061457838356827905,312.13006591796875,133.50877380371094,0.0014256667345762253
CARLA_COLLISION,26,1783598831887538539,2026-07-09T20:07:11.887540+08:00,1175,118.56551097054034,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],30.761234283447266,1.4466699361801147,3.982037305831909,31.051618470708025,307.5026550292969,133.28871154785156,0.033307094126939774,0.0006665863911621273,0.047428831458091736,-1.4425965547561646,-0.04344596713781357,0.005409818608313799,-0.00023126602172851562,0.04378209316475905,312.13006591796875,133.5087890625,0.0014339828630909324
CARLA_COLLISION,27,1783598831987517866,2026-07-09T20:07:11.987520+08:00,1176,118.66551097203046,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],64.50782775878906,3.033738374710083,8.350528717041016,65.1167777192477,307.50274658203125,133.28880310058594,0.03327646106481552,0.0011364215752109885,0.04951203987002373,-1.4529112577438354,-0.03906641900539398,0.002996445167809725,-5.115508974995464e-05,0.03918119950169859,312.13006591796875,133.5087890625,0.0014602660667151213
CARLA_COLLISION,28,1783598832087557443,2026-07-09T20:07:12.087560+08:00,1177,118.76551097352058,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],66.77040100097656,3.1401445865631104,8.643418312072754,67.40070947677931,307.5030517578125,133.28868103027344,0.03334611654281616,-0.0006103515042923391,0.04212860390543938,-1.4561461210250854,-0.003908310551196337,-0.0006333619821816683,0.0001035022723954171,0.0039606503866734715,312.130126953125,133.50877380371094,0.0014377593761309981
CARLA_COLLISION,29,1783598832187463787,2026-07-09T20:07:12.187466+08:00,1178,118.8655109750107,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],4.8916730880737305,0.2300504446029663,0.6332262754440308,4.937850172246979,307.5029602050781,133.28875732421875,0.03335321322083473,-0.0003356933011673391,0.03863837942481041,-1.4621888399124146,-0.01029716245830059,-0.00032490890589542687,-0.00017607687914278358,0.010303791707771168,312.1301574707031,133.50875854492188,0.0014504241989925504
CARLA_COLLISION,30,1783598832287506220,2026-07-09T20:07:12.287508+08:00,1179,118.96551097650081,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],80.50486755371094,3.786062479019165,10.421342849731445,81.2648285282583,307.502685546875,133.28863525390625,0.033383920788764954,0.00013018840400036424,0.034512944519519806,-1.4575194120407104,-0.04037381708621979,-0.0034022133331745863,-0.0001573085755808279,0.040517217422521935,312.1302185058594,133.5087432861328,0.0014509963802993298
CARLA_COLLISION,31,1783598832387457006,2026-07-09T20:07:12.387459+08:00,1180,119.06551097799093,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],35.88301086425781,1.6875417232513428,4.645050048828125,36.22174423889988,307.5031433105469,133.28860473632812,0.0333087332546711,0.0014057757798582315,0.0417461134493351,-1.4488829374313354,-0.0010333590907976031,0.0016555374022573233,6.98751537129283e-05,0.0019528229919563577,312.1301574707031,133.50875854492188,0.0014905165880918503
