frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms
827,17293852238736786819,container,1645396,968500144988160,968500146169216,1.181056
827,17293852238736786819,semantic_map_prepare,1645396,968500153338624,968500154205024,0.8664
827,17293852238736786819,semantic_base_copy,1645396,968500154214880,968500155815136,1.600256
827,17293852238736786819,cyber_taskmanager_queue_enqueue,1645396,968500155829824,968500155839008,0.009184
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500155841568,968500155865984,0.024416
827,17293852238736786819,semantic_base_async_lock_wait,1645388,968500155901408,968500155902944,0.001536
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500155867616,968500155994816,0.1272
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500155997216,968500156016320,0.019104
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156017856,968500156081440,0.063584
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156082976,968500156095264,0.012288
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156096640,968500156110464,0.013824
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156111872,968500156165472,0.0536
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156167104,968500156179648,0.012544
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156180832,968500156219168,0.038336
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156220352,968500156232192,0.01184
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156233440,968500156267968,0.034528
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156269600,968500156308544,0.038944
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156309632,968500156321632,0.012
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156322752,968500156353024,0.030272
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156354176,968500156365344,0.011168
827,17293852238736786819,cyber_taskmanager_notify_task,1645396,968500156366432,968500156497056,0.130624
827,17293852238736786819,cyber_taskmanager_notify_tasks,1645396,968500155840288,968500156499808,0.65952
827,17293852238736786819,semantic_base_async_submit,1645396,968500155822432,968500156501536,0.679104
827,17293852238736786819,semantic_base_async_future_replace,1645396,968500156503360,968500156505056,0.001696
827,17293852238736786819,semantic_base_async_schedule,1645396,968500155821120,968500156506432,0.685312
827,17293852238736786819,semantic_base_image,1645396,968500154213344,968500156508128,2.294784
827,17293852238736786819,semantic_adc_draw,1645396,968500156509376,968500156510560,0.001184
827,17293852238736786819,semantic_obstacle_history_draw,1645396,968500156511360,968500157103648,0.592288
827,17293852238736786819,semantic_history_cache_copy,1645396,968500157106432,968500157331744,0.225312
827,17293852238736786819,semantic_map_run,1645396,968500154210624,968500157334368,3.123744
827,17293852238736786819,semantic_draw_roads,1645388,968500156445312,968500158007968,1.562656
827,17293852238736786819,semantic_draw_junctions,1645388,968500158011584,968500158057344,0.04576
827,17293852238736786819,semantic_draw_crosswalks,1645388,968500158058496,968500158062304,0.003808
827,17293852238736786819,semantic_draw_lanes,1645388,968500158063136,968500166738016,8.67488
827,17293852238736786819,semantic_base_async_draw,1645388,968500155898976,968500166744896,10.84592
827,17293852238736786819,cruise_mlp_inference,1646952,968500158817888,968500169200640,10.382752
827,17293852238736786819,cruise_mlp_inference,1646955,968500159479776,968500170636608,11.156832
827,17293852238736786819,cruise_mlp_inference,1646945,968500158773728,968500179277504,20.503776
827,17293852238736786819,cruise_mlp_inference,1646958,968500160843072,968500180012192,19.16912
827,17293852238736786819,cruise_mlp_inference,1646952,968500170160704,968500181876928,11.716224
827,17293852238736786819,cruise_mlp_inference,1646955,968500171193664,968500189422464,18.2288
827,17293852238736786819,model_cruise_mlp,1646955,968500158588448,968500189465056,30.876608
827,17293852238736786819,cruise_mlp_inference,1646945,968500180266432,968500204970528,24.704096
827,17293852238736786819,model_cruise_mlp,1646945,968500157766272,968500204983232,47.21696
827,17293852238736786819,cruise_mlp_inference,1646952,968500183019936,968500219777440,36.757504
827,17293852238736786819,model_cruise_mlp,1646952,968500157801632,968500219785696,61.984064
827,17293852238736786819,cruise_mlp_inference,1646958,968500181363552,968500224542720,43.179168
827,17293852238736786819,cruise_mlp_inference,1646955,968500192808960,968500234939744,42.130784
827,17293852238736786819,cruise_mlp_inference,1646945,968500217153664,968500245033728,27.880064
827,17293852238736786819,cruise_mlp_inference,1646958,968500227077856,968500255261408,28.183552
827,17293852238736786819,model_cruise_mlp,1646958,968500159139744,968500255269952,96.130208
827,17293852238736786819,cruise_mlp_inference,1646955,968500237389056,968500265695424,28.306368
827,17293852238736786819,model_cruise_mlp,1646955,968500189508384,968500265704672,76.196288
827,17293852238736786819,cruise_mlp_inference,1646945,968500247500320,968500275666176,28.165856
827,17293852238736786819,model_cruise_mlp,1646945,968500205036832,968500275679424,70.642592
827,17293852238736786819,cruise_mlp_inference,1646958,968500258443520,968500281447392,23.003872
827,17293852238736786819,cruise_mlp_inference,1646958,968500282736480,968500287080416,4.343936
827,17293852238736786819,cruise_mlp_inference,1646958,968500289123968,968500293875680,4.751712
827,17293852238736786819,model_cruise_mlp,1646958,968500255317376,968500293885632,38.568256
827,17293852238736786819,jointly_prediction_planning_inference,1646943,968500172995808,968500298360768,125.36496
827,17293852238736786819,model_jointly_prediction_planning,1646943,968500157754592,968500299374112,141.61952
827,17293852238736786819,thread_pool_run,1645396,968500157336384,968500299430240,142.093856
827,17293852238736786819,evaluator,1645396,968500153332736,968500299436384,146.103648
827,17293852238736786819,predictor,1645396,968500299437920,968500300447552,1.009632
827,17293852238736786819,perception,1645396,968500146239264,968500300548704,154.30944
827,17293852238736786819,writer,1645396,968500300562624,968500300941408,0.378784
827,17293852238736786819,proc,1645396,968500144981760,968500300992320,156.01056
