record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,measurement_time,x,y,z,heading,qx,qy,qz,qw,vehicle_nearest_lane_id,vehicle_road_id,vehicle_lane_s,vehicle_signed_l,vehicle_distance_m,vehicle_heading_diff
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598556921373185,1783598556.9213731,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598556.9209728,828,localization,0,0,0,1783598556.918321,237.46707153320312,-133.50279235839844,0.03388258069753647,0.0001454087388319536,-2.8290993502870113e-05,-2.953438885642661e-05,-0.7070553689991046,0.707158188453531,road_4_lane_0_-1,4,136.04799495558464,-0.0271021895852296,0.02710218958521756,0.0005922024203940857
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557021168302,1783598557.0211685,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.0207028,829,localization,0,0,0,1783598557.0184174,238.54806518554688,-133.5026092529297,0.033883608877658844,0.00014753917184151533,-2.7911717257462145e-05,-2.848072201503272e-05,-0.7070546157372024,0.7071589416634012,road_4_lane_0_-1,4,137.12898841822158,-0.026436103017152632,0.026436103017152202,0.0005943328533752385
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557121755694,1783598557.1217556,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.121369,830,localization,0,0,0,1783598557.1183429,239.6303253173828,-133.50245666503906,0.033884789794683456,0.0001411474965662407,-2.7539698539043095e-05,-2.716693156067396e-05,-0.7070568757133447,0.7071566820797259,road_4_lane_0_-1,4,138.21124837385935,-0.02579996816916561,0.025799968169172252,0.0005879411780999638
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557221932612,1783598557.2219326,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.2211993,831,localization,0,0,0,1783598557.2183294,240.7136688232422,-133.5023651123047,0.033889710903167725,0.00012942954084715907,-2.4230223855665765e-05,-2.3480055754450538e-05,-0.7070610190377159,0.7071525395690309,road_4_lane_0_-1,4,139.29459173068253,-0.02522438442668422,0.02522438442667362,0.0005762232223808822
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557321947703,1783598557.3219476,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.3215787,832,localization,0,0,0,1783598557.3185198,241.7971649169922,-133.50225830078125,0.033900126814842224,0.00011504847667520579,-1.7001299261385562e-05,-1.5873306788006066e-05,-0.7070661040332403,0.7071474556174608,road_4_lane_0_-1,4,140.37808766856358,-0.02463347372134946,0.024633473721355718,0.0005618421582373506
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557422540855,1783598557.422541,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.42227,833,localization,0,0,0,1783598557.4193904,242.88067626953125,-133.5021514892578,0.03390676528215408,9.800424912720374e-05,-1.2511686341231249e-05,-1.10063274499519e-05,-0.707072130492337,0.7071414299864957,road_4_lane_0_-1,4,141.4615988652322,-0.024042556198477456,0.02404255619846483,0.0005447979306609269
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557521372718,1783598557.5213726,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.5211284,834,localization,0,0,0,1783598557.5186965,243.9643096923828,-133.50204467773438,0.03391088545322418,8.735164908602044e-05,-9.184950489268567e-06,-8.432464282382019e-06,-0.7070758969807618,0.7071376639335378,road_4_lane_0_-1,4,142.5452321322011,-0.02345158413538061,0.02345158413538814,0.0005341453306197436
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557622023727,1783598557.6220236,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.6215134,835,localization,0,0,0,1783598557.6184733,245.047119140625,-133.50193786621094,0.033925075083971024,0.00010599379311493351,2.2886964679966204e-06,4.088013209989511e-07,-0.707069305724908,0.7071442546583342,road_4_lane_0_-1,4,143.62804142464287,-0.02286098021890288,0.02286098021889255,0.0005527874746770784
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557721505525,1783598557.7215056,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.721277,836,localization,0,0,0,1783598557.718276,246.12741088867188,-133.501708984375,0.033946435898542404,0.00016777877533336039,1.9116484473569553e-05,1.3674217990321396e-05,-0.7070474596851963,0.7071660973210512,road_4_lane_0_-1,4,144.7083329626004,-0.022149430894618384,0.022149430894617718,0.0006145724568670835
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598557821697292,1783598557.8216972,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598557.8214629,837,localization,0,0,0,1783598557.8184144,247.205322265625,-133.50143432617188,0.03396032378077507,0.00025619533199883193,3.0081767493251246e-05,2.268703197550863e-05,-0.7070161960171044,0.7071973537492131,road_4_lane_0_-1,4,145.78624410924917,-0.021393168742455015,0.021393168742441574,0.0007029890135325551
