frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms
976,17293852238736786969,container,1645390,968521229577216,968521230049856,0.47264
976,17293852238736786969,semantic_map_prepare,1645390,968521232035808,968521232226592,0.190784
976,17293852238736786969,semantic_base_copy,1645390,968521232232448,968521233469824,1.237376
976,17293852238736786969,cyber_taskmanager_queue_enqueue,1645390,968521233478048,968521233485600,0.007552
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521233487040,968521233508448,0.021408
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521233509568,968521233520672,0.011104
976,17293852238736786969,semantic_base_async_lock_wait,1645398,968521233552608,968521233553984,0.001376
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521233521568,968521233589472,0.067904
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521233591008,968521233606528,0.01552
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521233607424,968521233619904,0.01248
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521233620832,968521233653728,0.032896
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521233654752,968521233667424,0.012672
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521233668256,968521233680576,0.01232
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521233681728,968521234735008,1.05328
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521234736896,968521234748960,0.012064
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521234749952,968521234760288,0.010336
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521234761088,968521234793856,0.032768
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521234795264,968521234808224,0.01296
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521234809504,968521234820032,0.010528
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521234820992,968521234841280,0.020288
976,17293852238736786969,cyber_taskmanager_notify_task,1645390,968521234842240,968521234852160,0.00992
976,17293852238736786969,cyber_taskmanager_notify_tasks,1645390,968521233486592,968521234853024,1.366432
976,17293852238736786969,semantic_base_async_submit,1645390,968521233473600,968521234853920,1.38032
976,17293852238736786969,semantic_base_async_future_replace,1645390,968521234855040,968521234856160,0.00112
976,17293852238736786969,semantic_base_async_schedule,1645390,968521233472608,968521234856768,1.38416
976,17293852238736786969,semantic_base_image,1645390,968521232231328,968521234857664,2.626336
976,17293852238736786969,semantic_adc_draw,1645390,968521234858656,968521234860096,0.00144
976,17293852238736786969,semantic_obstacle_history_draw,1645390,968521234860928,968521235024544,0.163616
976,17293852238736786969,semantic_history_cache_copy,1645390,968521235026016,968521235087296,0.06128
976,17293852238736786969,semantic_map_run,1645390,968521232228928,968521235097728,2.8688
976,17293852238736786969,semantic_draw_roads,1645398,968521233994560,968521235983520,1.98896
976,17293852238736786969,semantic_draw_junctions,1645398,968521235986880,968521236352800,0.36592
976,17293852238736786969,semantic_draw_crosswalks,1645398,968521236354816,968521236362144,0.007328
976,17293852238736786969,cruise_mlp_inference,1646957,968521236184768,968521239709600,3.524832
976,17293852238736786969,cruise_mlp_inference,1646957,968521240514304,968521242993152,2.478848
976,17293852238736786969,model_cruise_mlp,1646957,968521235207040,968521243001312,7.794272
976,17293852238736786969,semantic_draw_lanes,1645398,968521236362944,968521247646720,11.283776
976,17293852238736786969,semantic_base_async_draw,1645398,968521233550112,968521247652800,14.102688
976,17293852238736786969,jointly_prediction_planning_inference,1646949,968521251296448,968521267568672,16.272224
976,17293852238736786969,model_jointly_prediction_planning,1646949,968521235213664,968521268678304,33.46464
976,17293852238736786969,thread_pool_run,1645390,968521235099488,968521268734144,33.634656
976,17293852238736786969,evaluator,1645390,968521232031904,968521268739904,36.708
976,17293852238736786969,predictor,1645390,968521268741440,968521269245024,0.503584
976,17293852238736786969,perception,1645390,968521230072480,968521269268480,39.196
976,17293852238736786969,writer,1645390,968521269278688,968521269472544,0.193856
976,17293852238736786969,proc,1645390,968521229571776,968521269490656,39.91888
