frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms
839,17293852238736786831,container,1645386,968501843848832,968501844354016,0.505184
839,17293852238736786831,semantic_map_prepare,1645386,968501851852768,968501852708512,0.855744
839,17293852238736786831,semantic_base_copy,1645386,968501852716800,968501854007872,1.291072
839,17293852238736786831,cyber_taskmanager_queue_enqueue,1645386,968501854018400,968501854026464,0.008064
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854028384,968501854059040,0.030656
839,17293852238736786831,semantic_base_async_lock_wait,1645390,968501854096416,968501854097888,0.001472
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854060832,968501854145088,0.084256
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854146624,968501854160416,0.013792
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854161568,968501854199040,0.037472
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854200224,968501854230368,0.030144
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854231680,968501854260000,0.02832
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854260864,968501854272256,0.011392
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854273376,968501854303296,0.02992
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854304480,968501854331456,0.026976
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854332352,968501854358816,0.026464
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854359936,968501854371328,0.011392
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854372352,968501854383776,0.011424
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854384800,968501854407840,0.02304
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854408960,968501854420160,0.0112
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854421216,968501854454464,0.033248
839,17293852238736786831,cyber_taskmanager_notify_task,1645386,968501854455584,968501854475200,0.019616
839,17293852238736786831,cyber_taskmanager_notify_tasks,1645386,968501854027552,968501854476384,0.448832
839,17293852238736786831,semantic_base_async_submit,1645386,968501854012832,968501854477600,0.464768
