frame,host_tid,symbol,dso,sample_count,sample_ratio
644,1016507,"std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, paddle::variant<paddle::blank, int, float, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> >, std::vector<float, std::allocator<float> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, bool, std::vector<bool, std::allocator<bool> >, paddle::framework::BlockDesc*, long, std::vector<paddle::framework::BlockDesc*, std::allocator<paddle::framework::BlockDesc*> >, std::vector<long, std::allocator<long> >, std::vector<double, std::allocator<double> >, paddle::framework::VarDesc*, std::vector<paddle::framework::VarDesc*, std::allocator<paddle::framework::VarDesc*> >, double> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, paddle::variant<paddle::blank, int, float, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> >, std::vector<float, std::allocator<float> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, bool, std::vector<bool, std::allocator<bool> >, paddle::framework::BlockDesc*, long, std::vector<paddle::framework::BlockDesc*, std::allocator<paddle::framework::BlockDesc*> >, std::vector<long, std::allocator<long> >, std::vector<double, std::allocator<double> >, paddle::framework::VarDesc*, std::vector<paddle::framework::VarDesc*, std::allocator<paddle::framework::VarDesc*> >, double> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::count",/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
644,1016507,tc_cfree,inlined,1,0.333333333
645,1016507,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libnvrm_gpu.so,1,0.333333333
645,1016507,cudnn::winograd::winograd_transform_filter,/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0,1,0.333333333
645,1016507,paddle::framework::Variable::GetMutable<phi::DenseTensor>,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
646,1016507,[unknown],/usr/lib/aarch64-linux-gnu/libc-2.31.so,1,0.333333333
646,1016507,[unknown],/usr/lib/aarch64-linux-gnu/libcudnn_ops_infer.so.8.6.0,1,0.333333333
646,1016507,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,1,0.333333333
647,1016510,[unknown],/usr/lib/aarch64-linux-gnu/libc-2.31.so,1,0.333333333
647,1016510,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,1,0.333333333
647,1016510,paddle::framework::RuntimeInferShapeContext::SetOutputDim,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
648,1016510,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,1,0.333333333
648,1016510,paddle::experimental::SetKernelOutput,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
648,1016510,"std::vector<long, std::allocator<long> >::_M_realloc_insert<long>",/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
649,1016510,[unknown],/usr/lib/aarch64-linux-gnu/libc-2.31.so,1,0.250000000
649,1016510,[unknown],/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0,1,0.250000000
649,1016510,phi::DDim::CopyFrom,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.250000000
649,1016510,"std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, paddle::variant<paddle::blank, int, float, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> >, std::vector<float, std::allocator<float> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, bool, std::vector<bool, std::allocator<bool> >, paddle::framework::BlockDesc*, long, std::vector<paddle::framework::BlockDesc*, std::allocator<paddle::framework::BlockDesc*> >, std::vector<long, std::allocator<long> >, std::vector<double, std::allocator<double> >, paddle::framework::VarDesc*, std::vector<paddle::framework::VarDesc*, std::allocator<paddle::framework::VarDesc*> >, double> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, paddle::variant<paddle::blank, int, float, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> >, std::vector<float, std::allocator<float> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, bool, std::vector<bool, std::allocator<bool> >, paddle::framework::BlockDesc*, long, std::vector<paddle::framework::BlockDesc*, std::allocator<paddle::framework::BlockDesc*> >, std::vector<long, std::allocator<long> >, std::vector<double, std::allocator<double> >, paddle::framework::VarDesc*, std::vector<paddle::framework::VarDesc*, std::allocator<paddle::framework::VarDesc*> >, double> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::count",/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.250000000
650,1016510,__GI___pthread_mutex_lock,inlined,1,0.333333333
650,1016510,paddle::framework::OperatorWithKernel::BuildPhiKernelContext,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
650,1016510,tcmalloc::SLL_TryPop,inlined,1,0.333333333
651,1016501,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,1,0.333333333
651,1016501,phi::DenseTensor::initialized,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
651,1016501,"phi::KernelImpl<void (*)(phi::GPUContext const&, phi::DenseTensor const&, phi::DenseTensor const&, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::vector<int, std::allocator<int> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, int, bool, phi::DenseTensor*), &(void phi::ConvCudnnKernel<float, phi::GPUContext>(phi::GPUContext const&, phi::DenseTensor const&, phi::DenseTensor const&, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::vector<int, std::allocator<int> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, int, bool, phi::DenseTensor*))>::Compute",/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
652,1016508,PackedCache<35>::TryGet,inlined,1,0.250000000
652,1016508,[unknown],/usr/lib/aarch64-linux-gnu/libc-2.31.so,1,0.250000000
652,1016508,paddle::platform::RecordEvent::End@plt,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.250000000
652,1016508,"std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<paddle::framework::Variable, std::default_delete<paddle::framework::Variable> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<paddle::framework::Variable, std::default_delete<paddle::framework::Variable> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, paddle::framework::Scope::KeyHasher, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find",/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.250000000
653,1016512,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,1,0.500000000
653,1016512,"paddle::platform::details::SafeBoostGetConst<std::vector<int, std::allocator<int> >, paddle::variant<paddle::blank, int, float, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> >, std::vector<float, std::allocator<float> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, bool, std::vector<bool, std::allocator<bool> >, paddle::framework::BlockDesc*, long, std::vector<paddle::framework::BlockDesc*, std::allocator<paddle::framework::BlockDesc*> >, std::vector<long, std::allocator<long> >, std::vector<double, std::allocator<double> >, paddle::framework::VarDesc*, std::vector<paddle::framework::VarDesc*, std::allocator<paddle::framework::VarDesc*> >, double> >@plt",/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.500000000
654,1016506,"cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy800, false, float, long, int>",/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.250000000
654,1016506,memcmp,/usr/lib/aarch64-linux-gnu/libc-2.31.so,1,0.250000000
654,1016506,paddle_infer::Tensor::CopyToCpuImpl<float>,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.250000000
654,1016506,"phi::funcs::LaunchElementwiseCudaKernel<float, phi::funcs::CudaReluFunctor<float>, 1, 1, 4>",/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.250000000
655,1016505,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,1,0.333333333
655,1016505,cask_cudnn::ft::initializeConvSearch,/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0,1,0.333333333
655,1016505,"std::vector<paddle::experimental::Tensor, std::allocator<paddle::experimental::Tensor> >::_M_realloc_insert<paddle::experimental::Tensor&>",/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
656,1016500,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,2,0.666666667
656,1016500,paddle::memory::allocation::RetryAllocator::AllocateImpl,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
657,1016506,[unknown],/usr/local/cuda-11.4/targets/aarch64-linux/lib/libcudart.so.11.4.298,1,0.250000000
657,1016506,cudnn::cnn::infer::filterBySharedMemory<cask_cudnn::Convolution>,/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0,1,0.250000000
657,1016506,goto_set_num_threads,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.250000000
657,1016506,phi::DenseTensor::ShareDataWith,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.250000000
658,1016506,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,1,0.333333333
658,1016506,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libnvrm_gpu.so,1,0.333333333
658,1016506,phi::dynload::EnforceCUDNNLoaded,/opt/apollo/neo/packages/3rd-paddleinference/9.0.0-rc1-r1/lib/libpaddle_inference.so,1,0.333333333
659,1016506,[unknown],/usr/local/cuda-11.4/targets/aarch64-linux/lib/libcudart.so.11.4.298,1,0.333333333
659,1016506,__GI___pthread_once,inlined,1,0.333333333
659,1016506,cask_cudnn::ft::naryNode<cask_cudnn::sasskr::ft_sass_level>::isEmpty,/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0,1,0.333333333
