frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms
886,17293852238736786878,container,1645396,968508502467232,968508502983136,0.515904
886,17293852238736786878,semantic_map_prepare,1645396,968508510852512,968508512000672,1.14816
886,17293852238736786878,semantic_base_copy,1645396,968508512011520,968508513529568,1.518048
886,17293852238736786878,cyber_taskmanager_queue_enqueue,1645396,968508513537120,968508513544288,0.007168
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508513546016,968508513571904,0.025888
886,17293852238736786878,semantic_base_async_lock_wait,1645397,968508513614080,968508513614976,0.000896
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508513573376,968508513905664,0.332288
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508513909920,968508513932736,0.022816
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508513933888,968508513951200,0.017312
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508513952256,968508513965184,0.012928
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508513966368,968508513982944,0.016576
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508513984128,968508513997024,0.012896
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508513997888,968508514011712,0.013824
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508514012736,968508514027200,0.014464
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508514028256,968508514043808,0.015552
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508514044832,968508514058464,0.013632
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508514059520,968508514074976,0.015456
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508514076160,968508514088480,0.01232
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508514089376,968508514101120,0.011744
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508514102176,968508514114848,0.012672
886,17293852238736786878,cyber_taskmanager_notify_task,1645396,968508514115968,968508514983648,0.86768
886,17293852238736786878,cyber_taskmanager_notify_tasks,1645396,968508513545280,968508514985184,1.439904
886,17293852238736786878,semantic_base_async_submit,1645396,968508513532320,968508514987040,1.45472
886,17293852238736786878,semantic_base_async_future_replace,1645396,968508514988224,968508514989888,0.001664
886,17293852238736786878,semantic_base_async_schedule,1645396,968508513531552,968508514990784,1.459232
886,17293852238736786878,semantic_base_image,1645396,968508512009440,968508514992160,2.98272
886,17293852238736786878,semantic_adc_draw,1645396,968508514993408,968508514994784,0.001376
886,17293852238736786878,semantic_draw_roads,1645397,968508514119968,968508515754688,1.63472
886,17293852238736786878,semantic_draw_junctions,1645397,968508515758432,968508515989088,0.230656
886,17293852238736786878,semantic_draw_crosswalks,1645397,968508515991360,968508515997920,0.00656
886,17293852238736786878,semantic_obstacle_history_draw,1645396,968508514995520,968508516299072,1.303552
886,17293852238736786878,semantic_history_cache_copy,1645396,968508516301472,968508517007552,0.70608
886,17293852238736786878,semantic_map_run,1645396,968508512005824,968508517009696,5.003872
886,17293852238736786878,semantic_draw_lanes,1645397,968508515998720,968508525400320,9.4016
886,17293852238736786878,semantic_base_async_draw,1645397,968508513611936,968508525407616,11.79568
886,17293852238736786878,cruise_mlp_inference,1646946,968508518487648,968508538788704,20.301056
886,17293852238736786878,cruise_mlp_inference,1646948,968508518774912,968508541335040,22.560128
886,17293852238736786878,cruise_mlp_inference,1646959,968508518512192,968508543624512,25.11232
886,17293852238736786878,cruise_mlp_inference,1646942,968508519032576,968508546097792,27.065216
886,17293852238736786878,cruise_mlp_inference,1646946,968508548370112,968508566249504,17.879392
886,17293852238736786878,cruise_mlp_inference,1646948,968508548371680,968508568684448,20.312768
886,17293852238736786878,model_cruise_mlp,1646948,968508517183168,968508568691744,51.508576
886,17293852238736786878,cruise_mlp_inference,1646942,968508548381184,968508571213856,22.832672
886,17293852238736786878,cruise_mlp_inference,1646959,968508548371744,968508573576224,25.20448
886,17293852238736786878,model_cruise_mlp,1646959,968508517183936,968508573581952,56.398016
886,17293852238736786878,cruise_mlp_inference,1646959,968508575938176,968508594006432,18.068256
886,17293852238736786878,cruise_mlp_inference,1646948,968508575925824,968508596452448,20.526624
886,17293852238736786878,cruise_mlp_inference,1646946,968508575914464,968508598906752,22.992288
886,17293852238736786878,model_cruise_mlp,1646946,968508517247680,968508598915104,81.667424
886,17293852238736786878,cruise_mlp_inference,1646942,968508575964832,968508601807488,25.842656
886,17293852238736786878,model_cruise_mlp,1646942,968508517233952,968508601813440,84.579488
886,17293852238736786878,cruise_mlp_inference,1646948,968508601561120,968508606584256,5.023136
886,17293852238736786878,cruise_mlp_inference,1646942,968508603606304,968508610769088,7.162784
886,17293852238736786878,cruise_mlp_inference,1646959,968508601552352,968508612296640,10.744288
886,17293852238736786878,model_cruise_mlp,1646959,968508573609056,968508612303104,38.694048
886,17293852238736786878,cruise_mlp_inference,1646942,968508611892544,968508616308128,4.415584
886,17293852238736786878,model_cruise_mlp,1646942,968508601853152,968508616329152,14.476
886,17293852238736786878,cruise_mlp_inference,1646948,968508607737856,968508617721376,9.98352
886,17293852238736786878,model_cruise_mlp,1646948,968508568742848,968508617730304,48.987456
886,17293852238736786878,cruise_mlp_inference,1646959,968508613150464,968508620279072,7.128608
886,17293852238736786878,cruise_mlp_inference,1646942,968508617152160,968508620933184,3.781024
886,17293852238736786878,cruise_mlp_inference,1646942,968508621737728,968508624157632,2.419904
886,17293852238736786878,cruise_mlp_inference,1646959,968508621137856,968508624452608,3.314752
