frame_index,worker_model_count,worker_tid,model_ordinal,obstacle_id,model_duration_ms,inference_count,inference_sum_ms,running_ms,blocked_ms,runnable_ms,unknown_ms,max_runnable_ms,cpu_list,running_segment_count,stack_sample_count,stack_categories
926,1,1646950,1,29,41.509312,2,38.343328,7.542311795987189,33.091000164859,0.876000034622848,0,0.31500007025897503,0;1;3,27,0,
926,2,1646960,1,26,90.254336,3,73.22288,12.386336107738316,75.39199967868626,2.476000227034092,0,1.0130000300705433,0;1;3;7,57,1,PI互斥锁释放:1
926,2,1646960,2,78,22.5184,3,19.661888,11.472399812191725,7.277000113390386,3.7690000608563423,0,0.3630000865086913,0;1;3,95,2,libtorch CPU路径:1;其他路径:1
926,2,1646942,1,28,92.977184,2,84.574144,9.742183494381607,69.9399997247383,13.295000768266618,0,2.189000020734966,0;1;2;3;4,95,2,libtorch CPU路径:1;其他路径:1
926,2,1646942,2,80,18.622144,2,16.169439999999998,7.214143872261047,7.581999874673784,3.8260002620518208,0,1.4220000011846423,0;1;3,90,0,
926,2,1646951,1,27,77.88144,3,67.216608,11.111439787782729,64.57300006877631,2.1970000816509128,0,0.7830000249668956,0;1;3,68,1,cuDNN路径:1
926,2,1646951,2,79,32.73648,3,29.541248,11.497479979880154,16.278999741189182,4.960000282153487,0,1.1519999243319035,0;1;3,95,1,cuDNN路径:1
927,1,1646959,1,29,85.605728,2,82.383264,10.661727748811245,71.70899992343038,3.2350003020837903,0,0.1990000018849969,0;1;2;3;8;9;10,101,1,libtorch CPU路径:1
927,2,1646953,1,27,98.379328,3,90.43132800000001,13.108328450471163,80.286999582313,4.983999999240041,0,1.8520000157877803,0;1;2;3;5;6;7;8;9;10;11,122,2,libtorch CPU路径:1;libtorch CUDA路径:1
927,2,1646953,2,79,17.551648,3,15.554976,8.767647901549935,8.13400000333786,0.6500000599771738,0,0.03900006413459778,0;3;5;6;7,57,2,cuDNN路径:1;libtorch CPU路径:1
927,2,1646949,1,28,73.021888,2,62.241727999999995,9.05588862951845,59.99999982304871,3.965999581851065,0,0.5389999132603407,0;1;2;3;8;9;10;11,96,1,其他路径:1
927,2,1646949,2,80,36.985472,2,34.029824,8.17047175951302,27.3450001841411,1.4700000174343586,0,0.2749999985098839,1;2;3;4;5;7,50,0,
927,2,1646958,1,26,97.924576,3,79.36144,13.037575641646981,78.66299943998456,6.2240008264780045,0,0.484999967738986,0;1;2;3;4;5;6;7;8;9;10,117,0,
927,2,1646958,2,78,18.336768,3,15.040128,10.238768416456878,6.170000182464719,1.9279994303360581,0,1.4089999021962285,0;1;2;3;5;6;7,51,2,libtorch CUDA路径:1;其他路径:1
928,1,1646942,1,29,88.47776,2,82.51568,9.683759999461472,73.74199957121164,5.052000400610268,0,1.3689999468624592,0;1;2;3;11,78,1,其他路径:1
928,2,1646960,1,28,66.806208,2,62.542176,7.323208265006542,55.794999934732914,3.687999793328345,0,0.721000018529594,0;1;2;3;9,71,0,
928,2,1646960,2,80,35.319104,2,32.96112,7.400103844702244,25.847999611869454,2.07100051920861,0,0.4070000723004341,0;1;2;3,59,1,libtorch CUDA路径:1
928,2,1646945,1,27,79.490144,3,65.49696,12.802143930457532,63.59799962956458,3.0900004785507917,0,0.49400003626942635,0;1;2;3;8,96,1,libtorch CPU路径:1
928,2,1646945,2,79,26.199968,3,18.17504,8.732968010008335,11.03899977169931,6.428000167943537,0,4.342000000178814,0;1;2,44,1,libtorch CPU路径:1
928,2,1646943,1,26,97.884416,3,84.004064,12.883415329270065,80.53600008133799,4.465000587515533,0,0.7530000293627381,0;1;2;3,111,1,libtorch CPU路径:1
928,2,1646943,2,78,9.217728,3,7.830272,7.736728060990572,1.197000383399427,0.2839996013790369,0,0.0689999433234334,1;2;3,26,0,
929,1,1646958,1,29,43.948736,2,41.998592,7.883735233917832,31.7769997054711,4.288000985980034,0,0.606000074185431,0;1;2;3,96,0,
929,2,1646953,1,28,71.330304,2,65.852512,7.624304736964405,57.201999821700156,6.503999466076493,0,1.058999914675951,0;1;2;3,79,0,
929,2,1646953,2,80,43.470176,2,35.754752,8.122175466269255,32.10399963427335,3.244000836275518,0,0.47400000039488077,0;1;2;3,49,0,
929,2,1646947,1,26,64.933408,3,60.775136,11.761407949961722,49.99999969732016,3.172000404447317,0,0.8570000063627958,0;1;2;3;6,88,0,
929,2,1646947,2,78,47.274912,3,40.415072,9.958911454305053,35.70600040256977,1.6100001521408558,0,0.47800003085285425,0;2;3,53,1,其他路径:1
929,2,1646948,1,27,54.009632,3,46.93590400000001,10.778632829897106,40.66199983935803,2.56899930536747,0,1.5189999248832464,0;1;2;3,73,0,
929,2,1646948,2,79,62.451712,3,51.77820800000001,10.789711843244731,49.093000357970595,2.568999771028757,0,0.9550000540912151,1;2;3,65,2,libtorch CPU路径:1;其他路径:1
930,1,1646945,1,29,14.36288,2,12.771552,7.111879880540073,2.562999725341797,4.688000422902405,0,0.5289999535307288,0;1;2;3,103,1,libtorch CPU路径:1
930,2,1646952,1,28,10.798272,2,9.328768,6.984272389672697,2.549999742768705,1.2639998458325863,0,0.2839999506250024,0;1;2;3,83,1,libtorch CUDA路径:1
930,2,1646952,2,80,8.228352,2,7.145824,6.366351852193475,1.2900002766400576,0.5719998152926564,0,0.06699992809444666,0;1;2;3,48,1,libtorch CPU路径:1
930,2,1646949,1,26,15.993312,3,13.648703999999999,10.162312304601073,3.7729997420683503,2.057999954558909,0,0.582000007852912,0;1;2;3,116,1,其他路径:1
930,2,1646949,2,78,8.474432,3,6.897696,7.4154321337118745,0.7899999618530273,0.26899995282292366,0,0.05100003909319639,1;2;3,32,0,
930,2,1646943,1,27,15.450656,3,13.114688,10.806656209751964,3.2809999538585544,1.3629997847601771,0,0.14500005636364222,0;1;2;3,113,3,libtorch CPU路径:1;libtorch CUDA路径:1;其他路径:1
930,2,1646943,2,79,9.058848,3,7.424768,7.629848085343838,0.7730002980679274,0.6559996400028467,0,0.16200006939470768,0;1;2;3,36,0,
932,1,1646943,1,29,45.408096,2,41.715904,7.684096228331327,34.29999994114041,3.423999762162566,0,0.7849999237805605,0;1;2;3,82,1,其他路径:1
932,2,1646959,1,26,65.262656,3,59.42096,11.346655082888901,51.72399990260601,2.1920010913163424,0,0.43800007551908493,0;1;2;3,106,1,libtorch CPU路径:1
932,2,1646959,2,78,48.4928,3,43.335744,12.654800899326801,31.537000089883804,4.300998989492655,0,2.189000020734966,0;1;2;3,73,0,
932,2,1646949,1,28,43.042592,2,39.328672,7.703591720201075,32.497999956831336,2.84100032877177,0,0.8360000792890787,0;1;2;3,81,0,
932,2,1646949,2,80,47.512736,2,40.583104,6.9267358630895615,40.240000118501484,0.34600007347762585,0,0.09200000204145908,1;3,28,1,libtorch CPU路径:1
932,2,1646958,1,27,55.361248,3,51.091104,10.548249003477395,43.36400015745312,1.4489988097921014,0,0.22899999748915434,0;1;2;3,71,2,cuDNN路径:1;其他路径:1
932,2,1646958,2,79,57.850048,3,44.857375999999995,11.512047960422933,38.30900008324534,8.028999902307987,0,7.197000086307526,0;1;2;3,40,1,cuBLASLt启发式查询:1
933,1,1646944,1,29,68.55808,2,60.093664000000004,7.803080487065017,57.44800064712763,3.306998871266842,0,0.7159999804571271,0;1;2;3,84,0,
933,2,1646960,1,27,78.595552,3,62.89376,12.505552265793085,62.70699924789369,3.3830004977062345,0,1.0550000006332994,0;1;2;3,91,1,libtorch CPU路径:1
933,2,1646960,2,79,32.119968,3,28.911360000000002,9.778968058526516,19.054000149481,3.286999766714871,0,0.49100001342594624,0;1;2;3,66,1,libtorch CUDA路径:1
933,2,1646950,1,28,66.150848,2,57.615392,8.023847825825214,53.38000052142888,4.746999708004296,0,2.7649999829009175,0;1;2;3,87,1,cuDNN路径:1
933,2,1646950,2,80,40.622784,2,34.927616,8.496783906593919,26.517999824136496,5.608000326901674,0,3.487000009045005,0;1;2;3,53,0,
933,2,1646951,1,26,100.867872,3,94.235168,12.992871925234795,80.49199974630028,7.383000338450074,0,1.800999976694584,0;1;2;3,83,1,libtorch CPU路径:1
933,2,1646951,2,78,10.020096,3,8.528416,7.362096104770899,0.434999936260283,2.222999930381775,0,2.0589999621734023,1,19,1,其他路径:1
934,1,1646956,1,29,49.178656,2,40.463296,7.197655970230699,41.01599962450564,0.9650003630667925,0,0.12799992691725492,0;1;2;3;4;10,71,0,
934,2,1646955,1,26,75.734208,3,60.807488000000006,11.829207418486476,62.9390001995489,0.9660003706812859,0,0.09899993892759085,0;1;2;3;9,85,1,其他路径:1
934,2,1646955,2,78,32.542144,3,28.763904000000004,10.990144335664809,18.176000216044486,3.3759993966668844,0,0.5139999557286501,0;2;3;4;5;6;7,76,1,cuDNN路径:1
934,2,1646958,1,27,88.755488,3,80.435648,11.93448796402663,74.19000007212162,2.6310000102967024,0,1.5120001044124365,0;1;2;3;11,88,1,PI互斥锁释放:1
934,2,1646958,2,79,17.821088,3,15.3168,9.684088407084346,5.827000248245895,2.309999312274158,0,1.689000055193901,1;2;3;4;5;6;7,41,1,libtorch CUDA路径:1
934,2,1646959,1,28,69.107584,2,65.36851200000001,8.678583661094308,59.293000027537346,1.1360002681612968,0,0.32299989834427834,0;1;2;3,64,2,libtorch CPU路径:1;libtorch CUDA路径:1
934,2,1646959,2,80,35.067488,2,29.828256,8.296487503685057,22.1480003092438,4.62300016079098,0,2.1620000479742885,1;2;3;4;5;6;7,70,0,
935,1,1646960,1,29,74.524928,2,71.24943999999999,8.877926738932729,62.344999867491424,3.3020013943314552,0,0.6569999968633056,0;1;2;3,76,0,
935,2,1646952,1,27,94.423552,3,83.866336,12.102551874704659,80.9919994790107,1.3290006900206208,0,0.17300003673881292,0;1;2;3,97,1,CUDA异步内存复制:1
935,2,1646952,2,79,21.679328,3,15.862816000000002,9.912328096106648,8.520999923348427,3.246000036597252,0,0.5189999938011169,1;2;3,59,1,libtorch CPU路径:1
935,2,1646949,1,26,83.96032,3,69.033792,12.472319998778403,69.18899994343519,2.2990001598373055,0,0.724000041373074,0;1;2;3,89,2,PI互斥锁释放:1;libtorch CUDA路径:1
935,2,1646949,2,78,32.217056,3,27.7384,10.014056810177863,18.009000341407955,4.193998873233795,0,1.1869999580085278,0;1;2;3,64,1,cuDNN路径:1
935,2,1646951,1,28,64.401056,2,58.800352000000004,8.992055896669626,51.66400037705898,3.7449997616931796,0,1.8080000299960375,0;1;2;3,95,0,
935,2,1646951,2,80,44.496736,2,40.655168,8.201735909096897,32.00399992056191,4.291000193916261,0,0.7960000075399876,0;1;2;3,69,1,libtorch CPU路径:1
936,1,1646958,1,29,18.062496,2,16.19952,8.197496412321925,6.75099971704185,3.11399984639138,0,0.1949999714270234,3;8;9;10;11,97,2,libtorch CPU路径:1;其他路径:1
936,2,1646947,1,26,22.293792,3,19.96192,10.819791001267731,7.563000428490341,3.9110006764531136,0,0.30999991577118635,8;9;10;11,122,0,
936,2,1646947,2,78,12.85616,3,10.846656,9.147160337306559,2.329999813809991,1.378999906592071,0,0.13500009663403034,8;10;11,61,2,libtorch CUDA路径:1;其他路径:1
936,2,1646955,1,28,18.738336,2,15.285472,8.307335199788213,6.442000041715801,3.9890006883069873,0,0.784000032581389,0;5;7;8;9;10;11,107,0,
936,2,1646955,2,80,9.977408,2,8.911999999999999,6.514408625662327,1.1970000341534615,2.265999326482415,0,0.560999964363873,10;11,69,2,其他路径:2
