frame_index,worker_model_count,worker_tid,cpu,running_ms
933,1,1646944,3,2.912000403739512
933,2,1646960,0,9.509864845313132
933,2,1646960,1,1.9750000210478902
933,2,1646960,2,6.084999768063426
933,2,1646960,3,4.714655689895153
933,2,1646950,0,2.5219995295628905
933,2,1646950,1,2.2450400283560157
933,2,1646950,2,5.287000094540417
933,2,1646950,3,6.46659207995981
933,2,1646951,0,2.9299998423084617
933,2,1646951,1,11.066776234656572
933,2,1646951,2,0.046999892219901085
933,2,1646951,3,6.311192060820758
934,1,1646956,0,0.6069999653846025
934,1,1646956,1,2.41100019775331
934,1,1646956,2,0.0779998954385519
934,1,1646956,3,1.5300002414733171
934,1,1646956,4,2.0000237273052335
934,1,1646956,10,0.5716319428756833
934,2,1646955,0,1.9619999220594764
934,2,1646955,1,1.875000074505806
934,2,1646955,2,2.5124639505520463
934,2,1646955,3,6.5359994769096375
934,2,1646955,4,1.3640000252053142
934,2,1646955,5,3.334000241011381
934,2,1646955,6,3.239000216126442
934,2,1646955,7,0.3829920897260308
934,2,1646955,9,1.6138957580551505
934,2,1646958,0,3.1569598941132426
934,2,1646958,1,3.268647938966751
934,2,1646958,2,7.326000020839274
934,2,1646958,3,3.265968174673617
934,2,1646958,4,1.9470001570880413
934,2,1646958,5,0.6480000447481871
934,2,1646958,6,1.443000161089003
934,2,1646958,7,0.04900002386420965
934,2,1646958,11,0.5139999557286501
934,2,1646959,0,2.3540001129731536
934,2,1646959,1,3.247999818995595
934,2,1646959,2,2.573583973571658
934,2,1646959,3,1.584487734362483
934,2,1646959,4,0.33900002017617226
934,2,1646959,5,0.8820000803098083
934,2,1646959,6,3.3399997046217322
934,2,1646959,7,2.6539997197687626
935,1,1646960,0,2.017615595832467
935,1,1646960,1,2.17931205406785
935,1,1646960,2,2.0279993768781424
935,1,1646960,3,2.652999712154269
935,2,1646952,0,2.1410001209005713
935,2,1646952,1,5.6710002245381474
935,2,1646952,2,11.241880129091442
935,2,1646952,3,2.960999496281147
935,2,1646949,0,0.9750000899657607
935,2,1646949,1,7.627583807334304
935,2,1646949,2,1.8479999853298068
935,2,1646949,3,12.035792926326394
935,2,1646951,0,4.639520193450153
935,2,1646951,1,4.068991867825389
935,2,1646951,2,2.3599998094141483
935,2,1646951,3,6.125279935076833
936,1,1646958,3,1.5702558448538184
936,1,1646958,8,1.5199999324977398
936,1,1646958,9,0.7280000718310475
936,1,1646958,10,3.1140001956373453
936,1,1646958,11,1.265240367501974
936,2,1646947,8,9.365750709548593
936,2,1646947,9,0.5570001667365432
936,2,1646947,10,7.713984930887818
936,2,1646947,11,2.330215531401336
936,2,1646955,0,0.19200006499886513
936,2,1646955,5,0.04299997817724943
936,2,1646955,7,0.47971983440220356
936,2,1646955,8,2.403999911621213
936,2,1646955,9,0.8709999965503812
936,2,1646955,10,7.990263518877327
936,2,1646955,11,2.8417605208233
936,2,1646957,1,0.3045201301574707
936,2,1646957,8,10.833999956957996
936,2,1646957,9,1.8518397118896246
936,2,1646957,10,3.2499998342245817
936,2,1646957,11,5.13259950093925
937,1,1646952,1,0.09900005534291267
937,1,1646952,2,0.5063358694314957
937,1,1646952,3,0.4939998034387827
937,1,1646952,8,3.7369999336078763
937,1,1646952,11,3.4397440031170845
937,2,1646945,0,0.9200000204145908
937,2,1646945,1,0.5479998653754592
937,2,1646945,2,3.340104245580733
937,2,1646945,3,1.9700003322213888
937,2,1646945,8,0.8669999660924077
937,2,1646945,9,0.6449999054893851
937,2,1646945,10,5.015319329686463
937,2,1646945,11,2.0379999186843634
937,2,1646949,0,0.6699998630210757
937,2,1646949,1,8.109360467642546
937,2,1646949,2,1.3160001253709197
937,2,1646949,3,3.0154394917190075
937,2,1646949,9,2.121999626979232
937,2,1646949,10,1.2200000928714871
937,2,1646949,11,3.601184580475092
937,2,1646943,0,0.9203519439324737
937,2,1646943,1,1.9669999601319432
937,2,1646943,2,5.4619996808469296
937,2,1646943,3,3.997263964265585
937,2,1646943,8,1.1249999515712261
937,2,1646943,9,1.025000005029142
937,2,1646943,10,0.28499995823949575
937,2,1646943,11,4.957351600751281
938,1,1646947,3,0.5149999633431435
938,1,1646947,8,1.2672638986259699
938,1,1646947,9,0.9629999985918403
938,1,1646947,10,1.9830000819638371
938,1,1646947,11,2.8257517842575908
938,2,1646944,0,0.7890001870691776
938,2,1646944,1,1.8762560794129968
938,2,1646944,2,3.775000339373946
938,2,1646944,3,8.271983708254993
938,2,1646944,6,0.5127759650349617
938,2,1646944,8,0.7589998422190547
938,2,1646944,9,0.4499998176470399
938,2,1646944,11,0.8599999127909541
938,2,1646953,0,8.533624350093305
938,2,1646953,1,1.4510001055896282
938,2,1646953,2,1.3679999392479658
938,2,1646953,3,1.1810001451522112
938,2,1646953,6,0.5250958492979407
938,2,1646953,8,2.1589999087154865
938,2,1646953,9,0.8930001640692353
938,2,1646953,10,2.4440002162009478
938,2,1646957,0,1.3906561071053147
938,2,1646957,1,3.938912181183696
938,2,1646957,2,0.3249999135732651
938,2,1646957,3,1.9659679383039474
938,2,1646957,8,2.991000539623201
938,2,1646957,9,3.268000320531428
939,1,1646943,1,0.1610000617802143
939,1,1646943,8,1.5179996844381094
939,1,1646943,9,0.9190000128000975
939,1,1646943,10,4.400352016091347
939,1,1646943,11,3.102087997831404
939,2,1646955,0,2.014424419030547
939,2,1646955,8,9.801032021641731
939,2,1646955,9,2.019000123254955
939,2,1646955,10,4.864999558776617
939,2,1646955,11,4.242999712005258
939,2,1646956,1,4.120408091694117
939,2,1646956,2,1.2290001614019275
939,2,1646956,3,5.17968728672713
939,2,1646956,8,3.357000066898763
939,2,1646956,9,0.4320000298321247
939,2,1646956,10,3.235671785660088
939,2,1646956,11,5.824000225402415
939,2,1646949,1,1.1900000972673297
939,2,1646949,2,1.2818722752854228
939,2,1646949,8,5.615800269879401
939,2,1646949,9,2.5309999473392963
939,2,1646949,10,1.8422799184918404
939,2,1646949,11,4.326999303884804
940,1,1646944,0,1.8069999059662223
940,1,1646944,1,2.0169999916106462
940,1,1646944,2,1.3500001514330506
940,1,1646944,3,2.1739518269896507
940,2,1646953,0,4.850496421568096
940,2,1646953,1,1.415999955497682
940,2,1646953,2,8.519615628756583
940,2,1646953,3,2.505000098608434
940,2,1646948,0,4.916463862173259
940,2,1646948,1,2.1349999587982893
940,2,1646948,2,1.3759996509179473
940,2,1646948,3,9.77150397375226
940,2,1646951,0,3.3534237882122397
940,2,1646951,1,1.0289999190717936
940,2,1646951,2,3.2310005044564605
940,2,1646951,3,5.415807594545186
941,1,1646956,0,1.4888157602399588
941,1,1646956,1,2.028000191785395
941,1,1646956,2,3.6561525193974376
941,1,1646956,3,0.8550001075491309
941,2,1646955,0,1.5847758622840047
941,2,1646955,1,6.708000437356532
941,2,1646955,2,2.4071279913187027
941,2,1646955,3,2.244999981485307
941,2,1646955,8,1.7312478739768267
941,2,1646942,0,3.5691120428964496
941,2,1646942,1,5.658000125549734
941,2,1646942,2,5.35789574496448
941,2,1646942,3,3.4719521645456553
941,2,1646959,0,0.7890000706538558
941,2,1646959,1,3.2032160088419914
941,2,1646959,2,7.329471642151475
941,2,1646959,3,6.259879912249744
942,1,1646948,0,1.4600002905353904
942,1,1646948,1,0.9180000051856041
942,1,1646948,2,2.026999951340258
942,1,1646948,3,3.177615813910961
942,2,1646960,0,1.2149997055530548
942,2,1646960,1,5.807696492411196
942,2,1646960,2,2.0444159163162112
942,2,1646960,3,11.552512063644826
942,2,1646953,0,3.2462961971759796
942,2,1646953,1,2.132000168785453
942,2,1646953,2,4.827520460821688
942,2,1646953,3,3.5519999219104648
942,2,1646961,0,3.8289997028186917
942,2,1646961,1,5.222288193181157
942,2,1646961,2,8.273743907921016
942,2,1646961,3,2.2669999161735177
