frame_index,worker_model_count,worker_tid,obstacle_ids,model_duration_sum_ms,worker_span_ms,inter_model_gap_ms,inference_count,inference_sum_ms,inference_share_of_model,completion_from_pool_start_ms,model_running_ms,model_blocked_ms,model_runnable_ms,model_unknown_ms,span_running_ms,span_blocked_ms,span_runnable_ms,span_unknown_ms,span_max_runnable_ms,span_cpu_list,span_running_segment_count
926,1,1646950,29,41.509312,41.509312,0.0,2,38.343328,0.9237283431727319,41.639616,7.542311795987189,33.091000164859,0.876000034622848,0.0,7.542311795987189,33.091000164859,0.876000034622848,0,0.31500007025897503,0;1;3,27
926,2,1646960,26;78,112.772736,112.850464,0.07772800000000757,6,92.88476800000001,0.8236456017170676,116.79408,23.85873591993004,82.66899979207665,6.245000287890434,0.0,23.936463869176805,82.66899979207665,6.245000287890434,0,1.0130000300705433,0;1;3;7,151
926,2,1646942,28;80,111.59932799999999,111.640768,0.04144000000000858,4,100.743584,0.9027257225061428,115.525248,16.956327366642654,77.52199959941208,17.12100103031844,0.0,16.997767379507422,77.52199959941208,17.12100103031844,0,2.189000020734966,0;1;2;3;4,184
926,2,1646951,27;79,110.61792,110.671168,0.05324799999999641,6,96.75785599999999,0.8747032668847867,114.564,22.608919767662883,80.85199980996549,7.1570003638044,0.0,22.662167786620557,80.85199980996549,7.1570003638044,0,1.1519999243319035,0;1;3,162
927,1,1646959,29,85.605728,85.605728,0.0,2,82.383264,0.9623569114440567,85.74992,10.661727748811245,71.70899992343038,3.2350003020837903,0.0,10.661727748811245,71.70899992343038,3.2350003020837903,0,0.1990000018849969,0;1;2;3;8;9;10,101
927,2,1646953,27;79,115.930976,115.97264,0.04166399999999726,6,105.986304,0.9142190263282179,116.587008,21.875976352021098,88.42099958565086,5.634000059217215,0.0,21.91764034796506,88.42099958565086,5.634000059217215,0,1.8520000157877803,0;1;2;3;5;6;7;8;9;10;11,178
927,2,1646949,28;80,110.00736,110.054624,0.04726399999999842,4,96.27155199999999,0.8751373726267041,110.1912,17.22636038903147,87.34500000718981,5.435999599285424,0.0,17.273624427616596,87.34500000718981,5.435999599285424,0,0.5389999132603407,0;1;2;3;4;5;7;8;9;10;11,145
927,2,1646958,26;78,116.26134400000001,116.308096,0.046751999999997906,6,94.401568,0.8119772639132745,116.468928,23.27634405810386,84.83299962244928,8.152000256814063,0.0,23.32309610210359,84.83299962244928,8.152000256814063,0,1.4089999021962285,0;1;2;3;4;5;6;7;8;9;10,167
928,1,1646942,29,88.47776,88.47776,0.0,2,82.51568,0.9326149305769043,89.684192,9.683759999461472,73.74199957121164,5.052000400610268,0.0,9.683759999461472,73.74199957121164,5.052000400610268,0,1.3689999468624592,0;1;2;3;11,78
928,2,1646960,28;80,102.12531200000001,102.184,0.058687999999989415,4,95.503296,0.9351579361637593,102.89344,14.723312109708786,81.64299954660237,5.759000312536955,0.0,14.782000216655433,81.64299954660237,5.759000312536955,0,0.721000018529594,0;1;2;3;9,129
928,2,1646945,27;79,105.690112,105.740384,0.050272000000006756,6,83.672,0.791672923953378,105.924992,21.535111940465868,74.63699940126389,9.518000646494329,0.0,21.58538391813636,74.63699940126389,9.518000646494329,0,4.342000000178814,0;1;2;3;8,139
928,2,1646943,26;78,107.102144,107.150304,0.04816000000000997,6,91.834336,0.8574462897773549,107.334944,20.620143390260637,81.73300046473742,4.74900018889457,0.0,20.668303361162543,81.73300046473742,4.74900018889457,0,0.7530000293627381,0;1;2;3,136
929,1,1646958,29,43.948736,43.948736,0.0,2,41.998592,0.9556268466970246,44.0776,7.883735233917832,31.7769997054711,4.288000985980034,0.0,7.883735233917832,31.7769997054711,4.288000985980034,0,0.606000074185431,0;1;2;3,96
929,2,1646953,28;80,114.80048,114.842592,0.042112000000003036,4,101.60726400000001,0.8850769961937444,114.97664,15.74648020323366,89.3059994559735,9.748000302352011,0.0,15.788592165336013,89.3059994559735,9.748000302352011,0,1.058999914675951,0;1;2;3,127
929,2,1646947,26;78,112.20832,112.256288,0.047967999999997346,6,101.19020800000001,0.9018066396502507,112.441632,21.720319404266775,85.70600009988993,4.782000556588173,0.0,21.76828740630299,85.70600009988993,4.782000556588173,0,0.8570000063627958,0;1;2;3;6,140
929,2,1646948,27;79,116.461344,116.508832,0.04748800000000131,6,98.71411200000001,0.8476126808222307,116.661664,21.568344673141837,89.75500019732863,5.137999076396227,0.0,21.61583269480616,89.75500019732863,5.137999076396227,0,1.5189999248832464,0;1;2;3,137
930,1,1646945,29,14.36288,14.36288,0.0,2,12.771552,0.8892055075305231,14.518048,7.111879880540073,2.562999725341797,4.688000422902405,0.0,7.111879880540073,2.562999725341797,4.688000422902405,0,0.5289999535307288,0;1;2;3,103
930,2,1646952,28;80,19.026623999999998,19.073856,0.04723200000000105,4,16.474592,0.8658704770746509,19.25792,13.350624241866171,3.8400000194087625,1.8359996611252427,0.0,13.397856266237795,3.8400000194087625,1.8359996611252427,0,0.2839999506250024,0;1;2;3,130
930,2,1646949,26;78,24.467744,24.49312,0.025376000000001397,6,20.5464,0.8397341414067434,24.648352,17.577744438312948,4.562999703921378,2.3269999073818326,0.0,17.60312041733414,4.562999703921378,2.3269999073818326,0,0.582000007852912,0;1;2;3,147
930,2,1646943,27;79,24.509504,24.546048,0.036543999999999244,6,20.539456,0.8380200594838639,24.719104,18.4365042950958,4.054000251926482,2.018999424763024,0.0,18.473048345185816,4.054000251926482,2.018999424763024,0,0.16200006939470768,0;1;2;3,148
932,1,1646943,29,45.408096,45.408096,0.0,2,41.715904,0.9186886849428789,45.55008,7.684096228331327,34.29999994114041,3.423999762162566,0.0,7.684096228331327,34.29999994114041,3.423999762162566,0,0.7849999237805605,0;1;2;3,82
932,2,1646959,26;78,113.75545600000001,113.80288,0.04742399999999236,6,102.756704,0.903312312334276,114.01488,24.001455982215703,83.26099999248981,6.493000080808997,0.0,24.04887997545302,83.26099999248981,6.493000080808997,0,2.189000020734966,0;1;2;3,178
932,2,1646949,28;80,90.555328,90.619168,0.06383999999999901,4,79.911776,0.882463547589381,90.782848,14.630327583290637,72.73800007533282,3.187000402249396,0.0,14.694167533889413,72.73800007533282,3.187000402249396,0,0.8360000792890787,0;1;2;3,108
932,2,1646958,27;79,113.211296,113.262048,0.050751999999988584,6,95.94847999999999,0.8475168414289682,113.459712,22.060296963900328,81.67300024069846,9.477998712100089,0.0,22.111049038358033,81.67300024069846,9.477998712100089,0,7.197000086307526,0;1;2;3,110
933,1,1646944,29,68.55808,68.55808,0.0,2,60.093664000000004,0.8765365657848061,68.733248,7.803080487065017,57.44800064712763,3.306998871266842,0.0,7.803080487065017,57.44800064712763,3.306998871266842,0,0.7159999804571271,0;1;2;3,84
933,2,1646960,27;79,110.71552,110.760864,0.04534400000000005,6,91.80512,0.8291982912603401,110.930496,22.2845203243196,81.76099939737469,6.670000264421105,0.0,22.329864325001836,81.76099939737469,6.670000264421105,0,1.0550000006332994,0;1;2;3,156
933,2,1646950,28;80,106.77363199999999,106.834592,0.06096000000000856,4,92.543008,0.8667215516280274,107.002816,16.520631732419133,79.89800034556538,10.35500003490597,0.0,16.581591684371233,79.89800034556538,10.35500003490597,0,3.487000009045005,0;1;2;3,139
933,2,1646951,26;78,110.887968,110.929568,0.041600000000002524,6,102.76358400000001,0.9267334035735961,111.754016,20.354968030005693,80.92699968256056,9.606000268831849,0.0,20.396568113937974,80.92699968256056,9.606000268831849,0,2.0589999621734023,0;1;2;3,101
934,1,1646956,29,49.178656,49.178656,0.0,2,40.463296,0.8227816555214523,49.349888,7.197655970230699,41.01599962450564,0.9650003630667925,0.0,7.197655970230699,41.01599962450564,0.9650003630667925,0,0.12799992691725492,0;1;2;3;4;10,71
934,2,1646955,26;78,108.276352,108.341888,0.06553599999999449,6,89.571392,0.8272479663888196,109.285248,22.819351754151285,81.11500041559339,4.34199976734817,0.0,22.884887759573758,81.11500041559339,4.34199976734817,0,0.5139999557286501,0;1;2;3;4;5;6;7;9,160
934,2,1646958,27;79,106.576576,106.644928,0.0683519999999902,6,95.752448,0.8984380207523274,107.084224,21.618576371110976,80.01700032036752,4.94099932257086,0.0,21.68692834675312,80.01700032036752,4.94099932257086,0,1.689000055193901,0;1;2;3;4;5;6;7;11,128
934,2,1646959,28;80,104.175072,104.219488,0.044415999999998235,4,95.196768,0.9138152359520328,104.474048,16.975071164779365,81.44100033678114,5.759000428952277,0.0,17.019487218931317,81.44100033678114,5.759000428952277,0,2.1620000479742885,0;1;2;3;4;5;6;7,133
935,1,1646960,29,74.524928,74.524928,0.0,2,71.24943999999999,0.9560484244949554,74.681216,8.877926738932729,62.344999867491424,3.3020013943314552,0.0,8.877926738932729,62.344999867491424,3.3020013943314552,0,0.6569999968633056,0;1;2;3,76
935,2,1646952,27;79,116.10288,116.152864,0.04998399999999492,6,99.729152,0.8589722494394627,116.286944,22.014879970811307,89.51299940235913,4.575000726617873,0.0,22.0648639369756,89.51299940235913,4.575000726617873,0,0.5189999938011169,0;1;2;3,155
