run_id,speed_filter,deceleration_threshold_mps2,status,t_phys_wall_s,T_R_sample_ms,onset_speed_mps,attribution
202607271211,raw,0.3,AVAILABLE,1785125510.581909,601.1178493499756,17.338110158943405,DIRECT_AFTER_CONTROL
202607271211,raw,0.5,AVAILABLE,1785125510.680958,700.1669406890869,17.06354072506548,DIRECT_AFTER_CONTROL
202607271211,raw,1.0,AVAILABLE,1785125510.680958,700.1669406890869,17.06354072506548,DIRECT_AFTER_CONTROL
202607271211,median3,0.3,AVAILABLE,1785125510.680958,700.1669406890869,17.06354072506548,DIRECT_AFTER_CONTROL
202607271211,median3,0.5,AVAILABLE,1785125510.680958,700.1669406890869,17.06354072506548,DIRECT_AFTER_CONTROL
202607271211,median3,1.0,AVAILABLE,1785125510.680958,700.1669406890869,17.06354072506548,DIRECT_AFTER_CONTROL
