construction_id,event_id,origin_role,origin_wall_s,demand_origin_available,method,state_source,state_cutoff_wall_s,post_sample_outcome_used,d_clear_low_m,d_clear_center_m,d_clear_high_m,geometry_sensitivity_half_width_m,v_ego_mps,v_front_mps,a_response_mps2,b_ego_mps2,d_safe_m,tau_low_ms,tau_center_ms,tau_high_ms,deadline_low_wall_s,deadline_center_wall_s,deadline_high_wall_s,monotonicity,calibration_run_ids,evaluation_run_ids,provenance_class,qualification,primary_use
DDL.1211.SAMPLE_RESIDUAL.BASELINE_EMPIRICAL_CENTRAL_DSAFE_0M,EV.STATIC_OBSTACLE.1211,SAMPLE,1785125509.980791,FALSE,RSS_LIKE_STATIC_OBSTACLE,OFFLINE_EVALUATION_RECONSTRUCTION_AT_SOURCE_EPOCH,1785125509.980791,FALSE,39.681864478807825,40.20186447880783,40.72186447880783,0.52,16.840252260670148,0.0,1.3537175617075352,5.10219903631545,0.0,546.0380105039665,569.394500128844,592.7091316452565,1785125510.526829,1785125510.5501857,1785125510.5735002,PROVEN_MONOTONE_IN_RESPONSE_DELAY_FOR_POSITIVE_PARAMETERS,202607271031|202607271048|202607271054|202607271059|202607271104|202607271108|202607271113,202607271211,CALIBRATED_DYNAMICS_PLUS_RESEARCH_DSAFE,MODEL_SUPPORTED_ONLY,PROHIBITED_NO_T_DEMAND_AND_INVALID_LOCK_TIME
DDL.1211.SAMPLE_RESIDUAL.BASELINE_EMPIRICAL_CENTRAL_DSAFE_6M,EV.STATIC_OBSTACLE.1211,SAMPLE,1785125509.980791,FALSE,RSS_LIKE_STATIC_OBSTACLE,OFFLINE_EVALUATION_RECONSTRUCTION_AT_SOURCE_EPOCH,1785125509.980791,FALSE,39.681864478807825,40.20186447880783,40.72186447880783,0.52,16.840252260670148,0.0,1.3537175617075352,5.10219903631545,6.0,273.4364857975051,297.29285695581694,321.1046296819398,1785125510.2542276,1785125510.278084,1785125510.3018956,PROVEN_MONOTONE_IN_RESPONSE_DELAY_FOR_POSITIVE_PARAMETERS,202607271031|202607271048|202607271054|202607271059|202607271104|202607271108|202607271113,202607271211,CALIBRATED_DYNAMICS_PLUS_RESEARCH_DSAFE,MODEL_SUPPORTED_ONLY,PROHIBITED_NO_T_DEMAND_AND_INVALID_LOCK_TIME
DDL.1211.SAMPLE_RESIDUAL.BASELINE_EMPIRICAL_CONSERVATIVE_CANDIDATE_DSAFE_0M,EV.STATIC_OBSTACLE.1211,SAMPLE,1785125509.980791,FALSE,RSS_LIKE_STATIC_OBSTACLE,OFFLINE_EVALUATION_RECONSTRUCTION_AT_SOURCE_EPOCH,1785125509.980791,FALSE,39.681864478807825,40.20186447880783,40.72186447880783,0.52,16.840252260670148,0.0,2.668280131788248,3.964440359923389,0.0,137.44516449594246,155.48288109456624,173.47042488118902,1785125510.1182363,1785125510.1362739,1785125510.1542616,PROVEN_MONOTONE_IN_RESPONSE_DELAY_FOR_POSITIVE_PARAMETERS,202607271031|202607271048|202607271054|202607271059|202607271104|202607271108|202607271113,202607271211,CALIBRATED_DYNAMICS_PLUS_RESEARCH_DSAFE,MODEL_SUPPORTED_ONLY,PROHIBITED_NO_T_DEMAND_AND_INVALID_LOCK_TIME
DDL.1211.SAMPLE_RESIDUAL.BASELINE_EMPIRICAL_CONSERVATIVE_CANDIDATE_DSAFE_6M,EV.STATIC_OBSTACLE.1211,SAMPLE,1785125509.980791,FALSE,RSS_LIKE_STATIC_OBSTACLE,OFFLINE_EVALUATION_RECONSTRUCTION_AT_SOURCE_EPOCH,1785125509.980791,FALSE,39.681864478807825,40.20186447880783,40.72186447880783,0.52,16.840252260670148,0.0,2.668280131788248,3.964440359923389,6.0,0.0,0.0,0.0,1785125509.980791,1785125509.980791,1785125509.980791,PROVEN_MONOTONE_IN_RESPONSE_DELAY_FOR_POSITIVE_PARAMETERS,202607271031|202607271048|202607271054|202607271059|202607271104|202607271108|202607271113,202607271211,CALIBRATED_DYNAMICS_PLUS_RESEARCH_DSAFE,MODEL_SUPPORTED_ONLY,PROHIBITED_NO_T_DEMAND_AND_INVALID_LOCK_TIME
