run_id,group_name,included_main_analysis,outcome_data_observed,D1_clear_data_observed_m,D_response_wall_integral_data_observed_m,D_brake_data_observed_m,M0_recomputed_observed_m,endpoint_compatible_full_stop,decomposition_scope
202607271211,single_run_1211,True,near_stop_no_collision_file,40.20186447880783,11.999340611264754,27.184529960214114,1.0179939073289574,MINIMUM_SPEED_PROXY_NOT_STRICT_STOP,D_response uses wall-speed integral; D_brake uses Localization displacement to the minimum-speed proxy; no model substitution.
