run_id,metric_name,trace_id,event_window,start_wall_s,relative_t_sample_ms,observed_ms,n,median_ms,mad_ms,p90_ms,p95_ms,p99_ms,max_ms,research_threshold_median_plus_6mad_ms,ratio_to_median,research_anomaly_verdict,provenance_class,qualification
202607271211,ground_to_lidar_detection_wait,72331600066512034,INITIAL_RESPONSE,1785125510.1011076,120.3165054321289,38.871424,261,0.128544,0.03920000000000001,16.328032,22.7296,38.8479616,80.03904,0.36374400000000007,302.39780931043066,OUTLIER_RESEARCH_ONLY,RESEARCH,RESEARCH_ONLY_NOT_A_CONTRACT
202607271211,lidar_detection_processing,72331600066512034,INITIAL_RESPONSE,1785125510.1399791,159.18803215026855,100.328576,260,92.292416,2.5046880000000016,98.952288,101.536624,219.43755840000026,232.15008,107.32054400000001,1.0870728099695646,WITHIN_RESEARCH_SCREEN,RESEARCH,RESEARCH_ONLY_NOT_A_CONTRACT
202607271211,planning_runonce,17294096575131288686,INITIAL_RESPONSE,1785125510.247438,266.6468620300293,17.897152,260,27.053615999999998,3.560127999999997,37.4518656,39.1308448,52.792487360000216,62.658752,48.414383999999984,0.6615438024994514,WITHIN_RESEARCH_SCREEN,RESEARCH,RESEARCH_ONLY_NOT_A_CONTRACT
202607271211,target_fusion_output_gap,17294096575131288713,BRAKING_TO_NEAR_STOP,1785125512.72607,2745.278835296631,188.25411796569824,26,96.38261795043945,0.9731054306030273,110.34059524536133,125.20802021026611,173.52008819580078,188.25411796569824,102.22125053405762,1.9531957314388335,OUTLIER_RESEARCH_ONLY,RESEARCH,RESEARCH_ONLY_NOT_A_CONTRACT
