record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,latitude,longitude,height_msl,raw_json
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540621232489,1783598540.6212323,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598540.6185155,0,gnss,0,0,0,-0.0011947413713500055,0.0009910442411929295,2.0339772701263428,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.6185155,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947413713500055,
  ""longitude"": 0.0009910442411929295,
  ""height_msl"": 2.0339772701263428
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540721305741,1783598540.7213058,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598540.7185135,0,gnss,0,0,0,-0.0011947394523588173,0.00099285078206925,2.0339818000793457,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.7185135,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947394523588173,
  ""longitude"": 0.00099285078206925,
  ""height_msl"": 2.0339818000793457
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540820974866,1783598540.8209748,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598540.8184028,0,gnss,0,0,0,-0.0011947375333392074,0.0009947491612085648,2.033992052078247,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.8184028,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947375333392074,
  ""longitude"": 0.0009947491612085648,
  ""height_msl"": 2.033992052078247
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540922136017,1783598540.922136,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598540.9187262,0,gnss,0,0,0,-0.0011947354772559038,0.0009967490421892934,2.034008502960205,"{
  ""header"": {
    ""timestamp_sec"": 1783598540.9187262,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947354772559038,
  ""longitude"": 0.0009967490421892934,
  ""height_msl"": 2.034008502960205
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541020938873,1783598541.0209386,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.0186172,0,gnss,0,0,0,-0.0011947328728894036,0.0009988584437254438,2.034027338027954,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.0186172,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947328728894036,
  ""longitude"": 0.0009988584437254438,
  ""height_msl"": 2.034027338027954
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541121204828,1783598541.1212049,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.1187027,0,gnss,0,0,0,-0.0011947301314592096,0.0010010815465140628,2.0340428352355957,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.1187027,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947301314592096,
  ""longitude"": 0.0010010815465140628,
  ""height_msl"": 2.0340428352355957
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541221047584,1783598541.2210476,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.2184472,0,gnss,0,0,0,-0.0011947272529369002,0.0010034236963644885,2.0340576171875,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.2184472,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947272529369002,
  ""longitude"": 0.0010034236963644885,
  ""height_msl"": 2.0340576171875
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541322054496,1783598541.3220544,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.3191264,0,gnss,0,0,0,-0.0011947243744288016,0.0010058905132301283,2.034072160720825,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.3191264,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947243744288016,
  ""longitude"": 0.0010058905132301283,
  ""height_msl"": 2.034072160720825
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541421428185,1783598541.4214282,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.4186049,0,gnss,0,0,0,-0.0011947216329843968,0.0010084861092720116,2.0340847969055176,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.4186049,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947216329843968,
  ""longitude"": 0.0010084861092720116,
  ""height_msl"": 2.0340847969055176
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541520874387,1783598541.5208745,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.5183773,0,gnss,0,0,0,-0.0011947184803347,0.0010112128832507393,2.0340945720672607,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.5183773,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947184803347,
  ""longitude"": 0.0010112128832507393,
  ""height_msl"": 2.0340945720672607
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541621338522,1783598541.6213386,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.6185322,0,gnss,0,0,0,-0.0011947147793875956,0.0010140683678696936,2.034095525741577,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.6185322,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947147793875956,
  ""longitude"": 0.0010140683678696936,
  ""height_msl"": 2.034095525741577
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541721284955,1783598541.7212849,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.7184472,0,gnss,0,0,0,-0.0011947110784404913,0.001017040021037734,2.0340821743011475,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.7184472,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947110784404913,
  ""longitude"": 0.001017040021037734,
  ""height_msl"": 2.0340821743011475
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541821272732,1783598541.8212729,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.818326,0,gnss,0,0,0,-0.0011947076516349853,0.0010201120109348965,2.034053087234497,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.818326,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947076516349853,
  ""longitude"": 0.0010201120109348965,
  ""height_msl"": 2.034053087234497
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541923058260,1783598541.9230583,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598541.918539,0,gnss,0,0,0,-0.0011947040877657855,0.0010232633655399303,2.0340187549591064,"{
  ""header"": {
    ""timestamp_sec"": 1783598541.918539,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947040877657855,
  ""longitude"": 0.0010232633655399303,
  ""height_msl"": 2.0340187549591064
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542022094953,1783598542.022095,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.0186584,0,gnss,0,0,0,-0.0011947006609744903,0.001026508066200336,2.034013271331787,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.0186584,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011947006609744903,
  ""longitude"": 0.001026508066200336,
  ""height_msl"": 2.034013271331787
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542121525026,1783598542.121525,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.1192424,0,gnss,0,0,0,-0.0011946970970910797,0.0010298550911343617,2.034019947052002,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.1192424,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011946970970910797,
  ""longitude"": 0.0010298550911343617,
  ""height_msl"": 2.034019947052002
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542221758855,1783598542.221759,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.218345,0,gnss,0,0,0,-0.00119469353322188,0.0010333080727509168,2.0340282917022705,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.218345,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.00119469353322188,
  ""longitude"": 0.0010333080727509168,
  ""height_msl"": 2.0340282917022705
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542321515109,1783598542.321515,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.318808,0,gnss,0,0,0,-0.001194690106416374,0.0010368668739779668,2.0340323448181152,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.318808,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.001194690106416374,
  ""longitude"": 0.0010368668739779668,
  ""height_msl"": 2.0340323448181152
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542421247106,1783598542.4212472,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.418509,0,gnss,0,0,0,-0.0011946868166887725,0.0010405299870231343,2.034034490585327,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.418509,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011946868166887725,
  ""longitude"": 0.0010405299870231343,
  ""height_msl"": 2.034034490585327
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542521342341,1783598542.5213425,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.518449,0,gnss,0,0,0,-0.0011946832528195728,0.0010443003589351572,2.0340380668640137,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.518449,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011946832528195728,
  ""longitude"": 0.0010443003589351572,
  ""height_msl"": 2.0340380668640137
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542621052866,1783598542.621053,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.6183357,0,gnss,0,0,0,-0.0011946796889361622,0.0010481794975064132,2.0340418815612793,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.6183357,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011946796889361622,
  ""longitude"": 0.0010481794975064132,
  ""height_msl"": 2.0340418815612793
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542721306599,1783598542.7213066,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.718217,0,gnss,0,0,0,-0.001194676262144867,0.001052167471272919,2.0340442657470703,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.718217,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.001194676262144867,
  ""longitude"": 0.001052167471272919,
  ""height_msl"": 2.0340442657470703
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542821312008,1783598542.821312,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.8182967,0,gnss,0,0,0,-0.001194672835339361,0.0010562627724422975,2.034043312072754,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.8182967,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.001194672835339361,
  ""longitude"": 0.0010562627724422975,
  ""height_msl"": 2.034043312072754
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542921331081,1783598542.9213312,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598542.9184582,0,gnss,0,0,0,-0.0011946696826896641,0.0010604610832454675,2.0340378284454346,"{
  ""header"": {
    ""timestamp_sec"": 1783598542.9184582,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011946696826896641,
  ""longitude"": 0.0010604610832454675,
  ""height_msl"": 2.0340378284454346
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543021218985,1783598543.021219,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598543.0183778,0,gnss,0,0,0,-0.001194666255884158,0.001064761581250223,2.0340354442596436,"{
  ""header"": {
    ""timestamp_sec"": 1783598543.0183778,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.001194666255884158,
  ""longitude"": 0.001064761581250223,
  ""height_msl"": 2.0340354442596436
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543121322124,1783598543.1213222,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598543.1186907,0,gnss,0,0,0,-0.0011946637885955624,0.0010691694751938684,2.034038543701172,"{
  ""header"": {
    ""timestamp_sec"": 1783598543.1186907,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011946637885955624,
  ""longitude"": 0.0010691694751938684,
  ""height_msl"": 2.034038543701172
}"
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543221286028,1783598543.221286,/apollo/sensor/gnss/best_pose,apollo.drivers.gnss.GnssBestPose,1783598543.2183132,0,gnss,0,0,0,-0.0011946614583564497,0.001073683805572163,2.034308671951294,"{
  ""header"": {
    ""timestamp_sec"": 1783598543.2183132,
    ""module_name"": ""gnss"",
    ""frame_id"": ""ego_vehicle/gnss""
  },
  ""latitude"": -0.0011946614583564497,
  ""longitude"": 0.001073683805572163,
  ""height_msl"": 2.034308671951294
}"
