record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,measurement_time,status_json,pose_status_json
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549521542746,1783598549.5215425,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598549.521185,754,localization,0,0,0,1783598549.5184693,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549621659965,1783598549.62166,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598549.6213002,755,localization,0,0,0,1783598549.6183488,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549721522876,1783598549.721523,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598549.7212017,756,localization,0,0,0,1783598549.7183611,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549821335611,1783598549.8213356,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598549.820971,757,localization,0,0,0,1783598549.818429,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549921849539,1783598549.9218495,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598549.9214947,758,localization,0,0,0,1783598549.9189286,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550022134760,1783598550.0221348,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.0217485,759,localization,0,0,0,1783598550.0184796,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550121552161,1783598550.1215522,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.1212652,760,localization,0,0,0,1783598550.1186135,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550221735845,1783598550.221736,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.221435,761,localization,0,0,0,1783598550.2184994,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550320810554,1783598550.3208106,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.3205988,762,localization,0,0,0,1783598550.3184252,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550421510308,1783598550.4215105,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.4212294,763,localization,0,0,0,1783598550.418474,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550521594215,1783598550.521594,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.5212855,764,localization,0,0,0,1783598550.5185006,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550621770122,1783598550.6217701,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.6214437,765,localization,0,0,0,1783598550.618614,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550721733099,1783598550.721733,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.7211657,766,localization,0,0,0,1783598550.7182434,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550821071236,1783598550.8210714,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.820869,767,localization,0,0,0,1783598550.8184419,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550921389385,1783598550.9213893,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598550.9211075,768,localization,0,0,0,1783598550.91854,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551021328489,1783598551.0213284,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598551.021025,769,localization,0,0,0,1783598551.0184402,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551121831825,1783598551.121832,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598551.1215842,770,localization,0,0,0,1783598551.1184514,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551222151830,1783598551.222152,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783598551.2211537,771,localization,0,0,0,1783598551.2184196,,
