iteration,k_median,effective_deceleration_mps2
80,0.09743346920388124,5.131706836320703
81,0.10052378788119162,4.973947068040717
82,0.09743346920388124,5.131706836320703
83,0.10341316447792676,4.834974372210837
84,0.10341316447792676,4.834974372210837
85,0.10341316447792676,4.834974372210837
86,0.09743346920388124,5.131706836320703
87,0.09743346920388124,5.131706836320703
88,0.10341316447792676,4.834974372210837
89,0.10196847617955919,4.90347623827913
90,0.1086612586513586,4.601455994580903
91,0.10537170892085097,4.7451066811070755
92,0.09743346920388124,5.131706836320703
93,0.10052378788119162,4.973947068040717
94,0.10964053087282072,4.56035734248663
95,0.10439243669938886,4.789619016555891
96,0.10196847617955919,4.90347623827913
97,0.10341316447792676,4.834974372210837
98,0.10412625167568065,4.801863045616365
99,0.11390935282479045,4.389455190471273
100,0.10341316447792676,4.834974372210837
101,0.10537170892085097,4.7451066811070755
102,0.09434315052657084,5.299801810828649
103,0.10537170892085097,4.7451066811070755
104,0.10439243669938886,4.789619016555891
105,0.10196847617955919,4.90347623827913
106,0.09743346920388124,5.131706836320703
107,0.09743346920388124,5.131706836320703
108,0.09985742972371091,5.007138691466602
109,0.10439243669938886,4.789619016555891
110,0.10196847617955919,4.90347623827913
111,0.10052378788119162,4.973947068040717
112,0.1029477484010213,4.8568327891184815
113,0.10439243669938886,4.789619016555891
114,0.10196847617955919,4.90347623827913
115,0.09887815750224879,5.056728529641427
116,0.09985742972371091,5.007138691466602
117,0.1029477484010213,4.8568327891184815
118,0.1029477484010213,4.8568327891184815
119,0.09434315052657084,5.299801810828649
120,0.10341316447792676,4.834974372210837
121,0.10196847617955919,4.90347623827913
122,0.09985742972371091,5.007138691466602
123,0.10196847617955919,4.90347623827913
124,0.10196847617955919,4.90347623827913
125,0.09265056782894879,5.396620999917654
126,0.09434315052657084,5.299801810828649
127,0.10196847617955919,4.90347623827913
128,0.09743346920388124,5.131706836320703
129,0.10341316447792676,4.834974372210837
130,0.09887815750224879,5.056728529641427
131,0.10341316447792676,4.834974372210837
132,0.09743346920388124,5.131706836320703
133,0.10439243669938886,4.789619016555891
134,0.10439243669938886,4.789619016555891
135,0.09574088650625918,5.22242918616919
136,0.10537170892085097,4.7451066811070755
137,0.10052378788119162,4.973947068040717
138,0.09743346920388124,5.131706836320703
139,0.09743346920388124,5.131706836320703
140,0.10052378788119162,4.973947068040717
141,0.10439243669938886,4.789619016555891
142,0.10341316447792676,4.834974372210837
143,0.09434315052657084,5.299801810828649
144,0.09265056782894879,5.396620999917654
145,0.10052378788119162,4.973947068040717
146,0.09434315052657084,5.299801810828649
147,0.10439243669938886,4.789619016555891
148,0.09887815750224879,5.056728529641427
149,0.1029477484010213,4.8568327891184815
150,0.10964053087282072,4.56035734248663
151,0.10052378788119162,4.973947068040717
152,0.09743346920388124,5.131706836320703
153,0.10439243669938886,4.789619016555891
154,0.10341316447792676,4.834974372210837
155,0.10196847617955919,4.90347623827913
156,0.10196847617955919,4.90347623827913
157,0.10341316447792676,4.834974372210837
158,0.10052378788119162,4.973947068040717
159,0.10439243669938886,4.789619016555891
160,0.10052378788119162,4.973947068040717
161,0.10196847617955919,4.90347623827913
162,0.10196847617955919,4.90347623827913
163,0.1029477484010213,4.8568327891184815
164,0.10439243669938886,4.789619016555891
165,0.1086612586513586,4.601455994580903
166,0.10341316447792676,4.834974372210837
167,0.09434315052657084,5.299801810828649
168,0.09434315052657084,5.299801810828649
169,0.10196847617955919,4.90347623827913
170,0.10439243669938886,4.789619016555891
171,0.10537170892085097,4.7451066811070755
172,0.10412625167568065,4.801863045616365
173,0.09743346920388124,5.131706836320703
174,0.09743346920388124,5.131706836320703
175,0.10196847617955919,4.90347623827913
176,0.10964053087282072,4.56035734248663
177,0.10196847617955919,4.90347623827913
178,0.10439243669938886,4.789619016555891
179,0.10196847617955919,4.90347623827913
180,0.10052378788119162,4.973947068040717
181,0.10196847617955919,4.90347623827913
182,0.10412625167568065,4.801863045616365
183,0.10196847617955919,4.90347623827913
184,0.09718557480462675,5.144796447468213
185,0.09985742972371091,5.007138691466602
186,0.10341316447792676,4.834974372210837
187,0.11390935282479045,4.389455190471273
188,0.10341316447792676,4.834974372210837
189,0.09434315052657084,5.299801810828649
190,0.09887815750224879,5.056728529641427
191,0.09816484702608885,5.093473021631839
192,0.09743346920388124,5.131706836320703
193,0.10196847617955919,4.90347623827913
194,0.09434315052657084,5.299801810828649
195,0.10052378788119162,4.973947068040717
196,0.10537170892085097,4.7451066811070755
197,0.10341316447792676,4.834974372210837
198,0.09743346920388124,5.131706836320703
199,0.10196847617955919,4.90347623827913
200,0.10721657035299104,4.663458254203068
201,0.10196847617955919,4.90347623827913
202,0.10196847617955919,4.90347623827913
203,0.10341316447792676,4.834974372210837
204,0.09434315052657084,5.299801810828649
205,0.10196847617955919,4.90347623827913
206,0.10439243669938886,4.789619016555891
207,0.10341316447792676,4.834974372210837
208,0.10439243669938886,4.789619016555891
209,0.09743346920388124,5.131706836320703
210,0.1086612586513586,4.601455994580903
211,0.10196847617955919,4.90347623827913
212,0.09985742972371091,5.007138691466602
213,0.09743346920388124,5.131706836320703
214,0.10537170892085097,4.7451066811070755
215,0.10196847617955919,4.90347623827913
216,0.10341316447792676,4.834974372210837
217,0.10439243669938886,4.789619016555891
218,0.10196847617955919,4.90347623827913
219,0.1029477484010213,4.8568327891184815
220,0.10439243669938886,4.789619016555891
221,0.1029477484010213,4.8568327891184815
222,0.09985742972371091,5.007138691466602
223,0.09574088650625918,5.22242918616919
224,0.09743346920388124,5.131706836320703
225,0.09887815750224879,5.056728529641427
226,0.10439243669938886,4.789619016555891
227,0.09743346920388124,5.131706836320703
228,0.10439243669938886,4.789619016555891
229,0.09743346920388124,5.131706836320703
230,0.10341316447792676,4.834974372210837
231,0.10052378788119162,4.973947068040717
232,0.10537170892085097,4.7451066811070755
233,0.10721657035299104,4.663458254203068
234,0.10341316447792676,4.834974372210837
235,0.10052378788119162,4.973947068040717
236,0.10052378788119162,4.973947068040717
237,0.10196847617955919,4.90347623827913
238,0.09434315052657084,5.299801810828649
239,0.10341316447792676,4.834974372210837
240,0.09887815750224879,5.056728529641427
241,0.09574088650625918,5.22242918616919
242,0.10537170892085097,4.7451066811070755
243,0.10052378788119162,4.973947068040717
244,0.10439243669938886,4.789619016555891
245,0.10439243669938886,4.789619016555891
246,0.10196847617955919,4.90347623827913
247,0.1086612586513586,4.601455994580903
248,0.10196847617955919,4.90347623827913
249,0.09743346920388124,5.131706836320703
250,0.10341316447792676,4.834974372210837
251,0.10439243669938886,4.789619016555891
252,0.10537170892085097,4.7451066811070755
253,0.09743346920388124,5.131706836320703
254,0.10439243669938886,4.789619016555891
255,0.1086612586513586,4.601455994580903
256,0.09743346920388124,5.131706836320703
257,0.10964053087282072,4.56035734248663
258,0.10439243669938886,4.789619016555891
259,0.10341316447792676,4.834974372210837
260,0.10964053087282072,4.56035734248663
261,0.10052378788119162,4.973947068040717
262,0.09743346920388124,5.131706836320703
263,0.10439243669938886,4.789619016555891
264,0.10964053087282072,4.56035734248663
265,0.09985742972371091,5.007138691466602
266,0.10196847617955919,4.90347623827913
267,0.10052378788119162,4.973947068040717
268,0.09743346920388124,5.131706836320703
269,0.10341316447792676,4.834974372210837
270,0.10341316447792676,4.834974372210837
271,0.09743346920388124,5.131706836320703
272,0.09887815750224879,5.056728529641427
273,0.09265056782894879,5.396620999917654
274,0.10537170892085097,4.7451066811070755
275,0.09887815750224879,5.056728529641427
276,0.1029477484010213,4.8568327891184815
277,0.10964053087282072,4.56035734248663
278,0.10537170892085097,4.7451066811070755
279,0.1029477484010213,4.8568327891184815
280,0.09985742972371091,5.007138691466602
281,0.10052378788119162,4.973947068040717
282,0.10439243669938886,4.789619016555891
283,0.09434315052657084,5.299801810828649
284,0.09887815750224879,5.056728529641427
285,0.10439243669938886,4.789619016555891
286,0.10196847617955919,4.90347623827913
287,0.10439243669938886,4.789619016555891
288,0.10196847617955919,4.90347623827913
289,0.10439243669938886,4.789619016555891
290,0.10196847617955919,4.90347623827913
291,0.09887815750224879,5.056728529641427
292,0.09887815750224879,5.056728529641427
293,0.09434315052657084,5.299801810828649
294,0.10196847617955919,4.90347623827913
295,0.10196847617955919,4.90347623827913
296,0.10341316447792676,4.834974372210837
297,0.10439243669938886,4.789619016555891
298,0.09743346920388124,5.131706836320703
299,0.10439243669938886,4.789619016555891
300,0.09743346920388124,5.131706836320703
301,0.09985742972371091,5.007138691466602
302,0.10341316447792676,4.834974372210837
303,0.10341316447792676,4.834974372210837
304,0.10052378788119162,4.973947068040717
305,0.10052378788119162,4.973947068040717
306,0.10196847617955919,4.90347623827913
307,0.09743346920388124,5.131706836320703
308,0.09743346920388124,5.131706836320703
309,0.09743346920388124,5.131706836320703
310,0.10196847617955919,4.90347623827913
311,0.09434315052657084,5.299801810828649
312,0.09434315052657084,5.299801810828649
313,0.09434315052657084,5.299801810828649
314,0.10196847617955919,4.90347623827913
315,0.10052378788119162,4.973947068040717
316,0.10196847617955919,4.90347623827913
317,0.09743346920388124,5.131706836320703
318,0.10439243669938886,4.789619016555891
319,0.10537170892085097,4.7451066811070755
320,0.10439243669938886,4.789619016555891
321,0.10439243669938886,4.789619016555891
322,0.10439243669938886,4.789619016555891
323,0.10052378788119162,4.973947068040717
324,0.1029477484010213,4.8568327891184815
325,0.1086612586513586,4.601455994580903
326,0.09434315052657084,5.299801810828649
327,0.09095798513132675,5.497043489673734
328,0.10341316447792676,4.834974372210837
329,0.10341316447792676,4.834974372210837
330,0.10196847617955919,4.90347623827913
331,0.09743346920388124,5.131706836320703
332,0.10439243669938886,4.789619016555891
333,0.09434315052657084,5.299801810828649
334,0.10052378788119162,4.973947068040717
335,0.10052378788119162,4.973947068040717
336,0.11390935282479045,4.389455190471273
337,0.10439243669938886,4.789619016555891
338,0.10052378788119162,4.973947068040717
339,0.09434315052657084,5.299801810828649
340,0.10537170892085097,4.7451066811070755
341,0.10052378788119162,4.973947068040717
342,0.09434315052657084,5.299801810828649
343,0.10964053087282072,4.56035734248663
344,0.09574088650625918,5.22242918616919
345,0.10341316447792676,4.834974372210837
346,0.10052378788119162,4.973947068040717
347,0.10196847617955919,4.90347623827913
348,0.09574088650625918,5.22242918616919
349,0.10196847617955919,4.90347623827913
350,0.10439243669938886,4.789619016555891
351,0.10052378788119162,4.973947068040717
352,0.10341316447792676,4.834974372210837
353,0.10052378788119162,4.973947068040717
354,0.09743346920388124,5.131706836320703
355,0.10721657035299104,4.663458254203068
356,0.09743346920388124,5.131706836320703
357,0.09887815750224879,5.056728529641427
358,0.10196847617955919,4.90347623827913
359,0.09743346920388124,5.131706836320703
360,0.10341316447792676,4.834974372210837
361,0.09434315052657084,5.299801810828649
362,0.10196847617955919,4.90347623827913
363,0.09743346920388124,5.131706836320703
364,0.10341316447792676,4.834974372210837
365,0.09434315052657084,5.299801810828649
366,0.10964053087282072,4.56035734248663
367,0.09743346920388124,5.131706836320703
368,0.09887815750224879,5.056728529641427
369,0.10439243669938886,4.789619016555891
370,0.10341316447792676,4.834974372210837
371,0.10537170892085097,4.7451066811070755
372,0.10537170892085097,4.7451066811070755
373,0.1029477484010213,4.8568327891184815
374,0.10439243669938886,4.789619016555891
375,0.10439243669938886,4.789619016555891
376,0.09887815750224879,5.056728529641427
377,0.10196847617955919,4.90347623827913
378,0.10721657035299104,4.663458254203068
379,0.1029477484010213,4.8568327891184815
380,0.10052378788119162,4.973947068040717
381,0.10052378788119162,4.973947068040717
382,0.10196847617955919,4.90347623827913
383,0.10196847617955919,4.90347623827913
384,0.10341316447792676,4.834974372210837
385,0.10052378788119162,4.973947068040717
386,0.09265056782894879,5.396620999917654
387,0.10439243669938886,4.789619016555891
388,0.09434315052657084,5.299801810828649
389,0.10439243669938886,4.789619016555891
390,0.10964053087282072,4.56035734248663
391,0.10721657035299104,4.663458254203068
392,0.11390935282479045,4.389455190471273
393,0.09434315052657084,5.299801810828649
394,0.10341316447792676,4.834974372210837
395,0.09985742972371091,5.007138691466602
396,0.10196847617955919,4.90347623827913
397,0.10341316447792676,4.834974372210837
398,0.09434315052657084,5.299801810828649
399,0.09743346920388124,5.131706836320703
400,0.09434315052657084,5.299801810828649
401,0.09434315052657084,5.299801810828649
402,0.09265056782894879,5.396620999917654
403,0.09434315052657084,5.299801810828649
404,0.09887815750224879,5.056728529641427
405,0.09985742972371091,5.007138691466602
406,0.10439243669938886,4.789619016555891
407,0.09743346920388124,5.131706836320703
408,0.10052378788119162,4.973947068040717
409,0.09434315052657084,5.299801810828649
410,0.10052378788119162,4.973947068040717
411,0.10196847617955919,4.90347623827913
412,0.09434315052657084,5.299801810828649
413,0.09743346920388124,5.131706836320703
414,0.10196847617955919,4.90347623827913
415,0.10052378788119162,4.973947068040717
416,0.10537170892085097,4.7451066811070755
417,0.09743346920388124,5.131706836320703
418,0.10196847617955919,4.90347623827913
419,0.09887815750224879,5.056728529641427
420,0.10439243669938886,4.789619016555891
421,0.09265056782894879,5.396620999917654
422,0.10052378788119162,4.973947068040717
423,0.09743346920388124,5.131706836320703
424,0.09743346920388124,5.131706836320703
425,0.10341316447792676,4.834974372210837
426,0.09743346920388124,5.131706836320703
427,0.10964053087282072,4.56035734248663
428,0.10964053087282072,4.56035734248663
429,0.11390935282479045,4.389455190471273
430,0.10196847617955919,4.90347623827913
431,0.10341316447792676,4.834974372210837
432,0.09985742972371091,5.007138691466602
433,0.09574088650625918,5.22242918616919
434,0.09434315052657084,5.299801810828649
435,0.09743346920388124,5.131706836320703
436,0.09434315052657084,5.299801810828649
437,0.10341316447792676,4.834974372210837
438,0.09574088650625918,5.22242918616919
439,0.09434315052657084,5.299801810828649
440,0.10196847617955919,4.90347623827913
441,0.10439243669938886,4.789619016555891
442,0.09743346920388124,5.131706836320703
443,0.09095798513132675,5.497043489673734
444,0.09985742972371091,5.007138691466602
445,0.09434315052657084,5.299801810828649
446,0.09265056782894879,5.396620999917654
447,0.1029477484010213,4.8568327891184815
448,0.10341316447792676,4.834974372210837
449,0.10196847617955919,4.90347623827913
450,0.09985742972371091,5.007138691466602
451,0.10439243669938886,4.789619016555891
452,0.10537170892085097,4.7451066811070755
453,0.10341316447792676,4.834974372210837
454,0.09743346920388124,5.131706836320703
455,0.1029477484010213,4.8568327891184815
456,0.10439243669938886,4.789619016555891
457,0.10537170892085097,4.7451066811070755
458,0.09434315052657084,5.299801810828649
459,0.10052378788119162,4.973947068040717
460,0.10052378788119162,4.973947068040717
461,0.10439243669938886,4.789619016555891
462,0.10439243669938886,4.789619016555891
463,0.10052378788119162,4.973947068040717
464,0.10341316447792676,4.834974372210837
465,0.09743346920388124,5.131706836320703
466,0.09434315052657084,5.299801810828649
467,0.10439243669938886,4.789619016555891
468,0.09434315052657084,5.299801810828649
469,0.10341316447792676,4.834974372210837
470,0.09574088650625918,5.22242918616919
471,0.10341316447792676,4.834974372210837
472,0.10537170892085097,4.7451066811070755
473,0.10341316447792676,4.834974372210837
474,0.10341316447792676,4.834974372210837
475,0.09887815750224879,5.056728529641427
476,0.09743346920388124,5.131706836320703
477,0.10537170892085097,4.7451066811070755
478,0.10052378788119162,4.973947068040717
479,0.10052378788119162,4.973947068040717
480,0.10439243669938886,4.789619016555891
481,0.10196847617955919,4.90347623827913
482,0.09985742972371091,5.007138691466602
483,0.10341316447792676,4.834974372210837
484,0.10196847617955919,4.90347623827913
485,0.10341316447792676,4.834974372210837
486,0.09743346920388124,5.131706836320703
487,0.10964053087282072,4.56035734248663
488,0.10341316447792676,4.834974372210837
489,0.10439243669938886,4.789619016555891
490,0.10439243669938886,4.789619016555891
491,0.10439243669938886,4.789619016555891
492,0.09434315052657084,5.299801810828649
493,0.09887815750224879,5.056728529641427
494,0.10052378788119162,4.973947068040717
495,0.09743346920388124,5.131706836320703
496,0.10537170892085097,4.7451066811070755
497,0.1029477484010213,4.8568327891184815
498,0.10341316447792676,4.834974372210837
499,0.09887815750224879,5.056728529641427
500,0.09743346920388124,5.131706836320703
501,0.10052378788119162,4.973947068040717
502,0.10439243669938886,4.789619016555891
503,0.10439243669938886,4.789619016555891
504,0.10439243669938886,4.789619016555891
505,0.09574088650625918,5.22242918616919
506,0.10052378788119162,4.973947068040717
507,0.10537170892085097,4.7451066811070755
508,0.10196847617955919,4.90347623827913
509,0.1029477484010213,4.8568327891184815
510,0.09434315052657084,5.299801810828649
511,0.10341316447792676,4.834974372210837
512,0.10052378788119162,4.973947068040717
513,0.09887815750224879,5.056728529641427
514,0.09265056782894879,5.396620999917654
515,0.10341316447792676,4.834974372210837
516,0.10439243669938886,4.789619016555891
517,0.09887815750224879,5.056728529641427
518,0.10439243669938886,4.789619016555891
519,0.10537170892085097,4.7451066811070755
520,0.09985742972371091,5.007138691466602
521,0.11390935282479045,4.389455190471273
522,0.09574088650625918,5.22242918616919
523,0.10341316447792676,4.834974372210837
524,0.10052378788119162,4.973947068040717
525,0.10196847617955919,4.90347623827913
526,0.09985742972371091,5.007138691466602
527,0.10052378788119162,4.973947068040717
528,0.10964053087282072,4.56035734248663
529,0.09743346920388124,5.131706836320703
530,0.10341316447792676,4.834974372210837
531,0.10196847617955919,4.90347623827913
532,0.10052378788119162,4.973947068040717
533,0.10964053087282072,4.56035734248663
534,0.10196847617955919,4.90347623827913
535,0.09434315052657084,5.299801810828649
536,0.10052378788119162,4.973947068040717
537,0.10537170892085097,4.7451066811070755
538,0.09743346920388124,5.131706836320703
539,0.10341316447792676,4.834974372210837
540,0.10341316447792676,4.834974372210837
541,0.09743346920388124,5.131706836320703
542,0.10537170892085097,4.7451066811070755
543,0.10196847617955919,4.90347623827913
544,0.09434315052657084,5.299801810828649
545,0.10341316447792676,4.834974372210837
546,0.10196847617955919,4.90347623827913
547,0.10052378788119162,4.973947068040717
548,0.09574088650625918,5.22242918616919
549,0.10196847617955919,4.90347623827913
550,0.10052378788119162,4.973947068040717
551,0.10052378788119162,4.973947068040717
552,0.09434315052657084,5.299801810828649
553,0.09743346920388124,5.131706836320703
554,0.10412625167568065,4.801863045616365
555,0.09718557480462675,5.144796447468213
556,0.10196847617955919,4.90347623827913
557,0.09434315052657084,5.299801810828649
558,0.09434315052657084,5.299801810828649
559,0.09434315052657084,5.299801810828649
560,0.09265056782894879,5.396620999917654
561,0.10537170892085097,4.7451066811070755
562,0.10964053087282072,4.56035734248663
563,0.09887815750224879,5.056728529641427
564,0.09743346920388124,5.131706836320703
565,0.1029477484010213,4.8568327891184815
566,0.09434315052657084,5.299801810828649
567,0.09434315052657084,5.299801810828649
568,0.09743346920388124,5.131706836320703
569,0.09985742972371091,5.007138691466602
570,0.10052378788119162,4.973947068040717
571,0.10341316447792676,4.834974372210837
572,0.09743346920388124,5.131706836320703
573,0.09574088650625918,5.22242918616919
574,0.09265056782894879,5.396620999917654
575,0.1029477484010213,4.8568327891184815
576,0.1086612586513586,4.601455994580903
577,0.09985742972371091,5.007138691466602
578,0.10052378788119162,4.973947068040717
579,0.10196847617955919,4.90347623827913
580,0.10341316447792676,4.834974372210837
581,0.10052378788119162,4.973947068040717
582,0.09743346920388124,5.131706836320703
583,0.10052378788119162,4.973947068040717
584,0.10964053087282072,4.56035734248663
585,0.1029477484010213,4.8568327891184815
586,0.10721657035299104,4.663458254203068
587,0.09743346920388124,5.131706836320703
588,0.09574088650625918,5.22242918616919
589,0.10196847617955919,4.90347623827913
590,0.10052378788119162,4.973947068040717
591,0.10196847617955919,4.90347623827913
592,0.09434315052657084,5.299801810828649
593,0.09574088650625918,5.22242918616919
594,0.10439243669938886,4.789619016555891
595,0.10196847617955919,4.90347623827913
596,0.10052378788119162,4.973947068040717
597,0.09887815750224879,5.056728529641427
598,0.10341316447792676,4.834974372210837
599,0.10196847617955919,4.90347623827913
600,0.09985742972371091,5.007138691466602
601,0.10537170892085097,4.7451066811070755
602,0.10052378788119162,4.973947068040717
603,0.10196847617955919,4.90347623827913
604,0.10439243669938886,4.789619016555891
605,0.10052378788119162,4.973947068040717
606,0.1029477484010213,4.8568327891184815
607,0.09265056782894879,5.396620999917654
608,0.09743346920388124,5.131706836320703
609,0.09887815750224879,5.056728529641427
610,0.09743346920388124,5.131706836320703
611,0.09743346920388124,5.131706836320703
612,0.10052378788119162,4.973947068040717
613,0.09887815750224879,5.056728529641427
614,0.10341316447792676,4.834974372210837
615,0.10196847617955919,4.90347623827913
616,0.09743346920388124,5.131706836320703
617,0.10439243669938886,4.789619016555891
618,0.1029477484010213,4.8568327891184815
619,0.10439243669938886,4.789619016555891
620,0.09887815750224879,5.056728529641427
621,0.10537170892085097,4.7451066811070755
622,0.10196847617955919,4.90347623827913
623,0.09718557480462675,5.144796447468213
624,0.10196847617955919,4.90347623827913
625,0.09743346920388124,5.131706836320703
626,0.09887815750224879,5.056728529641427
627,0.10196847617955919,4.90347623827913
628,0.10537170892085097,4.7451066811070755
629,0.10341316447792676,4.834974372210837
630,0.10341316447792676,4.834974372210837
631,0.09574088650625918,5.22242918616919
632,0.09434315052657084,5.299801810828649
633,0.10052378788119162,4.973947068040717
634,0.10341316447792676,4.834974372210837
635,0.09985742972371091,5.007138691466602
636,0.10196847617955919,4.90347623827913
637,0.09743346920388124,5.131706836320703
638,0.09887815750224879,5.056728529641427
639,0.10196847617955919,4.90347623827913
640,0.09985742972371091,5.007138691466602
641,0.10196847617955919,4.90347623827913
642,0.10537170892085097,4.7451066811070755
643,0.10341316447792676,4.834974372210837
644,0.10341316447792676,4.834974372210837
645,0.10439243669938886,4.789619016555891
646,0.10341316447792676,4.834974372210837
647,0.09743346920388124,5.131706836320703
648,0.10052378788119162,4.973947068040717
649,0.1029477484010213,4.8568327891184815
650,0.10537170892085097,4.7451066811070755
651,0.10341316447792676,4.834974372210837
652,0.09718557480462675,5.144796447468213
653,0.09743346920388124,5.131706836320703
654,0.10196847617955919,4.90347623827913
655,0.09434315052657084,5.299801810828649
656,0.09434315052657084,5.299801810828649
657,0.10196847617955919,4.90347623827913
658,0.09718557480462675,5.144796447468213
659,0.10537170892085097,4.7451066811070755
660,0.10439243669938886,4.789619016555891
661,0.09887815750224879,5.056728529641427
662,0.09743346920388124,5.131706836320703
663,0.10341316447792676,4.834974372210837
664,0.1029477484010213,4.8568327891184815
665,0.10196847617955919,4.90347623827913
666,0.10196847617955919,4.90347623827913
667,0.09743346920388124,5.131706836320703
668,0.09434315052657084,5.299801810828649
669,0.10439243669938886,4.789619016555891
670,0.09743346920388124,5.131706836320703
671,0.09743346920388124,5.131706836320703
672,0.10439243669938886,4.789619016555891
673,0.10196847617955919,4.90347623827913
674,0.09434315052657084,5.299801810828649
675,0.10439243669938886,4.789619016555891
676,0.10052378788119162,4.973947068040717
677,0.10341316447792676,4.834974372210837
678,0.09887815750224879,5.056728529641427
679,0.10537170892085097,4.7451066811070755
680,0.10341316447792676,4.834974372210837
681,0.1086612586513586,4.601455994580903
682,0.10196847617955919,4.90347623827913
683,0.09743346920388124,5.131706836320703
684,0.09574088650625918,5.22242918616919
685,0.10439243669938886,4.789619016555891
686,0.09743346920388124,5.131706836320703
687,0.09743346920388124,5.131706836320703
688,0.10196847617955919,4.90347623827913
689,0.10341316447792676,4.834974372210837
690,0.10196847617955919,4.90347623827913
691,0.10052378788119162,4.973947068040717
692,0.09985742972371091,5.007138691466602
693,0.10052378788119162,4.973947068040717
694,0.10537170892085097,4.7451066811070755
695,0.10439243669938886,4.789619016555891
696,0.10052378788119162,4.973947068040717
697,0.10196847617955919,4.90347623827913
698,0.10052378788119162,4.973947068040717
699,0.10196847617955919,4.90347623827913
700,0.10439243669938886,4.789619016555891
701,0.10537170892085097,4.7451066811070755
702,0.09434315052657084,5.299801810828649
703,0.10439243669938886,4.789619016555891
704,0.10196847617955919,4.90347623827913
705,0.09985742972371091,5.007138691466602
706,0.10439243669938886,4.789619016555891
707,0.09434315052657084,5.299801810828649
708,0.10439243669938886,4.789619016555891
709,0.10052378788119162,4.973947068040717
710,0.09743346920388124,5.131706836320703
711,0.10341316447792676,4.834974372210837
712,0.10341316447792676,4.834974372210837
713,0.10537170892085097,4.7451066811070755
714,0.09743346920388124,5.131706836320703
715,0.10052378788119162,4.973947068040717
716,0.10439243669938886,4.789619016555891
717,0.10964053087282072,4.56035734248663
718,0.10537170892085097,4.7451066811070755
719,0.09265056782894879,5.396620999917654
720,0.10439243669938886,4.789619016555891
721,0.10052378788119162,4.973947068040717
722,0.10341316447792676,4.834974372210837
723,0.10341316447792676,4.834974372210837
724,0.10341316447792676,4.834974372210837
725,0.10052378788119162,4.973947068040717
726,0.10537170892085097,4.7451066811070755
727,0.09887815750224879,5.056728529641427
728,0.10052378788119162,4.973947068040717
729,0.10052378788119162,4.973947068040717
