frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms
822,17293852238736786814,container,1645394,968499439266144,968499439845472,0.579328
822,17293852238736786814,semantic_map_prepare,1645394,968499447547904,968499448278560,0.730656
822,17293852238736786814,semantic_base_copy,1645394,968499448285152,968499449558368,1.273216
822,17293852238736786814,cyber_taskmanager_queue_enqueue,1645394,968499449569120,968499449577504,0.008384
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449579616,968499449599968,0.020352
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449601216,968499449611808,0.010592
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449612704,968499449628384,0.01568
822,17293852238736786814,semantic_base_async_lock_wait,1645388,968499449636128,968499449637184,0.001056
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449629280,968499449764000,0.13472
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449766880,968499449854304,0.087424
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449856384,968499449872384,0.016
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449873568,968499449887424,0.013856
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449888544,968499449903456,0.014912
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449904800,968499449968992,0.064192
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449970624,968499449991200,0.020576
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499449992640,968499450030432,0.037792
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499450031776,968499450045600,0.013824
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499450047104,968499450060480,0.013376
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499450061536,968499450092448,0.030912
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499450093856,968499450104672,0.010816
822,17293852238736786814,cyber_taskmanager_notify_task,1645394,968499450105760,968499450111520,0.00576
822,17293852238736786814,cyber_taskmanager_notify_tasks,1645394,968499449578720,968499450112544,0.533824
822,17293852238736786814,semantic_base_async_submit,1645394,968499449562496,968499450113440,0.550944
822,17293852238736786814,semantic_base_async_future_replace,1645394,968499450114336,968499450115680,0.001344
822,17293852238736786814,semantic_base_async_schedule,1645394,968499449561440,968499450116160,0.55472
822,17293852238736786814,semantic_base_image,1645394,968499448283776,968499450117152,1.833376
822,17293852238736786814,semantic_adc_draw,1645394,968499450118176,968499450119584,0.001408
822,17293852238736786814,semantic_obstacle_history_draw,1645394,968499450120192,968499450655840,0.535648
822,17293852238736786814,semantic_history_cache_copy,1645394,968499450658144,968499450893728,0.235584
822,17293852238736786814,semantic_map_run,1645394,968499448281472,968499450896096,2.614624
822,17293852238736786814,semantic_draw_roads,1645388,968499450106432,968499451747232,1.6408
822,17293852238736786814,semantic_draw_junctions,1645388,968499451749984,968499451795552,0.045568
822,17293852238736786814,semantic_draw_crosswalks,1645388,968499451796768,968499451799648,0.00288
822,17293852238736786814,semantic_draw_lanes,1645388,968499451800448,968499459916992,8.116544
822,17293852238736786814,semantic_base_async_draw,1645388,968499449633984,968499459921984,10.288
822,17293852238736786814,cruise_mlp_inference,1646961,968499451992928,968499461879968,9.88704
822,17293852238736786814,cruise_mlp_inference,1646951,968499452046016,968499462276192,10.230176
822,17293852238736786814,cruise_mlp_inference,1646957,968499452186944,968499463514944,11.328
822,17293852238736786814,cruise_mlp_inference,1646956,968499452007200,968499463873632,11.866432
822,17293852238736786814,cruise_mlp_inference,1646951,968499463794784,968499479114176,15.319392
822,17293852238736786814,cruise_mlp_inference,1646956,968499466288768,968499489054528,22.76576
822,17293852238736786814,cruise_mlp_inference,1646961,968499463779488,968499501206176,37.426688
822,17293852238736786814,model_cruise_mlp,1646961,968499451055136,968499501213728,50.158592
822,17293852238736786814,cruise_mlp_inference,1646957,968499466277568,968499503660160,37.382592
822,17293852238736786814,model_cruise_mlp,1646957,968499451037440,968499503668608,52.631168
822,17293852238736786814,cruise_mlp_inference,1646956,968499498617088,968499513689216,15.072128
822,17293852238736786814,model_cruise_mlp,1646956,968499451512032,968499513697472,62.18544
822,17293852238736786814,cruise_mlp_inference,1646951,968499481354912,968499516247104,34.892192
822,17293852238736786814,model_cruise_mlp,1646951,968499451679520,968499516258048,64.578528
822,17293852238736786814,cruise_mlp_inference,1646957,968499506006560,968499526230944,20.224384
822,17293852238736786814,cruise_mlp_inference,1646961,968499505919776,968499536162304,30.242528
822,17293852238736786814,cruise_mlp_inference,1646956,968499518548032,968499546267936,27.719904
822,17293852238736786814,cruise_mlp_inference,1646957,968499533574560,968499552201760,18.6272
822,17293852238736786814,model_cruise_mlp,1646957,968499503696928,968499552211904,48.514976
822,17293852238736786814,cruise_mlp_inference,1646961,968499538586976,968499556795616,18.20864
822,17293852238736786814,model_cruise_mlp,1646961,968499501254816,968499556805376,55.55056
822,17293852238736786814,cruise_mlp_inference,1646956,968499553507584,968499559546368,6.038784
822,17293852238736786814,cruise_mlp_inference,1646956,968499560515328,968499563302720,2.787392
822,17293852238736786814,model_cruise_mlp,1646956,968499513738592,968499563310080,49.571488
822,17293852238736786814,thread_pool_run,1645394,968499450897856,968499563358272,112.460416
822,17293852238736786814,evaluator,1645394,968499447544800,968499563365728,115.820928
822,17293852238736786814,predictor,1645394,968499563367456,968499564762592,1.395136
822,17293852238736786814,perception,1645394,968499439893280,968499564909440,125.01616
822,17293852238736786814,writer,1645394,968499564924000,968499565448832,0.524832
822,17293852238736786814,proc,1645394,968499439248960,968499565521984,126.273024
