run_id,source_frame_index,source_time_unix_s,source_time_local,relative_source_time_s,lidar_trace_id,fusion_trace_id,node_index,node_symbol,node_name,stage,input_ready_basis,strict_reader_arrival_available,input_ready_proxy_mono_ns,proc_enter_mono_ns,output_pub_mono_ns,waiting_proxy_ms,execution_observed_ms,response_proxy_ms,lifecycle_status,next_arrival_source_frame_index,next_input_ready_proxy_mono_ns,deadline_budget_proxy_ms,slack_proxy_ms,deadline_evaluable_proxy,deadline_miss_proxy,proxy_result,evidence_boundary,previous_source_frame_index,previous_execution_observed_ms,execution_delta_from_previous_frame_ms,execution_ratio_to_previous_frame,waiting_delta_from_previous_frame_ms,response_delta_from_previous_frame_ms,execution_sudden_increase_flag
202608271537,626,1787816295.9922054,2026-08-27T15:38:15.992205+08:00,62.60069227218628,72200603563984229,17293965578628760849,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75654495933408.0,75654536353120.0,75654640654112.0,40.419712,104.300992,144.720704,completed,627.0,75654622353056.0,126.419648,-18.301056,True,True,waiting_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,625,,,,,,False
202608271537,627,1787816296.0918057,2026-08-27T15:38:16.091806+08:00,62.70029258728027,72200603563984230,17293965578628760850,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75654622353056.0,75654640821824.0,75654750163136.0,18.468768,109.341312,127.81008,completed,628.0,75654688906336.0,66.55328,-61.2568,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,626,104.300992,5.040320000000008,1.0483247561058673,-21.950943999999996,-16.910624000000013,False
202608271537,628,1787816296.1916876,2026-08-27T15:38:16.191688+08:00,62.80017447471619,72200603563984231,17293965578628760851,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75654688906336.0,75654750370976.0,75654858498176.0,61.46464,108.1272,169.59184,completed,629.0,75654784770080.0,95.863744,-73.728096,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,627,109.341312,-1.214112,0.9888961273850455,42.995872000000006,41.78175999999999,False
202608271537,629,1787816296.2929566,2026-08-27T15:38:16.292957+08:00,62.90144348144531,72200603563984232,17293965578628760852,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75654784770080.0,75654858815520.0,75654968467520.0,74.04544,109.652,183.69744,completed,630.0,75654896802784.0,112.032704,-71.664736,True,True,waiting_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,628,108.1272,1.524799999999999,1.0141019096027641,12.580799999999996,14.10560000000001,False
202608271537,630,1787816296.3917005,2026-08-27T15:38:16.391701+08:00,63.000187397003174,72200603563984233,17293965578628760853,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75654896802784.0,75654968621312.0,75655071390528.0,71.818528,102.769216,174.587744,completed,631.0,75654982771840.0,85.969056,-88.618688,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,629,109.652,-6.882784000000001,0.9372306569875606,-2.2269119999999987,-9.109696000000014,False
202608271537,631,1787816296.4914122,2026-08-27T15:38:16.491412+08:00,63.09989905357361,72200603563984234,17293965578628760854,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75654982771840.0,75655071584576.0,75655175210848.0,88.812736,103.626272,192.439008,completed,632.0,75655083960928.0,101.189088,-91.24992,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,630,102.769216,0.857056,1.008339617964975,16.994208,17.851264000000015,False
202608271537,632,1787816296.5915704,2026-08-27T15:38:16.591570+08:00,63.2000572681427,72200603563984235,17293965578628760855,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655083960928.0,75655175369120.0,75655275671136.0,91.408192,100.302016,191.710208,completed,633.0,75655198338752.0,114.377824,-77.332384,True,True,waiting_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,631,103.626272,-3.3242560000000054,0.9679207218802582,2.5954559999999987,-0.7288000000000068,False
202608271537,633,1787816296.6914706,2026-08-27T15:38:16.691471+08:00,63.299957513809204,72200603563984236,17293965578628760856,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655198338752.0,75655275868512.0,75655373840224.0,77.52976,97.971712,175.501472,completed,634.0,75655302647456.0,104.308704,-71.192768,True,True,waiting_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,632,100.302016,-2.330303999999998,0.9767671269937386,-13.878432000000004,-16.208735999999988,False
202608271537,634,1787816296.791675,2026-08-27T15:38:16.791675+08:00,63.40016198158264,72200603563984237,17293965578628760857,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655302647456.0,75655374015328.0,75655475011936.0,71.367872,100.996608,172.36448,completed,635.0,75655390639712.0,87.992256,-84.372224,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,633,97.971712,3.0248959999999983,1.0308751979346855,-6.1618879999999905,-3.1369920000000207,False
202608271537,635,1787816296.8917758,2026-08-27T15:38:16.891776+08:00,63.50026273727417,72200603563984238,17293965578628760858,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655390639712.0,75655475169728.0,75655576947040.0,84.530016,101.777312,186.307328,completed,636.0,75655495639264.0,104.999552,-81.307776,True,True,waiting_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,634,100.996608,0.7807040000000001,1.0077300021798752,13.162143999999998,13.942848000000026,False
202608271537,636,1787816296.9918027,2026-08-27T15:38:16.991803+08:00,63.60028958320618,72200603563984239,17293965578628760859,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655495639264.0,75655577131616.0,75655676366688.0,81.492352,99.235072,180.727424,completed,637.0,75655607011776.0,111.372512,-69.354912,True,True,waiting_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,635,101.777312,-2.5422399999999925,0.9750215450767653,-3.0376640000000066,-5.579903999999999,False
202608271537,637,1787816297.0919678,2026-08-27T15:38:17.091968+08:00,63.70045471191406,72200603563984240,17293965578628760860,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655607011776.0,75655676517536.0,75655775966400.0,69.50576,99.448864,168.954624,completed,638.0,75655696613568.0,89.601792,-79.352832,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,636,99.235072,0.21379199999999798,1.0021543996058169,-11.986592000000002,-11.772800000000018,False
202608271537,638,1787816297.195515,2026-08-27T15:38:17.195515+08:00,63.804001808166504,72200603563984241,17293965578628760861,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655696613568.0,75655776143872.0,75655894483744.0,79.530304,118.339872,197.870176,completed,639.0,75655825042112.0,128.428544,-69.441632,True,True,waiting_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,637,99.448864,18.891008,1.1899570014193426,10.024544000000006,28.91555199999999,False
202608271537,639,1787816297.2917044,2026-08-27T15:38:17.291704+08:00,63.90019130706787,72200603563984242,17293965578628760862,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655825042112.0,75655894887968.0,75655997696160.0,69.845856,102.808192,172.654048,completed,640.0,75655909230944.0,84.188832,-88.465216,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,638,118.339872,-15.531679999999994,0.8687536183916102,-9.684448000000003,-25.216127999999998,False
202608271537,640,1787816297.4105787,2026-08-27T15:38:17.410579+08:00,64.01906561851501,72200603563984243,,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655909230944.0,,,,,,input_ready_but_no_service_observed,641.0,75655993313184.0,84.08224,,True,True,no_service_observed,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,639,102.808192,,,,,False
202608271537,641,1787816297.4947834,2026-08-27T15:38:17.494783+08:00,64.1032702922821,72200603563984244,17293965578628760863,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75655993313184.0,75656003336960.0,75656099557216.0,10.023776,96.220256,106.244032,completed,642.0,75656083665536.0,90.352352,-15.89168,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,640,,,,,,False
202608271537,642,1787816297.5933,2026-08-27T15:38:17.593300+08:00,64.20178699493408,72200603563984245,17293965578628760864,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75656083665536.0,75656099780128.0,75656199371328.0,16.114592,99.5912,115.705792,completed,643.0,75656202817056.0,119.15152,3.445728,True,False,pass,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,641,96.220256,3.3709439999999944,1.0350336211951046,6.0908159999999985,9.461759999999998,False
