frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms
890,17293852238736786883,container,1645404,968509236680288,968509237331392,0.651104
890,17293852238736786883,semantic_map_prepare,1645404,968509244644544,968509245750752,1.106208
890,17293852238736786883,semantic_base_copy,1645404,968509245758144,968509247766304,2.00816
890,17293852238736786883,cyber_taskmanager_queue_enqueue,1645404,968509247788576,968509247805632,0.017056
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509247807392,968509247847584,0.040192
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509247849504,968509247862944,0.01344
890,17293852238736786883,semantic_base_async_lock_wait,1645387,968509247893280,968509247894816,0.001536
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509247863520,968509247969280,0.10576
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509247972192,968509248049344,0.077152
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248051872,968509248073248,0.021376
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248074592,968509248111552,0.03696
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248112640,968509248126016,0.013376
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248126848,968509248169408,0.04256
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248171328,968509248188960,0.017632
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248190272,968509248204512,0.01424
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248205888,968509248219328,0.01344
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248220416,968509248232864,0.012448
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248234048,968509248245024,0.010976
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248246048,968509248286464,0.040416
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248288128,968509248307072,0.018944
890,17293852238736786883,cyber_taskmanager_notify_task,1645404,968509248308480,968509248318496,0.010016
890,17293852238736786883,cyber_taskmanager_notify_tasks,1645404,968509247806592,968509248320256,0.513664
890,17293852238736786883,semantic_base_async_submit,1645404,968509247773664,968509248322400,0.548736
890,17293852238736786883,semantic_base_async_future_replace,1645404,968509248323520,968509248325568,0.002048
890,17293852238736786883,semantic_base_async_schedule,1645404,968509247772320,968509248326304,0.553984
890,17293852238736786883,semantic_base_image,1645404,968509245757216,968509248327552,2.570336
890,17293852238736786883,semantic_adc_draw,1645404,968509248328960,968509248331328,0.002368
890,17293852238736786883,semantic_obstacle_history_draw,1645404,968509248332352,968509249742784,1.410432
890,17293852238736786883,semantic_history_cache_copy,1645404,968509249745632,968509250363360,0.617728
890,17293852238736786883,semantic_map_run,1645404,968509245754400,968509250395776,4.641376
890,17293852238736786883,semantic_draw_roads,1645387,968509248643488,968509250486112,1.842624
890,17293852238736786883,semantic_draw_junctions,1645387,968509250488352,968509250672800,0.184448
890,17293852238736786883,semantic_draw_crosswalks,1645387,968509250674848,968509250680672,0.005824
