record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,throttle,brake,steering_target,steering_rate,speed_target,acceleration_target,gear_location
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396700602527,1783598396.7006025,/apollo/control,apollo.control.ControlCommand,1783598396.7003415,8831,8831,control,1783598396483030737,0,0,24.16694070425533,0.0,-0.833559738790322,100.0,0.0,1.8275421603698925,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396710996363,1783598396.7109964,/apollo/control,apollo.control.ControlCommand,1783598396.7107558,8832,8832,control,1783598396483030737,0,0,24.39241637831858,0.0,-0.8343055102714927,100.0,0.0,1.8877525578739693,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396720670605,1783598396.7206707,/apollo/control,apollo.control.ControlCommand,1783598396.720378,8833,8833,control,1783598396483030737,0,0,24.39684975899911,0.0,-0.8349836613642753,100.0,0.0,1.8889364355324822,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396730591058,1783598396.730591,/apollo/control,apollo.control.ControlCommand,1783598396.7303054,8834,8834,control,1783598396483030737,0,0,24.62736541124364,0.0,-0.8354596233492482,100.0,0.0,1.9504926948062042,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396740875708,1783598396.7408757,/apollo/control,apollo.control.ControlCommand,1783598396.740629,8835,8835,control,1783598396583066288,0,0,24.45047233584041,0.0,-0.8347373697073208,100.0,0.0,1.9032556594586147,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396750710912,1783598396.7507107,/apollo/control,apollo.control.ControlCommand,1783598396.7504718,8836,8836,control,1783598396583066288,0,0,24.682344520546586,0.0,-0.8317103548767062,100.0,0.0,1.9651741633916886,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396760522948,1783598396.760523,/apollo/control,apollo.control.ControlCommand,1783598396.7602754,8837,8837,control,1783598396583066288,0,0,24.687505745065643,0.0,-0.8274896483476594,100.0,0.0,1.9665524024464829,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396770607243,1783598396.7706075,/apollo/control,apollo.control.ControlCommand,1783598396.7703276,8838,8838,control,1783598396583066288,0,0,24.919741851691082,0.0,-0.8238425750233673,100.0,0.0,2.028568087077697,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396780850261,1783598396.7808502,/apollo/control,apollo.control.ControlCommand,1783598396.780616,8839,8839,control,1783598396583066288,0,0,24.9252669981294,0.0,-0.8213719211919773,100.0,0.0,2.0300435068306317,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396793791619,1783598396.7937918,/apollo/control,apollo.control.ControlCommand,1783598396.7902193,8840,8840,control,1783598396583066288,0,0,24.185523976526213,0.0,-0.8188815901019423,100.0,0.0,1.8287341221895186,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396800625791,1783598396.8006256,/apollo/control,apollo.control.ControlCommand,1783598396.8002968,8841,8841,control,1783598396583066288,0,0,24.18986039174029,0.0,-0.8147185763247706,100.0,0.0,1.8299121810779826,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396810678278,1783598396.8106782,/apollo/control,apollo.control.ControlCommand,1783598396.8103535,8842,8842,control,1783598396583066288,0,0,24.417402409047842,0.0,-0.8097605322334359,100.0,0.0,1.8917277321160468,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396820702892,1783598396.820703,/apollo/control,apollo.control.ControlCommand,1783598396.8203516,8843,8843,control,1783598396583066288,0,0,24.422096545055467,0.0,-0.8057338542726097,100.0,0.0,1.8930029717724066,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396831371068,1783598396.831371,/apollo/control,apollo.control.ControlCommand,1783598396.8310807,8844,8844,control,1783598396683093080,0,0,24.649325067969713,0.0,-0.8035592298149047,100.0,0.0,1.9547333568754097,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396842490769,1783598396.842491,/apollo/control,apollo.control.ControlCommand,1783598396.8423028,8845,8845,control,1783598396683093080,0,0,24.65437325022495,0.0,-0.8035800655405042,100.0,0.0,1.956104779048513,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396850406844,1783598396.850407,/apollo/control,apollo.control.ControlCommand,1783598396.8502038,8846,8846,control,1783598396683093080,0,0,24.88050238477325,0.0,-0.8049534931793031,100.0,0.0,2.0175364971253122,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396860594020,1783598396.860594,/apollo/control,apollo.control.ControlCommand,1783598396.8603024,8847,8847,control,1783598396683093080,0,0,24.88590461327611,0.0,-0.8065491778583732,100.0,0.0,2.019004101815159,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396870334055,1783598396.870334,/apollo/control,apollo.control.ControlCommand,1783598396.8701117,8848,8848,control,1783598396683093080,0,0,25.20364826412705,0.0,-0.80783085783909,100.0,0.0,2.0805320024087006,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396880328174,1783598396.8803282,/apollo/control,apollo.control.ControlCommand,1783598396.8801072,8849,8849,control,1783598396683093080,0,0,25.214078714964284,0.0,-0.8086514352240792,100.0,0.0,2.082095789615291,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396890364660,1783598396.8903646,/apollo/control,apollo.control.ControlCommand,1783598396.8901138,8850,8850,control,1783598396683093080,0,0,24.348080939064005,0.0,-0.8080936101322698,100.0,0.0,1.869655837164113,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396900419067,1783598396.900419,/apollo/control,apollo.control.ControlCommand,1783598396.9002385,8851,8851,control,1783598396683093080,0,0,24.35259766939389,0.0,-0.8051481240890166,100.0,0.0,1.8709053265546043,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396910491875,1783598396.910492,/apollo/control,apollo.control.ControlCommand,1783598396.9101732,8852,8852,control,1783598396683093080,0,0,24.574224163346074,0.0,-0.8009707228162567,100.0,0.0,1.9322151530485145,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396920533898,1783598396.9205341,/apollo/control,apollo.control.ControlCommand,1783598396.9203165,8853,8853,control,1783598396683093080,0,0,24.579088580317073,0.0,-0.7973396634764841,100.0,0.0,1.933560825017456,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396930649682,1783598396.9306495,/apollo/control,apollo.control.ControlCommand,1783598396.93033,8854,8854,control,1783598396683093080,0,0,24.797677380572583,0.0,-0.7948693516056997,100.0,0.0,1.9940303166300832,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396940544343,1783598396.9405444,/apollo/control,apollo.control.ControlCommand,1783598396.940362,8855,8855,control,1783598396683093080,0,0,24.802884219799914,0.0,-0.793523381786661,100.0,0.0,1.995470714860081,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396950579965,1783598396.95058,/apollo/control,apollo.control.ControlCommand,1783598396.9503603,8856,8856,control,1783598396683093080,0,0,25.038943034737517,0.0,-0.7929986424282672,100.0,0.0,2.0560349327337644,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396960620708,1783598396.9606209,/apollo/control,apollo.control.ControlCommand,1783598396.9603813,8857,8857,control,1783598396683093080,0,0,25.048849094841067,0.0,-0.7929564603811369,100.0,0.0,2.0575700572248183,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396971710041,1783598396.97171,/apollo/control,apollo.control.ControlCommand,1783598396.971429,8858,8858,control,1783598396683093080,0,0,25.4402773795946,0.0,-0.7931297322702354,100.0,0.0,2.1182290013595577,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396982756814,1783598396.9827569,/apollo/control,apollo.control.ControlCommand,1783598396.982556,8859,8859,control,1783598396683093080,0,0,25.450794702198923,0.0,-0.7933500491771799,100.0,0.0,2.1198588521116677,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396990834554,1783598396.9908345,/apollo/control,apollo.control.ControlCommand,1783598396.9905436,8860,8860,control,1783598396683093080,0,0,24.49530329550233,0.0,-0.7918121763890708,100.0,0.0,1.8904151898656498,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397000340826,1783598397.0003407,/apollo/control,apollo.control.ControlCommand,1783598397.0001385,8861,8861,control,1783598396683093080,0,0,24.4998038049988,0.0,-0.7864785544842186,100.0,0.0,1.8917051228459025,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397011005769,1783598397.0110056,/apollo/control,apollo.control.ControlCommand,1783598397.0106528,8862,8862,control,1783598396683093080,0,0,24.710584265351077,0.0,-0.7791779610460464,100.0,0.0,1.9521188754698406,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397022173055,1783598397.022173,/apollo/control,apollo.control.ControlCommand,1783598397.021938,8863,8863,control,1783598396683093080,0,0,24.71541526987634,0.0,-0.7729110510421124,100.0,0.0,1.9535035347111496,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397030698418,1783598397.0306985,/apollo/control,apollo.control.ControlCommand,1783598397.0304608,8864,8864,control,1783598396683093080,0,0,24.926721285351174,0.0,-0.7686859811759037,100.0,0.0,2.014067921587956,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397040765241,1783598397.0407653,/apollo/control,apollo.control.ControlCommand,1783598397.040509,8865,8865,control,1783598396783130228,0,0,25.33963059634181,0.0,-0.7665568605772654,100.0,0.0,2.0893554849514078,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397051000067,1783598397.051,/apollo/control,apollo.control.ControlCommand,1783598397.0507104,8866,8866,control,1783598396783130228,0,0,25.7173249333568,0.0,-0.7661593252012608,100.0,0.0,2.149784507587995,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397060712549,1783598397.0607123,/apollo/control,apollo.control.ControlCommand,1783598397.0604918,8867,8867,control,1783598396783130228,0,0,25.727163858297708,0.0,-0.7667468507779265,100.0,0.0,2.1513586816216135,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397070438888,1783598397.0704389,/apollo/control,apollo.control.ControlCommand,1783598397.0702171,8868,8868,control,1783598396783130228,0,0,26.10545044933826,0.0,-0.7676018357908523,100.0,0.0,2.211882461654354,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397080770707,1783598397.0807707,/apollo/control,apollo.control.ControlCommand,1783598397.0805094,8869,8869,control,1783598396783130228,0,0,26.115881628304734,0.0,-0.7683515008585771,100.0,0.0,2.213551393084127,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397090771001,1783598397.090771,/apollo/control,apollo.control.ControlCommand,1783598397.0905378,8870,8870,control,1783598396783130228,0,0,24.81741353322687,0.0,-0.7680334268287516,100.0,0.0,1.961000859884752,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397100458651,1783598397.1004589,/apollo/control,apollo.control.ControlCommand,1783598397.1002204,8871,8871,control,1783598396783130228,0,0,24.822002826929065,0.0,-0.7656813597830621,100.0,0.0,1.962295498679783,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397110465794,1783598397.1104658,/apollo/control,apollo.control.ControlCommand,1783598397.1102552,8872,8872,control,1783598396783130228,0,0,25.04184714737652,0.0,-0.7622371698224304,100.0,0.0,2.022539846640852,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397120434375,1783598397.1204345,/apollo/control,apollo.control.ControlCommand,1783598397.1202343,8873,8873,control,1783598396783130228,0,0,25.05021182633246,0.0,-0.75921101261834,100.0,0.0,2.0239292429865565,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397130569904,1783598397.13057,/apollo/control,apollo.control.ControlCommand,1783598397.1303463,8874,8874,control,1783598396783130228,0,0,25.422735902225874,0.0,-0.7571364158534043,100.0,0.0,2.0858065239269643,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397140672663,1783598397.1406727,/apollo/control,apollo.control.ControlCommand,1783598397.1403887,8875,8875,control,1783598396783130228,0,0,25.431684596177792,0.0,-0.7559961944189793,100.0,0.0,2.0872929267812887,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397150512796,1783598397.150513,/apollo/control,apollo.control.ControlCommand,1783598397.1503088,8876,8876,control,1783598396783130228,0,0,25.804792687067184,0.0,-0.7555439928246448,100.0,0.0,2.1492672142303166,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397160483778,1783598397.1604838,/apollo/control,apollo.control.ControlCommand,1783598397.16029,8877,8877,control,1783598396783130228,0,0,25.814325396015075,0.0,-0.7554992921582548,100.0,0.0,2.150850623593261,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397170550089,1783598397.17055,/apollo/control,apollo.control.ControlCommand,1783598397.1703615,8878,8878,control,1783598396783130228,0,0,26.188017501900436,0.0,-0.755638857057132,100.0,0.0,2.2129219175509083,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397180343084,1783598397.1803432,/apollo/control,apollo.control.ControlCommand,1783598397.1801765,8879,8879,control,1783598396783130228,0,0,26.198134225844303,0.0,-0.7558208636054747,100.0,0.0,2.214602333422473,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397190525749,1783598397.1905258,/apollo/control,apollo.control.ControlCommand,1783598397.1903503,8880,8880,control,1783598396783130228,0,0,24.86827331763262,0.0,-0.7549415381277245,100.0,0.0,1.9385887511978743,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397200470939,1783598397.200471,/apollo/control,apollo.control.ControlCommand,1783598397.2002175,8881,8881,control,1783598396783130228,0,0,24.872429246667945,0.0,-0.7517715353580674,100.0,0.0,1.9398596605236045,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397210568322,1783598397.2105684,/apollo/control,apollo.control.ControlCommand,1783598397.2102983,8882,8882,control,1783598396783130228,0,0,25.1417585302087,0.0,-0.7474083191973057,100.0,0.0,2.001618454444038,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397220709419,1783598397.2207093,/apollo/control,apollo.control.ControlCommand,1783598397.2204733,8883,8883,control,1783598396883133201,0,0,25.55773196765586,0.0,-0.743430517631608,100.0,0.0,2.077115039174051,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397230447182,1783598397.230447,/apollo/control,apollo.control.ControlCommand,1783598397.230242,8884,8884,control,1783598396883133201,0,0,25.918322017009647,0.0,-0.7401841606691795,100.0,0.0,2.140269423358028,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397240635126,1783598397.2406352,/apollo/control,apollo.control.ControlCommand,1783598397.2404187,8885,8885,control,1783598396883133201,0,0,25.92669912613051,0.0,-0.7378537439523706,100.0,0.0,2.14173660518603,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397250462778,1783598397.2504628,/apollo/control,apollo.control.ControlCommand,1783598397.2502317,8886,8886,control,1783598396883133201,0,0,26.287855950538987,0.0,-0.7365080488568924,100.0,0.0,2.204990255363658,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397260539490,1783598397.2605393,/apollo/control,apollo.control.ControlCommand,1783598397.2603772,8887,8887,control,1783598396883133201,0,0,26.29679983471454,0.0,-0.7359242983654104,100.0,0.0,2.206556703185311,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397270582185,1783598397.2705822,/apollo/control,apollo.control.ControlCommand,1783598397.2703679,8888,8888,control,1783598396883133201,0,0,26.65852343417771,0.0,-0.735813059417303,100.0,0.0,2.26990961935659,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397280584591,1783598397.2805848,/apollo/control,apollo.control.ControlCommand,1783598397.2803183,8889,8889,control,1783598396883133201,0,0,26.668034093407957,0.0,-0.7359306825411275,100.0,0.0,2.2715753331718944,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397290576885,1783598397.290577,/apollo/control,apollo.control.ControlCommand,1783598397.2903507,8890,8890,control,1783598396883133201,0,0,25.177577917740198,0.0,-0.7365638679788115,100.0,0.0,1.971722747113177,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397300807327,1783598397.3008075,/apollo/control,apollo.control.ControlCommand,1783598397.3004982,8891,8891,control,1783598396883133201,0,0,25.1842318450469,0.0,-0.7381508925231451,100.0,0.0,1.9729435859812088,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397310558370,1783598397.3105586,/apollo/control,apollo.control.ControlCommand,1783598397.310342,8892,8892,control,1783598396883133201,0,0,25.536025138320714,0.0,-0.7401849979092653,100.0,0.0,2.0374893656607025,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397320510312,1783598397.3205101,/apollo/control,apollo.control.ControlCommand,1783598397.320324,8893,8893,control,1783598396883133201,0,0,25.543232346774168,0.0,-0.7418882772211975,100.0,0.0,2.0388117185816794,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397330779442,1783598397.3307793,/apollo/control,apollo.control.ControlCommand,1783598397.330496,8894,8894,control,1783598396883133201,0,0,25.89557892119473,0.0,-0.7430154503181435,100.0,0.0,2.1034590123141177,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397340695031,1783598397.3406951,/apollo/control,apollo.control.ControlCommand,1783598397.3404946,8895,8895,control,1783598396883133201,0,0,25.903339410794942,0.0,-0.7436098905452818,100.0,0.0,2.1048828792880405,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397350356121,1783598397.3503563,/apollo/control,apollo.control.ControlCommand,1783598397.3501217,8896,8896,control,1783598396883133201,0,0,26.256239266362268,0.0,-0.7438262970492228,100.0,0.0,2.1696316870734256,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397360867302,1783598397.3608673,/apollo/control,apollo.control.ControlCommand,1783598397.360588,8897,8897,control,1783598396883133201,0,0,26.264553037109234,0.0,-0.7438270033328278,100.0,0.0,2.1711570681002943,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397371370035,1783598397.37137,/apollo/control,apollo.control.ControlCommand,1783598397.3710418,8898,8898,control,1783598396883133201,0,0,26.618006173823314,0.0,-0.7437360465178321,100.0,0.0,2.236007389938624,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397380637935,1783598397.380638,/apollo/control,apollo.control.ControlCommand,1783598397.3803718,8899,8899,control,1783598396883133201,0,0,26.626873225717038,0.0,-0.7436294857007234,100.0,0.0,2.237634285018438,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397390864793,1783598397.3908648,/apollo/control,apollo.control.ControlCommand,1783598397.3906589,8900,8900,control,1783598396983929106,0,0,24.925734917170757,0.0,-0.741419165105297,100.0,0.0,1.8682092164326525,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397401159459,1783598397.4011595,/apollo/control,apollo.control.ControlCommand,1783598397.4009395,8901,8901,control,1783598396983929106,0,0,24.9293892337138,0.0,-0.734633316423641,100.0,0.0,1.8693579517912404,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397410822981,1783598397.4108229,/apollo/control,apollo.control.ControlCommand,1783598397.4105759,8902,8902,control,1783598396983929106,0,0,25.213372281968283,0.0,-0.7255187072969251,100.0,0.0,1.935675693411072,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397420567176,1783598397.4205673,/apollo/control,apollo.control.ControlCommand,1783598397.4203606,8903,8903,control,1783598396983929106,0,0,25.219920161218223,0.0,-0.7177484699305711,100.0,0.0,1.936928203150742,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397431407289,1783598397.4314075,/apollo/control,apollo.control.ControlCommand,1783598397.431069,8904,8904,control,1783598396983929106,0,0,25.567159030982523,0.0,-0.7125364789175292,100.0,0.0,2.0033497191516565,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397442622480,1783598397.4426224,/apollo/control,apollo.control.ControlCommand,1783598397.4423842,8905,8905,control,1783598396983929106,0,0,25.574249422673716,0.0,-0.7097430139560235,100.0,0.0,2.0047060032724087,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397451085730,1783598397.4510858,/apollo/control,apollo.control.ControlCommand,1783598397.4508286,8906,8906,control,1783598396983929106,0,0,25.922030804879267,0.0,-0.7086900189976618,100.0,0.0,2.0712312936544044,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397460884390,1783598397.4608846,/apollo/control,apollo.control.ControlCommand,1783598397.4606426,8907,8907,control,1783598396983929106,0,0,25.92966370901171,0.0,-0.7086446057547725,100.0,0.0,2.0726913521562382,GEAR_DRIVE
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397471194000,1783598397.471194,/apollo/control,apollo.control.ControlCommand,1783598397.4709692,8908,8908,control,1783598396983929106,0,0,26.277987603476696,0.0,-0.7090381455826508,100.0,0.0,2.1393204168845372,GEAR_DRIVE
