record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,point_kind,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,input_trajectory_header_timestamp_sec,input_trajectory_header_sequence_num,input_trajectory_header_module_name,input_trajectory_header_lidar_timestamp,input_trajectory_header_camera_timestamp,input_trajectory_header_radar_timestamp,latest_replan_trajectory_header_timestamp_sec,latest_replan_trajectory_header_sequence_num,latest_replan_trajectory_header_module_name,latest_replan_trajectory_header_lidar_timestamp,latest_replan_trajectory_header_camera_timestamp,latest_replan_trajectory_header_radar_timestamp,input_localization_header_timestamp_sec,input_localization_header_sequence_num,input_localization_header_module_name,input_localization_header_lidar_timestamp,input_localization_header_camera_timestamp,input_localization_header_radar_timestamp,input_canbus_header_timestamp_sec,input_canbus_header_sequence_num,input_canbus_header_module_name,input_canbus_header_lidar_timestamp,input_canbus_header_camera_timestamp,input_canbus_header_radar_timestamp,point_relative_time,point_s,point_x,point_y,point_z,point_theta,point_kappa,point_dkappa,point_ddkappa,point_v,point_a,point_da,point_steer,planning_seq_used,nearest_planning_point_index,nearest_distance_m,nearest_planning_kappa
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396650593823,1783598396.6505938,/apollo/control,apollo.control.ControlCommand,1783598396.6503332,8826,8826,lon_current_matched_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,109.2661004745893,-133.00393396342082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,24,0.014996716267126904,-0.0010862339452501727
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396650593823,1783598396.6505938,/apollo/control,apollo.control.ControlCommand,1783598396.6503332,8826,8826,lon_current_reference_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,109.19345522488862,-133.00371121758855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,22,0.0,-0.0010846672519735203
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396650593823,1783598396.6505938,/apollo/control,apollo.control.ControlCommand,1783598396.6503332,8826,8826,lon_preview_reference_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,109.64933893781149,-133.00517330185107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,32,0.0,-0.0010857920485557743
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396650593823,1783598396.6505938,/apollo/control,apollo.control.ControlCommand,1783598396.6503332,8826,8826,lat_current_target_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,110.70349219451164,-133.00772334774317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,52,0.009376222452631668,-0.001044747247177464
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396660492516,1783598396.6604927,/apollo/control,apollo.control.ControlCommand,1783598396.6602259,8827,8827,lon_current_matched_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,109.2661004745893,-133.00393396342082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,24,0.014996716267126904,-0.0010862339452501727
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396660492516,1783598396.6604927,/apollo/control,apollo.control.ControlCommand,1783598396.6602259,8827,8827,lon_current_reference_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,109.19345522488862,-133.00371121758855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,22,0.0,-0.0010846672519735203
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396660492516,1783598396.6604927,/apollo/control,apollo.control.ControlCommand,1783598396.6602259,8827,8827,lon_preview_reference_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,109.64933893781149,-133.00517330185107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,32,0.0,-0.0010857920485557743
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396660492516,1783598396.6604927,/apollo/control,apollo.control.ControlCommand,1783598396.6602259,8827,8827,lat_current_target_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,110.70349219451164,-133.00772334774317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,52,0.009376222452631668,-0.001044747247177464
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396670651724,1783598396.6706517,/apollo/control,apollo.control.ControlCommand,1783598396.6703658,8828,8828,lon_current_matched_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,109.2661004745893,-133.00393396342082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,24,0.014996716267126904,-0.0010862339452501727
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396670651724,1783598396.6706517,/apollo/control,apollo.control.ControlCommand,1783598396.6703658,8828,8828,lon_current_reference_point,control,1783598396483030737,0,0,1783598396.6334932,470,planning,1783598396483030737,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.586064,886,localization,0,0,0,1783598396.5830665,0,carla_bridge,0,0,0,0.0,0.0,109.23727617265567,-133.00384557171256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,23,0.0,-0.0010854505986118465
