record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,input_trajectory_header_timestamp_sec,input_trajectory_header_sequence_num,input_trajectory_header_module_name,input_trajectory_header_lidar_timestamp,input_trajectory_header_camera_timestamp,input_trajectory_header_radar_timestamp,latest_replan_trajectory_header_timestamp_sec,latest_replan_trajectory_header_sequence_num,latest_replan_trajectory_header_module_name,latest_replan_trajectory_header_lidar_timestamp,latest_replan_trajectory_header_camera_timestamp,latest_replan_trajectory_header_radar_timestamp,input_localization_header_timestamp_sec,input_localization_header_sequence_num,input_localization_header_module_name,input_localization_header_lidar_timestamp,input_localization_header_camera_timestamp,input_localization_header_radar_timestamp,input_canbus_header_timestamp_sec,input_canbus_header_sequence_num,input_canbus_header_module_name,input_canbus_header_lidar_timestamp,input_canbus_header_camera_timestamp,input_canbus_header_radar_timestamp
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396920533898,1783598396.9205341,/apollo/control,apollo.control.ControlCommand,1783598396.9203165,8853,8853,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.8863,889,localization,0,0,0,1783598396.8831332,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396930649682,1783598396.9306495,/apollo/control,apollo.control.ControlCommand,1783598396.93033,8854,8854,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.8863,889,localization,0,0,0,1783598396.8831332,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396940544343,1783598396.9405444,/apollo/control,apollo.control.ControlCommand,1783598396.940362,8855,8855,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.8863,889,localization,0,0,0,1783598396.8831332,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396950579965,1783598396.95058,/apollo/control,apollo.control.ControlCommand,1783598396.9503603,8856,8856,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.8863,889,localization,0,0,0,1783598396.8831332,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396960620708,1783598396.9606209,/apollo/control,apollo.control.ControlCommand,1783598396.9603813,8857,8857,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.8863,889,localization,0,0,0,1783598396.8831332,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396971710041,1783598396.97171,/apollo/control,apollo.control.ControlCommand,1783598396.971429,8858,8858,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.8863,889,localization,0,0,0,1783598396.8831332,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396982756814,1783598396.9827569,/apollo/control,apollo.control.ControlCommand,1783598396.982556,8859,8859,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.8863,889,localization,0,0,0,1783598396.8831332,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396990834554,1783598396.9908345,/apollo/control,apollo.control.ControlCommand,1783598396.9905436,8860,8860,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397000340826,1783598397.0003407,/apollo/control,apollo.control.ControlCommand,1783598397.0001385,8861,8861,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397011005769,1783598397.0110056,/apollo/control,apollo.control.ControlCommand,1783598397.0106528,8862,8862,control,1783598396683093080,0,0,1783598396.8278713,472,planning,1783598396683093080,0,0,1783598394.3171232,447,planning,1783598394182798690,0,0,1783598396.9868336,890,localization,0,0,0,1783598396.9839292,0,carla_bridge,0,0,0
