run_id,schema_version,fusion_trace_id,parent_trace_id,sensor,sensor_kind,frame_time_ns,sensor_ts_ns,object_count,is_main_sensor
202607271211,e2e_trace_v3,17294096575131288474,216446788142367615,radar_front,radar,1785125487980835147,1785125487980835147,0,0
202607271211,e2e_trace_v3,17294096575131288474,72331600066511814,velodyne64,lidar,1785125487980835147,1785125487980835147,0,1
202607271211,e2e_trace_v3,17294096575131288475,216446788142367615,radar_front,radar,1785125488080714775,1785125488080714775,0,0
202607271211,e2e_trace_v3,17294096575131288475,72331600066511815,velodyne64,lidar,1785125488080714775,1785125488080714775,0,1
202607271211,e2e_trace_v3,17294096575131288476,216446788142367616,radar_front,radar,1785125488180789571,1785125488180789571,0,0
202607271211,e2e_trace_v3,17294096575131288476,72331600066511816,velodyne64,lidar,1785125488180789571,1785125488180789571,0,1
202607271211,e2e_trace_v3,17294096575131288477,216446788142367617,radar_front,radar,1785125488280381112,1785125488280381112,0,0
202607271211,e2e_trace_v3,17294096575131288477,72331600066511817,velodyne64,lidar,1785125488280381112,1785125488280381112,0,1
202607271211,e2e_trace_v3,17294096575131288478,216446788142367618,radar_front,radar,1785125488380244340,1785125488380244340,0,0
202607271211,e2e_trace_v3,17294096575131288478,72331600066511818,velodyne64,lidar,1785125488380244340,1785125488380244340,0,1
202607271211,e2e_trace_v3,17294096575131288479,216446788142367619,radar_front,radar,1785125488480438806,1785125488480438806,0,0
202607271211,e2e_trace_v3,17294096575131288479,72331600066511819,velodyne64,lidar,1785125488480438806,1785125488480438806,0,1
202607271211,e2e_trace_v3,17294096575131288480,216446788142367620,radar_front,radar,1785125488580362945,1785125488580362945,0,0
202607271211,e2e_trace_v3,17294096575131288480,72331600066511820,velodyne64,lidar,1785125488580362945,1785125488580362945,0,1
202607271211,e2e_trace_v3,17294096575131288481,216446788142367622,radar_front,radar,1785125488680559063,1785125488680559063,0,0
202607271211,e2e_trace_v3,17294096575131288481,72331600066511821,velodyne64,lidar,1785125488680559063,1785125488680559063,0,1
202607271211,e2e_trace_v3,17294096575131288482,216446788142367622,radar_front,radar,1785125488780963278,1785125488780963278,0,0
202607271211,e2e_trace_v3,17294096575131288482,72331600066511822,velodyne64,lidar,1785125488780963278,1785125488780963278,0,1
202607271211,e2e_trace_v3,17294096575131288483,216446788142367622,radar_front,radar,1785125488880223894,1785125488880223894,0,0
202607271211,e2e_trace_v3,17294096575131288483,72331600066511823,velodyne64,lidar,1785125488880223894,1785125488880223894,0,1
202607271211,e2e_trace_v3,17294096575131288484,216446788142367623,radar_front,radar,1785125488980871282,1785125488980871282,0,0
202607271211,e2e_trace_v3,17294096575131288484,72331600066511824,velodyne64,lidar,1785125488980871282,1785125488980871282,0,1
202607271211,e2e_trace_v3,17294096575131288485,216446788142367624,radar_front,radar,1785125489080866724,1785125489080866724,0,0
202607271211,e2e_trace_v3,17294096575131288485,72331600066511825,velodyne64,lidar,1785125489080866724,1785125489080866724,0,1
202607271211,e2e_trace_v3,17294096575131288486,216446788142367625,radar_front,radar,1785125489180443265,1785125489180443265,0,0
202607271211,e2e_trace_v3,17294096575131288486,72331600066511826,velodyne64,lidar,1785125489180443265,1785125489180443265,0,1
202607271211,e2e_trace_v3,17294096575131288487,216446788142367626,radar_front,radar,1785125489280346784,1785125489280346784,0,0
202607271211,e2e_trace_v3,17294096575131288487,72331600066511827,velodyne64,lidar,1785125489280346784,1785125489280346784,0,1
202607271211,e2e_trace_v3,17294096575131288488,216446788142367627,radar_front,radar,1785125489380588263,1785125489380588263,0,0
202607271211,e2e_trace_v3,17294096575131288488,72331600066511828,velodyne64,lidar,1785125489380588263,1785125489380588263,0,1
202607271211,e2e_trace_v3,17294096575131288489,216446788142367627,radar_front,radar,1785125489480891888,1785125489480891888,0,0
202607271211,e2e_trace_v3,17294096575131288489,72331600066511829,velodyne64,lidar,1785125489480891888,1785125489480891888,0,1
202607271211,e2e_trace_v3,17294096575131288490,216446788142367629,radar_front,radar,1785125489580377995,1785125489580377995,0,0
202607271211,e2e_trace_v3,17294096575131288490,72331600066511830,velodyne64,lidar,1785125489580377995,1785125489580377995,0,1
202607271211,e2e_trace_v3,17294096575131288491,216446788142367629,radar_front,radar,1785125489680439631,1785125489680439631,0,0
202607271211,e2e_trace_v3,17294096575131288491,72331600066511831,velodyne64,lidar,1785125489680439631,1785125489680439631,0,1
202607271211,e2e_trace_v3,17294096575131288492,216446788142367630,radar_front,radar,1785125489780766071,1785125489780766071,0,0
202607271211,e2e_trace_v3,17294096575131288492,72331600066511832,velodyne64,lidar,1785125489780766071,1785125489780766071,0,1
202607271211,e2e_trace_v3,17294096575131288493,216446788142367632,radar_front,radar,1785125489880929583,1785125489880929583,0,0
202607271211,e2e_trace_v3,17294096575131288493,72331600066511833,velodyne64,lidar,1785125489880929583,1785125489880929583,0,1
202607271211,e2e_trace_v3,17294096575131288494,216446788142367632,radar_front,radar,1785125489980439023,1785125489980439023,0,0
202607271211,e2e_trace_v3,17294096575131288494,72331600066511834,velodyne64,lidar,1785125489980439023,1785125489980439023,0,1
202607271211,e2e_trace_v3,17294096575131288495,216446788142367633,radar_front,radar,1785125490080459951,1785125490080459951,0,0
202607271211,e2e_trace_v3,17294096575131288495,72331600066511835,velodyne64,lidar,1785125490080459951,1785125490080459951,0,1
202607271211,e2e_trace_v3,17294096575131288496,216446788142367634,radar_front,radar,1785125490180479196,1785125490180479196,0,0
202607271211,e2e_trace_v3,17294096575131288496,72331600066511836,velodyne64,lidar,1785125490180479196,1785125490180479196,0,1
202607271211,e2e_trace_v3,17294096575131288497,216446788142367635,radar_front,radar,1785125490280410708,1785125490280410708,0,0
202607271211,e2e_trace_v3,17294096575131288497,72331600066511837,velodyne64,lidar,1785125490280410708,1785125490280410708,0,1
202607271211,e2e_trace_v3,17294096575131288498,216446788142367636,radar_front,radar,1785125490380472811,1785125490380472811,0,0
202607271211,e2e_trace_v3,17294096575131288498,72331600066511838,velodyne64,lidar,1785125490380472811,1785125490380472811,0,1
202607271211,e2e_trace_v3,17294096575131288499,216446788142367636,radar_front,radar,1785125490480240240,1785125490480240240,0,0
202607271211,e2e_trace_v3,17294096575131288499,72331600066511839,velodyne64,lidar,1785125490480240240,1785125490480240240,0,1
202607271211,e2e_trace_v3,17294096575131288500,216446788142367638,radar_front,radar,1785125490580255622,1785125490580255622,0,0
202607271211,e2e_trace_v3,17294096575131288500,72331600066511840,velodyne64,lidar,1785125490580255622,1785125490580255622,0,1
202607271211,e2e_trace_v3,17294096575131288501,216446788142367638,radar_front,radar,1785125490680357956,1785125490680357956,0,0
202607271211,e2e_trace_v3,17294096575131288501,72331600066511841,velodyne64,lidar,1785125490680357956,1785125490680357956,0,1
202607271211,e2e_trace_v3,17294096575131288502,216446788142367640,radar_front,radar,1785125490780543762,1785125490780543762,0,0
202607271211,e2e_trace_v3,17294096575131288502,72331600066511842,velodyne64,lidar,1785125490780543762,1785125490780543762,0,1
202607271211,e2e_trace_v3,17294096575131288503,216446788142367641,radar_front,radar,1785125490880735755,1785125490880735755,0,0
202607271211,e2e_trace_v3,17294096575131288503,72331600066511843,velodyne64,lidar,1785125490880735755,1785125490880735755,0,1
202607271211,e2e_trace_v3,17294096575131288504,216446788142367641,radar_front,radar,1785125490980753908,1785125490980753908,0,0
202607271211,e2e_trace_v3,17294096575131288504,72331600066511844,velodyne64,lidar,1785125490980753908,1785125490980753908,0,1
202607271211,e2e_trace_v3,17294096575131288505,216446788142367642,radar_front,radar,1785125491080315345,1785125491080315345,0,0
202607271211,e2e_trace_v3,17294096575131288505,72331600066511845,velodyne64,lidar,1785125491080315345,1785125491080315345,0,1
202607271211,e2e_trace_v3,17294096575131288506,216446788142367643,radar_front,radar,1785125491180403409,1785125491180403409,0,0
202607271211,e2e_trace_v3,17294096575131288506,72331600066511846,velodyne64,lidar,1785125491180403409,1785125491180403409,0,1
202607271211,e2e_trace_v3,17294096575131288507,72331600066511847,velodyne64,lidar,1785125491280612593,1785125491280612593,0,1
202607271211,e2e_trace_v3,17294096575131288508,216446788142367644,radar_front,radar,1785125491380860598,1785125491380860598,0,0
202607271211,e2e_trace_v3,17294096575131288508,72331600066511848,velodyne64,lidar,1785125491380860598,1785125491380860598,0,1
202607271211,e2e_trace_v3,17294096575131288509,216446788142367644,radar_front,radar,1785125491480696368,1785125491480696368,0,0
202607271211,e2e_trace_v3,17294096575131288509,72331600066511849,velodyne64,lidar,1785125491480696368,1785125491480696368,0,1
202607271211,e2e_trace_v3,17294096575131288510,216446788142367645,radar_front,radar,1785125491580559214,1785125491580559214,0,0
202607271211,e2e_trace_v3,17294096575131288510,72331600066511850,velodyne64,lidar,1785125491580559214,1785125491580559214,0,1
202607271211,e2e_trace_v3,17294096575131288511,216446788142367646,radar_front,radar,1785125491680535072,1785125491680535072,0,0
202607271211,e2e_trace_v3,17294096575131288511,72331600066511851,velodyne64,lidar,1785125491680535072,1785125491680535072,0,1
202607271211,e2e_trace_v3,17294096575131288512,216446788142367647,radar_front,radar,1785125491780762825,1785125491780762825,0,0
202607271211,e2e_trace_v3,17294096575131288512,72331600066511852,velodyne64,lidar,1785125491780762825,1785125491780762825,0,1
202607271211,e2e_trace_v3,17294096575131288513,216446788142367649,radar_front,radar,1785125491880296878,1785125491880296878,0,0
202607271211,e2e_trace_v3,17294096575131288513,72331600066511853,velodyne64,lidar,1785125491880296878,1785125491880296878,0,1
202607271211,e2e_trace_v3,17294096575131288514,216446788142367649,radar_front,radar,1785125491980677249,1785125491980677249,0,0
202607271211,e2e_trace_v3,17294096575131288514,72331600066511854,velodyne64,lidar,1785125491980677249,1785125491980677249,0,1
202607271211,e2e_trace_v3,17294096575131288515,216446788142367650,radar_front,radar,1785125492080251089,1785125492080251089,0,0
202607271211,e2e_trace_v3,17294096575131288515,72331600066511855,velodyne64,lidar,1785125492080251089,1785125492080251089,0,1
202607271211,e2e_trace_v3,17294096575131288516,216446788142367651,radar_front,radar,1785125492180514349,1785125492180514349,0,0
202607271211,e2e_trace_v3,17294096575131288516,72331600066511856,velodyne64,lidar,1785125492180514349,1785125492180514349,0,1
202607271211,e2e_trace_v3,17294096575131288517,216446788142367652,radar_front,radar,1785125492280601298,1785125492280601298,0,0
202607271211,e2e_trace_v3,17294096575131288517,72331600066511857,velodyne64,lidar,1785125492280601298,1785125492280601298,0,1
202607271211,e2e_trace_v3,17294096575131288518,216446788142367653,radar_front,radar,1785125492381023203,1785125492381023203,0,0
202607271211,e2e_trace_v3,17294096575131288518,72331600066511858,velodyne64,lidar,1785125492381023203,1785125492381023203,0,1
202607271211,e2e_trace_v3,17294096575131288519,216446788142367654,radar_front,radar,1785125492480536646,1785125492480536646,0,0
202607271211,e2e_trace_v3,17294096575131288519,72331600066511859,velodyne64,lidar,1785125492480536646,1785125492480536646,0,1
202607271211,e2e_trace_v3,17294096575131288520,216446788142367656,radar_front,radar,1785125492581233407,1785125492581233407,0,0
202607271211,e2e_trace_v3,17294096575131288520,72331600066511860,velodyne64,lidar,1785125492581233407,1785125492581233407,0,1
202607271211,e2e_trace_v3,17294096575131288521,216446788142367656,radar_front,radar,1785125492680760237,1785125492680760237,0,0
202607271211,e2e_trace_v3,17294096575131288521,72331600066511861,velodyne64,lidar,1785125492680760237,1785125492680760237,0,1
202607271211,e2e_trace_v3,17294096575131288522,216446788142367658,radar_front,radar,1785125492780237810,1785125492780237810,0,0
202607271211,e2e_trace_v3,17294096575131288522,72331600066511862,velodyne64,lidar,1785125492780237810,1785125492780237810,0,1
202607271211,e2e_trace_v3,17294096575131288523,216446788142367659,radar_front,radar,1785125492880898402,1785125492880898402,0,0
202607271211,e2e_trace_v3,17294096575131288523,72331600066511863,velodyne64,lidar,1785125492880898402,1785125492880898402,0,1
202607271211,e2e_trace_v3,17294096575131288524,216446788142367660,radar_front,radar,1785125492980652032,1785125492980652032,0,0
202607271211,e2e_trace_v3,17294096575131288524,72331600066511864,velodyne64,lidar,1785125492980652032,1785125492980652032,0,1
202607271211,e2e_trace_v3,17294096575131288525,216446788142367660,radar_front,radar,1785125493080244932,1785125493080244932,0,0
202607271211,e2e_trace_v3,17294096575131288525,72331600066511865,velodyne64,lidar,1785125493080244932,1785125493080244932,0,1
202607271211,e2e_trace_v3,17294096575131288526,216446788142367662,radar_front,radar,1785125493180356178,1785125493180356178,0,0
202607271211,e2e_trace_v3,17294096575131288526,72331600066511866,velodyne64,lidar,1785125493180356178,1785125493180356178,0,1
202607271211,e2e_trace_v3,17294096575131288527,216446788142367662,radar_front,radar,1785125493280615215,1785125493280615215,0,0
202607271211,e2e_trace_v3,17294096575131288527,72331600066511867,velodyne64,lidar,1785125493280615215,1785125493280615215,0,1
202607271211,e2e_trace_v3,17294096575131288528,216446788142367663,radar_front,radar,1785125493380477665,1785125493380477665,0,0
202607271211,e2e_trace_v3,17294096575131288528,72331600066511868,velodyne64,lidar,1785125493380477665,1785125493380477665,0,1
202607271211,e2e_trace_v3,17294096575131288529,216446788142367664,radar_front,radar,1785125493480599066,1785125493480599066,0,0
202607271211,e2e_trace_v3,17294096575131288529,72331600066511869,velodyne64,lidar,1785125493480599066,1785125493480599066,0,1
202607271211,e2e_trace_v3,17294096575131288530,216446788142367665,radar_front,radar,1785125493580504631,1785125493580504631,0,0
202607271211,e2e_trace_v3,17294096575131288530,72331600066511870,velodyne64,lidar,1785125493580504631,1785125493580504631,0,1
202607271211,e2e_trace_v3,17294096575131288531,216446788142367666,radar_front,radar,1785125493680601540,1785125493680601540,0,0
202607271211,e2e_trace_v3,17294096575131288531,72331600066511871,velodyne64,lidar,1785125493680601540,1785125493680601540,0,1
202607271211,e2e_trace_v3,17294096575131288532,216446788142367667,radar_front,radar,1785125493780541248,1785125493780541248,0,0
202607271211,e2e_trace_v3,17294096575131288532,72331600066511872,velodyne64,lidar,1785125493780541248,1785125493780541248,0,1
202607271211,e2e_trace_v3,17294096575131288533,216446788142367668,radar_front,radar,1785125493888608921,1785125493888608921,0,0
202607271211,e2e_trace_v3,17294096575131288533,72331600066511873,velodyne64,lidar,1785125493888608921,1785125493888608921,0,1
202607271211,e2e_trace_v3,17294096575131288534,216446788142367670,radar_front,radar,1785125493980588716,1785125493980588716,0,0
202607271211,e2e_trace_v3,17294096575131288534,72331600066511874,velodyne64,lidar,1785125493980588716,1785125493980588716,0,1
202607271211,e2e_trace_v3,17294096575131288535,216446788142367671,radar_front,radar,1785125494084830286,1785125494084830286,0,0
202607271211,e2e_trace_v3,17294096575131288535,72331600066511875,velodyne64,lidar,1785125494084830286,1785125494084830286,0,1
202607271211,e2e_trace_v3,17294096575131288536,216446788142367672,radar_front,radar,1785125494180445739,1785125494180445739,0,0
202607271211,e2e_trace_v3,17294096575131288536,72331600066511876,velodyne64,lidar,1785125494180445739,1785125494180445739,0,1
202607271211,e2e_trace_v3,17294096575131288537,216446788142367672,radar_front,radar,1785125494280657490,1785125494280657490,0,0
202607271211,e2e_trace_v3,17294096575131288537,72331600066511877,velodyne64,lidar,1785125494280657490,1785125494280657490,0,1
202607271211,e2e_trace_v3,17294096575131288538,216446788142367674,radar_front,radar,1785125494380647549,1785125494380647549,0,0
202607271211,e2e_trace_v3,17294096575131288538,72331600066511878,velodyne64,lidar,1785125494380647549,1785125494380647549,0,1
202607271211,e2e_trace_v3,17294096575131288539,216446788142367674,radar_front,radar,1785125494480591731,1785125494480591731,0,0
202607271211,e2e_trace_v3,17294096575131288539,72331600066511879,velodyne64,lidar,1785125494480591731,1785125494480591731,0,1
202607271211,e2e_trace_v3,17294096575131288540,216446788142367674,radar_front,radar,1785125494581252024,1785125494581252024,0,0
202607271211,e2e_trace_v3,17294096575131288540,72331600066511880,velodyne64,lidar,1785125494581252024,1785125494581252024,0,1
202607271211,e2e_trace_v3,17294096575131288541,216446788142367676,radar_front,radar,1785125494680640068,1785125494680640068,0,0
202607271211,e2e_trace_v3,17294096575131288541,72331600066511881,velodyne64,lidar,1785125494680640068,1785125494680640068,0,1
202607271211,e2e_trace_v3,17294096575131288542,216446788142367676,radar_front,radar,1785125494780577314,1785125494780577314,0,0
202607271211,e2e_trace_v3,17294096575131288542,72331600066511882,velodyne64,lidar,1785125494780577314,1785125494780577314,0,1
202607271211,e2e_trace_v3,17294096575131288543,216446788142367677,radar_front,radar,1785125494880503964,1785125494880503964,0,0
202607271211,e2e_trace_v3,17294096575131288543,72331600066511883,velodyne64,lidar,1785125494880503964,1785125494880503964,0,1
202607271211,e2e_trace_v3,17294096575131288544,216446788142367678,radar_front,radar,1785125494980634288,1785125494980634288,0,0
202607271211,e2e_trace_v3,17294096575131288544,72331600066511884,velodyne64,lidar,1785125494980634288,1785125494980634288,0,1
202607271211,e2e_trace_v3,17294096575131288545,216446788142367680,radar_front,radar,1785125495080243386,1785125495080243386,0,0
202607271211,e2e_trace_v3,17294096575131288545,72331600066511885,velodyne64,lidar,1785125495080243386,1785125495080243386,0,1
202607271211,e2e_trace_v3,17294096575131288546,216446788142367680,radar_front,radar,1785125495180167770,1785125495180167770,0,0
202607271211,e2e_trace_v3,17294096575131288546,72331600066511886,velodyne64,lidar,1785125495180167770,1785125495180167770,0,1
202607271211,e2e_trace_v3,17294096575131288547,216446788142367682,radar_front,radar,1785125495280921291,1785125495280921291,0,0
202607271211,e2e_trace_v3,17294096575131288547,72331600066511887,velodyne64,lidar,1785125495280921291,1785125495280921291,0,1
202607271211,e2e_trace_v3,17294096575131288548,216446788142367682,radar_front,radar,1785125495383915786,1785125495383915786,0,0
202607271211,e2e_trace_v3,17294096575131288548,72331600066511888,velodyne64,lidar,1785125495383915786,1785125495383915786,0,1
202607271211,e2e_trace_v3,17294096575131288549,216446788142367684,radar_front,radar,1785125495480359029,1785125495480359029,0,0
