role,actor_id,actor_type,role_name,carla_frame,carla_timestamp_sec,wall_time_unix_ns,location_x,location_y,location_z,rotation_yaw,velocity_x,velocity_y,velocity_z
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1528,153.37698148167692,1783690723591890461,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-4.905434707325185e-07,-1.3956251621038973e-07,-8.583068620282575e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1529,153.47698148316704,1783690723691832402,248.91831970214844,133.48426818847656,0.03389577940106392,0.12981568276882172,1.7474666833877563,0.0029188666958361864,3.9100646631595737e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1529,153.47698148316704,1783690723691832402,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-3.8148382941471937e-07,-4.547870702253931e-08,-1.449584942747606e-06
ego,197,vehicle.lincoln.mkz_2017,hero,1530,153.57698148465715,1783690723792313625,249.09495544433594,133.48458862304688,0.03382440656423569,0.12689459323883057,1.766864538192749,0.0030120303854346275,3.337860050578456e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1530,153.57698148465715,1783690723792313625,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-2.5534376391078695e-07,1.0771454839186845e-08,-2.47955313170678e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1531,153.67698148614727,1783690723893207297,249.27423095703125,133.4849090576172,0.03376596421003342,0.12425877153873444,1.7983171939849854,0.003081628819927573,1.7166136956348055e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1531,153.67698148614727,1783690723893207297,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-1.7689268361209542e-07,3.27717764037061e-08,-8.392333938900265e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1532,153.77698148763739,1783690723992978374,249.45681762695312,133.48521423339844,0.03372655808925629,0.12183088809251785,1.8316543102264404,0.003142542438581586,2.899169885495212e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1532,153.77698148763739,1783690723992978374,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-9.708920600814963e-08,6.809566599486061e-08,-8.29696659820911e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1533,153.8769814891275,1783690724092059846,249.64273071289062,133.48553466796875,0.033703479915857315,0.11964278668165207,1.8675153255462646,0.0032247055787593126,2.670288097306184e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1533,153.8769814891275,1783690724092059846,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-8.407833718138136e-08,-2.6767660088466982e-08,-1.5640258652638295e-06
ego,197,vehicle.lincoln.mkz_2017,hero,1534,153.97698149061762,1783690724191434517,249.83267211914062,133.48583984375,0.03368448093533516,0.11763413995504379,1.9113765954971313,0.0033030875492841005,-3.623962356869015e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1534,153.97698149061762,1783690724191434517,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,7.867321905052904e-09,1.0729620925076233e-07,5.7220457705398076e-08
ego,197,vehicle.lincoln.mkz_2017,hero,1535,154.07698149210773,1783690724290866411,250.02688598632812,133.48614501953125,0.03367307409644127,0.11581768095493317,1.9504154920578003,0.0033855896908789873,-7.629394076502649e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1535,154.07698149210773,1783690724290866411,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-9.481329499294588e-08,-1.1611255068544324e-08,-5.245208853921213e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1536,154.17698149359785,1783690724394481586,250.22422790527344,133.48655700683594,0.033677730709314346,0.11536466330289841,1.9770216941833496,0.0039289179258048534,-8.869171210790228e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1536,154.17698149359785,1783690724394481586,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-4.849450974120373e-08,-4.7815991166544336e-08,-9.5367431640625e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1537,154.27698149508797,1783690724493289922,250.42410278320312,133.48692321777344,0.03368566557765007,0.11572187393903732,2.0041158199310303,0.00419877003878355,-6.866454782539222e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1537,154.27698149508797,1783690724493289922,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,2.2956815115549034e-08,-4.194599156903678e-08,-1.9359588350198464e-06
ego,197,vehicle.lincoln.mkz_2017,hero,1538,154.37698149657808,1783690724592215757,250.626708984375,133.48733520507812,0.03369012847542763,0.11649328470230103,2.0290679931640625,0.004393595736473799,-7.343292054429185e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1538,154.37698149657808,1783690724592215757,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,9.099430098302719e-10,2.1482406964423717e-09,-3.814697180359872e-08
ego,197,vehicle.lincoln.mkz_2017,hero,1539,154.4769814980682,1783690724695306281,250.8312225341797,133.48777770996094,0.0337008461356163,0.11719518154859543,2.044219732284546,0.004397275857627392,-8.964538551481382e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1539,154.4769814980682,1783690724695306281,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,4.7251971224682165e-09,6.503578120486964e-09,-2.0980834847250662e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1540,154.57698149955831,1783690724792815339,251.03713989257812,133.48822021484375,0.03371122106909752,0.11772709339857101,2.059008836746216,0.004392500501126051,-1.0299681889591739e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1540,154.57698149955831,1783690724792815339,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,7.995095252510964e-09,9.988765370394503e-09,-3.623962356869015e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1541,154.67698150104843,1783690724891762297,251.2445831298828,133.4886932373047,0.0337173268198967,0.11859670281410217,2.072103977203369,0.004588802810758352,-8.773803301664884e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1541,154.67698150104843,1783690724891762297,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,1.0900726543638939e-08,1.2912757973992939e-08,-5.149840944795869e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1542,154.77698150253855,1783690724992999012,251.45285034179688,133.48922729492188,0.033726710826158524,0.12276072800159454,2.0777297019958496,0.005969126243144274,-3.0803680601820815e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1542,154.77698150253855,1783690724992999012,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,7.272738522523525e-10,1.442799657525029e-09,8.834603654180169e-26
ego,197,vehicle.lincoln.mkz_2017,hero,1543,154.87698150402866,1783690725092994133,251.66134643554688,133.48989868164062,0.03373827040195465,0.1320027858018875,2.0780458450317383,0.007970355451107025,-8.201598689083767e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1543,154.87698150402866,1783690725092994133,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,4.723985203014536e-09,5.8105067424207846e-09,-1.7166136956348055e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1544,154.97698150551878,1783690725193141973,251.8696746826172,133.4906005859375,0.03374936804175377,0.140693798661232,2.074496269226074,0.007719904650002718,-7.05719003235572e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1544,154.97698150551878,1783690725193141973,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-3.593607544871702e-08,-8.959612785019999e-08,-5.722045557376987e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1545,155.0769815070089,1783690725292277193,252.0775146484375,133.49131774902344,0.03375928848981857,0.14753177762031555,2.0678367614746094,0.007375796791166067,-1.1539458455445128e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1545,155.0769815070089,1783690725292277193,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,1.026582729934944e-08,1.1264030597146757e-08,-4.95910626341356e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1546,155.176981508499,1783690725391676863,252.2845458984375,133.49195861816406,0.03376707062125206,0.15268877148628235,2.059455394744873,0.00701598497107625,-8.583068478174027e-08
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1546,155.176981508499,1783690725391676863,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,1.317241693499227e-08,1.5872075209699688e-08,-6.294250169958104e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1547,155.27698150998913,1783690725491101038,252.49110412597656,133.49269104003906,0.033767033368349075,0.15952914953231812,2.0603482723236084,0.008011899888515472,-7.05719003235572e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1547,155.27698150998913,1783690725491101038,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-1.185811782100643e-09,-3.977528528764651e-09,-7.629394360719743e-08
ego,197,vehicle.lincoln.mkz_2017,hero,1548,155.37698151147924,1783690725592299284,252.69873046875,133.4935302734375,0.03375181183218956,0.16972780227661133,2.0781219005584717,0.00955065619200468,-6.580352760465757e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1548,155.37698151147924,1783690725592299284,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-2.735884407911726e-09,-1.1219579931776025e-08,-1.7166136956348055e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1549,155.47698151296936,1783690725693092303,252.9089813232422,133.4943389892578,0.033726442605257034,0.17842990159988403,2.111447811126709,0.009175602346658707,2.670288097306184e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1549,155.47698151296936,1783690725693092303,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-4.82805173618317e-09,-1.5525015939488185e-08,-2.670288097306184e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1550,155.57698151445948,1783690725791585840,253.12339782714844,133.4951629638672,0.03369588777422905,0.1847047060728073,2.1602160930633545,0.008818510919809341,-6.19888282926695e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1550,155.57698151445948,1783690725791585840,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-6.379007988499552e-09,-1.8397638967826424e-08,-3.623962356869015e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1551,155.6769815159496,1783690725892247508,253.34353637695312,133.49600219726562,0.03366266191005707,0.18925605714321136,2.2238142490386963,0.008695581927895546,1.7929077102962765e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1551,155.6769815159496,1783690725892247508,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-8.213196234230224e-10,-2.9357212216751805e-09,-5.7220457705398076e-08
ego,197,vehicle.lincoln.mkz_2017,hero,1552,155.7769815174397,1783690725991956951,253.57066345214844,133.49685668945312,0.03363038972020149,0.19225811958312988,2.2991347312927246,0.008575202897191048,-1.659393319641822e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1552,155.7769815174397,1783690725991956951,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-2.3658093262213242e-09,-2.1313935505418158e-08,-1.5258788721439487e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1553,155.87698151892982,1783690726092637667,253.80552673339844,133.4977264404297,0.033606015145778656,0.19390252232551575,2.3763866424560547,0.008485524915158749,-3.52859501617786e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1553,155.87698151892982,1783690726092637667,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-4.649936879985717e-09,-1.6949055492432308e-08,-2.670288097306184e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1554,155.97698152041994,1783690726192572796,254.04766845703125,133.49859619140625,0.03359716385602951,0.1944587230682373,2.445068597793579,0.008413559757173061,-9.250640573554847e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1554,155.97698152041994,1783690726192572796,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-6.742594482744835e-09,-1.8919717348353515e-08,-3.623962356869015e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1555,156.07698152191006,1783690726292367719,254.29583740234375,133.49940490722656,0.03360540419816971,0.19403278827667236,2.498670816421509,0.008272283710539341,-1.287460349885805e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1555,156.07698152191006,1783690726292367719,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-4.5683803961971137e-10,-1.893898371463365e-09,-3.814697180359872e-08
ego,197,vehicle.lincoln.mkz_2017,hero,1556,156.17698152340017,1783690726391893208,254.54820251464844,133.5001983642578,0.033630769699811935,0.19291463494300842,2.529564142227173,0.008131229318678379,-2.079010073430254e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1556,156.17698152340017,1783690726391893208,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-2.735346171789388e-09,-8.673699980477068e-09,-1.5258788721439487e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1557,156.2769815248903,1783690726492885610,254.80210876464844,133.5009765625,0.03367242589592934,0.19115479290485382,2.5324251651763916,0.007862221449613571,9.059905892172537e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1557,156.2769815248903,1783690726492885610,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-4.285796606495751e-09,-1.3921091834845356e-08,-2.47955313170678e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1558,156.3769815263804,1783690726593329696,255.05477905273438,133.5017852783203,0.033724572509527206,0.1886993795633316,2.5089118480682373,0.007457864936441183,5.7220457705398076e-08
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1558,156.3769815263804,1783690726593329696,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,3.773318724142882e-08,8.102026782808025e-08,-1.1444091541079615e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1559,156.47698152787052,1783690726692102262,255.3002471923828,133.50250244140625,0.03382711485028267,0.18576069176197052,2.3787567615509033,0.006783898454159498,-9.155273232863692e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1559,156.47698152787052,1783690726692102262,265.4962158203125,133.489013671875,-0.004700565245002508,-0.1152954027056694,-9.235610887170509e-11,-8.516769511857092e-10,-1.907348590179936e-08
ego,197,vehicle.lincoln.mkz_2017,hero,1560,156.57698152936064,1783690726791516265,255.5300750732422,133.50315856933594,0.0339505560696125,0.18245968222618103,2.2327280044555664,0.006063029170036316,1.983642505365424e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1560,156.57698152936064,1783690726791516265,265.49609375,133.489013671875,-0.004696979187428951,-0.1153259202837944,-0.010485205799341202,-1.1180259207321797e-05,-4.76837158203125e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1561,156.67698153085075,1783690726892874054,255.7490234375,133.50376892089844,0.03397924453020096,0.1787538379430771,2.1503219604492188,0.005529543850570917,-2.0980834847250662e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1561,156.67698153085075,1783690726892874054,265.4999084472656,133.489013671875,-0.00473520252853632,-0.1201171800494194,0.011967824772000313,-0.00036298672785051167,5.149840944795869e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1562,156.77698153234087,1783690726991939237,255.96212768554688,133.5043182373047,0.03394559770822525,0.1746169477701187,2.1066043376922607,0.005104068201035261,-1.8119811784345075e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1562,156.77698153234087,1783690726991939237,265.5060119628906,133.48904418945312,-0.00477602006867528,-0.12957763671875,0.14408022165298462,0.00037163367960602045,-2.079010073430254e-06
ego,197,vehicle.lincoln.mkz_2017,hero,1563,156.87698153383099,1783690727091760993,256.17205810546875,133.50485229492188,0.0338963121175766,0.17020192742347717,2.0822510719299316,0.004791164770722389,-1.5068053471622989e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1563,156.87698153383099,1783690727091760993,265.5441589355469,133.4890594482422,-0.005149249918758869,-0.12762451171875,0.5202847123146057,0.00048212241381406784,-1.029968279908644e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1564,156.9769815353211,1783690727192035423,256.3800964355469,133.50537109375,0.03385473042726517,0.16553452610969543,2.065683364868164,0.004493683110922575,2.174377414121409e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1564,156.9769815353211,1783690727192035423,265.61431884765625,133.48899841308594,-0.00544130289927125,-0.1048583835363388,0.7912404537200928,0.0013030758127570152,-2.2840498786536045e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1565,157.07698153681122,1783690727291286446,256.58660888671875,133.50584411621094,0.03382657840847969,0.16073806583881378,2.0513319969177246,0.004248397424817085,-4.482269275740691e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1565,157.07698153681122,1783690727291286446,265.71844482421875,133.48890686035156,-0.00567487720400095,-0.1064453050494194,1.1729358434677124,-0.0007731753285042942,-2.5272369384765625e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1566,157.17698153830133,1783690727392036981,256.7919006347656,133.5062713623047,0.03380758315324783,0.15584000945091248,2.0414955615997314,0.004013340454548597,-3.128051730527659e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1566,157.17698153830133,1783690727392036981,265.85614013671875,133.48887634277344,-0.005829944275319576,-0.0793456882238388,1.4880781173706055,0.0004887282848358154,-2.0151137505308725e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1567,157.27698153979145,1783690727492160649,256.99615478515625,133.50669860839844,0.03379613906145096,0.1508554220199585,2.029421091079712,0.003780617844313383,-1.363754222438729e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1567,157.27698153979145,1783690727492160649,266.02447509765625,133.48890686035156,-0.00592382438480854,-0.08401487022638321,1.8831859827041626,0.0002573251258581877,-1.799583333195187e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1568,157.37698154128157,1783690727592293412,257.1985778808594,133.50714111328125,0.03379938006401062,0.1459503471851349,2.004746198654175,0.0035812321584671736,8.010864007701457e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1568,157.37698154128157,1783690727592293412,266.2253112792969,133.4889678955078,-0.005933551583439112,-0.1226806640625,2.0551514625549316,-0.0012494620168581605,-5.81741346650233e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1569,157.47698154277168,1783690727692412449,257.39794921875,133.50753784179688,0.033812616020441055,0.1410769820213318,1.9706611633300781,0.003331203944981098,-1.1539458455445128e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1569,157.47698154277168,1783690727692412449,266.3951721191406,133.48931884765625,-0.005060901399701834,-0.2362060695886612,0.9575188755989075,0.00450935959815979,7.836341683287174e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1570,157.5769815442618,1783690727793447425,257.5901794433594,133.50787353515625,0.0338735394179821,0.13550344109535217,1.8509989976882935,0.0026267878711223602,-1.6403197378167533e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1570,157.5769815442618,1783690727793447425,266.4052429199219,133.48959350585938,-0.0031995964236557484,-0.2548827826976776,0.005925344303250313,0.0002644206688273698,-9.099006274482235e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1571,157.67698154575191,1783690727892781194,257.7686462402344,133.50814819335938,0.03395666182041168,0.1302335113286972,1.7266439199447632,0.0023144399747252464,-7.629394076502649e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1571,157.67698154575191,1783690727892781194,266.40521240234375,133.48959350585938,-0.0032006644178181887,-0.2549133002758026,-0.002648539375513792,-0.0002247830416308716,-1.9731520296772942e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1572,157.77698154724203,1783690727992624591,257.9383544921875,133.50839233398438,0.03396150469779968,0.12517419457435608,1.6637459993362427,0.002057370962575078,-5.722045557376987e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1572,157.77698154724203,1783690727992624591,266.4058532714844,133.48960876464844,-0.0035989570897072554,-0.2548828125,-0.0035153471399098635,-0.00022398230794351548,4.6443939936580136e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1573,157.87698154873215,1783690728091875761,258.1034851074219,133.50863647460938,0.03392107039690018,0.12030085176229477,1.6311959028244019,0.001912538195028901,2.0885468074993696e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1573,157.87698154873215,1783690728091875761,266.40643310546875,133.48963928222656,-0.003961009904742241,-0.2548827826976776,-0.002764875302091241,-0.0001593924534972757,5.0926206313306466e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1574,157.97698155022226,1783690728193643126,258.2664489746094,133.5088653564453,0.03387143835425377,0.11557590216398239,1.6166768074035645,0.0017864807741716504,-7.05719003235572e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1574,157.97698155022226,1783690728193643126,266.40692138671875,133.48963928222656,-0.004221133887767792,-0.2548522651195526,-0.0019055884331464767,-0.00010663155990187079,3.070831371587701e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1575,158.07698155171238,1783690728291429956,258.4284973144531,133.50909423828125,0.033830393105745316,0.11104971170425415,1.6101202964782715,0.0017125485464930534,-1.1444091114753974e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1575,158.07698155171238,1783690728291429956,266.4071960449219,133.48965454101562,-0.004394702613353729,-0.2548522651195526,-0.0012479203287512064,-7.092496525729075e-05,1.2121200597903226e-05
ego,197,vehicle.lincoln.mkz_2017,hero,1576,158.1769815532025,1783690728392291611,258.5899963378906,133.50933837890625,0.033802736550569534,0.10686700791120529,1.605481505393982,0.0017013614997267723,1.9550323031580774e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1576,158.1769815532025,1783690728392291611,266.4073791503906,133.48965454101562,-0.004507122095674276,-0.2548522651195526,-0.0007988890283741057,-4.7329867811640725e-05,5.655288532580016e-06
ego,197,vehicle.lincoln.mkz_2017,hero,1577,158.2769815546926,1783690728492275261,258.7509765625,133.5095672607422,0.033787861466407776,0.10269850492477417,1.5993400812149048,0.0015581098850816488,-9.536742595628311e-08
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1577,158.2769815546926,1783690728492275261,266.40753173828125,133.4896697998047,-0.004563808441162109,-0.2548522353172302,-0.00017176514666061848,-1.1725311196641997e-05,-3.623962356869015e-07
ego,197,vehicle.lincoln.mkz_2017,hero,1578,158.37698155618273,1783690728591676466,258.9110412597656,133.5097198486328,0.03378438949584961,0.09835793077945709,1.5867592096328735,0.0013572368770837784,-6.103515488575795e-07
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1578,158.37698155618273,1783690728591676466,266.4076232910156,133.4896697998047,-0.004596614744514227,-0.254852294921875,-0.00031843516626395285,-5.99129907641327e-06,-2.0503996438492322e-06
ego,197,vehicle.lincoln.mkz_2017,hero,1579,158.47698155767284,1783690728693080182,258.9658508300781,133.509765625,0.03495843708515167,0.09672782570123672,0.0011682406766340137,-1.2807712664653081e-05,-1.4162063052935991e-05
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1579,158.47698155767284,1783690728693080182,266.4076843261719,133.4896697998047,-0.004630031529814005,-0.254852294921875,-0.00026092378539033234,-4.3828576963278465e-06,1.0681152389224735e-06
ego,197,vehicle.lincoln.mkz_2017,hero,1580,158.57698155916296,1783690728791634363,258.9910888671875,133.509765625,0.034599702805280685,0.09691880643367767,0.3782483637332916,0.00038042545202188194,4.5680999392061494e-06
other,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,1580,158.57698155916296,1783690728791634363,266.40777587890625,133.4896697998047,-0.004654827062040567,-0.254852294921875,-0.00018143447232432663,-3.2139516861207085e-06,2.069473111987463e-06
ego,197,vehicle.lincoln.mkz_2017,hero,1581,158.67698156065308,1783690728892211145,259.0467834472656,133.5095672607422,0.03398466110229492,0.1213679313659668,0.6725485324859619,-0.00016744335880503058,6.761550594092114e-06
