event_type,collision_seq,wall_time_unix_ns,wall_time_iso,carla_frame,carla_timestamp_sec,map_name,ego_actor_id,ego_type_id,ego_role_name,other_actor_id,other_type_id,other_role_name,other_semantic_tags,normal_impulse_x,normal_impulse_y,normal_impulse_z,normal_impulse_norm,ego_location_x,ego_location_y,ego_location_z,ego_rotation_roll,ego_rotation_pitch,ego_rotation_yaw,ego_velocity_x,ego_velocity_y,ego_velocity_z,ego_speed_mps,other_location_x,other_location_y,other_location_z,other_rotation_roll,other_rotation_pitch,other_rotation_yaw,other_velocity_x,other_velocity_y,other_velocity_z,other_speed_mps,collision_history_status,collision_history_path,collision_history_row_count,collision_history_buffer_bytes
CARLA_COLLISION,1,1783690732886101911,2026-07-10T21:38:52.886102+08:00,1621,162.67698162025772,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,214,vehicle.lincoln.mkz_2020,npc_vehicle_9,[14],78.10466003417969,-5.555963516235352,10.10762882232666,78.95169922210954,261.52496337890625,133.51077270507812,0.03351205587387085,0.0002743348013609648,0.02827015146613121,0.05253218486905098,0.5330998301506042,-0.0005509690381586552,6.675720101156912e-07,0.5331001148695522,266.40789794921875,133.4896697998047,-0.004700260236859322,7.69084090279648e-06,-0.00015709434228483588,-0.254852294921875,-1.055281084738624e-09,-3.8724035533732604e-08,1.5258788721439487e-07,1.5742848494074534e-07,WRITTEN,/apollo/data/log/carla_collision_actor_history_20260710213852.csv,202,28000
