event_type,collision_seq,wall_time_unix_ns,wall_time_iso,carla_frame,carla_timestamp_sec,map_name,ego_actor_id,ego_type_id,ego_role_name,other_actor_id,other_type_id,other_role_name,other_semantic_tags,normal_impulse_x,normal_impulse_y,normal_impulse_z,normal_impulse_norm,ego_location_x,ego_location_y,ego_location_z,ego_rotation_roll,ego_rotation_pitch,ego_rotation_yaw,ego_velocity_x,ego_velocity_y,ego_velocity_z,ego_speed_mps,other_location_x,other_location_y,other_location_z,other_rotation_roll,other_rotation_pitch,other_rotation_yaw,other_velocity_x,other_velocity_y,other_velocity_z,other_speed_mps,collision_history_status,collision_history_path,collision_history_row_count,collision_history_buffer_bytes
CARLA_COLLISION,1,1784453391180098858,2026-07-19T17:29:51.180099+08:00,2597,260.2001511575654,Carla/Maps/Town04,147,vehicle.lincoln.mkz_2017,hero,155,vehicle.lincoln.mkz_2020,autopilot,[14],8520.412109375,-835.5408325195312,1242.119873046875,8650.919764707654,-318.55389404296875,26.609106063842773,0.38288185000419617,-0.02490234188735485,0.9378190636634827,-1.4700013399124146,4.02484130859375,-0.09662247449159622,0.06094134971499443,4.02646213319393,-313.59759521484375,26.52653694152832,0.42821577191352844,1.936608532560058e-05,1.0556398630142212,0.07714398950338364,0.0,0.0,0.0,0.0,WRITTEN,/apollo/data/log/carla_collision_actor_history_20260719172951.csv,208,43400
