record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,obstacle_id,decision_json
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596799975981297,1783596799.9759812,/apollo/planning,apollo.planning.ADCTrajectory,1783596799.9751925,382,382,planning,1783596799762352443,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63673862070516,
          ""y"": -133.8558291763141,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01925126267121872
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800056260839,1783596800.0562608,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.0552585,383,383,planning,1783596799862341280,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63674939167106,
          ""y"": -133.85594787701842,
          ""z"": 0.0
        },
        ""stop_heading"": 0.016648076374902558
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800130689645,1783596800.1306896,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.1300654,384,384,planning,1783596799962455592,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6367332624352,
          ""y"": -133.8574661815379,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01738337732616255
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800216497072,1783596800.2164972,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.2157352,385,385,planning,1783596800062358851,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63629421102564,
          ""y"": -133.85794548633433,
          ""z"": 0.0
        },
        ""stop_heading"": 0.017620330746873063
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800321738752,1783596800.3217387,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.3209748,386,386,planning,1783596800162572746,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63595622051304,
          ""y"": -133.85653868443669,
          ""z"": 0.0
        },
        ""stop_heading"": 0.017824063650665117
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800441093875,1783596800.441094,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.4402618,387,387,planning,1783596800262553594,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63594876137813,
          ""y"": -133.85694002318044,
          ""z"": 0.0
        },
        ""stop_heading"": 0.015029669737951805
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800525130366,1783596800.5251303,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.5228286,388,388,planning,1783596800362300491,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6362234051738,
          ""y"": -133.85682515873071,
          ""z"": 0.0
        },
        ""stop_heading"": 0.016602401574147493
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800602227912,1783596800.602228,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.601449,389,389,planning,1783596800462197623,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6362161532901,
          ""y"": -133.85733722248048,
          ""z"": 0.0
        },
        ""stop_heading"": 0.017233921526665766
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800715983566,1783596800.7159836,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.7152069,390,390,planning,1783596800562335935,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6361157470261,
          ""y"": -133.85599322632623,
          ""z"": 0.0
        },
        ""stop_heading"": 0.017174362460039887
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800804162290,1783596800.8041623,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.8032634,391,391,planning,1783596800662361783,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6360680633567,
          ""y"": -133.8565598619491,
          ""z"": 0.0
        },
        ""stop_heading"": 0.018427757242038285
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596800902588291,1783596800.9025884,/apollo/planning,apollo.planning.ADCTrajectory,1783596800.9018483,392,392,planning,1783596800762316356,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63602551204576,
          ""y"": -133.85681261414686,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01500399388135959
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801005015788,1783596801.0050159,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.0042331,393,393,planning,1783596800862635620,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6360560379506,
          ""y"": -133.85700320666808,
          ""z"": 0.0
        },
        ""stop_heading"": 0.016247471687897818
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801105510298,1783596801.1055105,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.104708,394,394,planning,1783596800962471269,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63601992418353,
          ""y"": -133.85582933119449,
          ""z"": 0.0
        },
        ""stop_heading"": 0.017064076079759485
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801205401536,1783596801.2054017,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.2047122,395,395,planning,1783596801062864162,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6360066030048,
          ""y"": -133.8568666346005,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01820566974790183
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801318357179,1783596801.3183572,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.3176243,396,396,planning,1783596801162573806,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6361243613881,
          ""y"": -133.85609416924376,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01707738010372453
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801419785654,1783596801.4197857,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.4189968,397,397,planning,1783596801262484259,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6360269314716,
          ""y"": -133.85635779422472,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01751096821156788
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801515686533,1783596801.5156868,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.5144515,398,398,planning,1783596801362448911,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63614541467706,
          ""y"": -133.85697975823646,
          ""z"": 0.0
        },
        ""stop_heading"": 0.015174502776421267
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801612819621,1783596801.6128197,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.611817,399,399,planning,1783596801462689997,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63612225963607,
          ""y"": -133.8570509266646,
          ""z"": 0.0
        },
        ""stop_heading"": 0.016327564249194845
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801708300557,1783596801.7083006,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.707329,400,400,planning,1783596801562538953,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6360529835203,
          ""y"": -133.85621850425682,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01749992109817572
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801821917809,1783596801.8219178,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.821098,401,401,planning,1783596801662431447,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63652132448175,
          ""y"": -133.85716615393568,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01962887559190461
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801906591141,1783596801.9065912,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.9050736,402,402,planning,1783596801762553696,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63644346413344,
          ""y"": -133.85621034140007,
          ""z"": 0.0
        },
        ""stop_heading"": 0.016896819098890986
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596801998831873,1783596801.998832,/apollo/planning,apollo.planning.ADCTrajectory,1783596801.9979656,403,403,planning,1783596801862468594,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63671824944544,
          ""y"": -133.8583715375631,
          ""z"": 0.0
        },
        ""stop_heading"": 0.018167504982737993
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596802100595008,1783596802.100595,/apollo/planning,apollo.planning.ADCTrajectory,1783596802.099786,404,404,planning,1783596801962521354,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6367332028697,
          ""y"": -133.85588484764796,
          ""z"": 0.0
        },
        ""stop_heading"": 0.019148564931734766
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596802212023430,1783596802.2120235,/apollo/planning,apollo.planning.ADCTrajectory,1783596802.2113123,405,405,planning,1783596802062531572,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63674686947843,
          ""y"": -133.85611197062468,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01688495704712564
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596802320945289,1783596802.3209455,/apollo/planning,apollo.planning.ADCTrajectory,1783596802.3199995,406,406,planning,1783596802162717053,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63671952410033,
          ""y"": -133.85829995714752,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01795169925940469
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596802408161727,1783596802.4081619,/apollo/planning,apollo.planning.ADCTrajectory,1783596802.4073849,407,407,planning,1783596802262469148,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6367478504525,
          ""y"": -133.8559361327793,
          ""z"": 0.0
        },
        ""stop_heading"": 0.016756212667507705
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596802501573772,1783596802.5015738,/apollo/planning,apollo.planning.ADCTrajectory,1783596802.5001786,408,408,planning,1783596802362455045,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6367467572253,
          ""y"": -133.85611045533966,
          ""z"": 0.0
        },
        ""stop_heading"": 0.016886483135697933
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596802601287695,1783596802.6012876,/apollo/planning,apollo.planning.ADCTrajectory,1783596802.6005244,409,409,planning,1783596802462647218,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6367216002291,
          ""y"": -133.8581017534483,
          ""z"": 0.0
        },
        ""stop_heading"": 0.017768283475522804
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596802701933087,1783596802.7019331,/apollo/planning,apollo.planning.ADCTrajectory,1783596802.701187,410,410,planning,1783596802562428981,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6367178917376,
          ""y"": -133.85821479438152,
          ""z"": 0.0
        },
        ""stop_heading"": 0.018391554932226453
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596802806175041,1783596802.806175,/apollo/planning,apollo.planning.ADCTrajectory,1783596802.805388,411,411,planning,1783596802662617696,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6367275058118,
          ""y"": -133.8566352725944,
          ""z"": 0.0
        },
        ""stop_heading"": 0.018872691410064493
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596802910446180,1783596802.9104462,/apollo/planning,apollo.planning.ADCTrajectory,1783596802.9096875,412,412,planning,1783596802762482878,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6367468604172,
          ""y"": -133.85563204735567,
          ""z"": 0.0
        },
        ""stop_heading"": 0.019886320077307326
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596803005980813,1783596803.005981,/apollo/planning,apollo.planning.ADCTrajectory,1783596803.0052886,413,413,planning,1783596802862477468,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.636748159418,
          ""y"": -133.85573738382206,
          ""z"": 0.0
        },
        ""stop_heading"": 0.016410249723818136
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596803101844956,1783596803.101845,/apollo/planning,apollo.planning.ADCTrajectory,1783596803.1012022,414,414,planning,1783596802962587566,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6367407737748,
          ""y"": -133.85661093564184,
          ""z"": 0.0
        },
        ""stop_heading"": 0.017154699466559727
      }
    }
  ]
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596803200796277,1783596803.2007961,/apollo/planning,apollo.planning.ADCTrajectory,1783596803.200059,415,415,planning,1783596803062511499,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63674774141225,
          ""y"": -133.85565094188493,
          ""z"": 0.0
        },
        ""stop_heading"": 0.016300641515674435
      }
    }
  ]
}"
