run_id,schema_version,trace_id,sensor_kind,sensor_id,data_ts_ns,sensor_time_sec,preproc_enter_ns,ingress_ms
202607271202,e2e_trace_v3,72090141300097765,lidar,velodyne64,1785124927999593985,1785124927.999594,5747486549824,96.6971
202607271202,e2e_trace_v3,216205329375953604,radar,radar_front,1785124928093540403,1785124928.0935404,5747494396672,10.5984
202607271202,e2e_trace_v3,72090141300097766,lidar,velodyne64,1785124928093540403,1785124928.0935404,5747579694496,95.8967
202607271202,e2e_trace_v3,216205329375953605,radar,radar_front,1785124928193743536,1785124928.1937437,5747592440416,8.44121
202607271202,e2e_trace_v3,72090141300097767,lidar,velodyne64,1785124928193743536,1785124928.1937437,5747679327584,95.3281
202607271202,e2e_trace_v3,216205329375953606,radar,radar_front,1785124928293916062,1785124928.2939162,5747692769248,8.59928
202607271202,e2e_trace_v3,72090141300097768,lidar,velodyne64,1785124928293916062,1785124928.2939162,5747779637920,95.4676
202607271202,e2e_trace_v3,216205329375953607,radar,radar_front,1785124928393663284,1785124928.3936632,5747792899008,8.9829
202607271202,e2e_trace_v3,72090141300097769,lidar,velodyne64,1785124928393663284,1785124928.3936632,5747883364576,99.4489
202607271202,e2e_trace_v3,216205329375953608,radar,radar_front,1785124928493639603,1785124928.4936397,5747892032832,8.14271
202607271202,e2e_trace_v3,72090141300097770,lidar,velodyne64,1785124928493639603,1785124928.4936397,5747980033440,96.1425
202607271202,e2e_trace_v3,216205329375953609,radar,radar_front,1785124928593579785,1785124928.5935798,5747991540960,7.7126
202607271202,e2e_trace_v3,72090141300097771,lidar,velodyne64,1785124928593579785,1785124928.5935798,5748078275840,94.4467
202607271202,e2e_trace_v3,216205329375953610,radar,radar_front,1785124928693858368,1785124928.6938584,5748091689120,7.5829
202607271202,e2e_trace_v3,72090141300097772,lidar,velodyne64,1785124928693858368,1785124928.6938584,5748176465248,92.3588
202607271202,e2e_trace_v3,216205329375953611,radar,radar_front,1785124928793701718,1785124928.7937016,5748192173888,8.22639
202607271202,e2e_trace_v3,72090141300097773,lidar,velodyne64,1785124928793701718,1785124928.7937016,5748278202432,94.2545
202607271202,e2e_trace_v3,216205329375953612,radar,radar_front,1785124928893709612,1785124928.8937097,5748291688672,7.7343
202607271202,e2e_trace_v3,72090141300097774,lidar,velodyne64,1785124928893709612,1785124928.8937097,5748379283424,95.3293
202607271202,e2e_trace_v3,216205329375953613,radar,radar_front,1785124928994627632,1785124928.9946275,5748393997440,9.12642
202607271202,e2e_trace_v3,72090141300097775,lidar,velodyne64,1785124928994627632,1785124928.9946275,5748480472416,95.6018
202607271202,e2e_trace_v3,216205329375953614,radar,radar_front,1785124929093710989,1785124929.0937111,5748491641280,7.69019
202607271202,e2e_trace_v3,72090141300097776,lidar,velodyne64,1785124929093710989,1785124929.0937111,5748580254176,96.3016
202607271202,e2e_trace_v3,216205329375953615,radar,radar_front,1785124929193489148,1785124929.1934891,5748591563808,7.83443
202607271202,e2e_trace_v3,72090141300097777,lidar,velodyne64,1785124929193489148,1785124929.1934891,5748677633120,93.904
202607271202,e2e_trace_v3,216205329375953616,radar,radar_front,1785124929293575388,1785124929.2935755,5748691661792,7.84826
202607271202,e2e_trace_v3,72090141300097778,lidar,velodyne64,1785124929293575388,1785124929.2935755,5748780635648,96.8215
202607271202,e2e_trace_v3,216205329375953617,radar,radar_front,1785124929393481918,1785124929.393482,5748792288256,8.56996
202607271202,e2e_trace_v3,72090141300097779,lidar,velodyne64,1785124929393481918,1785124929.393482,5748880426272,96.7073
202607271202,e2e_trace_v3,216205329375953618,radar,radar_front,1785124929494496647,1785124929.4944968,5748892689344,7.95698
202607271202,e2e_trace_v3,72090141300097780,lidar,velodyne64,1785124929494496647,1785124929.4944968,5748988681824,103.95
202607271202,e2e_trace_v3,216205329375953619,radar,radar_front,1785124929594089315,1785124929.5940893,5748992801664,8.47888
202607271202,e2e_trace_v3,72090141300097781,lidar,velodyne64,1785124929594089315,1785124929.5940893,5749079767936,95.4449
202607271202,e2e_trace_v3,216205329375953620,radar,radar_front,1785124929693838119,1785124929.6938381,5749091715488,7.64489
202607271202,e2e_trace_v3,72090141300097782,lidar,velodyne64,1785124929693838119,1785124929.6938381,5749181209376,97.1391
202607271202,e2e_trace_v3,216205329375953621,radar,radar_front,1785124929794067749,1785124929.7940676,5749192549696,8.25214
202607271202,e2e_trace_v3,72090141300097783,lidar,velodyne64,1785124929794067749,1785124929.7940676,5749289478560,105.181
202607271202,e2e_trace_v3,216205329375953622,radar,radar_front,1785124929893694753,1785124929.8936946,5749292183488,8.26168
202607271202,e2e_trace_v3,72090141300097784,lidar,velodyne64,1785124929893694753,1785124929.8936946,5749389557760,105.634
202607271202,e2e_trace_v3,216205329375953623,radar,radar_front,1785124929993620776,1785124929.9936206,5749391767552,7.92027
202607271202,e2e_trace_v3,72090141300097785,lidar,velodyne64,1785124929993620776,1785124929.9936206,5749480391808,96.5436
