run_id,group_name,event,unified_timestamp_s,relative_to_t1_ms,original_timestamp,original_clock_domain,carla_frame,ego_speed_mps,longitudinal_clearance_m,target_id,source_file,source_line,detection_method,confidence,remarks
202607181958,delay_100ms,t_spawn,,,,unavailable,,,,14,,,not archived,UNAVAILABLE,
202607181958,delay_100ms,t_sensor_first_visible,1784375911.13381,0.0,1784375911.13381,Apollo_epoch/wall_epoch,,15.390509411505654,,14,D:\data\100ms\202607181958\log\perception.log.INFO.20260718-195640.214015,8653,first Fusion target source observation,HIGH,
202607181958,delay_100ms,t_perception_first,1784375911.393235,259.42492485046387,1784375911.393235,Apollo_epoch/wall_epoch,,15.458314026907905,36.031488505574806,14,D:\data\100ms\202607181958\log\perception.log.INFO.20260718-195640.214015,8653,first Fusion target output,HIGH,
202607181958,delay_100ms,t_sensor_origin,1784375911.13381,0.0,1784375911.13381,Apollo_epoch/wall_epoch,,15.390509411505654,,14,D:\data\100ms\202607181958\log\perception.log.INFO.20260718-195640.214015,8653,first source frame in 3-frame stable sequence,HIGH,
202607181958,delay_100ms,t_perception_stable,1784375911.393235,259.42492485046387,1784375911.393235,Apollo_epoch/wall_epoch,,15.458314026907905,36.031488505574806,14,D:\data\100ms\202607181958\log\perception.log.INFO.20260718-195640.214015,8653,output time of stable sequence first frame,HIGH,
202607181958,delay_100ms,t_prediction_first,1784375911.397407,263.5970115661621,1784375911.397407,Apollo_epoch/wall_epoch,,15.458314026907905,35.96694470613012,14,D:\data\100ms\202607181958\log\prediction.log.INFO.20260718-195635.213950,242,target prediction output,HIGH,
202607181958,delay_100ms,t_prediction_static,1784375911.397407,263.5970115661621,1784375911.397407,Apollo_epoch/wall_epoch,,15.458314026907905,35.96694470613012,14,D:\data\100ms\202607181958\log\prediction.log.INFO.20260718-195635.213950,242,pred_has_is_static=1 and pred_is_static=1,HIGH,
202607181958,delay_100ms,t_planning_stop,1784375911.409337,275.5270004272461,1784375911.409337,Apollo_epoch/wall_epoch,,15.458314026907905,35.782348322777544,14,D:\data\100ms\202607181958\log\planning.log.INFO.20260718-195636.213961,147115,first STOP decision for target,HIGH,
202607181958,delay_100ms,t_planning_decel,1784375911.412781,278.97095680236816,1784375911.412781,Apollo_epoch/wall_epoch,,15.458314026907905,35.72904932772242,14,D:\data\100ms\202607181958\log\planning.log.INFO.20260718-195636.213961,147138,first target stop trajectory output,HIGH,
202607181958,delay_100ms,t_control_brake_command,1784375911.4260335,292.2234535217285,1784375911.4260335,Apollo_epoch/wall_epoch,,15.498948423507498,35.5239123149255,14,D:\data\100ms\202607181958\trace\message_context\control.213967.csv,,first /apollo/control output inheriting target trace; payload unavailable,MEDIUM,
202607181958,delay_100ms,t_brake_effective,1784375911.584497,450.6869316101074,1784375911.584497,Apollo_epoch/wall_epoch,,15.350650633351425,33.076500718117224,14,D:\data\100ms\202607181958\log\localization.log.INFO.20260718-195634.213940,,two consecutive deceleration intervals,HIGH,
202607181958,delay_100ms,t_stop,,,,unavailable,,,,14,D:\data\100ms\202607181958\log\localization.log.INFO.20260718-195634.213940,,speed <0.1 m/s for 0.5 s,UNAVAILABLE,
202607181958,delay_100ms,t_collision,,,,unavailable,,,,14,,,first CollisionSensor event,UNAVAILABLE,
202607181958,delay_100ms,t_end,1784375920.0,8866.189956665039,1784375920.0,Apollo_epoch/wall_epoch,,0.7914673244461693,,14,D:\data\100ms\202607181958\collect_time.txt,,collection end_log,HIGH,
