run_id,schema_version,trace_id,sensor_kind,sensor_id,data_ts_ns,sensor_time_sec,preproc_enter_ns,ingress_ms
202607171107,e2e_trace_v3,216232847231418822,radar,radar_front,1784257673827538619,1.78426e+09,79390193198624,31.7488
202607171107,e2e_trace_v3,72117659155562969,lidar,velodyne64,1784257673827538619,1.78426e+09,79390300848288,139.398
202607171107,e2e_trace_v3,216232847231418823,radar,radar_front,1784257673940150247,1.78426e+09,79390308402720,34.3428
202607171107,e2e_trace_v3,72117659155562970,lidar,velodyne64,1784257673940150247,1.78426e+09,79390404402304,130.342
202607171107,e2e_trace_v3,216232847231418824,radar,radar_front,1784257674048074439,1.78426e+09,79390404554912,22.5718
202607171107,e2e_trace_v3,72117659155562971,lidar,velodyne64,1784257674048074439,1.78426e+09,79390522036448,140.054
202607171107,e2e_trace_v3,216232847231418825,radar,radar_front,1784257674159364491,1.78426e+09,79390522153408,28.8811
202607171107,e2e_trace_v3,216232847231418826,radar,radar_front,1784257674268977632,1.78426e+09,79390618268864,15.3847
202607171107,e2e_trace_v3,72117659155562972,lidar,velodyne64,1784257674159364491,1.78426e+09,79390632351104,139.079
202607171107,e2e_trace_v3,72117659155562973,lidar,velodyne64,1784257674268977632,1.78426e+09,79390738239360,135.356
202607171107,e2e_trace_v3,216232847231418827,radar,radar_front,1784257674378013767,1.78426e+09,79390741998560,30.0808
202607171107,e2e_trace_v3,216232847231418828,radar,radar_front,1784257674489414282,1.78426e+09,79390836053792,12.7366
202607171107,e2e_trace_v3,72117659155562974,lidar,velodyne64,1784257674378013767,1.78426e+09,79390854480608,142.562
202607171107,e2e_trace_v3,72117659155562975,lidar,velodyne64,1784257674489414282,1.78426e+09,79390957164256,133.847
202607171107,e2e_trace_v3,216232847231418829,radar,radar_front,1784257674596745682,1.78426e+09,79390968408672,37.7614
202607171107,e2e_trace_v3,216232847231418830,radar,radar_front,1784257674711580282,1.78426e+09,79391058345440,12.8644
202607171107,e2e_trace_v3,72117659155562976,lidar,velodyne64,1784257674596745682,1.78426e+09,79391075723744,145.076
202607171107,e2e_trace_v3,72117659155562977,lidar,velodyne64,1784257674711580282,1.78426e+09,79391180976608,135.495
202607171107,e2e_trace_v3,216232847231418831,radar,radar_front,1784257674820956349,1.78426e+09,79391182335168,27.4785
202607171107,e2e_trace_v3,72117659155562978,lidar,velodyne64,1784257674820956349,1.78426e+09,79391313127488,158.272
202607171107,e2e_trace_v3,216232847231418832,radar,radar_front,1784257674952914503,1.78426e+09,79391320818112,34.0059
202607171107,e2e_trace_v3,72117659155562979,lidar,velodyne64,1784257674952914503,1.78426e+09,79391425521024,138.708
202607171107,e2e_trace_v3,216232847231418833,radar,radar_front,1784257675060882267,1.78426e+09,79391427331296,32.5527
202607171107,e2e_trace_v3,216232847231418834,radar,radar_front,1784257675170974570,1.78426e+09,79391519882304,15.0123
202607171107,e2e_trace_v3,72117659155562980,lidar,velodyne64,1784257675060882267,1.78426e+09,79391527609760,132.831
202607171107,e2e_trace_v3,72117659155562981,lidar,velodyne64,1784257675170974570,1.78426e+09,79391641857440,136.988
202607171107,e2e_trace_v3,216232847231418835,radar,radar_front,1784257675281453246,1.78426e+09,79391647054656,31.707
202607171107,e2e_trace_v3,72117659155562982,lidar,velodyne64,1784257675281453246,1.78426e+09,79391752240608,136.893
202607171107,e2e_trace_v3,216232847231418836,radar,radar_front,1784257675392433607,1.78426e+09,79391757165504,30.8387
202607171107,e2e_trace_v3,72117659155562983,lidar,velodyne64,1784257675392433607,1.78426e+09,79391860944800,134.618
202607171107,e2e_trace_v3,216232847231418837,radar,radar_front,1784257675502431639,1.78426e+09,79391868513536,32.1898
202607171107,e2e_trace_v3,216232847231418838,radar,radar_front,1784257675617215309,1.78426e+09,79391965489984,14.3838
202607171107,e2e_trace_v3,72117659155562984,lidar,velodyne64,1784257675502431639,1.78426e+09,79391976243392,139.92
202607171107,e2e_trace_v3,72117659155562985,lidar,velodyne64,1784257675617215309,1.78426e+09,79392091461888,140.357
202607171107,e2e_trace_v3,216232847231418839,radar,radar_front,1784257675732938619,1.78426e+09,79392092694048,25.8663
202607171107,e2e_trace_v3,72117659155562986,lidar,velodyne64,1784257675732938619,1.78426e+09,79392215366848,148.539
202607171107,e2e_trace_v3,72117659155562987,lidar,velodyne64,1784257675843595073,1.78426e+09,79392313280800,135.798
202607171107,e2e_trace_v3,216232847231418840,radar,radar_front,1784257676067061199,1.78426e+09,79392415102592,14.1549
202607171107,e2e_trace_v3,72117659155562988,lidar,velodyne64,1784257675945976733,1.78426e+09,79392423899808,144.037
202607171107,e2e_trace_v3,72117659155562989,lidar,velodyne64,1784257676067061199,1.78426e+09,79392532370848,131.424
202607171107,e2e_trace_v3,216232847231418841,radar,radar_front,1784257676173014020,1.78426e+09,79392536960416,30.0629
