run_id,schema_version,trace_id,sensor_kind,sensor_id,data_ts_ns,sensor_time_sec,preproc_enter_ns,ingress_ms
202607092006,e2e_trace_v3,72191326434623978,lidar,velodyne64,1783598797888903690,1.7836e+09,91447295852160,27.8072
202607092006,e2e_trace_v3,216306514510479839,radar,radar_front,1783598797888903690,1.7836e+09,91447295972160,27.9281
202607092006,e2e_trace_v3,72191326434623979,lidar,velodyne64,1783598798001813933,1.7836e+09,91447441611904,60.6582
202607092006,e2e_trace_v3,216306514510479840,radar,radar_front,1783598798001813933,1.7836e+09,91447441694176,60.7414
202607092006,e2e_trace_v3,72191326434623980,lidar,velodyne64,1783598798087915057,1.7836e+09,91447502836480,35.7831
202607092006,e2e_trace_v3,216306514510479841,radar,radar_front,1783598798087915057,1.7836e+09,91447502901824,35.8491
202607092006,e2e_trace_v3,72191326434623981,lidar,velodyne64,1783598798187865987,1.7836e+09,91447604632608,37.6294
202607092006,e2e_trace_v3,216306514510479842,radar,radar_front,1783598798187865987,1.7836e+09,91447604708384,37.7059
202607092006,e2e_trace_v3,72191326434623982,lidar,velodyne64,1783598798287886277,1.7836e+09,91447694664512,27.642
202607092006,e2e_trace_v3,216306514510479843,radar,radar_front,1783598798287886277,1.7836e+09,91447694851552,27.8299
202607092006,e2e_trace_v3,72191326434623983,lidar,velodyne64,1783598798388110397,1.7836e+09,91447795399872,28.1549
202607092006,e2e_trace_v3,216306514510479844,radar,radar_front,1783598798388110397,1.7836e+09,91447795464288,28.2204
202607092006,e2e_trace_v3,72191326434623984,lidar,velodyne64,1783598798487880473,1.7836e+09,91447894609728,27.596
202607092006,e2e_trace_v3,216306514510479845,radar,radar_front,1783598798487880473,1.7836e+09,91447894702528,27.6899
202607092006,e2e_trace_v3,72191326434623985,lidar,velodyne64,1783598798587763084,1.7836e+09,91447994884960,27.9896
202607092006,e2e_trace_v3,216306514510479846,radar,radar_front,1783598798587763084,1.7836e+09,91447994999904,28.1057
202607092006,e2e_trace_v3,72191326434623986,lidar,velodyne64,1783598798688237025,1.7836e+09,91448095195680,27.8282
202607092006,e2e_trace_v3,216306514510479847,radar,radar_front,1783598798688237025,1.7836e+09,91448095275552,27.909
202607092006,e2e_trace_v3,72191326434623987,lidar,velodyne64,1783598798787714371,1.7836e+09,91448195187264,28.3439
202607092006,e2e_trace_v3,216306514510479848,radar,radar_front,1783598798787714371,1.7836e+09,91448195943232,29.1007
202607092006,e2e_trace_v3,72191326434623988,lidar,velodyne64,1783598798887764681,1.7836e+09,91448297337952,30.4453
202607092006,e2e_trace_v3,216306514510479849,radar,radar_front,1783598798887764681,1.7836e+09,91448297447584,30.556
202607092006,e2e_trace_v3,72191326434623989,lidar,velodyne64,1783598798987984888,1.7836e+09,91448394623904,27.5126
202607092006,e2e_trace_v3,216306514510479850,radar,radar_front,1783598798987984888,1.7836e+09,91448394697056,27.5865
202607092006,e2e_trace_v3,72191326434623990,lidar,velodyne64,1783598799087765438,1.7836e+09,91448495527424,28.6369
202607092006,e2e_trace_v3,216306514510479851,radar,radar_front,1783598799087765438,1.7836e+09,91448495617984,28.7278
202607092006,e2e_trace_v3,72191326434623991,lidar,velodyne64,1783598799187869361,1.7836e+09,91448594622496,27.6291
202607092006,e2e_trace_v3,216306514510479852,radar,radar_front,1783598799187869361,1.7836e+09,91448594765600,27.7731
202607092006,e2e_trace_v3,72191326434623992,lidar,velodyne64,1783598799287896298,1.7836e+09,91448702877792,35.8591
202607092006,e2e_trace_v3,216306514510479853,radar,radar_front,1783598799287896298,1.7836e+09,91448703081824,36.0641
202607092006,e2e_trace_v3,72191326434623993,lidar,velodyne64,1783598799387626541,1.7836e+09,91448794616128,27.8685
202607092006,e2e_trace_v3,216306514510479854,radar,radar_front,1783598799387626541,1.7836e+09,91448794763552,28.0168
202607092006,e2e_trace_v3,72191326434623994,lidar,velodyne64,1783598799487847670,1.7836e+09,91448907051904,40.0848
202607092006,e2e_trace_v3,216306514510479855,radar,radar_front,1783598799487847670,1.7836e+09,91448907254304,40.2882
202607092006,e2e_trace_v3,72191326434623995,lidar,velodyne64,1783598799587780034,1.7836e+09,91449021982272,55.0842
202607092006,e2e_trace_v3,216306514510479856,radar,radar_front,1783598799587780034,1.7836e+09,91449022064256,55.1674
202607092006,e2e_trace_v3,72191326434623996,lidar,velodyne64,1783598799687705566,1.7836e+09,91449095648864,28.8262
202607092006,e2e_trace_v3,216306514510479857,radar,radar_front,1783598799687705566,1.7836e+09,91449095757568,28.9357
202607092006,e2e_trace_v3,72191326434623997,lidar,velodyne64,1783598799788129642,1.7836e+09,91449198867328,31.6222
202607092006,e2e_trace_v3,216306514510479858,radar,radar_front,1783598799788129642,1.7836e+09,91449198973120,31.729
202607092006,e2e_trace_v3,72191326434623998,lidar,velodyne64,1783598799887789072,1.7836e+09,91449294979296,28.0759
202607092006,e2e_trace_v3,216306514510479859,radar,radar_front,1783598799887789072,1.7836e+09,91449295125024,28.2228
202607092006,e2e_trace_v3,72191326434623999,lidar,velodyne64,1783598799987757332,1.7836e+09,91449394958944,28.0886
202607092006,e2e_trace_v3,216306514510479860,radar,radar_front,1783598799987757332,1.7836e+09,91449395063456,28.1997
202607092006,e2e_trace_v3,72191326434624000,lidar,velodyne64,1783598800087744679,1.7836e+09,91449494545600,27.6892
202607092006,e2e_trace_v3,216306514510479861,radar,radar_front,1783598800087744679,1.7836e+09,91449494699264,27.8444
202607092006,e2e_trace_v3,72191326434624001,lidar,velodyne64,1783598800187742710,1.7836e+09,91449594795904,27.9429
202607092006,e2e_trace_v3,216306514510479862,radar,radar_front,1783598800187742710,1.7836e+09,91449594910304,28.0585
202607092006,e2e_trace_v3,72191326434624002,lidar,velodyne64,1783598800287963462,1.7836e+09,91449694502272,27.4298
202607092006,e2e_trace_v3,216306514510479863,radar,radar_front,1783598800287963462,1.7836e+09,91449695136000,28.065
202607092006,e2e_trace_v3,72191326434624003,lidar,velodyne64,1783598800387679902,1.7836e+09,91449794669280,27.8816
202607092006,e2e_trace_v3,216306514510479864,radar,radar_front,1783598800387679902,1.7836e+09,91449794910368,28.1241
202607092006,e2e_trace_v3,72191326434624004,lidar,velodyne64,1783598800487758012,1.7836e+09,91449894780864,27.9164
202607092006,e2e_trace_v3,216306514510479865,radar,radar_front,1783598800487758012,1.7836e+09,91449894961216,28.0986
202607092006,e2e_trace_v3,72191326434624005,lidar,velodyne64,1783598800587663926,1.7836e+09,91449996014304,29.2454
202607092006,e2e_trace_v3,216306514510479866,radar,radar_front,1783598800587663926,1.7836e+09,91449996224960,29.4569
202607092006,e2e_trace_v3,72191326434624006,lidar,velodyne64,1783598800687603029,1.7836e+09,91450095920640,29.2141
202607092006,e2e_trace_v3,216306514510479867,radar,radar_front,1783598800687603029,1.7836e+09,91450096034208,29.3286
202607092006,e2e_trace_v3,72191326434624007,lidar,velodyne64,1783598800787750933,1.7836e+09,91450195618720,28.7657
202607092006,e2e_trace_v3,216306514510479868,radar,radar_front,1783598800787750933,1.7836e+09,91450195719456,28.867
202607092006,e2e_trace_v3,72191326434624008,lidar,velodyne64,1783598800887714299,1.7836e+09,91450295615936,28.8007
202607092006,e2e_trace_v3,216306514510479869,radar,radar_front,1783598800887714299,1.7836e+09,91450296337376,29.5234
202607092006,e2e_trace_v3,72191326434624009,lidar,velodyne64,1783598800988443406,1.7836e+09,91450397009760,29.4669
202607092006,e2e_trace_v3,216306514510479870,radar,radar_front,1783598800988443406,1.7836e+09,91450397126848,29.5846
202607092006,e2e_trace_v3,72191326434624010,lidar,velodyne64,1783598801087812187,1.7836e+09,91450494595360,27.6849
202607092006,e2e_trace_v3,216306514510479871,radar,radar_front,1783598801087812187,1.7836e+09,91450495534912,28.6257
202607092006,e2e_trace_v3,72191326434624011,lidar,velodyne64,1783598801187925111,1.7836e+09,91450595293120,28.2712
202607092006,e2e_trace_v3,216306514510479872,radar,radar_front,1783598801187925111,1.7836e+09,91450595298176,28.2774
202607092006,e2e_trace_v3,72191326434624012,lidar,velodyne64,1783598801287773675,1.7836e+09,91450695456224,28.5871
202607092006,e2e_trace_v3,216306514510479873,radar,radar_front,1783598801287773675,1.7836e+09,91450695533856,28.6663
202607092006,e2e_trace_v3,72191326434624013,lidar,velodyne64,1783598801387816441,1.7836e+09,91450795647104,28.7366
202607092006,e2e_trace_v3,216306514510479874,radar,radar_front,1783598801387816441,1.7836e+09,91450795733664,28.8239
202607092006,e2e_trace_v3,72191326434624014,lidar,velodyne64,1783598801487827343,1.7836e+09,91450901296288,34.3761
202607092006,e2e_trace_v3,216306514510479875,radar,radar_front,1783598801487827343,1.7836e+09,91450901385312,34.467
202607092006,e2e_trace_v3,72191326434624015,lidar,velodyne64,1783598801587804386,1.7836e+09,91451016891040,49.9957
202607092006,e2e_trace_v3,216306514510479876,radar,radar_front,1783598801587804386,1.7836e+09,91451016929920,50.0355
202607092006,e2e_trace_v3,72191326434624016,lidar,velodyne64,1783598801687806274,1.7836e+09,91451094175744,27.2794
202607092006,e2e_trace_v3,216306514510479877,radar,radar_front,1783598801687806274,1.7836e+09,91451094232000,27.3376
202607092006,e2e_trace_v3,72191326434624017,lidar,velodyne64,1783598801787738780,1.7836e+09,91451194659968,27.8325
202607092006,e2e_trace_v3,216306514510479878,radar,radar_front,1783598801787738780,1.7836e+09,91451194712352,27.8859
202607092006,e2e_trace_v3,72191326434624018,lidar,velodyne64,1783598801888015637,1.7836e+09,91451294294080,27.1912
202607092006,e2e_trace_v3,216306514510479879,radar,radar_front,1783598801888015637,1.7836e+09,91451294468864,27.3662
202607092006,e2e_trace_v3,72191326434624019,lidar,velodyne64,1783598801988132629,1.7836e+09,91451396051584,28.8329
202607092006,e2e_trace_v3,216306514510479880,radar,radar_front,1783598801988132629,1.7836e+09,91451396164064,28.9464
202607092006,e2e_trace_v3,72191326434624020,lidar,velodyne64,1783598802087848242,1.7836e+09,91451495265888,28.3329
202607092006,e2e_trace_v3,216306514510479881,radar,radar_front,1783598802087848242,1.7836e+09,91451495354528,28.4221
202607092006,e2e_trace_v3,72191326434624021,lidar,velodyne64,1783598802188713796,1.7836e+09,91451595075232,27.2779
202607092006,e2e_trace_v3,216306514510479882,radar,radar_front,1783598802188713796,1.7836e+09,91451595200576,27.4045
202607092006,e2e_trace_v3,72191326434624022,lidar,velodyne64,1783598802287840495,1.7836e+09,91451695461344,28.5387
202607092006,e2e_trace_v3,216306514510479883,radar,radar_front,1783598802287840495,1.7836e+09,91451696396384,29.4747
202607092006,e2e_trace_v3,72191326434624023,lidar,velodyne64,1783598802387834184,1.7836e+09,91451794829664,27.9148
202607092006,e2e_trace_v3,216306514510479884,radar,radar_front,1783598802387834184,1.7836e+09,91451794952000,28.039
202607092006,e2e_trace_v3,72191326434624024,lidar,velodyne64,1783598802488435477,1.7836e+09,91451896059104,28.5444
202607092006,e2e_trace_v3,216306514510479885,radar,radar_front,1783598802488435477,1.7836e+09,91451896143520,28.6305
202607092006,e2e_trace_v3,72191326434624025,lidar,velodyne64,1783598802587809133,1.7836e+09,91452013203744,46.3171
202607092006,e2e_trace_v3,216306514510479886,radar,radar_front,1783598802587809133,1.7836e+09,91452013278592,46.3934
202607092006,e2e_trace_v3,72191326434624026,lidar,velodyne64,1783598802687661399,1.7836e+09,91452094684128,27.9462
202607092006,e2e_trace_v3,216306514510479887,radar,radar_front,1783598802687661399,1.7836e+09,91452094763136,28.0261
202607092006,e2e_trace_v3,72191326434624027,lidar,velodyne64,1783598802787795175,1.7836e+09,91452194592608,27.7221
202607092006,e2e_trace_v3,216306514510479888,radar,radar_front,1783598802787795175,1.7836e+09,91452194685088,27.8161
202607092006,e2e_trace_v3,72191326434624028,lidar,velodyne64,1783598802887685664,1.7836e+09,91452293964448,27.205
202607092006,e2e_trace_v3,216306514510479889,radar,radar_front,1783598802887685664,1.7836e+09,91452294070560,27.3128
202607092006,e2e_trace_v3,72191326434624029,lidar,velodyne64,1783598802987665404,1.7836e+09,91452394471040,27.7333
202607092006,e2e_trace_v3,216306514510479890,radar,radar_front,1783598802987665404,1.7836e+09,91452394580064,27.844
202607092006,e2e_trace_v3,72191326434624030,lidar,velodyne64,1783598803087760802,1.7836e+09,91452494322336,27.4906
202607092006,e2e_trace_v3,216306514510479891,radar,radar_front,1783598803087760802,1.7836e+09,91452494652000,27.8215
202607092006,e2e_trace_v3,72191326434624031,lidar,velodyne64,1783598803187636350,1.7836e+09,91452594048800,27.343
202607092006,e2e_trace_v3,216306514510479892,radar,radar_front,1783598803187636350,1.7836e+09,91452594147840,27.4436
202607092006,e2e_trace_v3,72191326434624032,lidar,velodyne64,1783598803287896944,1.7836e+09,91452694874720,27.9095
202607092006,e2e_trace_v3,216306514510479893,radar,radar_front,1783598803287896944,1.7836e+09,91452695162368,28.1987
202607092006,e2e_trace_v3,72191326434624033,lidar,velodyne64,1783598803388160280,1.7836e+09,91452794492320,27.2653
202607092006,e2e_trace_v3,216306514510479894,radar,radar_front,1783598803388160280,1.7836e+09,91452794601536,27.3759
202607092006,e2e_trace_v3,72191326434624034,lidar,velodyne64,1783598803488255333,1.7836e+09,91452895142112,27.8213
202607092006,e2e_trace_v3,216306514510479895,radar,radar_front,1783598803488255333,1.7836e+09,91452895418048,28.0986
202607092006,e2e_trace_v3,72191326434624035,lidar,velodyne64,1783598803587708570,1.7836e+09,91452994641056,27.8683
202607092006,e2e_trace_v3,216306514510479896,radar,radar_front,1783598803587708570,1.7836e+09,91452994759008,27.9875
202607092006,e2e_trace_v3,72191326434624036,lidar,velodyne64,1783598803687883663,1.7836e+09,91453094414688,27.468
202607092006,e2e_trace_v3,216306514510479897,radar,radar_front,1783598803687883663,1.7836e+09,91453094513440,27.5674
202607092006,e2e_trace_v3,72191326434624037,lidar,velodyne64,1783598803787773861,1.7836e+09,91453194591552,27.7562
202607092006,e2e_trace_v3,216306514510479898,radar,radar_front,1783598803787773861,1.7836e+09,91453194631616,27.7977
202607092006,e2e_trace_v3,72191326434624038,lidar,velodyne64,1783598803887579429,1.7836e+09,91453293741888,27.1022
202607092006,e2e_trace_v3,216306514510479899,radar,radar_front,1783598803887579429,1.7836e+09,91453293829376,27.1909
202607092006,e2e_trace_v3,72191326434624039,lidar,velodyne64,1783598803987658061,1.7836e+09,91453395162816,28.446
202607092006,e2e_trace_v3,216306514510479900,radar,radar_front,1783598803987658061,1.7836e+09,91453395233632,28.5184
202607092006,e2e_trace_v3,72191326434624040,lidar,velodyne64,1783598804087685346,1.7836e+09,91453493617248,26.8743
202607092006,e2e_trace_v3,216306514510479901,radar,radar_front,1783598804087685346,1.7836e+09,91453493704544,26.9628
202607092006,e2e_trace_v3,72191326434624041,lidar,velodyne64,1783598804187763219,1.7836e+09,91453593567872,26.7489
202607092006,e2e_trace_v3,216306514510479902,radar,radar_front,1783598804187763219,1.7836e+09,91453593583744,26.7658
202607092006,e2e_trace_v3,72191326434624042,lidar,velodyne64,1783598804287816816,1.7836e+09,91453694592448,27.7209
202607092006,e2e_trace_v3,216306514510479903,radar,radar_front,1783598804287816816,1.7836e+09,91453694700192,27.8304
202607092006,e2e_trace_v3,72191326434624043,lidar,velodyne64,1783598804387817416,1.7836e+09,91453809014208,42.1438
202607092006,e2e_trace_v3,216306514510479904,radar,radar_front,1783598804387817416,1.7836e+09,91453809125024,42.2564
202607092006,e2e_trace_v3,72191326434624044,lidar,velodyne64,1783598804487762995,1.7836e+09,91453895220128,28.4052
202607092006,e2e_trace_v3,216306514510479905,radar,radar_front,1783598804487762995,1.7836e+09,91453895340160,28.5265
202607092006,e2e_trace_v3,72191326434624045,lidar,velodyne64,1783598804587623815,1.7836e+09,91453994500352,27.8263
202607092006,e2e_trace_v3,216306514510479906,radar,radar_front,1783598804587623815,1.7836e+09,91453994588896,27.916
202607092006,e2e_trace_v3,72191326434624046,lidar,velodyne64,1783598804687771116,1.7836e+09,91454094666592,27.8461
202607092006,e2e_trace_v3,216306514510479907,radar,radar_front,1783598804687771116,1.7836e+09,91454094780000,27.9605
202607092006,e2e_trace_v3,72191326434624047,lidar,velodyne64,1783598804787773232,1.7836e+09,91454194831136,28.0101
202607092006,e2e_trace_v3,216306514510479908,radar,radar_front,1783598804787773232,1.7836e+09,91454194961728,28.1413
202607092006,e2e_trace_v3,72191326434624048,lidar,velodyne64,1783598804888030926,1.7836e+09,91454294466336,27.3888
202607092006,e2e_trace_v3,216306514510479909,radar,radar_front,1783598804888030926,1.7836e+09,91454294534816,27.4584
202607092006,e2e_trace_v3,72191326434624049,lidar,velodyne64,1783598804988007884,1.7836e+09,91454394048800,26.9957
202607092006,e2e_trace_v3,216306514510479910,radar,radar_front,1783598804988007884,1.7836e+09,91454394188736,27.1363
202607092006,e2e_trace_v3,72191326434624050,lidar,velodyne64,1783598805087810661,1.7836e+09,91454495161920,28.3077
202607092006,e2e_trace_v3,216306514510479911,radar,radar_front,1783598805087810661,1.7836e+09,91454495204832,28.3513
202607092006,e2e_trace_v3,216306514510479912,radar,radar_front,1783598805188086654,1.7836e+09,91454606114208,38.9876
202607092006,e2e_trace_v3,72191326434624051,lidar,velodyne64,1783598805188086654,1.7836e+09,91454606139584,39.0108
202607092006,e2e_trace_v3,72191326434624052,lidar,velodyne64,1783598805287727137,1.7836e+09,91454694259872,27.4916
202607092006,e2e_trace_v3,216306514510479913,radar,radar_front,1783598805287727137,1.7836e+09,91454694386368,27.6194
202607092006,e2e_trace_v3,72191326434624053,lidar,velodyne64,1783598805388125024,1.7836e+09,91454795120576,27.956
202607092006,e2e_trace_v3,216306514510479914,radar,radar_front,1783598805388125024,1.7836e+09,91454795253024,28.0893
202607092006,e2e_trace_v3,72191326434624054,lidar,velodyne64,1783598805487903584,1.7836e+09,91454895691200,28.7495
202607092006,e2e_trace_v3,216306514510479915,radar,radar_front,1783598805487903584,1.7836e+09,91454895790240,28.8494
202607092006,e2e_trace_v3,72191326434624055,lidar,velodyne64,1783598805587906265,1.7836e+09,91454994874144,27.9307
202607092006,e2e_trace_v3,216306514510479916,radar,radar_front,1783598805587906265,1.7836e+09,91454994976032,28.0335
202607092006,e2e_trace_v3,72191326434624056,lidar,velodyne64,1783598805687767281,1.7836e+09,91455095270496,28.4677
202607092006,e2e_trace_v3,216306514510479917,radar,radar_front,1783598805687767281,1.7836e+09,91455095531296,28.7294
202607092006,e2e_trace_v3,72191326434624057,lidar,velodyne64,1783598805787609709,1.7836e+09,91455194490368,27.8463
202607092006,e2e_trace_v3,216306514510479918,radar,radar_front,1783598805787609709,1.7836e+09,91455194744832,28.1017
202607092006,e2e_trace_v3,72191326434624058,lidar,velodyne64,1783598805888108138,1.7836e+09,91455294970016,27.8289
202607092006,e2e_trace_v3,216306514510479919,radar,radar_front,1783598805888108138,1.7836e+09,91455295042208,27.9019
202607092006,e2e_trace_v3,72191326434624059,lidar,velodyne64,1783598805987954792,1.7836e+09,91455395297024,28.3108
202607092006,e2e_trace_v3,216306514510479920,radar,radar_front,1783598805987954792,1.7836e+09,91455395385344,28.4002
202607092006,e2e_trace_v3,72191326434624060,lidar,velodyne64,1783598806087775811,1.7836e+09,91455494952736,28.147
