frame_index,worker_model_count,worker_tid,model_ordinal,obstacle_id,model_duration_ms,inference_count,inference_sum_ms,running_ms,blocked_ms,runnable_ms,unknown_ms,max_runnable_ms,cpu_list,running_segment_count,stack_sample_count,stack_categories
905,2,1646943,2,77,38.273472,3,32.860352,11.270472197793424,23.160000215284526,3.8429995765909553,0,1.137999934144318,4;5;6;7,86,0,
905,3,1646949,1,26,86.154592,3,79.88204800000001,12.516591465100646,70.79700008034706,2.841000445187092,0,0.7540000369772315,0;1;4;5;6;7,80,1,libtorch CPU路径:1
905,3,1646949,2,74,12.44832,2,9.97552,6.456319708377123,5.274000111967325,0.7180001121014357,0,0.12099999003112316,5;6;7,39,0,
905,3,1646949,3,78,8.908096,3,7.173536,7.86909565795213,0.46300014946609735,0.5760001949965954,0,0.24199998006224632,4;7,16,1,libtorch CPU路径:1
906,1,1646960,1,28,62.715264,2,57.666048,8.639264153316617,51.28599994350225,2.7899998240172863,0,1.8189999973401427,1;4;5;6;7,53,1,其他路径:1
906,2,1646946,1,29,40.871776,2,35.076480000000004,7.69577594473958,32.084000180475414,1.0919998167082667,0,0.45599997974932194,4;5;6;7,39,0,
906,2,1646946,2,77,65.67728,3,50.73296,10.446279891766608,53.62399970181286,1.6070003621280193,0,0.2739999908953905,1;4;5;6;7,65,2,libtorch CUDA路径:1;其他路径:1
906,2,1646951,1,27,77.247936,3,71.84022399999999,12.005935423076153,63.889999757520854,1.3520007487386465,0,0.11999998241662979,0;1;4;5;6;7,69,2,CUDA异步内存复制:1;其他路径:1
906,2,1646951,2,79,34.4512,3,30.978656,8.796200156211853,23.703000391833484,1.9519994966685772,0,1.4609999489039183,4;5;7,51,1,libtorch CPU路径:1
906,3,1646950,1,26,102.746432,3,92.04352,12.316432897932827,83.19200028199703,7.23799888510257,0,2.9410000424832106,4;5;6;7,98,2,libtorch CPU路径:1;其他路径:1
906,3,1646950,2,74,9.411168,2,8.327584,5.492168013006449,3.798999823629856,0.12000009883195162,0,0.025000073947012424,6,15,0,
906,3,1646950,3,78,8.538976,3,6.533664,7.737975800409913,0.7390000391751528,0.06200012285262346,0,0.012999982573091984,6,7,1,libtorch CPU路径:1
907,1,1646943,1,28,30.224288,2,28.769312,7.925288053229451,19.36600054614246,2.9329993994906545,0,0.42200007010251284,4;5;6;7,95,2,libtorch CPU路径:1;其他路径:1
907,2,1646949,1,27,47.71408,3,36.558944,11.385079473257065,33.56800030451268,2.7610001852735877,0,0.1319999573752284,1;4;5;6;7,111,0,
907,2,1646949,2,79,76.1912,3,64.478208,15.587199595756829,50.21600017789751,10.388000286184251,0,0.9400000562891364,0;1;3,96,1,libtorch CUDA路径:1
907,2,1646942,1,29,23.115264,2,21.013056,8.452263893559575,11.646999861113727,3.016000147908926,0,0.5840000230818987,4;5;6,99,1,libtorch CPU路径:1
907,2,1646942,2,77,94.964288,3,74.804928,14.22728761099279,70.88999997358769,9.847000357694924,0,2.0670000230893493,0;1;3;4;5;6,104,2,其他路径:2
907,3,1646958,1,26,67.125216,3,62.933952000000005,12.799215968698263,49.5670004747808,4.758999566547573,0,0.6659999489784241,0;3;4;5;6;7,125,1,cuDNN路径:1
907,3,1646958,2,74,56.809088,2,52.213568,8.75808799173683,35.144999623298645,12.906000367365777,0,7.474999991245568,0;1;3,64,0,
907,3,1646958,3,78,11.469792,3,7.171136000000001,8.511792053468525,0.8720000041648746,2.0859999349340796,0,2.0520000252872705,3,6,1,libtorch CPU路径:1
908,1,1646946,1,28,50.299904,2,44.51552,9.105903562158346,37.70400083158165,3.4899995662271976,0,0.22599997464567423,4;5;6;7,100,1,cuDNN路径:1
908,2,1646960,1,29,55.134304,2,44.438176,9.105304256081581,42.15099976863712,3.877999959513545,0,0.6410001078620553,1;4;5;6;7,99,1,其他路径:1
908,2,1646960,2,77,58.497696,3,47.819072000000006,13.719697017222643,40.00099981203675,4.776999237947166,0,0.47500000800937414,0;1;3,103,1,libtorch CUDA路径:1
908,2,1646951,1,27,103.718784,3,88.269792,15.031783259473741,76.56200008932501,12.125000706873834,0,2.978999982587993,1;3;4;5;6;7,147,0,
908,2,1646951,2,79,22.718368,3,20.518271999999996,11.189368553459644,6.037999643012881,5.4909997852519155,0,1.1660000309348106,1;3,106,1,libtorch CUDA路径:1
908,3,1646950,1,26,97.929376,3,91.81123199999999,13.042375561781228,77.59699982125312,7.290000561624765,0,0.708000035956502,1;3;4;5;6;7,121,0,
908,3,1646950,2,74,19.351648,2,16.378272,7.758648949675262,7.117000059224665,4.475998925045133,0,0.9500000160187483,1;3,75,1,libtorch CPU路径:1
908,3,1646950,3,78,11.198912,3,9.262752,8.55191214941442,1.5839999541640282,1.0629999451339245,0,0.17399992793798447,1;3,45,0,
917,2,1646960,1,28,66.92384,2,60.237184,8.334839367307723,54.19100041035563,4.398000193759799,0,2.3579999106004834,0;1;2;3,71,1,PI互斥锁慢路径:1
917,2,1646960,2,80,44.044576,2,39.114464,9.560575592331588,30.895000090822577,3.5890003200620413,0,0.9089999366551638,0;1;2;3,81,2,libtorch CPU路径:1;libtorch CUDA路径:1
917,2,1646946,1,29,93.223264,2,88.94089600000001,9.127263794653118,78.94300040788949,5.152999772690237,0,0.4779999144375324,0;1;2;3;7,106,0,
917,2,1646946,2,77,25.93696,3,23.590784,10.668959468603134,9.397999616339803,5.870000924915075,0,0.9009999921545386,1;2;3,135,2,libtorch CPU路径:1;其他路径:1
917,2,1646952,1,27,82.061632,3,75.441184,12.254632427357137,67.98299984075129,1.823999686166644,0,0.3339999821037054,0;1;2;3,78,1,libtorch CUDA路径:1
917,2,1646952,2,79,37.194176,3,26.260928,10.878175962716341,19.347000285051763,6.968999747186899,0,1.7099999822676182,0;1;2;3,120,2,cuDNN路径:2
917,2,1646951,1,26,91.784352,3,80.276096,11.680351686663926,77.31300045270473,2.7909998316317797,0,0.88900001719594,0;1;2;3;4,105,3,libtorch CUDA路径:1;其他路径:2
917,2,1646951,2,78,27.577696,3,21.958112,11.604695930145681,9.645000100135803,6.327999988570809,0,1.572999986819923,0;1;2;3,136,1,其他路径:1
918,2,1646961,1,29,46.993504,2,39.048192,8.512504631653428,35.321999923326075,3.1589994905516505,0,0.9200000204145908,1;2;3;4;6;7,79,0,
918,2,1646961,2,77,71.146944,3,65.24352,12.724944506771863,48.36899950169027,10.053000063635409,0,2.7459999546408653,0;1;2;3,108,1,libtorch CPU路径:1
918,2,1646958,1,26,92.481568,3,81.987808,11.45556929986924,77.07899925298989,3.946999437175691,0,0.2109999768435955,0;1;2;3;6;7,116,0,
918,2,1646958,2,78,29.122528,3,25.974112,9.915528120473027,16.193999908864498,3.0129998922348022,0,1.155999954789877,0;1;2;3,65,1,其他路径:1
918,2,1646949,1,27,69.863872,3,54.70918399999999,11.086871731095016,55.53900066297501,3.2379996264353395,0,0.1420000335201621,0;1;2;3;4;6;7,74,2,libtorch CUDA路径:1;其他路径:1
918,2,1646949,2,79,50.348896,3,43.812064,11.559896054677665,29.67799990437925,9.111000108532608,0,2.3349999682977796,0;1;2;3,120,2,libtorch CPU路径:1;libtorch CUDA路径:1
918,2,1646953,1,28,59.620576,2,56.345344,6.993575487285852,49.99500035773963,2.6320001343265176,0,0.19599997904151678,1;3;4;7,67,0,
918,2,1646953,2,80,55.049376,2,52.001760000000004,8.951375959441066,40.6939999666065,5.404000054113567,0,0.7670000195503235,0;1;2;3,92,2,cuDNN路径:1;libtorch CUDA路径:1
919,2,1646952,1,29,19.198688,2,17.130592,8.50068754516542,5.551000125706196,5.1470003090798855,0,1.9079999765381217,0;1;2;3;4;5;6;7,113,0,
919,2,1646952,2,77,99.888192,3,88.9328,13.724192162044346,80.7120002573356,5.451999604701996,0,0.7340000011026859,0;1;2;3,128,1,libtorch CPU路径:1
919,2,1646956,1,26,41.943168,3,37.76016,12.206167681142688,27.16000028885901,2.5770000647753477,0,0.3189999843016267,0;1;2;3;4;5;6;7,117,1,libtorch CPU路径:1
919,2,1646956,2,78,74.016736,3,58.834688,14.068737509660423,56.587999453768134,3.359999042004347,0,0.686999992467463,0;1;2;3,104,2,libtorch CUDA路径:1;其他路径:1
919,2,1646950,1,27,30.569824,3,28.542848,11.174824321642518,16.482999897561967,2.911999821662903,0,0.12700003571808338,0;1;2;3;4;5;6;7,116,1,libtorch CPU路径:1
919,2,1646950,2,79,86.387712,3,74.49059199999999,12.134711956605315,66.57599925529212,7.677000830881298,0,1.905999961309135,0;1;2;3,122,0,
919,2,1646951,1,28,9.238656,2,7.803328,6.652656244114041,1.7430001171305776,0.842999666929245,0,0.10999990627169609,0;2;3,62,0,
919,2,1646951,2,80,65.978208,2,60.621151999999995,8.559208479709923,52.863999851979315,4.554999643005431,0,1.0470000561326742,0;1;2;3;4;5;7,97,1,libtorch CUDA路径:1
920,2,1646944,1,26,95.162272,3,89.70528,13.100272510200739,78.77099991310388,3.2909995643422008,0,0.6989999674260616,0;1;2;3;9,97,1,libtorch CPU路径:1
920,2,1646944,2,78,29.352672,3,23.632384000000002,12.297673034481704,13.057999778538942,3.9969992358237505,0,0.38300000596791506,0;1;2;3,105,0,
920,2,1646942,1,27,63.57584,3,53.522912000000005,11.973840184509754,48.268999555148184,3.333000233396888,0,0.6699999794363976,0;1;2;3;9,95,1,其他路径:1
920,2,1646942,2,79,60.344,3,55.770592,14.253999921493232,41.95699968840927,4.133000387810171,0,0.5680000176653266,0;1;2;3,108,3,CUDA异步内存复制:1;libtorch CPU路径:1;其他路径:1
920,2,1646949,1,28,43.802304,2,38.054272,8.918303879909217,32.050999463535845,2.8330006171017885,0,1.294999965466559,0;1;2;3;9,85,1,其他路径:1
920,2,1646949,2,80,70.467008,2,61.023008000000004,9.524008724838495,54.586999700404704,6.355999619700015,0,0.7749999640509486,0;1;2;3,89,0,
920,2,1646958,1,29,33.6896,2,27.404192000000002,8.32760042976588,23.98600010201335,1.3759994180873036,0,0.12400001287460327,0;1;2;3;9,85,2,libtorch CPU路径:1;其他路径:1
920,2,1646958,2,77,87.8616,3,76.874752,14.185599749907851,65.57799968868494,8.098000544123352,0,1.041000010445714,0;1;2;3,144,1,其他路径:1
921,2,1646952,1,29,52.812512,2,47.012864,7.74451217148453,43.67299994919449,1.3949999120086432,0,0.09099999442696571,0;1;2;3,68,1,libtorch CPU路径:1
921,2,1646952,2,77,68.056384,3,62.683328,12.865384109318256,51.51899985503405,3.6720000207424164,0,0.24800002574920654,0;1;2;3,136,1,libtorch CUDA路径:1
921,2,1646956,1,28,70.415424,2,64.749856,8.083423832431436,59.05200028792024,3.279999946244061,0,0.745000084862113,0;1;2;3,89,0,
921,2,1646956,2,80,46.253856,2,38.0128,8.295855717733502,33.09600066859275,4.861999652348459,0,0.7269999478012323,1;2;3,116,2,PI互斥锁释放:1;libtorch CPU路径:1
921,2,1646959,1,26,99.259744,3,91.509152,12.286744080483913,84.26999964285642,2.7030003257095814,0,0.2400000812485814,0;1;2;3,108,0,
921,2,1646959,2,78,24.3024,3,20.833376,10.631399229168892,10.397999896667898,3.273000824265182,0,0.4050000570714474,1;2;3,97,2,CUDA异步内存复制:1;其他路径:1
921,2,1646943,1,27,80.173984,3,64.666688,11.526984279043972,66.02500018198043,2.6219995925202966,0,0.5799999926239252,0;1;2;3;7,86,1,其他路径:1
921,2,1646943,2,79,45.476096,3,36.584672,10.864095762372017,24.76499998010695,9.847000241279602,0,5.178000079467893,0;1;2;3,87,1,libtorch CPU路径:1
922,2,1646944,1,28,14.891392,2,12.693472,8.19739222060889,3.7259995006024837,2.9680002480745316,0,0.3190001007169485,4;5;6;7,75,2,cuDNN路径:1;libtorch CPU路径:1
922,2,1646944,2,80,72.380704,2,69.443968,9.012703318148851,61.00200000219047,2.3660006700083613,0,1.0860000038519502,1;2;3;4;5;6;7,75,1,其他路径:1
922,2,1646947,1,26,24.397472,3,22.07152,11.091472231782973,11.171999969519675,2.133999834768474,0,0.2180000301450491,1;2;4;5;6;7,102,0,
922,2,1646947,2,78,91.7104,3,77.427136,12.899399269372225,77.65199977438897,1.1590010253712535,0,0.11499994434416294,0;1;2;3;4;5;6;7,81,2,cuDNN路径:1;libtorch CUDA路径:1
922,2,1646948,1,27,34.16848,3,32.138144,10.963480803184211,20.860999240539968,2.343999920412898,0,0.27299998328089714,1;4;5;6;7,101,0,
922,2,1646948,2,79,85.84032,3,79.475648,13.033319963142276,70.39000000804663,2.4170000106096268,0,1.2839999981224537,0;2;4;5;6;7,67,1,cuBLASLt启发式查询:1
922,2,1646942,1,29,21.156064,2,19.216,8.156063733622432,5.800999817438424,7.199000450782478,0,0.7230000337585807,2;4;5;6;7,103,0,
922,2,1646942,2,77,101.4264,3,90.50137600000001,12.925400980748236,83.64599896594882,4.8550000647082925,0,2.4530000519007444,0;1;3;4;5;6;7,104,1,libtorch CUDA路径:1
923,2,1646961,1,26,68.763296,3,60.166624,11.536295991390944,55.42000022251159,1.8069997895509005,0,0.42699999175965786,0;1;2;3,87,2,libtorch CUDA路径:1;其他路径:1
923,2,1646961,2,78,55.49184,3,44.958784,12.510839500464499,37.65000030398369,5.331000196747482,0,0.623999978415668,0;1;2;3,132,1,其他路径:1
923,2,1646955,1,27,78.033184,3,72.37248,10.570183862000704,65.51000010222197,1.9530000863596797,0,0.6050000665709376,0;1;2;3,91,0,
923,2,1646955,2,79,47.638016,3,43.564544,12.540016788989305,31.379999709315598,3.7179995561018586,0,0.5259999306872487,0;1;2;3,127,3,cuDNN路径:1;libtorch CUDA路径:1;其他路径:1
923,2,1646943,1,28,86.331392,2,83.120704,8.637392544187605,72.38300039898604,5.31099911313504,0,0.986000057309866,0;1;2;3,83,1,其他路径:1
923,2,1646943,2,80,37.607552,2,32.340351999999996,9.165552561171353,23.948999238200486,4.493000218644738,0,0.5469999741762877,0;1;2;3,100,1,libtorch CPU路径:1
923,2,1646959,1,29,58.854112,2,55.75936,8.474112255498767,48.45099989324808,1.9289999036118388,0,0.18900004215538502,0;1;2;3,82,1,libtorch CPU路径:1
923,2,1646959,2,77,67.429184,3,58.284832,13.360184500925243,41.06199985835701,13.006999623030424,0,4.677999997511506,0;1;2;3,122,0,
924,2,1646942,1,27,103.207936,3,97.499584,13.14793643541634,86.16700011771172,3.8929994916543365,0,0.4070000723004341,0;1;2;3;6,134,0,
924,2,1646942,2,79,28.788992,3,25.349823999999998,13.110992731526494,8.145999279804528,7.532000076025724,0,1.640999922528863,0;1;2;3,81,2,libtorch CPU路径:1;其他路径:1
924,2,1646946,1,28,58.924224,2,56.671264,7.941223913803697,47.77899943292141,3.204000648111105,0,0.9660000214353204,0;1;2;3,79,1,其他路径:1
924,2,1646946,2,80,55.02544,2,50.425247999999996,8.822439820505679,43.027000268921256,3.1759998528286815,0,0.7879999466240406,0;1;2;3,80,0,
924,2,1646948,1,29,39.261504,2,31.20032,8.185503887943923,28.978999704122543,2.097000367939472,0,0.2960000419989228,0;1;2;3;5,72,1,其他路径:1
924,2,1646948,2,77,81.114592,3,66.048096,12.87759153638035,60.28599967248738,7.951000821776688,0,0.497999950312078,0;1;2;3,132,3,cuDNN路径:1;libtorch CPU路径:1;libtorch CUDA路径:1
924,2,1646950,1,26,88.928416,3,84.430784,12.481416459195316,73.91700008884072,2.529999357648194,0,0.5230000242590904,0;1;2;3;7,107,2,libtorch CPU路径:1;libtorch CUDA路径:1
924,2,1646950,2,78,34.752992,3,30.853216,10.958991828374565,19.57700017374009,4.216999979689717,0,0.4699999699369073,0;1;2;3,87,2,其他路径:2
925,2,1646949,1,27,71.186688,3,63.970016,13.784687616862357,51.463000359945,5.939000053331256,0,0.7390000391751528,0;1;3;4;7,141,2,libtorch CPU路径:1;其他路径:1
925,2,1646949,2,79,70.214912,3,55.919808,13.889911235310137,34.81500025372952,21.51000057347119,0,3.4039999591186643,0;1;3;8;9;10;11,113,2,PI互斥锁释放:1;其他路径:1
925,2,1646955,1,29,43.121696,2,40.650847999999996,8.407695568166673,30.805001151748,3.908999264240265,0,0.7860000478103757,0;1;2;3;4;6;7,99,1,libtorch CUDA路径:1
925,2,1646955,2,77,89.2896,3,82.649248,13.923600665293634,62.04200047068298,13.323998893611133,0,1.2570000253617764,0;1;3;8;9;11,154,2,libtorch CPU路径:1;其他路径:1
925,2,1646957,1,28,33.433504,2,31.707104,8.92650370951742,20.470000337809324,4.036999889649451,0,0.4629999166354537,0;1;3;4;5;6;7,112,1,其他路径:1
925,2,1646957,2,80,83.354016,2,66.94252800000001,9.694015374407172,64.26399946212769,9.396001230925322,0,2.1749999141320586,0;1;3;9;10,109,2,libtorch CPU路径:1;其他路径:1
925,2,1646959,1,26,93.50688,3,89.738656,13.582880492322147,75.51499991677701,4.408999579027295,0,0.35200000274926424,0;1;3,139,3,PI互斥锁释放:1;libtorch CPU路径:1;libtorch CUDA路径:1
925,2,1646959,2,78,47.537184,3,42.2976,13.15218408126384,17.488999874331057,16.89600001554936,0,6.934999953955412,1;3;4;8;9;10;11,129,0,
