tid,cpu,stack_time_ns,aligned_sched_s,active_trace_nodes,leaf,dso,callchain
1646959,1,968509130266381,968499.8264128653,model_cruise_mlp,[unknown],/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libc10.so,[unknown] (/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libc10.so)
1646943,2,968509131184539,968499.8273310105,cruise_mlp_inference;model_cruise_mlp,cudnn::cnn::EngineContainer<(cudnnBackendEngineName_t)28>::getTensorAlignment,/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0,"cudnn::cnn::EngineContainer<(cudnnBackendEngineName_t)28>::getTensorAlignment+0x0 (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); cudnn::cnn::BatchPartitionExecutor::getTensorAlignment+0x57 (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); cudnn::backend::Engine::post_checks+0x47b (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); cudnn::backend::Engine::finalize_internal+0x12f (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); [unknown] (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); cudnn::backend::EngineConfig::finalize_internal+0x483 (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); [unknown] (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); cudnn::backend::ExecutionPlan::finalize_internal+0x2d3 (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); [unknown] (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); cudnn::backend::get_plan_for_legacy_algo+0xc17 (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0); cudnn::backend::make_convolution_plan<cudnn::backend::ConvolutionForwardOperation, cudnnConvolutionFwdAlgo_t, cudnn::backend::EnginesAlgoMap<cudnnConvolutionFwdAlgo_t, 8> >+0x2a7 (/usr/lib/aarch64-linux-gnu/libcudnn_cnn_infer.so.8.6.0)"
1646943,3,968509134033028,968499.8301794598,cruise_mlp_inference;model_cruise_mlp,[unknown],/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libtorch_cpu.so,[unknown] (/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libtorch_cpu.so)
1645398,8,968509135408120,968499.8315545325,semantic_base_async_draw;semantic_draw_lanes,[unknown],/opt/apollo/neo/packages/3rd-opencv/9.0.0-beta-r1/lib/libopencv_imgproc.so.4.4.0,[unknown] (/opt/apollo/neo/packages/3rd-opencv/9.0.0-beta-r1/lib/libopencv_imgproc.so.4.4.0)
1646958,3,968509136261988,968499.8324083885,cruise_mlp_inference;model_cruise_mlp,[unknown],/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libtorch_cpu.so,[unknown] (/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libtorch_cpu.so)
1646959,2,968509143800209,968499.8399465042,cruise_mlp_inference;model_cruise_mlp,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,[unknown] (/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1); [unknown] (/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1); [unknown] (/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1)
1646943,0,968509147967053,968499.8441132898,cruise_mlp_inference;model_cruise_mlp,[unknown],/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1,[unknown] (/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1); [unknown] (/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1); [unknown] (/usr/lib/aarch64-linux-gnu/tegra/libcuda.so.1.1); [unknown] (/usr/local/cuda-11.4/targets/aarch64-linux/lib/libcudart.so.11.4.298); cudaGetDevice+0x1a3 (/usr/local/cuda-11.4/targets/aarch64-linux/lib/libcudart.so.11.4.298); [unknown] (/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libc10_cuda.so)
1646954,1,968509156556393,968499.8527025098,cruise_mlp_inference;model_cruise_mlp,[unknown],/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libtorch_cuda.so,[unknown] (/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libtorch_cuda.so)
1646958,2,968509158760233,968499.854906319,cruise_mlp_inference;model_cruise_mlp,preempt_schedule_irq,[kernel.kallsyms],preempt_schedule_irq+0x48 ([kernel.kallsyms]); __sched_text_start+0x1c ([kernel.kallsyms]); el1_irq+0xe8 ([kernel.kallsyms]); nvhost_syncpt_wait_timeout+0xf4 ([kernel.kallsyms]); nvhost_ctrlctl+0x89c ([kernel.kallsyms]); __arm64_sys_ioctl+0xac ([kernel.kallsyms]); el0_svc_common.constprop.0+0x80 ([kernel.kallsyms]); do_el0_svc+0x38 ([kernel.kallsyms]); el0_svc+0x1c ([kernel.kallsyms]); el0_sync_handler+0xa8 ([kernel.kallsyms]); el0_sync+0x16c ([kernel.kallsyms]); nice+0x4 (/usr/lib/aarch64-linux-gnu/libc-2.31.so); [unknown] ([heap])
1646954,0,968509177984415,968499.8741302321,model_cruise_mlp,[unknown],/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libtorch_cpu.so,[unknown] (/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libtorch_cpu.so)
1646959,0,968509222787846,968499.9189330366,cruise_mlp_inference;model_cruise_mlp,selinux_socket_sock_rcv_skb,[kernel.kallsyms],selinux_socket_sock_rcv_skb+0x44 ([kernel.kallsyms]); security_sock_rcv_skb+0x40 ([kernel.kallsyms]); sk_filter_trim_cap+0x50 ([kernel.kallsyms]); udp_queue_rcv_one_skb+0x250 ([kernel.kallsyms]); udp_queue_rcv_skb+0x58 ([kernel.kallsyms]); udp_unicast_rcv_skb.isra.0+0x64 ([kernel.kallsyms]); __udp4_lib_rcv+0x45c ([kernel.kallsyms]); udp_rcv+0x34 ([kernel.kallsyms]); ip_protocol_deliver_rcu+0x48 ([kernel.kallsyms]); ip_local_deliver_finish+0x6c ([kernel.kallsyms]); ip_local_deliver+0x11c ([kernel.kallsyms]); ip_sublist_rcv_finish+0x50 ([kernel.kallsyms]); ip_sublist_rcv+0x178 ([kernel.kallsyms]); ip_list_rcv+0x10c ([kernel.kallsyms]); __netif_receive_skb_list_core+0x18c ([kernel.kallsyms]); netif_receive_skb_list_internal+0x194 ([kernel.kallsyms]); gro_normal_list.part.0+0x28 ([kernel.kallsyms]); gro_normal_one+0x70 ([kernel.kallsyms]); napi_gro_receive+0x228 ([kernel.kallsyms]); osd_receive_packet+0x164 ([kernel.kallsyms]); osi_process_rx_completions+0x2ac ([kernel.kallsyms]); ether_napi_poll_rx+0x5c ([kernel.kallsyms]); net_rx_action+0x124 ([kernel.kallsyms]); __do_softirq+0x140 ([kernel.kallsyms]); irq_exit+0xc0 ([kernel.kallsyms]); __handle_domain_irq+0x74 ([kernel.kallsyms]); gic_handle_irq+0x68 ([kernel.kallsyms]); el0_irq_naked+0x4c ([kernel.kallsyms]); [unknown] (/opt/apollo/neo/packages/3rd-libtorch-gpu/9.0.0-alpha3-r1/lib/libc10_cuda.so)
